residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,classification,disposition,reason,context,context_sha256,source_sha256,status
ega2.residual.sha256.5a5024a32cd437d225f1ad84e6b4716450fa2167fa701a41d062523f3a2c97c2,ega2.candidate.sha256.5a5024a32cd437d225f1ad84e6b4716450fa2167fa701a41d062523f3a2c97c2,ega2/ega2-1.tex,300,19,1.4.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[1.4.7],00620DDBED9FB6946BC2BDADC7E27132C797B2B1FA652E82270401B88C5D7F01,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.d8d5b9423921593dbe0472d07c43fc57373a1106ae01d6720914179f1a48dddc,ega2.candidate.sha256.d8d5b9423921593dbe0472d07c43fc57373a1106ae01d6720914179f1a48dddc,ega2/ega2-1.tex,325,13,1.4.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.4.8],2F1879868C70849F29F93599123046D8FD523E7FC6E44251AA3CA26D01DD2651,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.aa991c208d6450ed03f7a08543853d70d15b06fedbdbd5960b5f50c5f1613ffb,ega2.candidate.sha256.aa991c208d6450ed03f7a08543853d70d15b06fedbdbd5960b5f50c5f1613ffb,ega2/ega2-1.tex,343,16,1.4.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[1.4.9],1DDB7DCD8FD319A238F6CE4820270D6F23CEF7A4C08CBD75629990AB38201944,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.f100b8fb2546f5bfd1bfe8cbf9416ccc62a463e5d084389667345ad9bd6465ac,ega2.candidate.sha256.f100b8fb2546f5bfd1bfe8cbf9416ccc62a463e5d084389667345ad9bd6465ac,ega2/ega2-1.tex,348,21,1.4.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.4.10],680DA12321944C3F9F03A200EFC4FB60CB656122D9EE17246F50C3E1853ECD71,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.30f135e3df62aed838b20d1d4ea5f2f121c28c7173ae5c66e616c5274bf53033,ega2.candidate.sha256.30f135e3df62aed838b20d1d4ea5f2f121c28c7173ae5c66e616c5274bf53033,ega2/ega2-1.tex,360,21,1.4.11,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.4.11],F54C5DC7CF284CDA54E59CB4BEC3B987D61048D8FE70AA640D92BA91CAE9F543,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.9da4b49d491168e47c67be67176c54e005bf8b3cb1534aa8f98514cff049187c,ega2.candidate.sha256.9da4b49d491168e47c67be67176c54e005bf8b3cb1534aa8f98514cff049187c,ega2/ega2-1.tex,374,21,1.5.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.5.1],48ACE8330C5F5682C076884F2091BC4C211CAAEB8B3CFD111E5C5F28C0124798,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.80b9edcc01872eaa5acad0d3d17fe96153dae9c36805705427b8b6ad70f30dac,ega2.candidate.sha256.80b9edcc01872eaa5acad0d3d17fe96153dae9c36805705427b8b6ad70f30dac,ega2/ega2-1.tex,385,19,1.5.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[1.5.2],B9FC9CA349D10844AC0DC2AF6DF5584B19B648A660A406DCE30EC177DF07576F,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.6f5dc3f8b2816b5f5302591c00ac0d3c3f66ee651bd68d47615e754228510e2f,ega2.candidate.sha256.6f5dc3f8b2816b5f5302591c00ac0d3c3f66ee651bd68d47615e754228510e2f,ega2/ega2-1.tex,417,16,1.5.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[1.5.3],65C1F0429CC9DD707DA94584266FDDD5B66CC7662FCF88C648CF3CD2C6CABA6D,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.2e9a370b085c7f4141008c1f16d1a865886fb13f0e02f2da9050b47e2cf25714,ega2.candidate.sha256.2e9a370b085c7f4141008c1f16d1a865886fb13f0e02f2da9050b47e2cf25714,ega2/ega2-1.tex,426,19,1.5.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[1.5.4],9589EF75EB0742035D84966D7E82A720DCE12029E5CB4689BFFDB4D78CF7D7FB,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.f799b7f798173dc3373a7ae83e2223844a571c4a90f74ff79e0f3051badeecfa,ega2.candidate.sha256.f799b7f798173dc3373a7ae83e2223844a571c4a90f74ff79e0f3051badeecfa,ega2/ega2-1.tex,435,19,1.5.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[1.5.5],7D854EAD46F9BDFF8B2EB5D24B64D6F3A9840E3B51EA1ED8F11660C81AC78CE3,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.e3b5b1bcde7066df854b297157245072a069150ecb78c97cb56e82f42b26cb6f,ega2.candidate.sha256.e3b5b1bcde7066df854b297157245072a069150ecb78c97cb56e82f42b26cb6f,ega2/ega2-1.tex,445,13,1.5.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.5.6],A61479921CEA10849A493594E2412B34FCC4C6E5E7A5CBD13C23321B89ADB333,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.ab69a6dfc41006e6113c60279e41ea57f72474ea8eceaf305a7bcf2cdc3f2920,ega2.candidate.sha256.ab69a6dfc41006e6113c60279e41ea57f72474ea8eceaf305a7bcf2cdc3f2920,ega2/ega2-1.tex,471,13,1.5.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.5.7],26FEC29B864672E72AB9D9492FEB658FE7EBE19170DAF8536D2701F75EFF0EDD,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.8354968e61dbdc6031dec8b60ffef6d94098050e6edb3312c82fceecba9c2b42,ega2.candidate.sha256.8354968e61dbdc6031dec8b60ffef6d94098050e6edb3312c82fceecba9c2b42,ega2/ega2-1.tex,487,13,1.6.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.6.1],977C9A3FB9B3EB34F4B4725B5FB6A69E49867BBD127442E255A6343D1A5118E1,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.c57a0ec98c8ec74a59fb6650bfb0b2b98f9fc6065c6b61df195a5c296471915d,ega2.candidate.sha256.c57a0ec98c8ec74a59fb6650bfb0b2b98f9fc6065c6b61df195a5c296471915d,ega2/ega2-1.tex,493,21,1.6.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.6.2],9C5CC76D158AB3BF2D9DB45BA3225686ED9185B4860A2BBE09AD553EDBCC0B0B,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.ca030e76c1b90f0a2016250bf8ac9a219b7dcd6708532abc26c277cd3caa5955,ega2.candidate.sha256.ca030e76c1b90f0a2016250bf8ac9a219b7dcd6708532abc26c277cd3caa5955,ega2/ega2-1.tex,515,19,1.6.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[1.6.3],D57EE9A44C5CBF3D9F5654967AC0E0DB2B0A5102AF1A8940A36E4CF1F973E976,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.0002ced4d8d91e85a7ed191f3b2dabbe63c4c349604d24266d3c396fff4189b0,ega2.candidate.sha256.0002ced4d8d91e85a7ed191f3b2dabbe63c4c349604d24266d3c396fff4189b0,ega2/ega2-1.tex,520,21,1.6.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.6.4],EBAFA8E1B8EE3D0BDA31C783803277A39C2072DFE6BD56A2E63E26B28075B7F9,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.c8b93dd75923495cbceb24ddc0b1f83f9b9b55f30787bdac398bb39c446e6c45,ega2.candidate.sha256.c8b93dd75923495cbceb24ddc0b1f83f9b9b55f30787bdac398bb39c446e6c45,ega2/ega2-1.tex,535,13,1.7.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.1],C67C444D6275EFDA56BC7934EC62E143884CA96B53CE136525074CF85C98BDE3,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.26293353952e2a47c07478c345aa72b0af3b489c523769f71bc02134faedd03a,ega2.candidate.sha256.26293353952e2a47c07478c345aa72b0af3b489c523769f71bc02134faedd03a,ega2/ega2-1.tex,550,13,1.7.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.2],8C836A5938D940FE55382B16AB6C4E11D392B89547D7C5AE1D776BA2892406AC,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.0a4734c739cd087f9e583e53999714a1b94848a6456d9e414692392cdfe768c0,ega2.candidate.sha256.0a4734c739cd087f9e583e53999714a1b94848a6456d9e414692392cdfe768c0,ega2/ega2-1.tex,559,13,1.7.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.3],BB3EEAC3622E4B4B55317A48E791B19B374097C8432EA85DF80C9535F026B41C,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.e94d4f4e9dd80bf8090d6491d2793e30a152dd61b07391d1ad0c751c81457676,ega2.candidate.sha256.e94d4f4e9dd80bf8090d6491d2793e30a152dd61b07391d1ad0c751c81457676,ega2/ega2-1.tex,572,13,1.7.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.4],0EC5D10853C0F8AD41D7D22DF80ABAC5EE77D99D652084F54BE3C5FD76FB1C35,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.91bd2a2a54f09c0099d9d5af76a6530d51f07ef709ee8b06e368f613ddbd1ce0,ega2.candidate.sha256.91bd2a2a54f09c0099d9d5af76a6530d51f07ef709ee8b06e368f613ddbd1ce0,ega2/ega2-1.tex,588,13,1.7.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.5],5DE3D36284CB156694682435B17622C3AAD1EDB3A74AE8AA111B181507D535A1,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.cf78d67705b97d5bc42bdc5ad9785a7bd589b31c8a7738ac51a9d0a5968cea40,ega2.candidate.sha256.cf78d67705b97d5bc42bdc5ad9785a7bd589b31c8a7738ac51a9d0a5968cea40,ega2/ega2-1.tex,598,21,1.7.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.7.6],C31D9B1535BB9AF40F122DC751384DEB7E4D2486D9E8851C3A6663F9FE84B7B8,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.10d1d63d78b4687cbdb639a59869f0663df57b0eaeadf5175b331793dde6a9d8,ega2.candidate.sha256.10d1d63d78b4687cbdb639a59869f0663df57b0eaeadf5175b331793dde6a9d8,ega2/ega2-1.tex,607,19,1.7.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[1.7.7],F1F49CB3DC008C8E1A73FBE6F550BDE2F2E962FBBE28302B75AE0E522D96F7CB,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.13593484f5cfce2de0153b84cb7e0b24541f5ebf2014e0aa07415ed914fb2eda,ega2.candidate.sha256.13593484f5cfce2de0153b84cb7e0b24541f5ebf2014e0aa07415ed914fb2eda,ega2/ega2-1.tex,617,20,1.7.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{definition}[1.7.8],ED609F83D2B0A8F801B2731FE07254A6E4A466F26EB72F2C4C806F540CC1C61A,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.61a37874c5b82ed18f3e65e109e73f206f6bc5630811cd0b5e22c7a5a56a5510,ega2.candidate.sha256.61a37874c5b82ed18f3e65e109e73f206f6bc5630811cd0b5e22c7a5a56a5510,ega2/ega2-1.tex,625,13,1.7.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.9],D61FAB7E72D54B8353BE375C1C165F4D404C1CBCD5DFCC39A8FE8BC9D9C49748,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.3b24bdc23ed92f938b48a30f004cf2a5da7a5bcba3a4f6711f70d8ed79fc3c59,ega2.candidate.sha256.3b24bdc23ed92f938b48a30f004cf2a5da7a5bcba3a4f6711f70d8ed79fc3c59,ega2/ega2-1.tex,638,13,1.7.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.10],EF5FA359F813EED9978A0F7C161188D6D5B3ADB8A07278012EE199325A0E095F,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.de8e88e40ac601e06d9541b43966d097e54eb35bfc86929109564c7ffc69f97e,ega2.candidate.sha256.de8e88e40ac601e06d9541b43966d097e54eb35bfc86929109564c7ffc69f97e,ega2/ega2-1.tex,645,21,1.7.11,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.7.11],4025B5E95988BE605D17F132CFB647820FADE5F21110F066703597476E033B84,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.33af4e9c8256e5a1617ff5aaad3337fc38afa125561035b425bfb0d32fb233ef,ega2.candidate.sha256.33af4e9c8256e5a1617ff5aaad3337fc38afa125561035b425bfb0d32fb233ef,ega2/ega2-1.tex,665,13,1.7.12,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.12],BA9C1C7BCEC1831AABABABB92DAC68F4D662067EF3BA649C8EE927F0C28EE4B7,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.59b4b718b54cc9df62a389a891323ea0142ea0b31025cdb59e7892223f045049,ega2.candidate.sha256.59b4b718b54cc9df62a389a891323ea0142ea0b31025cdb59e7892223f045049,ega2/ega2-1.tex,680,13,1.7.13,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.13],5DD92DFE833217A7FF84A4593F22C9D831D501DDAAE4D34F45C4F0A24BABE479,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.2600d868091639a999637dbe8d50bfa0f8ba91ce63d6f661012379ee501edf2d,ega2.candidate.sha256.2600d868091639a999637dbe8d50bfa0f8ba91ce63d6f661012379ee501edf2d,ega2/ega2-1.tex,691,197,\textsection8,tex_section_locator,external_volume_reference,positive_residual,"locator belongs to EGA 0, I, or III and is unavailable in the standalone EGA II reader","We will interpret these facts by saying that $S[T]$ is an \emph{$S$-scheme of rings} and that $\bb{V}(\sh{E})$ is an \emph{$S$-scheme of modules} on the $S$-scheme of rings $S[T]$ (cf.~Chapter~0,~\textsection8).",6B8AB432F54CA387C6B1D296E0999EE20DEC015B8D8D808C58D41D8465CC0CD1,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.f378fb273b2cae7371c2306a95c749fd5543d2b2e8c8739e2be7ac0947cd745e,ega2.candidate.sha256.f378fb273b2cae7371c2306a95c749fd5543d2b2e8c8739e2be7ac0947cd745e,ega2/ega2-1.tex,694,13,1.7.14,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[1.7.14],B8D0AB98EE6CB7062C37B9B8526E9B65CCECB2BBFA43B840EBA1D893926CD73E,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.d31c2efe5f78080b162b4a95ce7592a266440277c46142f4d9dc1860f23c0f1b,ega2.candidate.sha256.d31c2efe5f78080b162b4a95ce7592a266440277c46142f4d9dc1860f23c0f1b,ega2/ega2-1.tex,717,21,1.7.15,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[1.7.15],C1CA1F94E2ED367D29EBA318C2240B9D38FFFA6676599FBCC8FAC5E351D32F81,F713FC51936EFF33F3D6880562232C0D62F0BA91CC8BAA6FB8F92CA5174FBF9F,adjudicated
ega2.residual.sha256.2fe6be5219d31d6eb4a4028eeae7f445f098afe7db964d09bdb489f603b38334,ega2.candidate.sha256.2fe6be5219d31d6eb4a4028eeae7f445f098afe7db964d09bdb489f603b38334,ega2/ega2-2.tex,7,18,2.1.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{notation}[2.1.1],69076C5F01EEC9521C412554BD83F3B62BBDE44D4F03E0448A2DBF42515EB7B3,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.fd127cadccf83723e36b21dd0fed2412e4086cd8380ca16ec21c0642e0d386e5,ega2.candidate.sha256.fd127cadccf83723e36b21dd0fed2412e4086cd8380ca16ec21c0642e0d386e5,ega2/ega2-2.tex,30,13,2.1.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[2.1.2],687E13F9B82F8AE139ADAB93089BF9EC2AF4E50E5AAE4497E2FF61F7B79F7330,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.26c3710ef21860238d01a9add0c68253ba2c78d67f5812d3b5f5964309c19d9a,ega2.candidate.sha256.26c3710ef21860238d01a9add0c68253ba2c78d67f5812d3b5f5964309c19d9a,ega2/ega2-2.tex,70,15,2.1.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[2.1.3],BAF40389DD6A8A5CBEDB1F5F04FF6014A6E4D143F59B0D3B3597A2DF2A0408A9,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.57c4f9219abf49b897e77fe258c8f38336ff12ee51bc25e8faf7ae7065e74897,ega2.candidate.sha256.57c4f9219abf49b897e77fe258c8f38336ff12ee51bc25e8faf7ae7065e74897,ega2/ega2-2.tex,84,19,2.1.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[2.1.4],6D08449464A6AA8B1CF480F2C14DC951F09F5958FA068BEA8DCE9CC7FB326137,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.fd79a70aad40539da4bc50dcaf50d44e47d7c9a3e0a654aa4c215f76cc0a3221,ega2.candidate.sha256.fd79a70aad40539da4bc50dcaf50d44e47d7c9a3e0a654aa4c215f76cc0a3221,ega2/ega2-2.tex,93,19,2.1.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[2.1.5],F8F41E87233FE5782562E2C4727B14EFCE07CCAAA466AA89588C010EDC88BEFD,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.c6a52d9ff1f65de518f7d83b54602ccbabb800fc72f813b3ca20370ea77cbd72,ega2.candidate.sha256.c6a52d9ff1f65de518f7d83b54602ccbabb800fc72f813b3ca20370ea77cbd72,ega2/ega2-2.tex,103,15,2.1.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[2.1.6],CE24CA53CAAA29ADE2C967A52770B1870C571DE0AB5F5B169E926E918F0346F6,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.7ce936003a236403678181f4ac30292766637d0e74e0db529e638f3ac449ac21,ega2.candidate.sha256.7ce936003a236403678181f4ac30292766637d0e74e0db529e638f3ac449ac21,ega2/ega2-2.tex,136,19,2.1.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[2.1.7],7B9FD11D951479C80EADF94952EAD38ACCDCF83D9AFF7593BFA31F06CDF81217,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.residual.sha256.559214c3c8a86cafe2764488b925b747504530b1e7c67bca35b58a260094694f,ega2.candidate.sha256.559214c3c8a86cafe2764488b925b747504530b1e7c67bca35b58a260094694f,ega2/ega2-2.tex,145,13,2.1.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[2.1.8],92D96426F04A2731CCB4E919013EAB872E423E0EA96CFEB1220B6F0887CAD517,33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
