candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,target_label,target_id,classification,disposition,reason,source_sha256,status
ega2.candidate.sha256.553f501691822bb03922e20da6ee4c40bb255489bba0e13ebc97ec6277cfad69,ega2/ega2-2.tex,212,13,2.2.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.8aae66d316c7043553a9cffddf2c456cfb2abd5ab4a5eff21d9851373a527412,ega2/ega2-2.tex,228,15,2.2.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.a1ad9f2b5597d4d3f72fbd53ef3c9fcbfc6d5189bf021c4595729bbe6fe6e7af,ega2/ega2-2.tex,249,13,2.2.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.1ff207dad69030fb21339ba879ce24103d1aa5fb15d359ff3317b79f52d81d95,ega2/ega2-2.tex,263,15,2.2.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.bdd4f3a02df1b79640ae4acb873b6430ca72203544f5e7dca568c7bc560a8712,ega2/ega2-2.tex,272,21,2.2.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.9d32e1ef626a42c9376f745d7d7dd40a984058ef2384cfdb8167bf8b384578cb,ega2/ega2-2.tex,290,19,2.2.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.981999504c8ee2b59a0a232ffeac2a1560b062d07a9f7f2c1a643133b574b68c,ega2/ega2-2.tex,299,13,2.2.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.faebd38d6afd52887e0347e345dbaddbce378b29b0c9207615a7e8f4211d07a5,ega2/ega2-2.tex,315,13,2.3.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.25cf5fbd04d20705672904a5038195f291a28f3b31a2d38f149aabd075775f9a,ega2/ega2-2.tex,321,13,2.3.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.efada56a5e5321753a660fbb5a238c47a6ff25864ae6c293b9455e3cf876e0de,ega2/ega2-2.tex,359,13,2.3.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.784793c9e102ad7163b8e44393a8e24e4bcf76c1593ffb76f2352958f40d40c6,ega2/ega2-2.tex,376,21,2.3.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.c97efc941e656099023d624664983e1291d16ade0d27481affa9161c947ad7e6,ega2/ega2-2.tex,385,13,2.3.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.9ae992f7dab38c3e7387366626067c1030d8bc8e8d535e940b75c9509400259a,ega2/ega2-2.tex,411,21,2.3.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.2178e2960aa9cb5e204229ddc941966ba0ecd5aaa11a02738630c4f0d618c121,ega2/ega2-2.tex,429,19,2.3.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.38abd6f97b732f5c11b8721c61e1e264a411b99b9338993cc6b4216f6d3ab3c1,ega2/ega2-2.tex,438,19,2.3.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.15abb6c2379a4b18ddf2ebb82b0ccbb8ade57d48302bb8f14a4b0d6e9085369f,ega2/ega2-2.tex,455,19,2.3.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.b85f9549a6ab9044223cf13900b19be1a5583a031cd2ce42a4e802c117b1c813,ega2/ega2-2.tex,467,13,2.3.10,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.e2250254c3a15dca7e57e43006169c3cf83c7962d8266a7b9e5917aaa897c4c2,ega2/ega2-2.tex,474,21,2.3.11,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.66340b8db8098f16c8286a2ce6abaa1fa1bdd95ba27bd639939dc2e3f08e8f0d,ega2/ega2-2.tex,490,19,2.3.12,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.029203009dd4b905370e04d9400078328883e075f04cc29d2c994e6a4045c045,ega2/ega2-2.tex,498,19,2.3.13,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.a3d9f24e3988c97d73a4da6a58e521395c4ca199b8394dbb266795e75f5e706b,ega2/ega2-2.tex,506,19,2.3.14,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.9934ab02ae5746e97397cb85060be192f7b139082cbc857a6046effb12f9a3aa,ega2/ega2-2.tex,512,19,2.3.15,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.94b588bcc2acfbe4814043efd3007c77ca0bfd462bf5c7681802b73a8299c53a,ega2/ega2-2.tex,523,19,2.3.16,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.40e931434d4d19f2b3b52847dffb1514a27410e164d7429d195ca0f99fada812,ega2/ega2-2.tex,528,19,2.3.17,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.29661b5a4f3d3a903f7578a4bee4fcfe887ab6db40dc66f12d86249f2502e201,ega2/ega2-2.tex,548,13,2.4.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.0732410b327ec0b6c8fe50729e93ddae7cb28fbad867571c3875cb19a1b11da2,ega2/ega2-2.tex,559,21,2.4.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.f6a2ed5e736c823dd9d03a2b93c6cd3f6dee378d92ca8f782abd3d8aa66eb11f,ega2/ega2-2.tex,572,17,2.4.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.59b8fe9f64d9e007a3fbc6bbd7ac5f0448dfa8921375b13a033bece6a5ef03d0,ega2/ega2-2.tex,579,21,2.4.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.634779675dd8e359926581d288be86e947813cd7d08b2e8ede119e2f97ec07f9,ega2/ega2-2.tex,617,13,2.4.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.409dd87dcd93c195ea0d0120f0bf3d4898b2e868d2cd14452827943e285a6013,ega2/ega2-2.tex,625,21,2.4.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.4f693ce847d7945eb58aaa7425ff3c9ff1937ea79a421d5779840105c50ad9f3,ega2/ega2-2.tex,643,21,2.4.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.c55b585f73e3153e5c59a70885fee25737df34c9e0b0264a8541e9da562fd611,ega2/ega2-2.tex,668,19,2.4.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.d5a3e3ce908c1b9dbfd73cd3f4329ca99d7b93eaf63d95680a6a1b55ae0f092a,ega2/ega2-2.tex,681,13,2.5.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.ba11b4f1f066a74c546885eeae18269e66e52f87886a92f4b2ba116a49969228,ega2/ega2-2.tex,688,21,2.5.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.9f3afb2ba5d2632097564179b2fa94ca07ef237bcdab26e60de9cbfd0e67d212,ega2/ega2-2.tex,707,20,2.5.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.45d2a1e9f394bbfb2fcae17edd3abc7ea660c7c7fca42e2fc3dfb2aaefd46cff,ega2/ega2-2.tex,715,21,2.5.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.7d84df95c090a6dc1d5d74df2490650f458c8172359af4768c0fb574ef6f1724,ega2/ega2-2.tex,729,21,2.5.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.8e37e68d18445446e1b5856ccb58cb2d30c8003bce52aad172e6c73724bc073c,ega2/ega2-2.tex,744,21,2.5.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.831dd43328821be7df2ddbf9dc7890e0ba62e6225eda327f621f55b63e01165e,ega2/ega2-2.tex,757,21,2.5.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.90509adb9bd154e816ebf807f0f75b86e1f534ff8213a50139c09a1d0aab4427,ega2/ega2-2.tex,768,19,2.5.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.c6e1ecbc33e44f11909da6baeeb62f6f9c27f886aef89703d1c592c6f359f5fb,ega2/ega2-2.tex,773,19,2.5.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.4941d13f6292eefa37a12c62e996eeaf7596e0752965e6057bcbe1178959a692,ega2/ega2-2.tex,782,13,2.5.10,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.847f0d91671dfcb6f03b4c9b0cc2c3b7cb919f919174858aca46170b119ead32,ega2/ega2-2.tex,800,13,2.5.11,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.3127122d51a2b365e6e465edbc0fc10303c3f896ad2b69622076b20bdc5cc7b8,ega2/ega2-2.tex,864,13,2.5.12,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.5401072046706421630aa94c8ee9f70638ac15aa301b8ef3a1a85cb1d574febb,ega2/ega2-2.tex,891,21,2.5.13,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.aef959ddb0e56eedd7c79fb728a5830756cfef72060cbddba6c2f55159468137,ega2/ega2-2.tex,947,19,2.5.14,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.900bd6c0cd5723ab01d1da806ec6793f7cffff52929018de47631a982cf675cf,ega2/ega2-2.tex,970,19,2.5.15,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.e1cc574610c3570f81540933d787e21d52e3c2901c3d403c57d9817a48c7bd1a,ega2/ega2-2.tex,986,13,2.5.16,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.2cbf531121a1e95ffdbe209f4fc4e4f0d96a04790b73e8d51cb4cb66c6cc5614,ega2/ega2-2.tex,1001,21,2.5.17,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.9d45c1aa5d8b3a08b81c594fd1bbd795731ce1dfb11f5a6213687336b5af4e20,ega2/ega2-2.tex,1017,13,2.6.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.38595f7d76efbf630f48dbc0d47c4654f60e13054e72d4488bf5a8b0d009d3d0,ega2/ega2-2.tex,1035,13,2.6.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.180fad81d282c14ceeb700d783768f787c54aa85c2ed456aebb81eb429613d08,ega2/ega2-2.tex,1076,21,2.6.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.578144c9141861cca51a9687bf66ae453a6406391b10768cab92821cc86749ec,ega2/ega2-2.tex,1089,13,2.6.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.05256c42e7d48ca5ca3be41641ee679cf55d8e0acc6f9fade79603325156af1b,ega2/ega2-2.tex,1122,21,2.6.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
ega2.candidate.sha256.2e9c2242acb6e8c7c889abe0b4a41ce2036b1591bdd14878a7eefa1717dd5dad,ega2/ega2-2.tex,1160,21,2.7.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",33C44C60F4DBC6BDDD1EA5C3739E765C43368D160E2B6C01755331270D2AF63D,adjudicated
