edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.e75d032df28e6dc34346d995c5b16a804591d6a2fc14174d66822e84dd22c31e,2,21,"507.05600,464.36000,522.00000,471.20500",142,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.subsection-8-11,build/reference_source_clean_external_nonlinks_r9/ega2.toc,67,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.b0dad9d09233531fde3d1c226d9514b82a3119900556081d7330c8c4ee8bbdc8,2,22,"507.05600,451.80700,522.00000,458.65200",144,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.subsection-8-12,build/reference_source_clean_external_nonlinks_r9/ega2.toc,68,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.825d67a828b48adde163e092987b6eef49a35ce988f573ba5c54274b2347d0af,2,23,"507.05700,439.25400,522.00100,446.09900",147,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.subsection-8-13,build/reference_source_clean_external_nonlinks_r9/ega2.toc,69,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.c35fa91e97297d54a1ffb107114a09bf8efdd0d83ef64ed7bef63e842f75208d,2,24,"507.05600,426.70100,522.00000,433.54600",148,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.subsection-8-14,build/reference_source_clean_external_nonlinks_r9/ega2.toc,70,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.4d6ab38b8f281ba3fad4bcce31f974e440a161c5bad3f348e9313a4bb1a97b3d,2,25,"507.05600,414.14900,522.00000,420.99300",153,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1209,build/reference_source_clean_external_nonlinks_r9/ega2.toc,71,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.0f5aa5d22926649c8d879b5d890f9253d97213ccd9084a08a0829f805ad7e667,2,26,"507.05600,401.59600,522.00000,408.44000",153,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1210,build/reference_source_clean_external_nonlinks_r9/ega2.toc,72,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.59914544b2c4c50c045644dec4e31c78fb98ee057505a13e5fc9e4435239286a,2,27,"507.05600,389.04300,522.00000,395.88700",154,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1211,build/reference_source_clean_external_nonlinks_r9/ega2.toc,73,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.2dfd2e18a7ef0d79e229586b43a3ca85bca8780d5010d734ab16c385d97556a4,2,28,"507.05600,376.49000,522.00000,383.33400",154,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1212,build/reference_source_clean_external_nonlinks_r9/ega2.toc,74,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.7d4b8fb462204f85d8c0bb7020d26016a61db5919a5792304271bf3ed8c4a343,2,29,"507.05600,363.93700,522.00000,370.78100",156,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1213,build/reference_source_clean_external_nonlinks_r9/ega2.toc,75,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.4f61a1ec72c0a2a73287fcde081bf816b204df659febb7619e739e3abe4c91a8,2,30,"507.05600,351.38400,522.00000,358.22800",156,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1214,build/reference_source_clean_external_nonlinks_r9/ega2.toc,76,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.02c0bd1daca07764605110c61d13e57be2887377a67fab246e0093194e88a640,2,31,"507.05600,338.83100,522.00000,345.67500",159,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1215,build/reference_source_clean_external_nonlinks_r9/ega2.toc,77,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.2e688d7fb1234bd9597a238e334bde4f08374650577cd8214053cb6623780a94,2,32,"507.05600,326.27800,522.00000,333.12200",159,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1216,build/reference_source_clean_external_nonlinks_r9/ega2.toc,78,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.c799fac2767d3209505b8be7f02e74d1fd71bddc5276171ee1d02adc0abe3726,2,33,"507.05600,313.72500,522.00000,320.56900",161,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1217,build/reference_source_clean_external_nonlinks_r9/ega2.toc,79,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.a15833c0967449e787f101dd44fd1d7e1951428b933d037137b98dc2528ab2f8,2,34,"507.05600,301.17200,522.00000,308.01600",161,generated_toc_page_link,standalone EGA II reader,ega2.reader.generated.sectionstar-1218,build/reference_source_clean_external_nonlinks_r9/ega2.toc,95,1,,,generated_toc_navigation,hyperref-generated table-of-contents page link bound to the compiled structural destination recorded on this TOC line,resolved_internal_goto
ega2.edge.sha256.dc0c9c4b287997f78d50dc251ec5963b94a382d16ba1c5cea94bb5e64fccff53,2,35,"94.98100,218.82800,104.94400,228.07400",§1.,hyperref,standalone EGA II reader,ega2.c02.sec.1,ega2.tex,21,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3b47556c7548863c26ee002b8b3fc49fbee0e7aea8bf71dddba54c8987d750b1,2,36,"94.98100,206.27500,104.94400,215.52100",§2.,hyperref,standalone EGA II reader,ega2.c02.sec.2,ega2.tex,22,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.853088b44c2f6b1f6123b2f6b0af86b15b853d4083961af7fa5550016dcb87d9,2,37,"94.98100,193.72200,104.94400,202.96800",§3.,hyperref,standalone EGA II reader,ega2.c02.sec.3,ega2.tex,23,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6cf59f23a1e5cc95e95f5a8f6858b3cf4ac1c2f3b8cadd7ea4de3e4d6bfd8a57,2,38,"94.98100,181.16900,104.94400,190.41500",§4.,hyperref,standalone EGA II reader,ega2.c02.sec.4,ega2.tex,24,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5286b090cc4ada83dacc900e202807cc62f3865cb6aead3c10c47e2d6ba8416d,2,39,"94.98100,168.61700,104.94400,177.86200",§5.,hyperref,standalone EGA II reader,ega2.c02.sec.5,ega2.tex,25,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.47a13d13e936f627c8aa645e242b2ac1fd546e6e9e98ea1573150b7780e87802,2,40,"94.98100,156.06400,104.94400,165.30900",§6.,hyperref,standalone EGA II reader,ega2.c02.sec.6,ega2.tex,26,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c25fe8166e8ee7f98fcbee611c64d0e307021fff057b30aad8007398c1d1479f,2,41,"94.98100,143.51100,104.94400,152.75600",§7.,hyperref,standalone EGA II reader,ega2.c02.sec.7,ega2.tex,27,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1b21dba820a7e549c1926e9b2be61014042abd3325e45aa405de3852ed6ad0f2,2,42,"94.98100,130.95800,104.94400,140.20300",§8.,hyperref,standalone EGA II reader,ega2.c02.sec.8,ega2.tex,28,3,,,preserved_inherited_source_reference,preserved inherited \hyperref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6697f3fd1ad6cad54b35723d7aca928eaa4cbe618d7d609411a7c716bb452fb2,2,43,"285.93800,66.48800,290.92000,73.33200",2,prose_locator,standalone EGA II reader,ega2.c02.sec.2,ega2.tex,33,250,ega2.candidate.sha256.23b46a808540ac8f9d15e8bc19fb4b144d06a136f7cf659e60fdd3bc5191d4ff,ega2.application.sha256.23b46a808540ac8f9d15e8bc19fb4b144d06a136f7cf659e60fdd3bc5191d4ff,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.074c44ec4601039a40f94ad00ca5937b45f8f4b2a44eb48a9fc30cf33122b691,2,44,"296.40500,66.48800,301.38600,73.33200",4,prose_locator,standalone EGA II reader,ega2.c02.sec.4,ega2.tex,33,278,ega2.candidate.sha256.a341cb08d42b9a0f4ca1a05a7baa81cbde7a3e989f7fc2d41bfa11f7081b7f3b,ega2.application.sha256.a341cb08d42b9a0f4ca1a05a7baa81cbde7a3e989f7fc2d41bfa11f7081b7f3b,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.3c3812bfbe0a73223e1f485817f399dfd0756e9516181e92767b2cbd310260de,2,45,"326.63100,66.48800,331.61200,73.33200",5,prose_locator,standalone EGA II reader,ega2.c02.sec.5,ega2.tex,33,310,ega2.candidate.sha256.021e4864a8885d28e79e8bb3f0e2ec8fbf1806a5057d9603a38e0137eaf9ef05,ega2.application.sha256.021e4864a8885d28e79e8bb3f0e2ec8fbf1806a5057d9603a38e0137eaf9ef05,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.9c0a893d1363891463db766796a30389d7c741ef2bf79cdb1abc66a6622626a9,2,46,"401.91600,66.48800,406.89700,73.33200",8,prose_locator,standalone EGA II reader,ega2.c02.sec.8,ega2.tex,34,13,ega2.candidate.sha256.d8c3a43780765cb7767edd2e959b09029165d526513ccda0ebbd9df19acacb35,ega2.application.sha256.d8c3a43780765cb7767edd2e959b09029165d526513ccda0ebbd9df19acacb35,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.710f1ef8ba9fe67ddb30dc03410f1ca1d6b26f65c3bbdec6822005569ba63133,2,47,"394.24100,53.93500,399.22300,60.78000",1,prose_locator,standalone EGA II reader,ega2.c02.sec.1,ega2.tex,34,155,ega2.candidate.sha256.dfcbf2e1f2bfcf2555f8c7f08cccc820cb7cc3a7f8c0214ec80c49747490f2c7,ega2.application.sha256.dfcbf2e1f2bfcf2555f8c7f08cccc820cb7cc3a7f8c0214ec80c49747490f2c7,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.bfcd2b33c7b935595256cd4590577a2cf162f0e4e860875140385bb9f8ea3726,2,48,"439.85400,53.93500,444.83600,60.78000",3,prose_locator,standalone EGA II reader,ega2.c02.sec.3,ega2.tex,34,190,ega2.candidate.sha256.783d5b3c9c7ca13491e11dddda915111e4d3e46d90619773344fe591147e53d8,ega2.application.sha256.783d5b3c9c7ca13491e11dddda915111e4d3e46d90619773344fe591147e53d8,reviewed_source_application,unique EGA II section/subsection target in explicit local context,resolved_internal_goto
ega2.edge.sha256.9e2076dcf6463358d7f71efbbd2aeedc06bb970308bd26a0c4c2154ab8de19ad,4,0,"154.70100,618.85500,181.26100,628.10000",(1.2.2).,sref,standalone EGA II reader,ega2.c02.ex.1-2-2,ega2/ega2-1.tex,67,98,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.47bae0ce1334ca9505bd0b3cf3ceb8ce3ca56710dda6a2225f1d38268b7b30c0,4,1,"277.30500,606.30200,303.86600,615.54700",(1.3.3)).,sref,standalone EGA II reader,ega2.c02.ex.1-3-3,ega2/ega2-1.tex,70,18,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4d1b4414e2bdb7eeff035baa990bdd61d8ba074b257849a966b57b1cbc27ee11,4,2,"181.52200,492.39000,208.08300,501.63500","(1.2.1),",sref,standalone EGA II reader,ega2.c02.def.1-2-1,ega2/ega2-1.tex,90,15,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.30ecd67da183532a73375cbda0af28bdb2d2b6015843b331f1b4abc3264ae822,4,3,"261.32600,403.46100,287.88600,412.70700","(1.2.4),",sref,standalone EGA II reader,ega2.c02.prop.1-2-4,ega2/ega2-1.tex,101,33,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1b8bbfa66c4ca32ffdc59c01cd4e2bcfe21a268764d4c6b76b2c97e395e7a0b0,4,4,"325.16100,352.55500,351.72100,361.80000",(1.1.2),sref,standalone EGA II reader,ega2.c02.statement.1-1-2,ega2/ega2-1.tex,109,124,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4625d057f44227024f274bd861ecfa123cc1378a1fa2ba7267205c758943c650,5,0,"313.90300,638.11500,340.46300,647.36000",(1.2.7),sref,standalone EGA II reader,ega2.c02.prop.1-2-7,ega2/ega2-1.tex,149,43,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.74fc9a83aedd8768258cadbd1da2e18738cc62a321581ec4ffeef5114560d868,5,1,"293.71700,557.30400,320.27700,566.54900",(1.2.8);,sref,standalone EGA II reader,ega2.c02.cor.1-2-8,ega2/ega2-1.tex,162,39,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.776f9c24b10636e3df97bc1ed8acf1557119e008b193fdd11e8cc0599aac0ebf,5,2,"349.40900,493.92300,375.96900,503.16800","(1.2.5),",sref,standalone EGA II reader,ega2.c02.prop.1-2-5,ega2/ega2-1.tex,165,229,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0a062fc274b29ed49e6d197a84a860d801abf8d3c503d3e8d0c999c310376f3e,5,3,"371.72200,481.37000,398.28200,490.61500",(1.2.8),sref,standalone EGA II reader,ega2.c02.cor.1-2-8,ega2/ega2-1.tex,166,16,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
