term_id,source_term,chosen_form_latin,chosen_form_cyrillic,concept,concept_norm,source_pointers,record_count,reason_class,status,f10_flag_original,f10_flag_current,route,route_key,c2_priority,trap_concept,witness_E,witness_W,witness_S,witness_I,witness_X,candidate_W_add,candidate_S_add,D1_effective_branches_certified,D1_effective_branches_candidate,KL_to_balanced_certified,KL_to_balanced_candidate,support_mass_certified,support_mass_candidate,adverse_mass,gap_mass,source_weight,concept_link_weight,candidate_form_weight,support_path_weight_certified,support_path_weight_candidate,adverse_path_weight,gap_path_weight,automaton_accept_support_certified_pct,automaton_accept_support_candidate_pct,west_status,south_status,support_west_count,support_south_count,competitor_west_count,competitor_south_count,ws_forms_top,ws_source_files_count,candidate_source,writeback_status,routeB_kwic_rows,recommended_action,operational_weight_band,automaton_path
ISV-alle_geraden_ganzen_rationalen_zahlen--vse_parne_cěle_racio,,vse parne cěle racionalne čisla,все парне целе рационалне числа,polynomial,polynomial,noether_paper19_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,polynomial,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.5,0.35,0.45,0.65,0.52,0.0662,0.1064,0.1053,0.413,11.33,17.03,support_plus_competitor,support_only,1406,1756,892,0,"cognate of ISV form:1581; pl wielomian:446; [[""polynom"", 703], [""wielomian"", 446]]:1; [[""polinom"", 878]]:1",19,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.105] | GAP[0.413]
ISV-allgemeine_idealtheorie--obča_teorija_idealov,allgemeine Idealtheorie,obča teorija idealov,обча теорија идеалов,ideal,ideal,noether_paper24_section01_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.9,0.85,0.52,0.1732,0.2783,0.0766,0.404,26.49,36.67,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.278] | ADVERSE[0.077] | GAP[0.404]
ISV-als_kovariante_betrachtet--razmatrivana_kako_ko,als Kovariante betrachtet,razmatrivana kako kovariant,разматривана како ковариант,covariant,covariant,noether_paper02_section19_terms.json,1,pan_slavic_native,stable_provisional,F10-1,F10-1,A_probe_covered_concept,covariant,True,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.65,0.5,0.9,0.65,0.8,0.2037,0.2037,0.3943,0.626,16.64,16.64,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,P0_TRAP_SENSE_AUDIT,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.80] -> SUPPORT/EVIDENCE[0.204] | ADVERSE[0.394] | GAP[0.626]
ISV-als_moduln_adjungiert--adjungujut_se_kako_m,als Moduln adjungiert,adjungujut se kako moduly,адјунгујут се како модулы,,,noether_paper02_section07_terms.json; logbook:2026-06-10: Paper 02 §7 Interslavic Decisions,1,international,review_needed,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.9,0.2,0.8,0.0994,0.0994,0.004,0.938,9.54,9.54,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.80] -> SUPPORT/EVIDENCE[0.099] | ADVERSE[0.004] | GAP[0.938]
ISV-als_produkte_von_system_i_und_ii_bleiben--kako_produkty_sistem,Als Produkte von System I und II bleiben,kako produkty sistemov I i II ostavaju,како продукты системов И и ИИ оставају,covariant,covariant,noether_paper02_section19_terms.json,1,script_stability,stable_provisional,F10-1,F10-1,A_probe_covered_concept,covariant,True,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.65,0.5,0.9,0.65,0.73,0.1859,0.1859,0.3598,0.626,15.87,15.87,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,P0_TRAP_SENSE_AUDIT,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.73] -> SUPPORT/EVIDENCE[0.186] | ADVERSE[0.360] | GAP[0.626]
ISV-anfangsform--početna_forma,Anfangsform,početna forma,почетна форма,form,form,noether_paper02_section01_terms.json,1,pan_slavic_native,stable,F10-1,F10-1,B_intl_stem_probeable,form,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.45,0.8,0.141,0.141,0.0624,0.698,15.65,15.65,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.45] -> FORM[0.80] -> SUPPORT/EVIDENCE[0.141] | ADVERSE[0.062] | GAP[0.698]
ISV-ansatz--shema,Ansatz,shema,схема,ansatz / setup,ansatz / setup,noether_paper02_section22_terms.json; logbook:2026-06-10: Paper 02 Section 22 Interslavic Decisions,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,ansatz / setup,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.52,0.0713,0.0713,0.0315,0.734,8.52,8.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.071] | ADVERSE[0.032] | GAP[0.734]
ISV-antistrophe_matrix--antistrofna_matrica,,antistrofna matrica,антистрофна матрица,,,noether_paper34_section23_source_fidelity_terms.json,1,international;script_stability,unstated,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.45,0.2,0.88,0.0465,0.0465,0.0022,0.794,5.52,5.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.88] -> SUPPORT/EVIDENCE[0.047] | ADVERSE[0.002] | GAP[0.794]
ISV-anzahlgleichheit_der_komponenten--ravnost_čisla_kompon,,ravnost čisla komponentov,равност числа компонентов,field,field,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,field,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,1.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.1521,0.413,10.49,15.85,support_plus_competitor,support_plus_competitor,78,2090,2054,138,"cognate of ISV form:1084; cs těleso:581; pl ciało(field):360; cs/sk (ascii):86; sl obseg:52; bg pole:17; [[""těles"", 581], [""ciał"", 360], [""teles"", 86], [""pole"", 39]]:1; [[""polj"", 1008], [""obseg"", 52], [""поле"", 34], [""pole"", 20]]:1",21,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.152] | GAP[0.413]
ISV-arithmetische_fassung_des_dimensionsbegr--aritmetična_formulac,Arithmetische Fassung des Dimensionsbegriffes,Aritmetična formulacija pojma dimenzije,Аритметична формулација појма димензије,dimension,dimension,noether_paper24_section04_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,dimension,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.5,0.35,0.9,0.85,0.52,0.3128,0.3526,0.2755,0.404,31.52,34.16,support_plus_competitor,support_only,80,70,156,0,"pl wymiar:78; cognate of ISV form:75; [[""wymiar"", 78], [""dimenz"", 39], [""dimensi"", 1]]:1; [[""dimenz"", 35]]:1",14,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.353] | ADVERSE[0.275] | GAP[0.404]
ISV-associated_system_of_values--prinaležny_sistem_ve,,prinaležny sistem veličin,приналежны систем величин,covariant,covariant,noether_paper22_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,covariant,True,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.65,0.5,0.45,0.65,0.52,0.0662,0.0662,0.1281,0.563,8.74,8.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,P0_TRAP_SENSE_AUDIT,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.066] | ADVERSE[0.128] | GAP[0.563]
ISV-auflösbarer_zerfällungskörper--rěšimo_polje_razlože,auflösbarer Zerfällungskörper,rěšimo polje razloženja,,,,noether_paper38_source_fidelity_terms.json,1,unstated,unstated,F10-0,F10-0,,,False,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.828,2.828,0.059,0.059,2.7,2.7,0.0,0.65,0.9,0.2,0.67,0.0948,0.0948,0.0033,0.938,9.15,9.15,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.67] -> SUPPORT/EVIDENCE[0.095] | ADVERSE[0.003] | GAP[0.938]
ISV-ausgelassen_sind--sut_izpušćene,ausgelassen sind,sut izpušćene,сут изпушчене,form,form,noether_paper02_section23_terms.json,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,form,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.52,0.0713,0.0713,0.0315,0.734,8.52,8.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.071] | ADVERSE[0.032] | GAP[0.734]
ISV-ausgezeichnete_basis--vyznačena_baza,ausgezeichnete Basis,vyznačena baza,,basis,basis,noether_paper30_section06_terms.json,1,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,basis,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.9,0.85,0.65,0.391,0.4407,0.0957,0.404,43.89,46.86,support_only,support_only,690,132,0,0,"cognate of ISV form:411; [[""baz"", 253], [""báz"", 92]]:1; [[""baz"", 65], [""базис"", 1]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.441] | ADVERSE[0.096] | GAP[0.404]
ISV-ausnahmeprimzahlen_ausnahme-primideale--izključene_prvočisla,,izključene prvočisla / izključene proste idealy,,ideal,ideal,noether_paper35_source_fidelity_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.45,0.65,0.7,0.161,0.1815,0.0394,0.413,26.24,28.63,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.181] | ADVERSE[0.039] | GAP[0.413]
ISV-auswahlpostulat--postulat_izbora,,postulat izbora,постулат избора,chain condition,chain condition,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,source_fidelity,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,chain condition,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.35,0.65,0.0446,0.0446,0.0197,0.617,6.54,6.54,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.045] | ADVERSE[0.020] | GAP[0.617]
ISV-automorphismenkörper_k_ν--tělo_avtomorfizmov_k,Automorphismenkörper K_ν,tělo avtomorfizmov K_ν,тело автоморфизмов K_ν,automorphism,automorphism,noether_paper34_section20_source_fidelity_terms.json,1,unstated,unstated,F10-0,F10-0,,,False,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.828,2.828,0.059,0.059,2.7,2.7,0.0,0.0,0.9,0.85,0.67,0.403,0.403,0.0141,0.054,85.54,85.54,support_only,support_only,91,66,0,0,cognate of ISV form:157,11,,none,0,ACCEPTABLE_LOW_PRIORITY,A_confirmed_or_balanced,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.67] -> SUPPORT/EVIDENCE[0.403] | ADVERSE[0.014] | GAP[0.054]
ISV-automorphismenring--kolco_avtomorfizmov,Automorphismenring,kolco avtomorfizmov,колцо автоморфизмов,automorphism,automorphism,noether_paper34_section02_terms.json,1,source_fidelity,unstated,F10-3,F10-3,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.15,0.9,0.85,0.45,0.1498,0.1498,0.142,0.204,30.22,30.22,support_only,support_only,91,66,0,0,cognate of ISV form:157,11,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.45] -> SUPPORT/EVIDENCE[0.150] | ADVERSE[0.142] | GAP[0.204]
ISV-basisbegriffe--pojmy_bazy,,pojmy bazy,појмы базы,basis,basis,noether_paper06_section04_terms.json,1,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,basis,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.65,0.0828,0.133,0.0366,0.413,15.55,22.83,support_only,support_only,690,132,0,0,"cognate of ISV form:411; [[""baz"", 253], [""báz"", 92]]:1; [[""baz"", 65], [""базис"", 1]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.133] | ADVERSE[0.037] | GAP[0.413]
ISV-basisfragen--pitanja_o_bazah,,pitanja o bazah,питаньа о базах,basis,basis,noether_paper06_introduction_terms.json,1,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,basis,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.65,0.0828,0.133,0.0366,0.413,15.55,22.83,support_only,support_only,690,132,0,0,"cognate of ISV form:411; [[""baz"", 253], [""báz"", 92]]:1; [[""baz"", 65], [""базис"", 1]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.133] | ADVERSE[0.037] | GAP[0.413]
ISV-basisfreie_form--bezbazisna_forma,,bezbazisna forma,безбазисна форма,basis,basis,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,basis,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,690,132,0,0,"cognate of ISV form:411; [[""baz"", 253], [""báz"", 92]]:1; [[""baz"", 65], [""базис"", 1]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
ISV-bereich_aller_geraden_polynome--oblast_vseh_parnyh_p,,oblast vseh parnyh polinomov,област всех парных полиномов,polynomial,polynomial,noether_paper19_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,polynomial,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.5,0.35,0.45,0.65,0.52,0.1196,0.1348,0.1053,0.413,18.75,20.64,support_plus_competitor,support_only,1406,1756,892,0,"cognate of ISV form:1581; pl wielomian:446; [[""polynom"", 703], [""wielomian"", 446]]:1; [[""polinom"", 878]]:1",19,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.135] | ADVERSE[0.105] | GAP[0.413]
ISV-bereich_aller_homogenen_formen--oblast_vseh_homogeny,,oblast vseh homogenyh form,област всех хомогеных форм,,,noether_paper19_terms.json,1,international;source_fidelity,unstated,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.45,0.2,0.9,0.0476,0.0476,0.0022,0.794,5.64,5.64,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.90] -> SUPPORT/EVIDENCE[0.048] | ADVERSE[0.002] | GAP[0.794]
ISV-bereich_zahlbereich--oblast_čislova_oblas,,oblast / čislova oblast,област / числова област,extension of the first kind,extension of the first kind,noether_paper09_introduction_terms.json,1,source_fidelity,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,extension of the first kind,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.35,0.65,0.0446,0.0446,0.0197,0.617,6.54,6.54,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.045] | ADVERSE[0.020] | GAP[0.617]
ISV-beschränkt_in_x_i_den_grad_k_nicht_errei--ograničeny_po_x_i_ne,,ograničeny po x_i / ne dosega stepena k,ограничены по x_i / не досега степени k,degree,degree,noether_paper22_section04_terms.json; noether_paper22_terms.json,2,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,degree,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.35,0.52,0.0356,0.0356,0.0158,0.617,5.33,5.33,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.036] | ADVERSE[0.016] | GAP[0.617]
ISV-bibliographie--bibliografija,,bibliografija,,,,noether_postbibliography_source_fidelity_terms.json,1,international;disambiguation,unstated,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.45,0.2,0.85,0.0449,0.0449,0.0021,0.794,5.34,5.34,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.045] | ADVERSE[0.002] | GAP[0.794]
ISV-birationale_transformation--biracionalna_transfo,,biracionalna transformacija,бирационална трансформација,basis,basis,noether_paper06_section04_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,basis,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,690,132,0,0,"cognate of ISV form:411; [[""baz"", 253], [""báz"", 92]]:1; [[""baz"", 65], [""базис"", 1]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
ISV-buchbesprechungen--recenzije,,recenzije,,,,noether_postbibliography_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,D_no_route_true_gap,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.0,0.45,0.05,0.52,0.0051,0.0051,0.0023,1.171,0.43,0.43,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.05] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.005] | ADVERSE[0.002] | GAP[1.171]
ISV-burnsidescher_satz_verallgemeinerter_bur--teorema_burnsida_obo,Burnsidescher Satz / verallgemeinerter Burnsidescher Satz,teorema Burnsida / obobčena teorema Burnsida,теорема Бурнсида / обобчена теорема Бурнсида,teorem,teorem,noether_paper34_section20_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,B_intl_stem_probeable,teorem,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.45,0.52,0.0917,0.0917,0.0405,0.698,11.04,11.04,no_ws_data,no_ws_data,0,0,0,0,,0,routeB_kwic_probe,none,69,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.45] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.092] | ADVERSE[0.041] | GAP[0.698]
ISV-bücher_entstanden_unter_mitwirkung_von_e--knjigy_sostavjene_s_,,"knjigy, sostavjene s učestjem Emmy Noether",,corollary,corollary,noether_postbibliography_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,corollary,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,1.35,0.35,0.45,0.65,0.52,0.0662,0.0662,0.1521,0.413,10.49,10.49,competitor_only,support_plus_competitor,0,30,332,40,"pl wniosek:103; cs důsledek:63; hr posljedica:19; cognate of ISV form:15; bg sledstvie:1; [[""wniosek"", 103], [""důsledek"", 63]]:1; [[""posljedic"", 19], [""korolar"", 15], [""следстви"", 1]]:1",12,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.066] | ADVERSE[0.152] | GAP[0.413]
ISV-characteristic_zero--karakteristika_nul,,karakteristika nul,карактеристика нул,,,noether_paper22_terms.json,1,international,unstated,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.45,0.2,0.85,0.0449,0.0449,0.0021,0.794,5.34,5.34,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.045] | ADVERSE[0.002] | GAP[0.794]
ISV-charakter--karakter,,karakter,карактер,character,character,noether_paper34_section26_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,character,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.35,0.52,0.0356,0.0356,0.0158,0.617,5.33,5.33,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.036] | ADVERSE[0.016] | GAP[0.617]
ISV-charaktere--karaktere,,karaktere,карактере,,,noether_paper34_section22_source_fidelity_terms.json,1,international,unstated,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.45,0.2,0.85,0.0528,0.0528,0.0021,0.794,6.22,6.22,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.053] | ADVERSE[0.002] | GAP[0.794]
ISV-charakteristik_null_primkörper--karakteristika_nul_p,,karakteristika nul / prosto polje,карактеристика нул / просто полје,,,noether_paper22_section04_terms.json; noether_paper22_terms.json,2,unstated,unstated,F10-0,F10-0,,,False,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.828,2.828,0.059,0.059,2.7,2.7,0.0,0.65,0.45,0.2,0.67,0.0474,0.0474,0.0017,0.794,5.62,5.62,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.67] -> SUPPORT/EVIDENCE[0.047] | ADVERSE[0.002] | GAP[0.794]
