term_id,from_state,to_state,transition_type,semiring,weight,evidence
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-algebraisch-abgeschlossener_algebraische--algebraično_zatvorje,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.05623,ACCEPTABLE_LOW_PRIORITY
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.19261,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.85,pan_slavic_native
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.07464,ACCEPTABLE_LOW_PRIORITY
ISV-algebraisch_unabhängig--algebraično_nezavisn,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch_unabhängig--algebraično_nezavisn,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch_unabhängig--algebraično_nezavisn,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch_unabhängig--algebraično_nezavisn,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch_unabhängig--algebraično_nezavisn,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,basis
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.2336,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-algebraische_erweiterung--algebraično_razširen,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraische_erweiterung--algebraično_razširen,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,basis
ISV-algebraische_erweiterung--algebraično_razširen,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-algebraische_erweiterung--algebraično_razširen,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraische_erweiterung--algebraično_razširen,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.19395,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-algebraischer_rang--algebraičny_rang,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-algebraischer_rang--algebraičny_rang,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-algebraischer_rang--algebraičny_rang,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-algebraischer_rang--algebraičny_rang,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-algebraischer_rang--algebraičny_rang,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-algebraischer_rang_restklassenkörper--algebraičny_rang_pol,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-algebraischer_rang_restklassenkörper--algebraičny_rang_pol,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.85,algebra
