ref_id,language,source_unit,file,line,raw,ref_kind,status,selected_target,candidate_count
ref.en.000821,en,fga.212,en/212.tex,16,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000822,en,fga.212,en/212.tex,22,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.en.000823,en,fga.212,en/212.tex,24,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000824,en,fga.212,en/212.tex,29,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000825,en,fga.212,en/212.tex,81,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000826,en,fga.212,en/212.tex,132,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.en.000827,en,fga.212.proposition.1-1,en/212.tex,181,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.en.000828,en,fga.212.proposition.1-1,en/212.tex,189,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000829,en,fga.212.proposition.1-1,en/212.tex,217,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000830,en,fga.212.proposition.2-1,en/212.tex,248,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000831,en,fga.212.proposition.2-1,en/212.tex,351,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.en.000832,en,fga.212.s7.theorem.7-2,en/212.tex,780,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.en.000833,en,fga.212.s8.result.8-1,en/212.tex,865,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.en.000834,en,fga.212.s5.theorem.5-3,en/212.tex,595,Theorem 5.1,explicit_theorem,RESOLVED,fga.212.s5.theorem.5-1,1
ref.en.000835,en,fga.212.s5.result.u.n01,en/212.tex,638,Theorem (5.3,explicit_theorem,RESOLVED,fga.212.s5.theorem.5-3,1
ref.en.000836,en,fga.212.s8.result.8-1,en/212.tex,853,Remark 8.1,explicit_remark,UNRESOLVED,,0
ref.en.000837,en,fga.212.corollary.4-2,en/212.tex,528,(4.1),numeric_label,RESOLVED,fga.212.proposition.4-1,1
ref.en.000838,en,fga.212.s5.corollary.5-5,en/212.tex,606,(5.4),numeric_label,RESOLVED,fga.212.s5.corollary.5-4,1
ref.en.000839,en,fga.212.s5.result.u.n01,en/212.tex,639,(5.3),numeric_label,RESOLVED,fga.212.s5.theorem.5-3,1
ref.en.000840,en,fga.212.s5.result.u.n01,en/212.tex,640,(7.4),numeric_label,RESOLVED,fga.212.s7.corollary.7-4,1
ref.en.000841,en,fga.212.s6.theorem.6-1,en/212.tex,673,(5.1),numeric_label,RESOLVED,fga.212.s5.theorem.5-1,1
ref.en.000842,en,fga.212.s6.theorem.6-2,en/212.tex,721,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.en.000843,en,fga.212.s6.theorem.6-2,en/212.tex,721,(6.2),numeric_label,RESOLVED,fga.212.s6.theorem.6-2,1
ref.en.000844,en,fga.212.s6.theorem.6-2,en/212.tex,725,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.en.000845,en,fga.212.s6.theorem.6-2,en/212.tex,726,(6.2),numeric_label,RESOLVED,fga.212.s6.theorem.6-2,1
ref.en.000846,en,fga.212.s7,en/212.tex,736,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.en.000847,en,fga.212.s7.proposition.7-1,en/212.tex,757,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.en.000848,en,fga.212.s7.proposition.7-1,en/212.tex,761,(6.2),numeric_label,RESOLVED,fga.212.s6.theorem.6-2,1
ref.en.000849,en,fga.212,en/212.tex,1,Exposé 212,expose,RESOLVED,fga.212,1
ref.en.000850,en,fga.212.s6.theorem.6-1,en/212.tex,658,Exposé 212,expose,RESOLVED,fga.212,1
ref.en.000851,en,fga.212.s8.result.8-1,en/212.tex,851,Exposé 212,expose,RESOLVED,fga.212,1
ref.fr.000852,fr,fga.e212,fr/e212.tex,19,remarque 8.1,explicit_remark,UNRESOLVED,,0
ref.fr.000853,fr,fga.e212,fr/e212.tex,24,SHMT,siglum,RESOLVED,ext.shmt,1
ref.fr.000854,fr,fga.e212,fr/e212.tex,34,SHMT,siglum,RESOLVED,ext.shmt,1
ref.fr.000855,fr,fga.e212.item.u.n01,fr/e212.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000856,fr,fga.e212,fr/e212.tex,22,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000857,fr,fga.e212,fr/e212.tex,2,exposé no 212,expose,RESOLVED,fga.212,1
ref.fr.000858,fr,fga.e212,fr/e212.tex,3,exposé no 212,expose,RESOLVED,fga.212,1
ref.en.000859,en,fga.e212,en/e212.tex,19,Remark 8.1,explicit_remark,UNRESOLVED,,0
ref.en.000860,en,fga.e212,en/e212.tex,24,SHMT,siglum,RESOLVED,ext.shmt,1
ref.en.000861,en,fga.e212,en/e212.tex,33,SHMT,siglum,RESOLVED,ext.shmt,1
ref.en.000862,en,fga.e212.item.u.n01,en/e212.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000863,en,fga.e212,en/e212.tex,22,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000864,en,fga.e212,en/e212.tex,2,Exposé no. 212,expose,RESOLVED,fga.212,1
ref.en.000865,en,fga.e212,en/e212.tex,3,Exposé no. 212,expose,RESOLVED,fga.212,1
ref.fr.000866,fr,fga.221,fr/221.tex,12,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000867,fr,fga.221,fr/221.tex,15,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000868,fr,fga.221,fr/221.tex,18,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000869,fr,fga.221,fr/221.tex,20,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000870,fr,fga.221,fr/221.tex,23,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000871,fr,fga.221,fr/221.tex,30,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000872,fr,fga.221.s1.definition.1-1,fr/221.tex,140,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.fr.000873,fr,fga.221.s1.definition.1-1,fr/221.tex,151,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000874,fr,fga.221.s1.definition.1-1,fr/221.tex,158,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000875,fr,fga.221.s2,fr/221.tex,239,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000876,fr,fga.221.s3.theorem.3-2,fr/221.tex,587,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000877,fr,fga.221.s3.theorem.3-2,fr/221.tex,598,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000878,fr,fga.221.s3.theorem.3-2,fr/221.tex,605,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000879,fr,fga.221.s3.theorem.3-2,fr/221.tex,610,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000880,fr,fga.221.s3.theorem.3-2,fr/221.tex,611,[4],bibliography,RESOLVED,fga.221.bib.ref.4,1
ref.fr.000881,fr,fga.221.s3.theorem.3-2,fr/221.tex,628,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000882,fr,fga.221.s3.theorem.3-2,fr/221.tex,646,[4],bibliography,RESOLVED,fga.221.bib.ref.4,1
ref.fr.000883,fr,fga.221.s3.lemma.3-3,fr/221.tex,654,[4],bibliography,RESOLVED,fga.221.bib.ref.4,1
ref.fr.000884,fr,fga.221.s3.lemma.3-3,fr/221.tex,676,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000885,fr,fga.221.s3.lemma.3-5,fr/221.tex,733,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.fr.000886,fr,fga.221.s3.lemma.3-5,fr/221.tex,743,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000887,fr,fga.221.s3.lemma.3-6,fr/221.tex,807,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000888,fr,fga.221.s3.lemma.3-7,fr/221.tex,819,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.fr.000889,fr,fga.221.s3.proposition.3-8,fr/221.tex,871,[1],bibliography,RESOLVED,fga.221.bib.ref.1,1
ref.fr.000890,fr,fga.221.s3.remark.3-9,fr/221.tex,902,[7],bibliography,RESOLVED,fga.221.bib.ref.7,1
ref.fr.000891,fr,fga.221.s4,fr/221.tex,948,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.fr.000892,fr,fga.221.s4,fr/221.tex,960,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.fr.000893,fr,fga.221.s4,fr/221.tex,965,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000894,fr,fga.221.s5.corollary.5-3,fr/221.tex,1138,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.fr.000895,fr,fga.221.s5.remark.5-5,fr/221.tex,1167,[8],bibliography,RESOLVED,fga.221.bib.ref.8,1
ref.fr.000896,fr,fga.221.s5.remark.5-5,fr/221.tex,1185,[6],bibliography,RESOLVED,fga.221.bib.ref.6,1
ref.fr.000897,fr,fga.221.s5.remark.5-5,fr/221.tex,1188,[6],bibliography,RESOLVED,fga.221.bib.ref.6,1
ref.fr.000898,fr,fga.221.s5.proposition.5-7,fr/221.tex,1218,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.fr.000899,fr,fga.221.s7,fr/221.tex,1346,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000900,fr,fga.221.s7,fr/221.tex,1353,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000901,fr,fga.221.add,fr/221.tex,1415,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.fr.000902,fr,fga.221.s2.result.u.n01,fr/221.tex,312,LEMME 2.4,explicit_lemma,UNRESOLVED,,0
ref.fr.000903,fr,fga.221.s2.lemma.2-6,fr/221.tex,485,lemme 2.6,explicit_lemma,RESOLVED,fga.221.s2.lemma.2-6,1
ref.fr.000904,fr,fga.221.s3.lemma.3-3,fr/221.tex,708,lemme 3.3,explicit_lemma,RESOLVED,fga.221.s3.lemma.3-3,1
ref.fr.000905,fr,fga.221.s3.lemma.3-6,fr/221.tex,802,théorème 2.1,explicit_theorem,RESOLVED,fga.221.s2.theorem.2-1,1
ref.fr.000906,fr,fga.221.s3.lemma.3-7,fr/221.tex,823,théorème 3.2,explicit_theorem,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000907,fr,fga.221.s5.proposition.5-7,fr/221.tex,1235,proposition 5.7,explicit_proposition,RESOLVED,fga.221.s5.proposition.5-7,1
ref.fr.000908,fr,fga.221.s1.proposition.1-3,fr/221.tex,209,(1.3),numeric_label,RESOLVED,fga.221.s1.proposition.1-3,1
ref.fr.000909,fr,fga.221.s2.theorem.2-2,fr/221.tex,287,(2.1),numeric_label,RESOLVED,fga.221.s2.theorem.2-1,1
ref.fr.000910,fr,fga.221.s2.corollary.2-3,fr/221.tex,304,(2.1),numeric_label,RESOLVED,fga.221.s2.theorem.2-1,1
ref.fr.000911,fr,fga.221.s2.corollary.2-3,fr/221.tex,308,(2.2),numeric_label,RESOLVED,fga.221.s2.theorem.2-2,1
ref.fr.000912,fr,fga.221.s2.lemma.2-5,fr/221.tex,426,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.fr.000913,fr,fga.221.s2.lemma.2-6,fr/221.tex,430,(2.1),numeric_label,RESOLVED,fga.221.s2.theorem.2-1,1
ref.fr.000914,fr,fga.221.s2.lemma.2-6,fr/221.tex,448,(2.4),numeric_label,UNRESOLVED,,0
ref.fr.000915,fr,fga.221.s2.lemma.2-6,fr/221.tex,460,(2.5),numeric_label,RESOLVED,fga.221.s2.lemma.2-5,1
ref.fr.000916,fr,fga.221.s2.lemma.2-6,fr/221.tex,462,(2.2),numeric_label,RESOLVED,fga.221.s2.theorem.2-2,1
ref.fr.000917,fr,fga.221.s2.lemma.2-6,fr/221.tex,464,(2.6),numeric_label,RESOLVED,fga.221.s2.lemma.2-6,1
ref.fr.000918,fr,fga.221.s2.lemma.2-6,fr/221.tex,465,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.fr.000919,fr,fga.221.s2.lemma.2-6,fr/221.tex,481,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.fr.000920,fr,fga.221.s2.lemma.2-6,fr/221.tex,482,(2.2),numeric_label,RESOLVED,fga.221.s2.theorem.2-2,1
ref.fr.000921,fr,fga.221.s2.lemma.2-6,fr/221.tex,483,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.fr.000922,fr,fga.221.s3.theorem.3-1,fr/221.tex,556,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.fr.000923,fr,fga.221.s3.theorem.3-2,fr/221.tex,563,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000924,fr,fga.221.s3.theorem.3-2,fr/221.tex,581,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000925,fr,fga.221.s3.lemma.3-5,fr/221.tex,760,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.fr.000926,fr,fga.221.s3.lemma.3-6,fr/221.tex,790,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.fr.000927,fr,fga.221.s3.lemma.3-6,fr/221.tex,791,(3.6),numeric_label,RESOLVED,fga.221.s3.lemma.3-6,1
ref.fr.000928,fr,fga.221.s3.lemma.3-6,fr/221.tex,795,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.fr.000929,fr,fga.221.s3.lemma.3-6,fr/221.tex,796,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.fr.000930,fr,fga.221.s3.lemma.3-6,fr/221.tex,796,(3.3),numeric_label,RESOLVED,fga.221.s3.lemma.3-3,1
ref.fr.000931,fr,fga.221.s3.lemma.3-7,fr/221.tex,823,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.fr.000932,fr,fga.221.s3.proposition.3-8,fr/221.tex,827,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000933,fr,fga.221.s3.proposition.3-8,fr/221.tex,843,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000934,fr,fga.221.s3.proposition.3-8,fr/221.tex,847,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000935,fr,fga.221.s4,fr/221.tex,913,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.fr.000936,fr,fga.221.s4,fr/221.tex,920,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.fr.000937,fr,fga.221.s4,fr/221.tex,920,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.fr.000938,fr,fga.221.s5.corollary.5-3,fr/221.tex,1074,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.fr.000939,fr,fga.221.s5.corollary.5-3,fr/221.tex,1074,(5.2),numeric_label,RESOLVED,fga.221.s5.corollary.5-2,1
ref.fr.000940,fr,fga.221.s5.corollary.5-3,fr/221.tex,1113,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.fr.000941,fr,fga.221.s5.corollary.5-3,fr/221.tex,1117,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.fr.000942,fr,fga.221.s5.corollary.5-3,fr/221.tex,1131,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.fr.000943,fr,fga.221.s5.corollary.5-4,fr/221.tex,1141,(5.3),numeric_label,RESOLVED,fga.221.s5.corollary.5-3,1
ref.fr.000944,fr,fga.221.s5.remark.5-5,fr/221.tex,1184,(5.4),numeric_label,RESOLVED,fga.221.s5.corollary.5-4,1
ref.fr.000945,fr,fga.221.s5.proposition.5-7,fr/221.tex,1221,(5.7),numeric_label,RESOLVED,fga.221.s5.proposition.5-7,1
ref.fr.000946,fr,fga.221.s7,fr/221.tex,1349,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.fr.000947,fr,fga.221,fr/221.tex,1,Exposé 221,expose,RESOLVED,fga.221,1
ref.fr.000948,fr,fga.221.s2.theorem.2-1,fr/221.tex,254,Exposé 221,expose,RESOLVED,fga.221,1
ref.en.000949,en,fga.221,en/221.tex,12,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000950,en,fga.221,en/221.tex,15,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000951,en,fga.221,en/221.tex,18,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000952,en,fga.221,en/221.tex,19,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000953,en,fga.221,en/221.tex,22,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000954,en,fga.221,en/221.tex,28,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000955,en,fga.221.s1.definition.1-1,en/221.tex,132,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.en.000956,en,fga.221.s1.definition.1-1,en/221.tex,141,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000957,en,fga.221.s1.definition.1-1,en/221.tex,148,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000958,en,fga.221.s2,en/221.tex,225,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000959,en,fga.221.s3.theorem.3-2,en/221.tex,569,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000960,en,fga.221.s3.theorem.3-2,en/221.tex,578,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000961,en,fga.221.s3.theorem.3-2,en/221.tex,586,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000962,en,fga.221.s3.theorem.3-2,en/221.tex,591,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000963,en,fga.221.s3.theorem.3-2,en/221.tex,592,[4],bibliography,RESOLVED,fga.221.bib.ref.4,1
ref.en.000964,en,fga.221.s3.theorem.3-2,en/221.tex,609,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000965,en,fga.221.s3.theorem.3-2,en/221.tex,627,[4],bibliography,RESOLVED,fga.221.bib.ref.4,1
ref.en.000966,en,fga.221.s3.lemma.3-3,en/221.tex,635,[4],bibliography,RESOLVED,fga.221.bib.ref.4,1
ref.en.000967,en,fga.221.s3.lemma.3-3,en/221.tex,657,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000968,en,fga.221.s3.lemma.3-5,en/221.tex,710,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.en.000969,en,fga.221.s3.lemma.3-5,en/221.tex,720,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000970,en,fga.221.s3.lemma.3-6,en/221.tex,782,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000971,en,fga.221.s3.lemma.3-7,en/221.tex,794,[5],bibliography,RESOLVED,fga.221.bib.ref.5,1
ref.en.000972,en,fga.221.s3.proposition.3-8,en/221.tex,845,[1],bibliography,RESOLVED,fga.221.bib.ref.1,1
ref.en.000973,en,fga.221.s3.remark.3-9,en/221.tex,875,[7],bibliography,RESOLVED,fga.221.bib.ref.7,1
ref.en.000974,en,fga.221.s4,en/221.tex,919,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.en.000975,en,fga.221.s4,en/221.tex,930,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.en.000976,en,fga.221.s4,en/221.tex,935,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000977,en,fga.221.s5.corollary.5-3,en/221.tex,1101,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.en.000978,en,fga.221.s5.remark.5-5,en/221.tex,1130,[8],bibliography,RESOLVED,fga.221.bib.ref.8,1
ref.en.000979,en,fga.221.s5.remark.5-5,en/221.tex,1147,[6],bibliography,RESOLVED,fga.221.bib.ref.6,1
ref.en.000980,en,fga.221.s5.remark.5-5,en/221.tex,1150,[6],bibliography,RESOLVED,fga.221.bib.ref.6,1
ref.en.000981,en,fga.221.s5.proposition.5-7,en/221.tex,1180,[3],bibliography,RESOLVED,fga.221.bib.ref.3,1
ref.en.000982,en,fga.221.s7,en/221.tex,1302,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000983,en,fga.221.s7,en/221.tex,1309,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000984,en,fga.221.add,en/221.tex,1370,[2],bibliography,RESOLVED,fga.221.bib.ref.2,1
ref.en.000985,en,fga.221.s2.result.u.n01,en/221.tex,298,LEMMA 2.4,explicit_lemma,UNRESOLVED,,0
ref.en.000986,en,fga.221.s2.lemma.2-6,en/221.tex,469,Lemma 2.6,explicit_lemma,RESOLVED,fga.221.s2.lemma.2-6,1
ref.en.000987,en,fga.221.s3.theorem.3-1,en/221.tex,533,Section 2,explicit_section,RESOLVED,fga.221.s2,1
ref.en.000988,en,fga.221.s3.lemma.3-3,en/221.tex,687,Lemma 3.3,explicit_lemma,RESOLVED,fga.221.s3.lemma.3-3,1
ref.en.000989,en,fga.221.s3.lemma.3-6,en/221.tex,776,Theorem 2.1,explicit_theorem,RESOLVED,fga.221.s2.theorem.2-1,1
ref.en.000990,en,fga.221.s3.lemma.3-7,en/221.tex,798,Theorem 3.2,explicit_theorem,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.000991,en,fga.221.s5.corollary.5-3,en/221.tex,1037,Section 5,explicit_section,RESOLVED,fga.221.s5,1
ref.en.000992,en,fga.221.s5.proposition.5-7,en/221.tex,1197,Proposition 5.7,explicit_proposition,RESOLVED,fga.221.s5.proposition.5-7,1
ref.en.000993,en,fga.221.s6,en/221.tex,1243,Section 3,explicit_section,RESOLVED,fga.221.s3,1
ref.en.000994,en,fga.221.s1.proposition.1-3,en/221.tex,197,(1.3),numeric_label,RESOLVED,fga.221.s1.proposition.1-3,1
ref.en.000995,en,fga.221.s2.theorem.2-2,en/221.tex,274,(2.1),numeric_label,RESOLVED,fga.221.s2.theorem.2-1,1
ref.en.000996,en,fga.221.s2.corollary.2-3,en/221.tex,291,(2.1),numeric_label,RESOLVED,fga.221.s2.theorem.2-1,1
ref.en.000997,en,fga.221.s2.corollary.2-3,en/221.tex,294,(2.2),numeric_label,RESOLVED,fga.221.s2.theorem.2-2,1
ref.en.000998,en,fga.221.s2.lemma.2-5,en/221.tex,411,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.en.000999,en,fga.221.s2.lemma.2-6,en/221.tex,415,(2.1),numeric_label,RESOLVED,fga.221.s2.theorem.2-1,1
ref.en.001000,en,fga.221.s2.lemma.2-6,en/221.tex,431,(2.4),numeric_label,UNRESOLVED,,0
ref.en.001001,en,fga.221.s2.lemma.2-6,en/221.tex,442,(2.5),numeric_label,RESOLVED,fga.221.s2.lemma.2-5,1
ref.en.001002,en,fga.221.s2.lemma.2-6,en/221.tex,445,(2.2),numeric_label,RESOLVED,fga.221.s2.theorem.2-2,1
ref.en.001003,en,fga.221.s2.lemma.2-6,en/221.tex,448,(2.6),numeric_label,RESOLVED,fga.221.s2.lemma.2-6,1
ref.en.001004,en,fga.221.s2.lemma.2-6,en/221.tex,448,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.en.001005,en,fga.221.s2.lemma.2-6,en/221.tex,465,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.en.001006,en,fga.221.s2.lemma.2-6,en/221.tex,466,(2.2),numeric_label,RESOLVED,fga.221.s2.theorem.2-2,1
ref.en.001007,en,fga.221.s2.lemma.2-6,en/221.tex,467,(1.2),numeric_label,RESOLVED,fga.221.s1.proposition.1-2,1
ref.en.001008,en,fga.221.s3.theorem.3-1,en/221.tex,539,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.en.001009,en,fga.221.s3.theorem.3-2,en/221.tex,546,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.001010,en,fga.221.s3.theorem.3-2,en/221.tex,562,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.001011,en,fga.221.s3.lemma.3-5,en/221.tex,735,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.en.001012,en,fga.221.s3.lemma.3-6,en/221.tex,766,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.en.001013,en,fga.221.s3.lemma.3-6,en/221.tex,767,(3.6),numeric_label,RESOLVED,fga.221.s3.lemma.3-6,1
ref.en.001014,en,fga.221.s3.lemma.3-6,en/221.tex,771,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.en.001015,en,fga.221.s3.lemma.3-6,en/221.tex,771,(3.4),numeric_label,RESOLVED,fga.221.s3.lemma.3-4,1
ref.en.001016,en,fga.221.s3.lemma.3-6,en/221.tex,771,(3.3),numeric_label,RESOLVED,fga.221.s3.lemma.3-3,1
ref.en.001017,en,fga.221.s3.lemma.3-7,en/221.tex,798,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.en.001018,en,fga.221.s3.proposition.3-8,en/221.tex,802,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.001019,en,fga.221.s3.proposition.3-8,en/221.tex,818,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.001020,en,fga.221.s3.proposition.3-8,en/221.tex,822,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.001021,en,fga.221.s4,en/221.tex,885,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.en.001022,en,fga.221.s4,en/221.tex,891,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.en.001023,en,fga.221.s4,en/221.tex,891,(3.2),numeric_label,RESOLVED,fga.221.s3.theorem.3-2,1
ref.en.001024,en,fga.221.s5.corollary.5-3,en/221.tex,1037,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.en.001025,en,fga.221.s5.corollary.5-3,en/221.tex,1037,(5.2),numeric_label,RESOLVED,fga.221.s5.corollary.5-2,1
ref.en.001026,en,fga.221.s5.corollary.5-3,en/221.tex,1077,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.en.001027,en,fga.221.s5.corollary.5-3,en/221.tex,1081,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.en.001028,en,fga.221.s5.corollary.5-3,en/221.tex,1095,(5.1),numeric_label,RESOLVED,fga.221.s5.proposition.5-1,1
ref.en.001029,en,fga.221.s5.corollary.5-4,en/221.tex,1104,(5.3),numeric_label,RESOLVED,fga.221.s5.corollary.5-3,1
ref.en.001030,en,fga.221.s5.remark.5-5,en/221.tex,1146,(5.4),numeric_label,RESOLVED,fga.221.s5.corollary.5-4,1
