target_id,target_type,display_fr,display_en,scope,item,label,source_pages,authority
fga.149.s5.lemma.5.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,149,,185--185,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s5.lemma.5.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,149,,185--185,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6,section,Le théorème de dualité pour les variétés singulières,The duality theorem for singular varieties,internal,149,6,185--187,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.eq.6-1,equation,Équation 6.1,Equation 6.1,internal,149,6.1,185--185,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.eq.6-2,equation,Équation 6.2,Equation 6.2,internal,149,6.2,185--185,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.eq.6-2-bis,equation,Équation 6.2 bis,Equation 6.2 bis,internal,149,6.2 bis,185--185,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.eq.6-3,equation,Équation 6.3,Equation 6.3,internal,149,6.3,185--185,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.eq.6-4,equation,Équation 6.4,Equation 6.4,internal,149,6.4,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.eq.6-5,equation,Équation 6.5,Equation 6.5,internal,149,6.5,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.theorem.3-bis,theorem,Théorème 3 bis,Theorem 3 bis,internal,149,3 bis,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.theorem.3-bis.item.i,subitem,Sous-item i.,Subitem i.,internal,149,i.,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.theorem.3-bis.item.ii,subitem,Sous-item ii.,Subitem ii.,internal,149,ii.,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.theorem.3-bis.item.iii,subitem,Sous-item iii.,Subitem iii.,internal,149,iii.,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.theorem.3-bis.item.iv,subitem,Sous-item iv.,Subitem iv.,internal,149,iv.,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.proposition.6,proposition,Proposition 6,Proposition 6,internal,149,6,186--187,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.proposition.6.eq.6-6,equation,Équation 6.6,Equation 6.6,internal,149,6.6,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.proposition.6.eq.6-7,equation,Équation 6.7,Equation 6.7,internal,149,6.7,186--186,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s6.corollary.u.n01,corollary,Corollaire,Corollary,internal,149,,187--187,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7,section,La dualité de Poincaré,Poincaré duality,internal,149,7,187--189,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,149,,187--187,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,149,,187--187,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.eq.7-1,equation,Équation 7.1,Equation 7.1,internal,149,7.1,187--187,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.eq.7-2,equation,Équation 7.2,Equation 7.2,internal,149,7.2,188--188,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.eq.7-3,equation,Équation 7.3,Equation 7.3,internal,149,7.3,188--188,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4,theorem,Théorème 4,Theorem 4,internal,149,4,188--189,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4.eq.7-4,equation,Équation 7.4,Equation 7.4,internal,149,7.4,188--188,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4.eq.7-4-bis,equation,Équation 7.4 bis,Equation 7.4 bis,internal,149,7.4 bis,188--188,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,149,,188--188,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4.eq.7-5,equation,Équation 7.5,Equation 7.5,internal,149,7.5,188--188,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4.eq.7-6,equation,Équation 7.6,Equation 7.6,internal,149,7.6,189--189,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.4.diag.n01,diagram,Diagramme TeX natif,Native TeX diagram,internal,149,,189--189,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s7.theorem.5,theorem,Théorème 5,Theorem 5,internal,149,5,189--189,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8,section,Généralisation du théorème de dualité,Generalization of the duality theorem,internal,149,8,189--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.8-1,equation,Équation 8.1,Equation 8.1,internal,149,8.1,190--190,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,149,,190--190,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.8-2,equation,Équation 8.2,Equation 8.2,internal,149,8.2,190--190,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.8-3,equation,Équation 8.3,Equation 8.3,internal,149,8.3,190--190,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.8-4,equation,Équation 8.4,Equation 8.4,internal,149,8.4,191--191,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.8-5,equation,Équation 8.5,Equation 8.5,internal,149,8.5,191--191,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.eq.8-6,equation,Équation 8.6,Equation 8.6,internal,149,8.6,191--191,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.theorem.6,theorem,Théorème 6,Theorem 6,internal,149,6,191--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.theorem.6.eq.8-7,equation,Équation 8.7,Equation 8.7,internal,149,8.7,191--191,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.theorem.6.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,149,,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.theorem.6.eq.8-8,equation,Équation 8.8,Equation 8.8,internal,149,8.8,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.s8.theorem.6.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,149,,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.bib,bibliography,BIBLIOGRAPHIE,BIBLIOGRAPHY,internal,149,,192--193,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.bib.ref.1,bibliography_item,Référence [1],Reference [1],internal,149,1,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.bib.ref.2,bibliography_item,Référence [2],Reference [2],internal,149,2,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.bib.ref.3,bibliography_item,Référence [3],Reference [3],internal,149,3,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.bib.ref.4,bibliography_item,Référence [4],Reference [4],internal,149,4,192--192,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.149.add,supplement,ADDITIF,ADDENDUM,internal,149,,193--193,SB_1956-1958__4__169_0 A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C
fga.e149,erratum,Erratum à l'exposé no 149,Erratum to Exposé no. 149,internal,e149,e149,298--298,SB_1961-1962__7__298_1 744CC89F417A87CD37ADB43644CC2299B97E03931677292B210DB0EC8A41959A
fga.e149.p298,source_page,Page source 298,Source page 298,internal,e149,298,298--298,SB_1961-1962__7__298_1 744CC89F417A87CD37ADB43644CC2299B97E03931677292B210DB0EC8A41959A
fga.e149.item.u.n01,subitem,1. Théorème de dualité pour les faisceaux algébriques cohérents.,1. Duality theorem for coherent algebraic sheaves.,internal,e149,,298--298,SB_1961-1962__7__298_1 744CC89F417A87CD37ADB43644CC2299B97E03931677292B210DB0EC8A41959A
fga.e149.item.u.n02,subitem,Remarque sur la page 14.,Remark on page 14.,internal,e149,,298--298,SB_1961-1962__7__298_1 744CC89F417A87CD37ADB43644CC2299B97E03931677292B210DB0EC8A41959A
fga.182,expose,Exposé 182 — Géométrie formelle et géométrie algébrique,Exposé 182 — Formal Geometry and Algebraic Geometry,internal,182,182,193--220,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p193,source_page,Page source 193,Source page 193,internal,182,193,193--193,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p194,source_page,Page source 194,Source page 194,internal,182,194,194--194,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p195,source_page,Page source 195,Source page 195,internal,182,195,195--195,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p196,source_page,Page source 196,Source page 196,internal,182,196,196--196,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p197,source_page,Page source 197,Source page 197,internal,182,197,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p198,source_page,Page source 198,Source page 198,internal,182,198,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p199,source_page,Page source 199,Source page 199,internal,182,199,199--199,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p200,source_page,Page source 200,Source page 200,internal,182,200,200--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p201,source_page,Page source 201,Source page 201,internal,182,201,201--201,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p202,source_page,Page source 202,Source page 202,internal,182,202,202--202,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p203,source_page,Page source 203,Source page 203,internal,182,203,203--203,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p204,source_page,Page source 204,Source page 204,internal,182,204,204--204,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p205,source_page,Page source 205,Source page 205,internal,182,205,205--205,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p206,source_page,Page source 206,Source page 206,internal,182,206,206--206,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p207,source_page,Page source 207,Source page 207,internal,182,207,207--207,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p208,source_page,Page source 208,Source page 208,internal,182,208,208--208,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p209,source_page,Page source 209,Source page 209,internal,182,209,209--209,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p210,source_page,Page source 210,Source page 210,internal,182,210,210--210,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p211,source_page,Page source 211,Source page 211,internal,182,211,211--211,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p212,source_page,Page source 212,Source page 212,internal,182,212,212--212,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p213,source_page,Page source 213,Source page 213,internal,182,213,213--213,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p214,source_page,Page source 214,Source page 214,internal,182,214,214--214,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p215,source_page,Page source 215,Source page 215,internal,182,215,215--215,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p216,source_page,Page source 216,Source page 216,internal,182,216,216--216,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p217,source_page,Page source 217,Source page 217,internal,182,217,217--217,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p218,source_page,Page source 218,Source page 218,internal,182,218,218--218,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p219,source_page,Page source 219,Source page 219,internal,182,219,219--219,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.p220,source_page,Page source 220,Source page 220,internal,182,220,220--220,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s1,section,Schémas,Schemes,internal,182,1,193--195,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s2,section,Schémas formels,Formal schemes,internal,182,2,195--196,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3,section,Les trois théorèmes fondamentaux,The three fundamental theorems,internal,182,3,196--199,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.1,theorem,Théorème 1 — (théorème de finitude),Theorem 1 — (finiteness theorem),internal,182,1,196--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.1.item.i,subitem,Sous-item i.,Subitem i.,internal,182,i.,196--196,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.1.item.ii,subitem,Sous-item ii.,Subitem ii.,internal,182,ii.,196--196,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,182,,196--196,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.2,theorem,Théorème 2 — (Premier théorème de comparaison),Theorem 2 — (First comparison theorem),internal,182,2,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,182,,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.1,corollary,Corollaire 1,Corollary 1,internal,182,1,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,182,,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.2,corollary,Corollaire 2,Corollary 2,internal,182,2,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.3,corollary,Corollaire 3,Corollary 3,internal,182,3,197--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.3.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,182,,197--197,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.3,theorem,Théorème 3,Theorem 3,internal,182,3,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.1.n02,corollary,Corollaire 1,Corollary 1,internal,182,1,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.corollary.2.n02,corollary,Corollaire 2,Corollary 2,internal,182,2,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.4,theorem,Théorème 4,Theorem 4,internal,182,4,198--199,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.4.item.i,subitem,Sous-item i.,Subitem i.,internal,182,i.,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.4.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,182,,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.4.item.ii,subitem,Sous-item ii.,Subitem ii.,internal,182,ii.,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.4.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,182,,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s3.theorem.4.item.iii,subitem,Sous-item iii.,Subitem iii.,internal,182,iii.,198--198,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s4,section,Application au théorème de connexion et au « Main theorem » de Zariski,Application to the connectedness theorem and Zariski's Main Theorem,internal,182,4,199--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s4.theorem.5,theorem,Théorème 5 — (« Théorème de connexion » de Zariski),Theorem 5 — (Zariski's “connectedness theorem”),internal,182,5,199--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s4.corollary.1,corollary,Corollaire 1,Corollary 1,internal,182,1,200--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s4.corollary.2,corollary,Corollaire 2,Corollary 2,internal,182,2,200--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s4.theorem.6,theorem,Théorème 6 — (« Main Theorem » de Zariski),Theorem 6 — (Zariski's Main Theorem),internal,182,6,200--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s5,section,Application à l'étude cohomologique des morphismes propres et plats,Application to the cohomological study of proper flat morphisms,internal,182,5,200--203,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,182,,200--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
fga.182.s5.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,182,,200--200,SB_1958-1960__5__193_0 AEE42088A9B9E94F4C87220AD68A27C1D7697C3ACB4F5C2F0DEE0E3F6B0BE1C1
