ref_id,candidate_rank,candidate_id,basis,selected
ref.fr.001055,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001056,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001057,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001058,1,fga.232.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001059,1,fga.232.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001060,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001061,1,fga.232.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001062,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001063,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001064,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001065,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001066,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001067,1,fga.232.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001068,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001069,1,fga.232.bib.ref.8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001070,1,fga.232.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001071,1,fga.232.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001072,1,fga.232.bib.ref.10,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001073,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001074,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001075,1,fga.232.bib.ref.11,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001076,1,fga.232.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001077,1,fga.232.bib.ref.12,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001078,1,fga.232.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001079,1,fga.232.s1.eq.1-8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001080,1,fga.232.s1.eq.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001081,1,fga.232.s1.eq.1-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001082,1,fga.232.s1.eq.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001083,1,fga.232.s1.eq.1-6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001084,1,fga.232.s1.eq.1-8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001085,1,fga.232.s1.eq.1-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001086,1,fga.232.s1.eq.1-9,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001087,1,fga.232,same-item label/type or explicit corpus/external siglum,yes
ref.en.001088,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001089,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001090,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001091,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001092,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001093,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001094,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001095,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001096,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001097,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001098,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001099,1,fga.232.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001100,1,fga.232.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001101,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001102,1,fga.232.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001103,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001104,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001105,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001106,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001107,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001108,1,fga.232.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001109,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001110,1,fga.232.bib.ref.8,same-item label/type or explicit corpus/external siglum,yes
ref.en.001111,1,fga.232.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001112,1,fga.232.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001113,1,fga.232.bib.ref.10,same-item label/type or explicit corpus/external siglum,yes
ref.en.001114,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001115,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001116,1,fga.232.bib.ref.11,same-item label/type or explicit corpus/external siglum,yes
ref.en.001117,1,fga.232.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001118,1,fga.232.bib.ref.12,same-item label/type or explicit corpus/external siglum,yes
ref.en.001119,1,fga.232.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001120,1,fga.232.s1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001121,1,fga.232.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001122,1,fga.232.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001123,1,fga.232.s3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001124,1,fga.232.s3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001125,1,fga.232.s1.eq.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001126,1,fga.232.s1.eq.1-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001127,1,fga.232.s1.eq.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001128,1,fga.232.s1.eq.1-6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001129,1,fga.232.s1.eq.1-8,same-item label/type or explicit corpus/external siglum,yes
ref.en.001130,1,fga.232.s1.eq.1-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001131,1,fga.232.s1.eq.1-9,same-item label/type or explicit corpus/external siglum,yes
ref.en.001132,1,fga.232,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001138,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001139,1,fga.232,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001140,1,fga.232,same-item label/type or explicit corpus/external siglum,yes
ref.en.001146,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.001147,1,fga.232,same-item label/type or explicit corpus/external siglum,yes
ref.en.001148,1,fga.232,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001149,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001150,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001151,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001152,1,fga.236.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001153,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001154,1,fga.236.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001155,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001156,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001157,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001158,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001159,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001160,1,fga.236.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001161,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001162,1,fga.236.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001163,1,fga.236.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001164,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001165,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001166,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001167,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001168,1,fga.236.bib.ref.8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001169,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001170,1,fga.236.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001171,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001175,1,fga.236.s2.remark.2-9,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001176,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001177,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001178,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001179,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001180,1,fga.236.s1.corollary.1-7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001181,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001182,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001183,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001184,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001185,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001186,1,fga.236.s2.remark.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001187,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001188,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001189,1,fga.236.s2.corollary.2-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001190,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001191,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001192,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001193,1,fga.236.s2.corollary.2-7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001194,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001195,1,fga.236.s1.lemma.1-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001196,1,fga.236.s2.remark.2-8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001197,1,fga.236.s1.corollary.1-8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001198,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001199,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001200,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001201,1,fga.236.s1.corollary.1-12,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001202,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001203,1,fga.236.s3.proposition.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001204,1,fga.236.s3.theorem.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001205,1,fga.236.s3.corollary.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001206,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001207,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001208,1,fga.236.s1.corollary.1-7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001209,1,fga.236.s3.theorem.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001210,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001211,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001212,1,fga.236.s3.corollary.3-6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001213,1,fga.236.s3.corollary.3-6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001214,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001215,1,fga.236.s2.proposition.2-10,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001216,1,fga.236.s2.proposition.2-10,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001217,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001218,1,fga.236.s2.remark.2-9,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001219,1,fga.236.s3.remark.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001220,1,fga.236.s4.theorem.4-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001221,1,fga.236.s2.corollary.2-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001222,1,fga.236,same-item label/type or explicit corpus/external siglum,yes
ref.en.001223,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001224,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001225,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001226,1,fga.236.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001227,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001228,1,fga.236.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001229,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001230,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001231,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001232,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001233,1,fga.236.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001234,1,fga.236.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001235,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001236,1,fga.236.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001237,1,fga.236.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001238,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001239,1,fga.236.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001240,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001241,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001242,1,fga.236.bib.ref.8,same-item label/type or explicit corpus/external siglum,yes
ref.en.001243,1,fga.236.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001244,1,fga.236.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001245,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001246,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001247,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001248,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001249,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001250,1,fga.236.s1.corollary.1-7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001251,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001252,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001253,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001254,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001255,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001256,1,fga.236.s2.remark.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001257,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001258,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001259,1,fga.236.s2.corollary.2-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001260,1,fga.236.s1.corollary.1-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001261,1,fga.236.s1.theorem.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001262,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001263,1,fga.236.s2.corollary.2-7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001264,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001265,1,fga.236.s1.lemma.1-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001266,1,fga.236.s2.remark.2-8,same-item label/type or explicit corpus/external siglum,yes
ref.en.001267,1,fga.236.s1.corollary.1-8,same-item label/type or explicit corpus/external siglum,yes
ref.en.001268,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001269,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001270,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001271,1,fga.236.s1.corollary.1-12,same-item label/type or explicit corpus/external siglum,yes
ref.en.001272,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001273,1,fga.236.s3.proposition.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001274,1,fga.236.s3.theorem.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001275,1,fga.236.s3.corollary.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001276,1,fga.236.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001277,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001278,1,fga.236.s1.corollary.1-7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001279,1,fga.236.s3.theorem.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001280,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001281,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001282,1,fga.236.s3.corollary.3-6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001283,1,fga.236.s3.corollary.3-6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001284,1,fga.236.s3.theorem.3-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001285,1,fga.236.s2.proposition.2-10,same-item label/type or explicit corpus/external siglum,yes
ref.en.001286,1,fga.236.s2.proposition.2-10,same-item label/type or explicit corpus/external siglum,yes
ref.en.001287,1,fga.236.s2.theorem.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001288,1,fga.236.s2.remark.2-9,same-item label/type or explicit corpus/external siglum,yes
ref.en.001289,1,fga.236.s3.remark.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001290,1,fga.236.s4.theorem.4-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001291,1,fga.236.s2.corollary.2-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001292,1,fga.236,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001294,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001295,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001296,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001297,1,fga.236,same-item label/type or explicit corpus/external siglum,yes
ref.en.001299,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.en.001300,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.001301,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.001302,1,fga.236,same-item label/type or explicit corpus/external siglum,yes
ref.en.001303,1,fga.236,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001304,1,ext.ega,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001305,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001306,1,ext.shg,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001307,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001308,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.001309,1,ext.ega,same-item label/type or explicit corpus/external siglum,yes
ref.en.001310,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.en.001311,1,ext.shg,same-item label/type or explicit corpus/external siglum,yes
ref.en.001312,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.en.001313,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
