application_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,target_label,target_id,resolution_basis,source_sha256,status
ega1.application.sha256.91ea59fac98fef5db1de270587978f93a97327a177409a9886bcbef647181b12,ega1.candidate.sha256.91ea59fac98fef5db1de270587978f93a97327a177409a9886bcbef647181b12,ega1/ega1-1.tex,548,90,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.9a127924037ef34ff1207354130c7b0d9b680947e3dd0408f7cd57d62e4e9811,ega1.candidate.sha256.9a127924037ef34ff1207354130c7b0d9b680947e3dd0408f7cd57d62e4e9811,ega1/ega1-1.tex,562,127,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.52e2f9bbcaad6dfe88b2526edf6b64cab4e88219b34cc06664c956214f831101,ega1.candidate.sha256.52e2f9bbcaad6dfe88b2526edf6b64cab4e88219b34cc06664c956214f831101,ega1/ega1-1.tex,564,18,I.1.3.10.1,\sref{I.1.3.10.1},sref,I.1.3.10.1,ega1.c01.statement.1-3-10-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.e5f9bff47fe76f678888b51a21f8a68ebd495688008034f224ffe8268b9667ee,ega1.candidate.sha256.e5f9bff47fe76f678888b51a21f8a68ebd495688008034f224ffe8268b9667ee,ega1/ega1-1.tex,564,40,I.1.3.10.2,\sref{I.1.3.10.2},sref,I.1.3.10.2,ega1.c01.statement.1-3-10-2,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.8fe66441a71532976431d85a8eecb33a840c78657a163ef23878287ac6e8024d,ega1.candidate.sha256.8fe66441a71532976431d85a8eecb33a840c78657a163ef23878287ac6e8024d,ega1/ega1-1.tex,574,114,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.81446f2b5b180f76f6c75021a632f9ed04a2f63f1612c199938c80b959e8a58a,ega1.candidate.sha256.81446f2b5b180f76f6c75021a632f9ed04a2f63f1612c199938c80b959e8a58a,ega1/ega1-1.tex,593,37,I.1.1.10[i],\sref{I.1.1.10}[i],sref,I.1.1.10,ega1.c01.prop.1-1-10,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.7a3c455943afc31e3d6553a2a2a58222fda02af33780efa78e1f103c3a579dd9,ega1.candidate.sha256.7a3c455943afc31e3d6553a2a2a58222fda02af33780efa78e1f103c3a579dd9,ega1/ega1-1.tex,594,90,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.ac9ebee82b656db649dd810bb38bd0d6dc45e0be2204e58706f2e560540dbab6,ega1.candidate.sha256.ac9ebee82b656db649dd810bb38bd0d6dc45e0be2204e58706f2e560540dbab6,ega1/ega1-1.tex,594,109,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.1babdddd0cfeaaba4786f58acf4751719ba6c97725c3a901896d963367f2de2f,ega1.candidate.sha256.1babdddd0cfeaaba4786f58acf4751719ba6c97725c3a901896d963367f2de2f,ega1/ega1-1.tex,596,149,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.f0f4e2af04b0a55807b71f844e9ee7ae9cf5de8cea21410ad518bf547adb1bde,ega1.candidate.sha256.f0f4e2af04b0a55807b71f844e9ee7ae9cf5de8cea21410ad518bf547adb1bde,ega1/ega1-1.tex,596,180,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.445c08825185fce5dc17ba2243204cee649d652996120e551211f9514a23cb15,ega1.candidate.sha256.445c08825185fce5dc17ba2243204cee649d652996120e551211f9514a23cb15,ega1/ega1-1.tex,611,99,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.de9decf4046d8bfa76e000da1b18cfaa51dc3c3862c424375ee8131c36afe136,ega1.candidate.sha256.de9decf4046d8bfa76e000da1b18cfaa51dc3c3862c424375ee8131c36afe136,ega1/ega1-1.tex,612,15,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.b67093bad5f007f44181957e371e6022f7fcf56293031a970ea30d188e200cf6,ega1.candidate.sha256.b67093bad5f007f44181957e371e6022f7fcf56293031a970ea30d188e200cf6,ega1/ega1-1.tex,613,116,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.df20e3799869e895c86d93f3c9402e0930f4327280fe8a3b7b0a6295535585da,ega1.candidate.sha256.df20e3799869e895c86d93f3c9402e0930f4327280fe8a3b7b0a6295535585da,ega1/ega1-1.tex,613,143,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.49d2aed78fc724a45a2131b5cd81921146309b4cd23226554cab3310bb9ed0bc,ega1.candidate.sha256.49d2aed78fc724a45a2131b5cd81921146309b4cd23226554cab3310bb9ed0bc,ega1/ega1-1.tex,633,14,I.1.3.12,\sref{I.1.3.12},sref,I.1.3.12,ega1.c01.cor.1-3-12,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.1b69410ce7f49bdd1e94f870dbd339b19b75e4ba94556ddaa26de4c491db3039,ega1.candidate.sha256.1b69410ce7f49bdd1e94f870dbd339b19b75e4ba94556ddaa26de4c491db3039,ega1/ega1-1.tex,652,47,I.1.3.12,\sref{I.1.3.12},sref,I.1.3.12,ega1.c01.cor.1-3-12,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.db5ba42df7d5763954b25bcbce327084af5ed01c1cdc8f8e6bdc7f9f9c4fdd30,ega1.candidate.sha256.db5ba42df7d5763954b25bcbce327084af5ed01c1cdc8f8e6bdc7f9f9c4fdd30,ega1/ega1-1.tex,656,207,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.94f4987ff315cd74ae0506e74d9005e1d95d401c9c1ab258042658062a8d349a,ega1.candidate.sha256.94f4987ff315cd74ae0506e74d9005e1d95d401c9c1ab258042658062a8d349a,ega1/ega1-1.tex,663,152,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.4ddc6cffa33eebb63b35fb4a69f0dd22265b4b504711240d17c8fec0806e7740,ega1.candidate.sha256.4ddc6cffa33eebb63b35fb4a69f0dd22265b4b504711240d17c8fec0806e7740,ega1/ega1-1.tex,663,171,I.1.3.12,\sref{I.1.3.12},sref,I.1.3.12,ega1.c01.cor.1-3-12,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.50decb40ec5c41a83687acb18cd743b4fdd72a1a2b1329aeaeead32cdd7bf2ed,ega1.candidate.sha256.50decb40ec5c41a83687acb18cd743b4fdd72a1a2b1329aeaeead32cdd7bf2ed,ega1/ega1-1.tex,684,125,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.60bf548fb4be9e04b2671b7e30f55188916560fbfde4da08ddd6f6c220220114,ega1.candidate.sha256.60bf548fb4be9e04b2671b7e30f55188916560fbfde4da08ddd6f6c220220114,ega1/ega1-1.tex,687,74,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.dcaa9b71a2baa4c490b1039cbf05cc0b4a0eda464846fd2f5f746aa82270603b,ega1.candidate.sha256.dcaa9b71a2baa4c490b1039cbf05cc0b4a0eda464846fd2f5f746aa82270603b,ega1/ega1-1.tex,687,157,I.1.1.10,\sref{I.1.1.10},sref,I.1.1.10,ega1.c01.prop.1-1-10,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.9af1c156af0e501532f04d8be4d1e4e9aa6b1b5267be669a38bdea2600203ad4,ega1.candidate.sha256.9af1c156af0e501532f04d8be4d1e4e9aa6b1b5267be669a38bdea2600203ad4,ega1/ega1-1.tex,688,102,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.6332f87a43c6210030d415873b2bb4c846cde567b1e45a6a722f1176d3dce8f8,ega1.candidate.sha256.6332f87a43c6210030d415873b2bb4c846cde567b1e45a6a722f1176d3dce8f8,ega1/ega1-1.tex,691,39,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.859a3d1eb643a6da2291e6ef60a96b5bdad0726a6acbccad476b518e28a90ba9,ega1.candidate.sha256.859a3d1eb643a6da2291e6ef60a96b5bdad0726a6acbccad476b518e28a90ba9,ega1/ega1-1.tex,691,58,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.9e1bd7da47d67e4484c3ff50c97a725539684ff6afc3caa397529216a30c1a25,ega1.candidate.sha256.9e1bd7da47d67e4484c3ff50c97a725539684ff6afc3caa397529216a30c1a25,ega1/ega1-1.tex,696,46,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.72ce8729be69bb13d4df7315f01ab549e4dc6175fc3754d0770722222ca1a756,ega1.candidate.sha256.72ce8729be69bb13d4df7315f01ab549e4dc6175fc3754d0770722222ca1a756,ega1/ega1-1.tex,697,102,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.b46d8af90ac20114e21a9259f79462b5388e25dbb9612d4adf09a227297aa1d4,ega1.candidate.sha256.b46d8af90ac20114e21a9259f79462b5388e25dbb9612d4adf09a227297aa1d4,ega1/ega1-1.tex,697,129,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.dfdf709fe49eff1ab3aaefd15f23256fe67f29a7f664b8de5407668227cbfdbc,ega1.candidate.sha256.dfdf709fe49eff1ab3aaefd15f23256fe67f29a7f664b8de5407668227cbfdbc,ega1/ega1-1.tex,735,50,I.1.4.1.1,\sref{I.1.4.1.1},sref,I.1.4.1.1,ega1.c01.lem.1-4-1-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.11000ec23a8d81a8082f671c4781227e75d1f636f00352f4a963ddde83836c6d,ega1.candidate.sha256.11000ec23a8d81a8082f671c4781227e75d1f636f00352f4a963ddde83836c6d,ega1/ega1-1.tex,760,253,I.1.3.12,\sref{I.1.3.12},sref,I.1.3.12,ega1.c01.cor.1-3-12,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.0c42857b0b46509647d1ed6ca3970486db3a011e731b94ba150f1b3a120d9fb5,ega1.candidate.sha256.0c42857b0b46509647d1ed6ca3970486db3a011e731b94ba150f1b3a120d9fb5,ega1/ega1-1.tex,763,47,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.62bded44c0d9cb112d913dd996ae7ee496c8d4aaf96a6f741b9325f7da18f120,ega1.candidate.sha256.62bded44c0d9cb112d913dd996ae7ee496c8d4aaf96a6f741b9325f7da18f120,ega1/ega1-1.tex,763,66,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.4972ed0cc8f3b4d85675437edd9fe5c4fbe64bed4bb7e1d964b6919504aa1ec4,ega1.candidate.sha256.4972ed0cc8f3b4d85675437edd9fe5c4fbe64bed4bb7e1d964b6919504aa1ec4,ega1/ega1-1.tex,783,196,I.1.4.1,\sref{I.1.4.1},sref,I.1.4.1,ega1.c01.thm.1-4-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.1438bb8ea6bee39fe44941fcb0ce084ed89aa543337bee7a6f4ed525213c3efe,ega1.candidate.sha256.1438bb8ea6bee39fe44941fcb0ce084ed89aa543337bee7a6f4ed525213c3efe,ega1/ega1-1.tex,784,117,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.349bd67462db150044ba1e263d32beeedcb2e4516e768c60686a77a3eb786287,ega1.candidate.sha256.349bd67462db150044ba1e263d32beeedcb2e4516e768c60686a77a3eb786287,ega1/ega1-1.tex,788,51,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.e2362ad67609802a72c479a686cc1b3d0306b75f6ffe4d0cc3615dd96148e8f2,ega1.candidate.sha256.e2362ad67609802a72c479a686cc1b3d0306b75f6ffe4d0cc3615dd96148e8f2,ega1/ega1-1.tex,788,70,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.ef53aa6c142e551403cd6c7d9a6653987db8d38720b80cd2615885302c3d426a,ega1.candidate.sha256.ef53aa6c142e551403cd6c7d9a6653987db8d38720b80cd2615885302c3d426a,ega1/ega1-1.tex,791,96,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.bc91fbdd14c6a7142dbc0b0238f06566eced66e270f3907ba86279ee073b1f2e,ega1.candidate.sha256.bc91fbdd14c6a7142dbc0b0238f06566eced66e270f3907ba86279ee073b1f2e,ega1/ega1-1.tex,791,177,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.fea3d90be255ad4e85d8f216d34303aa1450669c1ad86213a921d8ec01258b90,ega1.candidate.sha256.fea3d90be255ad4e85d8f216d34303aa1450669c1ad86213a921d8ec01258b90,ega1/ega1-1.tex,797,25,I.1.5.1,\sref{I.1.5.1},sref,I.1.5.1,ega1.c01.thm.1-5-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.61246ba80747d2571ab9c6204c5c2be7f251cacc5762765b27087a1241a4a475,ega1.candidate.sha256.61246ba80747d2571ab9c6204c5c2be7f251cacc5762765b27087a1241a4a475,ega1/ega1-1.tex,802,25,I.1.5.1,\sref{I.1.5.1},sref,I.1.5.1,ega1.c01.thm.1-5-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.445b0fe3e3fad185cf3d5533f65cc75cb5ef0ae00fa24f293f9114d6e810a40c,ega1.candidate.sha256.445b0fe3e3fad185cf3d5533f65cc75cb5ef0ae00fa24f293f9114d6e810a40c,ega1/ega1-1.tex,807,25,I.1.5.1,\sref{I.1.5.1},sref,I.1.5.1,ega1.c01.thm.1-5-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.294bf131afe3761703b804a58dc620c78e090f7db1158aad6061f100603fb9af,ega1.candidate.sha256.294bf131afe3761703b804a58dc620c78e090f7db1158aad6061f100603fb9af,ega1/ega1-1.tex,812,39,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.ce5206b2e38810fa48bafa4c266f19d333eb637a0eb15eaa6a025264664e1d62,ega1.candidate.sha256.ce5206b2e38810fa48bafa4c266f19d333eb637a0eb15eaa6a025264664e1d62,ega1/ega1-1.tex,812,58,I.1.5.1,\sref{I.1.5.1},sref,I.1.5.1,ega1.c01.thm.1-5-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.c49551bd13bf202912004b67b46086e0a625a669f32c6e83d53e684de21afb52,ega1.candidate.sha256.c49551bd13bf202912004b67b46086e0a625a669f32c6e83d53e684de21afb52,ega1/ega1-1.tex,828,42,I.1.2.1,\sref{I.1.2.1},sref,I.1.2.1,ega1.c01.statement.1-2-1,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.4870e941812ce8b975a360ad967fdd9fb7452d468a6a9afc8a5bb58fbbd5875c,ega1.candidate.sha256.4870e941812ce8b975a360ad967fdd9fb7452d468a6a9afc8a5bb58fbbd5875c,ega1/ega1-1.tex,835,38,I.1.2.2.2,\sref{I.1.2.2.2},sref,I.1.2.2.2,ega1.c01.eq.1-2-2-2,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.caa2f7ea5f3c832c2ae1457b7a171f641fedada488f7136a0e3b2ced6bfe3b1a,ega1.candidate.sha256.caa2f7ea5f3c832c2ae1457b7a171f641fedada488f7136a0e3b2ced6bfe3b1a,ega1/ega1-1.tex,836,132,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.d73a127a47c45afa2d19a7b438325435767ad26e61af05971ad9537ebf9f6df5,ega1.candidate.sha256.d73a127a47c45afa2d19a7b438325435767ad26e61af05971ad9537ebf9f6df5,ega1/ega1-1.tex,836,151,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.ebbd584f65eada495dc111e726411e725f520d51da2c4b418133a5ed4a2f2aa1,ega1.candidate.sha256.ebbd584f65eada495dc111e726411e725f520d51da2c4b418133a5ed4a2f2aa1,ega1/ega1-1.tex,872,22,I.1.2.6,\sref{I.1.2.6},sref,I.1.2.6,ega1.c01.cor.1-2-6,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.8857086f36ae2a2942f2987225681358fd561892d48054ecd6868304d049b7ae,ega1.candidate.sha256.8857086f36ae2a2942f2987225681358fd561892d48054ecd6868304d049b7ae,ega1/ega1-1.tex,904,23,I.1.3.5,\sref{I.1.3.5},sref,I.1.3.5,ega1.c01.prop.1-3-5,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.58293c9897d58a3f75275ec01d048259dc08c9c11314347ff000a63f3bf85e62,ega1.candidate.sha256.58293c9897d58a3f75275ec01d048259dc08c9c11314347ff000a63f3bf85e62,ega1/ega1-1.tex,915,9,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.4cae941ff0e718bcffcd20f8a9972063a02af65e3ac7a8eaec5a588a7a7d1f87,ega1.candidate.sha256.4cae941ff0e718bcffcd20f8a9972063a02af65e3ac7a8eaec5a588a7a7d1f87,ega1/ega1-1.tex,915,138,I.1.6.3,\sref{I.1.6.3},sref,I.1.6.3,ega1.c01.prop.1-6-3,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.b3f5f7103082ce1662ba9d2136e3a16443164e52f1cfffa54517a62f0e843c16,ega1.candidate.sha256.b3f5f7103082ce1662ba9d2136e3a16443164e52f1cfffa54517a62f0e843c16,ega1/ega1-1.tex,937,209,I.1.6.5,\sref{I.1.6.5},sref,I.1.6.5,ega1.c01.prop.1-6-5,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.994e014bc04e3bf997ffeaef5e8f2f10ae17f18c9db88c218566b2e755e3e427,ega1.candidate.sha256.994e014bc04e3bf997ffeaef5e8f2f10ae17f18c9db88c218566b2e755e3e427,ega1/ega1-1.tex,949,180,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.6df6f22ab4f80300a3dc3360a5fd8a6c5d0a10963110f2500eecbab1d4f9f94d,ega1.candidate.sha256.6df6f22ab4f80300a3dc3360a5fd8a6c5d0a10963110f2500eecbab1d4f9f94d,ega1/ega1-1.tex,954,17,I.1.6.5,\sref{I.1.6.5},sref,I.1.6.5,ega1.c01.prop.1-6-5,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.258f5158b192051ccebc1a175f1cd24399d01927f1a1e7c257b1548a199eb3b5,ega1.candidate.sha256.258f5158b192051ccebc1a175f1cd24399d01927f1a1e7c257b1548a199eb3b5,ega1/ega1-1.tex,958,90,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.1658573adfc3d089f500de0bbd69c395e4d9d76bed63e6e7884b6f1d79a42c85,ega1.candidate.sha256.1658573adfc3d089f500de0bbd69c395e4d9d76bed63e6e7884b6f1d79a42c85,ega1/ega1-1.tex,966,22,I.1.6.7,\sref{I.1.6.7},sref,I.1.6.7,ega1.c01.statement.1-6-7,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.317ab8bb1711a5fb0a1db9bb49b281f3b378698dbb5f4b848e973119fc28b3cf,ega1.candidate.sha256.317ab8bb1711a5fb0a1db9bb49b281f3b378698dbb5f4b848e973119fc28b3cf,ega1/ega1-1.tex,966,41,I.1.3.12[ii],\sref{I.1.3.12}[ii],sref,I.1.3.12,ega1.c01.cor.1-3-12,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.c3b5d9247d366f3906d891f06c7f8e06df47433dd57fbecde2328247408a5847,ega1.candidate.sha256.c3b5d9247d366f3906d891f06c7f8e06df47433dd57fbecde2328247408a5847,ega1/ega1-1.tex,979,26,I.1.6.5,\sref{I.1.6.5},sref,I.1.6.5,ega1.c01.prop.1-6-5,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
ega1.application.sha256.22ed547db9f0b3660e53c1d04d24687c5e7b1baaf6939bef6a395a6661e01f6a,ega1.candidate.sha256.22ed547db9f0b3660e53c1d04d24687c5e7b1baaf6939bef6a395a6661e01f6a,ega1/ega1-1.tex,979,55,I.1.3.12[i],\sref{I.1.3.12}[i],sref,I.1.3.12,ega1.c01.cor.1-3-12,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,active_local_link
