candidate_id,candidate_class,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,target_id,status,resolution_basis,source_sha256,supersedes_candidate_id
ega1.candidate.sha256.c02f54cfbcb840bfcb2ed422764da48a51131e5eaea001625f1eed68888e90a9,structural_target,ega1/ega1-1.tex,290,1,I.1.2.4,\label{I.1.2.4},structural_declaration,I.1.2.4,ega1.c01.cor.1-2-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.ed6c0be9dd6d6010366fd5481ca32fffccb82b1fbc8010fe177b616a0812089b,active_link,ega1/ega1-1.tex,298,32,I.1.1.8,\sref{I.1.1.8},sref,I.1.1.8,ega1.c01.cor.1-1-8,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.419303160f4dc70c9da0cf8683a6c07cff58f0283d1947386f80af49f0b0f4e2,active_link,ega1/ega1-1.tex,298,63,I.1.2.2.1,\sref{I.1.2.2.1},sref,I.1.2.2.1,ega1.c01.eq.1-2-2-1,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.217996ed97b72fd5736776054a8038722c5cf97150de00aeacb6b8d2fd0fdbfd,active_link,ega1/ega1-1.tex,298,157,I.1.2.2.1,\sref{I.1.2.2.1},sref,I.1.2.2.1,ega1.c01.eq.1-2-2-1,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.0c65701f4649c9d542234202b2e5658a50a74b01c2a63f3a7141fb31e41e28cc,structural_target,ega1/ega1-1.tex,304,1,I.1.2.5,\label{I.1.2.5},structural_declaration,I.1.2.5,ega1.c01.statement.1-2-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.8f7bb1c376b6b0bbe8e1f2f777fce78af4434f03a1b4d1f288f0ddf1ffa65e72,active_link,ega1/ega1-1.tex,305,116,I.1.1.11,\sref{I.1.1.11},sref,I.1.1.11,ega1.c01.prop.1-1-11,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.af3862c19f165b016c818c207d089f4c6ea3f837dc6ce172de0fd1f87974abb7,active_link,ega1/ega1-1.tex,308,28,I.1.2.4,\sref{I.1.2.4},sref,I.1.2.4,ega1.c01.cor.1-2-4,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.7ec065a67ea6f43bfd9ec4962d8d9a9a1b71495c2d979eaa5fb3b763b56d50ea,structural_target,ega1/ega1-1.tex,310,1,I.1.2.6,\label{I.1.2.6},structural_declaration,I.1.2.6,ega1.c01.cor.1-2-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.3283f151f308965bb7d4cdb46d3a3215b8d2b399c7d31fa534a37fde73794cb0,residual,ega1/ega1-1.tex,315,12,0.1.2.6,\sref[0]{0.1.2.6},sref,0.1.2.6,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.dadb70980a23dc4ce1a26027bd1f0ef5a37bcc353efbfa39f3a6423c87579eb8,active_link,ega1/ega1-1.tex,316,37,I.1.2.4,\sref{I.1.2.4},sref,I.1.2.4,ega1.c01.cor.1-2-4,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.c9f0390cd996046147af914fa8faf7f631a0c89318414b8b69e51edd4f07bb42,structural_target,ega1/ega1-1.tex,320,1,I.1.2.7,\label{I.1.2.7},structural_declaration,I.1.2.7,ega1.c01.cor.1-2-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.80b4e91f95e07750b5d2fa560a9b859ee81191b801b6c762f1fdb3a1b57708bb,active_link,ega1/ega1-1.tex,325,19,I.1.2.2.3,\sref{I.1.2.2.3},sref,I.1.2.2.3,ega1.c01.eq.1-2-2-3,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.ac6a0c12a0ac956a108defcb3a18c535d13aeff7cf797673b1ddffa69faf4651,structural_target,ega1/ega1-1.tex,329,1,subsection:I.1.3,\label{subsection:I.1.3},structural_declaration,subsection:I.1.3,ega1.c01.subsec.1-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.2c3d38024d2d08af5380b33a58973e270103d1ef92142e7adc1c90eb850695ab,structural_target,ega1/ega1-1.tex,332,1,I.1.3.1,\label{I.1.3.1},structural_declaration,I.1.3.1,ega1.c01.statement.1-3-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.4619bd2ceb41f57d91173b10f0c3e31c957a0eb20056da6ad06c1b51cb3a35eb,residual,ega1/ega1-1.tex,335,213,0.1.4.3,\sref[0]{0.1.4.3},sref,0.1.4.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.34cc425179324a2c5c09ea72438db3ea3c59a09d7ee8b13042173d588163b95d,structural_target,ega1/ega1-1.tex,339,1,I.1.3.2,\label{I.1.3.2},structural_declaration,I.1.3.2,ega1.c01.lem.1-3-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.02c9e622dd052be6b55b59219b7dcf1c8c47e1e3b896bfd870d54179be75a010,active_link,ega1/ega1-1.tex,352,51,I.1.1.5,\sref{I.1.1.5},sref,I.1.1.5,ega1.c01.cor.1-1-5,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.cb81a93720664e00d68910a4c7d6f54d9368bb21023d03d766aaa3d1c82a0949,structural_target,ega1/ega1-1.tex,356,1,I.1.3.3,\label{I.1.3.3},structural_declaration,I.1.3.3,ega1.c01.statement.1-3-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.12cc855198ca7306a19a2a5ce4ab0d99b546f5fa0a89582de25b7dc41ee6bc54,active_link,ega1/ega1-1.tex,357,28,I.1.3.2[b],\sref{I.1.3.2}[b],sref,I.1.3.2,ega1.c01.lem.1-3-2,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.84ff4a18c720265dc9a6d084bdd7d42ebd13e09f3674c28aa5bca70a050070ba,residual,ega1/ega1-1.tex,358,77,0.1.4.1,\sref[0]{0.1.4.1},sref,0.1.4.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.fae489dacf46eb0018a2a87d859d99c8f87dd2346d23116aa31553c205e456c7,residual,ega1/ega1-1.tex,362,48,0.1.4.4,\sref[0]{0.1.4.4},sref,0.1.4.4,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.02640347e5a2980a823f559383ddb3fe6f3a744e5137da9dde902088d8ffcfc6,structural_target,ega1/ega1-1.tex,366,3,I.1.3.3.1,\label{I.1.3.3.1},structural_declaration,I.1.3.3.1,ega1.c01.statement.1-3-3-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.915d1204f3dcef30010587f654b29d77fddab4e0cf439dfcec02ae1017d3feb8,residual,ega1/ega1-1.tex,372,101,0.1.4.5,\sref[0]{0.1.4.5},sref,0.1.4.5,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.b070c8c6adb3dad52385e955aaabda8c4dbe6e8c882aaae7f392206f355b2958,structural_target,ega1/ega1-1.tex,380,1,I.1.3.4,\label{I.1.3.4},structural_declaration,I.1.3.4,ega1.c01.def.1-3-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.98162e4485c3551e3da00a45c438c3bdc080127cf47847ccd29960c451d3002e,active_link,ega1/ega1-1.tex,381,394,I.1.1.10,\sref{I.1.1.10},sref,I.1.1.10,ega1.c01.prop.1-1-10,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.8439b80e8925649cb926da42da741b47c451f8a8fb5ace70722382285e51a35f,residual,ega1/ega1-1.tex,381,411,0.3.2.1,\sref[0]{0.3.2.1},sref,0.3.2.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.f4ea9a9620aaf5b3e8604ec2cead6ca14fe0cb1b2e58b5e81a37f0b227ea2762,residual,ega1/ega1-1.tex,381,434,0.3.5.6,\sref[0]{0.3.5.6},sref,0.3.5.6,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.753d14a7f9a7500616c756f620399b7cd3b26b826a4a4118867c0c8fab8bf29d,residual,ega1/ega1-1.tex,384,8,0.3.2.4,\sref[0]{0.3.2.4},sref,0.3.2.4,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.04498fc791c4f87883aefede0d1ccc2e46bf1c61a5f2b03affa2eec8f7b0d336,structural_target,ega1/ega1-1.tex,396,3,I.1.3.4.1,\label{I.1.3.4.1},structural_declaration,I.1.3.4.1,ega1.c01.eq.1-3-4-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.3e487da65b109c0209a768c6c05468441a3fde0bb3b4f92ebc2b229c6984bbd5,structural_target,ega1/ega1-1.tex,400,1,I.1.3.5,\label{I.1.3.5},structural_declaration,I.1.3.5,ega1.c01.prop.1-3-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.db170936ab134e9357c953b9856eca43df9dff20a7d4967062e8342319f533fc,residual,ega1/ega1-1.tex,413,16,0.1.4.1,\sref[0]{0.1.4.1},sref,0.1.4.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.d604870654dd76ef2f8cf19a62e1ff0044b669cd39e90036fb9883b91539c9f5,residual,ega1/ega1-1.tex,414,121,0.3.2.3,\sref[0]{0.3.2.3},sref,0.3.2.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.9611eb2942d67bcd96925cc4dc78c0e44251898218a4738fb152835385ae7948,residual,ega1/ega1-1.tex,415,131,0.1.4.5,\sref[0]{0.1.4.5},sref,0.1.4.5,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.69099b21dafeb8c1ba87dcbfbaeb11c69971f820813fbdb6fdfabaf1b1213782,residual,ega1/ega1-1.tex,418,90,0.1.3.2,\sref[0]{0.1.3.2},sref,0.1.3.2,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.a9e5296329759082094caec39cdc81499bf8a0b6b3df84069bd9143771cd2d1d,residual,ega1/ega1-1.tex,419,70,0.1.7.1,\sref[0]{0.1.7.1},sref,0.1.7.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.1a82394a055b1112d2d387820a75d5bdb9c0104fefa0a597738f220d9651957e,residual,ega1/ega1-1.tex,419,92,0.3.1.6,\sref[0]{0.3.1.6},sref,0.3.1.6,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.415bea03b054deaadfc430b0cab2d0da9e6895ed830a4a2dd1822d80c5d819f8,structural_target,ega1/ega1-1.tex,424,1,I.1.3.6,\label{I.1.3.6},structural_declaration,I.1.3.6,ega1.c01.prop.1-3-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.cd7f292e87f507d285d2320befc9c5a2f06606a32098efef5c8bdd0439cc7830,active_link,ega1/ega1-1.tex,429,45,I.1.2.6,\sref{I.1.2.6},sref,I.1.2.6,ega1.c01.cor.1-2-6,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.ff53a5145ec986ee5fe1d6731f0f09264cb8b40df5cfdccff7bd4b0409ee3625,residual,ega1/ega1-1.tex,430,207,0.1.4.6,\sref[0]{0.1.4.6},sref,0.1.4.6,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.5188ac2257c1b70f766635fb7319e9a9dc0518e701c48ae4a5202f02e3e7161e,structural_target,ega1/ega1-1.tex,435,1,I.1.3.7,\label{I.1.3.7},structural_declaration,I.1.3.7,ega1.c01.thm.1-3-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.def9526d67adbcfc3dbe0655f56a75ad805533799473ca88e36884a6d26f6628,active_link,ega1/ega1-1.tex,446,9,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.2297e07e384c006e27868c186cf1a1bcfcac7bf5179e76d145848673bc518cf4,active_link,ega1/ega1-1.tex,453,99,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.1be82b4b1a6a604643c8bb8ab32dfc7a172690bc9fbdaec0cd84df7b0aa5540f,active_link,ega1/ega1-1.tex,455,14,I.1.3.4,\sref{I.1.3.4},sref,I.1.3.4,ega1.c01.def.1-3-4,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.c95dfd28b4c60bdc38eddd167d3cf7c9881c50fd6080346bd500aa952a36bb0c,active_link,ega1/ega1-1.tex,455,33,I.1.1.10[ii],\sref{I.1.1.10}[ii],sref,I.1.1.10,ega1.c01.prop.1-1-10,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.3ed5574c00f64e5ac31bc06d481fa1fa53b30122224e6e468fb056c359021745,structural_target,ega1/ega1-1.tex,458,3,I.1.3.7.1,\label{I.1.3.7.1},structural_declaration,I.1.3.7.1,ega1.c01.eq.1-3-7-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.180c26c32d1dbba3127fc3d17eb019e6033473629513b295333f463575cd170e,active_link,ega1/ega1-1.tex,463,22,I.1.3.7.1,\sref{I.1.3.7.1},sref,I.1.3.7.1,ega1.c01.eq.1-3-7-1,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.bef843698facfe76e9e925114132ef99fe5b17170d0dfa15c4960b6423cf4297,structural_target,ega1/ega1-1.tex,466,3,I.1.3.7.2,\label{I.1.3.7.2},structural_declaration,I.1.3.7.2,ega1.c01.eq.1-3-7-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.e4ec05f426a8e05db2ca66eb3c8e70ddd110ba2342403767659372d0d915f46a,active_link,ega1/ega1-1.tex,474,4,I.1.3.7.2,\sref{I.1.3.7.2},sref,I.1.3.7.2,ega1.c01.eq.1-3-7-2,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.fe6258506d86f617d7d10fdf14199a7e7ec9a505fe80e554792ed2d1dbc80841,structural_target,ega1/ega1-1.tex,481,1,I.1.3.8,\label{I.1.3.8},structural_declaration,I.1.3.8,ega1.c01.cor.1-3-8,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.185dd5ea67f607ff6a7f6505f72c0443a3b972157c46cd102317c0d445daa468,active_link,ega1/ega1-1.tex,489,76,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.00e93fd1e7838593a18d22cc54b3c9a0a8e80a90f55dabf4da7894cbb1f544cf,residual,ega1/ega1-1.tex,500,54,0.1.2.4,\sref[0]{0.1.2.4},sref,0.1.2.4,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.de6841e205c444bf7e1dd7d0dea83974c027f3803962d974fa08dedc17af831a,structural_target,ega1/ega1-1.tex,504,1,I.1.3.9,\label{I.1.3.9},structural_declaration,I.1.3.9,ega1.c01.cor.1-3-9,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.c3336d6a707b880a72c7f532eedb46914e8033963ad1c1616356ddd41a5e3ac2,active_link,ega1/ega1-1.tex,517,92,I.1.3.5,\sref{I.1.3.5},sref,I.1.3.5,ega1.c01.prop.1-3-5,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.a934c837f565b2b659ead735a218e51f1f17c9d4ce38227e6fe032bd9bd692a8,active_link,ega1/ega1-1.tex,524,48,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.5ca172f8f72a171d61c63c153a6aa3326316b47122d48f0b2638646808bc8f29,residual,ega1/ega1-1.tex,531,40,0.1.3.3,\sref[0]{0.1.3.3},sref,0.1.3.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.edc997198c8d76ffb781ad1dd20ea1056d12255c35759f0de7fe091d65e0a4ee,active_link,ega1/ega1-1.tex,542,24,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.3acb787922af62f455fdf1d8fb87380cb742f36d16176cc4c8df8ba9ff20bd9f,residual,ega1/ega1-1.tex,542,147,"(T, I, 1.4)","(T, I, 1.4)",external_work_citation,,,reviewed_nonedge,plain citation to external work T; no standalone EGA I target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.d34e424fe262abceaaf756909c9681f705f4ead14cf8a8e4d900c251c00965b7,active_link,ega1/ega1-1.tex,544,29,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.c11756bd5f870f90abffdfdab813c4f1c19ae82e3f4b9a2961791397583d27d2,residual,ega1/ega1-1.tex,544,374,0.5.1.1,\sref[0]{0.5.1.1},sref,0.5.1.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.e1207689580b705c78aefc544602fc4f2b2a77f6156404efa9a7294f79a62aad,structural_target,ega1/ega1-1.tex,547,1,I.1.3.10,\label{I.1.3.10},structural_declaration,I.1.3.10,ega1.c01.statement.1-3-10,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.91ea59fac98fef5db1de270587978f93a97327a177409a9886bcbef647181b12,active_link,ega1/ega1-1.tex,548,90,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.367fec362c31816a648858bee20260bdcb1d2c79f4fcdaf74201952949a97016,structural_target,ega1/ega1-1.tex,552,1,I.1.3.10.1,\label{I.1.3.10.1},structural_declaration,I.1.3.10.1,ega1.c01.statement.1-3-10-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.dd8ef1236c2f826900e6bc74c84ebf62c36b23afe4f27765a74a75fb15420330,structural_target,ega1/ega1-1.tex,557,1,I.1.3.10.2,\label{I.1.3.10.2},structural_declaration,I.1.3.10.2,ega1.c01.statement.1-3-10-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.9a127924037ef34ff1207354130c7b0d9b680947e3dd0408f7cd57d62e4e9811,active_link,ega1/ega1-1.tex,562,127,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.52e2f9bbcaad6dfe88b2526edf6b64cab4e88219b34cc06664c956214f831101,active_link,ega1/ega1-1.tex,564,18,I.1.3.10.1,\sref{I.1.3.10.1},sref,I.1.3.10.1,ega1.c01.statement.1-3-10-1,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.e5f9bff47fe76f678888b51a21f8a68ebd495688008034f224ffe8268b9667ee,active_link,ega1/ega1-1.tex,564,40,I.1.3.10.2,\sref{I.1.3.10.2},sref,I.1.3.10.2,ega1.c01.statement.1-3-10-2,applied,exact unique local source label,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
ega1.candidate.sha256.59d299a4e6eee3b101d724b5684c9a72d9da0d065150ed22bb0ed6d4a615f04a,structural_target,ega1/ega1-1.tex,568,1,I.1.3.11,\label{I.1.3.11},structural_declaration,I.1.3.11,ega1.c01.cor.1-3-11,target_only,active unique source label represented in REFERENCE_TARGETS.csv,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,
