residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,classification,resolution_basis,source_sha256,status
ega1.residual.sha256.667773415dfc51910ee3a138a19457599323a6ac86dd213a0ce69002f9e60ea4,ega1.candidate.sha256.667773415dfc51910ee3a138a19457599323a6ac86dd213a0ce69002f9e60ea4,ega1/ega1-1.tex,988,161,0.1.5.7,\sref[0]{0.1.5.7},sref,0.1.5.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.0e9243734bee1ebe10b8a14c609963f7fc3a292b0bf3f4735667ebaa6a742507,ega1.candidate.sha256.0e9243734bee1ebe10b8a14c609963f7fc3a292b0bf3f4735667ebaa6a742507,ega1/ega1-1.tex,1039,16,0.3.7.2,\sref[0]{0.3.7.2},sref,0.3.7.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.cb8a10981ca7ba602aab6de4e7db52b2e440965db582beb1c24f0d8dc6387956,ega1.candidate.sha256.cb8a10981ca7ba602aab6de4e7db52b2e440965db582beb1c24f0d8dc6387956,ega1/ega1-1.tex,1039,159,0.1.5.1,\sref[0]{0.1.5.1},sref,0.1.5.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.4c6dff855f02e7ce0a3245969505f825a24f1855bf1989b786208da7fe5cbf4e,ega1.candidate.sha256.4c6dff855f02e7ce0a3245969505f825a24f1855bf1989b786208da7fe5cbf4e,ega1/ega1-1.tex,1040,100,0.3.7.1,\sref[0]{0.3.7.1},sref,0.3.7.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.2e50445e3babffb7b01dd645696cdbdedee92d72f4d5b9fc4c1f1d95e042e388,ega1.candidate.sha256.2e50445e3babffb7b01dd645696cdbdedee92d72f4d5b9fc4c1f1d95e042e388,ega1/ega1-1.tex,1050,235,"(T, I, 1.2)","(T, I, 1.2)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.4c6155d06bc2863f6c7e6fcd4557427f92214770aa5ebd045297beda6ba72afb,ega1.candidate.sha256.4c6155d06bc2863f6c7e6fcd4557427f92214770aa5ebd045297beda6ba72afb,ega1/ega1-1.tex,1059,155,0.1.5.1,\sref[0]{0.1.5.1},sref,0.1.5.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.18bc61b77b8a985febc8d1451dd15076e7f63b16486d265e3f21fd10fe646bc2,ega1.candidate.sha256.18bc61b77b8a985febc8d1451dd15076e7f63b16486d265e3f21fd10fe646bc2,ega1/ega1-1.tex,1060,22,0.4.1.1,\sref[0]{0.4.1.1},sref,0.4.1.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.47a9dfbf0711d4af1fd2da2b807a7df2f857d4977bd6fecc21da3c1764f72fd7,ega1.candidate.sha256.47a9dfbf0711d4af1fd2da2b807a7df2f857d4977bd6fecc21da3c1764f72fd7,ega1/ega1-1.tex,1087,58,0.5.5.2,\sref[0]{0.5.5.2},sref,0.5.5.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.df1a6561998b27fe9bf806fb93a886ecbbb3ca154b31cf8ae9a6c9355f1b9c02,ega1.candidate.sha256.df1a6561998b27fe9bf806fb93a886ecbbb3ca154b31cf8ae9a6c9355f1b9c02,ega1/ega1-1.tex,1095,99,0.3.7.1,\sref[0]{0.3.7.1},sref,0.3.7.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.f7d1b845f96d899b7daa5be6190ba6b3bda2b9992d743485ec2943be0eb89ab8,ega1.candidate.sha256.f7d1b845f96d899b7daa5be6190ba6b3bda2b9992d743485ec2943be0eb89ab8,ega1/ega1-1.tex,1111,182,0.1.2.4,\sref[0]{0.1.2.4},sref,0.1.2.4,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.998d98bd34fd936e900f43f3bdc1ce8a7404547068ecece7af37e33dc2f7d8af,ega1.candidate.sha256.998d98bd34fd936e900f43f3bdc1ce8a7404547068ecece7af37e33dc2f7d8af,ega1/ega1-1.tex,1163,112,0.4.4.3.3,\sref[0]{0.4.4.3.3},sref,0.4.4.3.3,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.ce5fd00a865553d560bb9e65faf2d3f466192ec85eee134c56a06dfa399d5b3f,ega1.candidate.sha256.ce5fd00a865553d560bb9e65faf2d3f466192ec85eee134c56a06dfa399d5b3f,ega1/ega1-1.tex,1200,23,0.4.4.3,\sref[0]{0.4.4.3},sref,0.4.4.3,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.fb236de280b3f2bcc041fdd4a26b6d7239f38cb473bdeca5d491aaa98ad65924,ega1.candidate.sha256.fb236de280b3f2bcc041fdd4a26b6d7239f38cb473bdeca5d491aaa98ad65924,ega1/ega1-1.tex,1211,50,0.4.1.1,\sref[0]{0.4.1.1},sref,0.4.1.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.49ba798b1350cd9b29fdec712fca73db3a461c49dddba360fc415af9f7e4d25a,ega1.candidate.sha256.49ba798b1350cd9b29fdec712fca73db3a461c49dddba360fc415af9f7e4d25a,ega1/ega1-1.tex,1228,121,Chapter~I,Chapter~I,chapter_mention,,external_or_ambiguous_chapter_reference,chapter mention has no unique admissible target in standalone EGA I,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.bb6746f6e2e9d34602c7e61751d8fee3d6841e1cc78a135e312d10e279317471,ega1.candidate.sha256.bb6746f6e2e9d34602c7e61751d8fee3d6841e1cc78a135e312d10e279317471,ega1/ega1-1.tex,1243,157,0.1.0.2,\sref[0]{0.1.0.2},sref,0.1.0.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,A34EC335FB2561AC0A171A797DC5C41CE7FAD6A0CACAF90A2AB8695DB69E77F4,reviewed_nonedge
ega1.residual.sha256.5e8ad692a31cabc6b6dc8787993a889ff9316627218b19d1d353e40873042196,ega1.candidate.sha256.5e8ad692a31cabc6b6dc8787993a889ff9316627218b19d1d353e40873042196,ega1/ega1-2.tex,46,172,0.2.1.1,\sref[0]{0.2.1.1},sref,0.2.1.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.ccb2487f8033ba652e8ead263969f3596a7fd56b56599f7680420fdc839a274a,ega1.candidate.sha256.ccb2487f8033ba652e8ead263969f3596a7fd56b56599f7680420fdc839a274a,ega1/ega1-2.tex,46,194,0.2.1.4,\sref[0]{0.2.1.4},sref,0.2.1.4,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.b3536d3050ca0b7c0e40589ca1603fe87d018f98c85fda19ee2757cc31e6e9b1,ega1.candidate.sha256.b3536d3050ca0b7c0e40589ca1603fe87d018f98c85fda19ee2757cc31e6e9b1,ega1/ega1-2.tex,48,93,0.2.1.3,\sref[0]{0.2.1.3},sref,0.2.1.3,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.5d94e51bff698c399543f6cd4bb914750b0999159a4a0f538fdd821fd7b81667,ega1.candidate.sha256.5d94e51bff698c399543f6cd4bb914750b0999159a4a0f538fdd821fd7b81667,ega1/ega1-2.tex,89,233,0.3.5.5,\sref[0]{0.3.5.5},sref,0.3.5.5,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.099b346686cee2758637d818c7db42db0b090e29072df96e14a54676541db3e5,ega1.candidate.sha256.099b346686cee2758637d818c7db42db0b090e29072df96e14a54676541db3e5,ega1/ega1-2.tex,96,63,0.4.1.2,\sref[0]{0.4.1.2},sref,0.4.1.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.23fcb293dd7b76252deb7988e434ba1a05d42b3c8ddc99b4facc7711a4f6fccd,ega1.candidate.sha256.23fcb293dd7b76252deb7988e434ba1a05d42b3c8ddc99b4facc7711a4f6fccd,ega1/ega1-2.tex,97,136,0.4.1.1,\sref[0]{0.4.1.1},sref,0.4.1.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.a1e79ab9afb411dc50e5799f9bb2be4ab1b53c051d0f71bce3c8fd0b8dbe4a60,ega1.candidate.sha256.a1e79ab9afb411dc50e5799f9bb2be4ab1b53c051d0f71bce3c8fd0b8dbe4a60,ega1/ega1-2.tex,124,22,0.5.5.2,\sref[0]{0.5.5.2},sref,0.5.5.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.269246aa8cf42579ff47a6aaaf4e75248b85edcf7c8e3e21cc1fb539ed87e5de,ega1.candidate.sha256.269246aa8cf42579ff47a6aaaf4e75248b85edcf7c8e3e21cc1fb539ed87e5de,ega1/ega1-2.tex,133,56,0.4.4.1,\sref[0]{0.4.4.1},sref,0.4.4.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.274eb5c3ede718f94ecc7c36f12e0df4b90deaeb98d6073d477c32d4d402c11d,ega1.candidate.sha256.274eb5c3ede718f94ecc7c36f12e0df4b90deaeb98d6073d477c32d4d402c11d,ega1/ega1-2.tex,193,52,0.2.1.8,\sref[0]{0.2.1.8},sref,0.2.1.8,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.403fd0dd6805d0fa8af02d57e047124e8eb0775d18ceab3d5713f6d688618353,ega1.candidate.sha256.403fd0dd6805d0fa8af02d57e047124e8eb0775d18ceab3d5713f6d688618353,ega1/ega1-2.tex,208,104,0.4.1.6,\sref[0]{0.4.1.6},sref,0.4.1.6,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.c6e0b60d1e240babe3771d5a24245ee74c9f2a5ad8736e6af90b9fba75484da5,ega1.candidate.sha256.c6e0b60d1e240babe3771d5a24245ee74c9f2a5ad8736e6af90b9fba75484da5,ega1/ega1-2.tex,218,119,II.2.4.3,\sref[II]{II.2.4.3},sref,II.2.4.3,external_volume_reference,explicit unavailable cross-volume reference (II) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.9f2e2516f042a266ae4e585685c5b47bbf889b156ef084d32bdb255f508ef906,ega1.candidate.sha256.9f2e2516f042a266ae4e585685c5b47bbf889b156ef084d32bdb255f508ef906,ega1/ega1-2.tex,246,16,0.1.5.1,\sref[0]{0.1.5.1},sref,0.1.5.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.fe4376d9ff8d09bee7aada52171befab91abbc00901f2e9abff69bcf3c13be5c,ega1.candidate.sha256.fe4376d9ff8d09bee7aada52171befab91abbc00901f2e9abff69bcf3c13be5c,ega1/ega1-2.tex,258,193,0.2.1.2,\sref[0]{0.2.1.2},sref,0.2.1.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.938089fd5cbc7d9bd1d63039995e2bd89765fc84485f37113ea4206b6a8a73f9,ega1.candidate.sha256.938089fd5cbc7d9bd1d63039995e2bd89765fc84485f37113ea4206b6a8a73f9,ega1/ega1-2.tex,286,94,0.1.2.4,\sref[0]{0.1.2.4},sref,0.1.2.4,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.333b944667a41b55467af3158477950f70e5246f095f288ddc28650f364d8a27,ega1.candidate.sha256.333b944667a41b55467af3158477950f70e5246f095f288ddc28650f364d8a27,ega1/ega1-2.tex,321,131,0.5.4.1,\sref[0]{0.5.4.1},sref,0.5.4.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.b442f136cd770b2636d68744101960cf8fba1f46cdaf125b4dec65008901c0a3,ega1.candidate.sha256.b442f136cd770b2636d68744101960cf8fba1f46cdaf125b4dec65008901c0a3,ega1/ega1-2.tex,323,16,Chapter~V,Chapter~V,chapter_mention,,external_or_ambiguous_chapter_reference,chapter mention has no unique admissible target in standalone EGA I,E93CD2BF1760A04F758C0F1792CE628378FFD7403A3563B35CAF562AA6085921,reviewed_nonedge
ega1.residual.sha256.70abe7ce1821c257dfc342348a3590a37897879fd2f7648317e8ac482cf8b389,ega1.candidate.sha256.70abe7ce1821c257dfc342348a3590a37897879fd2f7648317e8ac482cf8b389,ega1/ega1-3.tex,33,9,"(T,Z)","(T,Z)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.9bda3c72ba3a3a86c6d93e6fdfc4ddb5f769e8c5c603c569633daec49c77bc61,ega1.candidate.sha256.9bda3c72ba3a3a86c6d93e6fdfc4ddb5f769e8c5c603c569633daec49c77bc61,ega1/ega1-3.tex,33,26,"(T,X)","(T,X)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.0d93790335a78c9010638d74b4af97bf4b6f399d1dd1e7feb123437253af0147,ega1.candidate.sha256.0d93790335a78c9010638d74b4af97bf4b6f399d1dd1e7feb123437253af0147,ega1/ega1-3.tex,33,43,"(T,Y)","(T,Y)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.1d2ee420168f3c1f181c71cde57d79a40c957a214aa3c39cf56f059c5f8a7de3,ega1.candidate.sha256.1d2ee420168f3c1f181c71cde57d79a40c957a214aa3c39cf56f059c5f8a7de3,ega1/ega1-3.tex,38,35,"(T, I, 1.1)","(T, I, 1.1)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.7dfdb3c19c5c556258c2a9e9f35113af4d7d594d33d76ca41e0aac62665bae8e,ega1.candidate.sha256.7dfdb3c19c5c556258c2a9e9f35113af4d7d594d33d76ca41e0aac62665bae8e,ega1/ega1-3.tex,82,62,"(T, I, 1.1)","(T, I, 1.1)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.2b08a492f11204af0f7ed60212f7f3fb14b3558eb1115f7102b01c8169811881,ega1.candidate.sha256.2b08a492f11204af0f7ed60212f7f3fb14b3558eb1115f7102b01c8169811881,ega1/ega1-3.tex,505,15,"(T, I, 1.1)","(T, I, 1.1)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.57400c2fde9424e89c5bfe87639723cb9aaecb00e1ee421dbaf9f178dee29388,ega1.candidate.sha256.57400c2fde9424e89c5bfe87639723cb9aaecb00e1ee421dbaf9f178dee29388,ega1/ega1-3.tex,571,1,II.1.7.12,\sref[II]{II.1.7.12},sref,II.1.7.12,external_volume_reference,explicit unavailable cross-volume reference (II) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.cc50c8ccee03fb9c3a77131aec2acc680009bfafcfbe69c3d9b307d8d58e3029,ega1.candidate.sha256.cc50c8ccee03fb9c3a77131aec2acc680009bfafcfbe69c3d9b307d8d58e3029,ega1/ega1-3.tex,580,6,"(T,X)","(T,X)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.d3866b7a2589978cb9a00794a13488d2af1cae0ac90046b7c498d24aa4cdffd1,ega1.candidate.sha256.d3866b7a2589978cb9a00794a13488d2af1cae0ac90046b7c498d24aa4cdffd1,ega1/ega1-3.tex,611,48,"(T,X)","(T,X)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.d5b568d19f10dd191e6cf8c1230a2a232db7fe34a41d9c636c6332c47241efc9,ega1.candidate.sha256.d5b568d19f10dd191e6cf8c1230a2a232db7fe34a41d9c636c6332c47241efc9,ega1/ega1-3.tex,695,102,"Bourbaki, \emph{Alg.}, chap.~V, \textsection4, prop.~2)","Bourbaki, \emph{Alg.}, chap.~V, \textsection4, prop.~2)",external_work_citation,,external_work_citation,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.88716f0120c1653ef1d566d72821fe550706b87e3c7d05623d5e49b227c78c57,ega1.candidate.sha256.88716f0120c1653ef1d566d72821fe550706b87e3c7d05623d5e49b227c78c57,ega1/ega1-3.tex,739,227,"Bourbaki, \emph{Alg.}, chap.~VIII, \textsection8, prop.~2)","Bourbaki, \emph{Alg.}, chap.~VIII, \textsection8, prop.~2)",external_work_citation,,external_work_citation,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.57780e43372dcfa2882b2d129bb5ff020a017ece754329e6bbb7843baa789052,ega1.candidate.sha256.57780e43372dcfa2882b2d129bb5ff020a017ece754329e6bbb7843baa789052,ega1/ega1-3.tex,752,136,"Bourbaki, \emph{Alg.}, chap.~VIII, \textsection8, prop.~1)","Bourbaki, \emph{Alg.}, chap.~VIII, \textsection8, prop.~1)",external_work_citation,,external_work_citation,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.cdcc5f84b286d9d03ed305c9d7b1caf6efeb12f657e6d16b494392362c0aa9c1,ega1.candidate.sha256.cdcc5f84b286d9d03ed305c9d7b1caf6efeb12f657e6d16b494392362c0aa9c1,ega1/ega1-3.tex,802,386,"Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)","Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)",external_work_citation,,external_work_citation,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.f144c92bbe4ab2523122ecb01831b9b1067761be12b7ccf31ef764814c607902,ega1.candidate.sha256.f144c92bbe4ab2523122ecb01831b9b1067761be12b7ccf31ef764814c607902,ega1/ega1-3.tex,812,83,"(T,~1.1)","(T,~1.1)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.2fb5b2bde6164b0e66c19003f382078dbdcd63cccc2617a110e075286ca74f04,ega1.candidate.sha256.2fb5b2bde6164b0e66c19003f382078dbdcd63cccc2617a110e075286ca74f04,ega1/ega1-3.tex,871,136,"Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)","Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)",external_work_citation,,external_work_citation,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.96ffdb35b7d25ebad1cd49376cf17f283a9ff79c94802bdb25fd5e47137e28d8,ega1.candidate.sha256.96ffdb35b7d25ebad1cd49376cf17f283a9ff79c94802bdb25fd5e47137e28d8,ega1/ega1-3.tex,969,177,0.1.5.2,\sref[0]{0.1.5.2},sref,0.1.5.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
ega1.residual.sha256.46dc850cd342880e9ef61ff1a405afb1c86cf7c91db6f22e92a49b947e71e990,ega1.candidate.sha256.46dc850cd342880e9ef61ff1a405afb1c86cf7c91db6f22e92a49b947e71e990,ega1/ega1-3.tex,975,65,Chapter~I,Chapter~I,chapter_mention,,external_or_ambiguous_chapter_reference,chapter mention has no unique admissible target in standalone EGA I,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,reviewed_nonedge
