expose,kind,index,fr_line,en_line,fr_tag,en_tag,similarity,status,fr_norm,en_norm,fr_raw,en_raw
X,display,56,12653,12915,4.5.1,4.5.1,1.1500,paired,"\[\sigma^*_y'(s)=\sigma^*_y''(s)=\sigma_y(s)=\begincases\sum_\substackp(z')=y\\s(z')=z'\bigl(1-v_z'(s)\bigr),&s\nee,\\[0.8em]\sum_p(z')=y\bigl(1+v_z'(\mathfrakD_C'/C)\bigr)-n,&s=e,\endcases\]","\[\sigma^*_y'(s)=\sigma^*_y''(s)=\sigma_y(s)=\begincases\sum_\substackp(z')=y\\s(z')=z'\bigl(1-v_z'(s)\bigr),&s\nee,\\[0.8em]\sum_p(z')=y\bigl(1+v_z'(\mathfrakD_C'/C)\bigr)-n,&s=e,\endcases\]","\[ \sigma^{*}_{y'}(s)=\sigma^{*}_{y''}(s)=\sigma_y(s)= \begin{cases} \displaystyle\sum_{\substack{p(z')=y\\s(z')=z'}}\bigl(1-v_{z'}(s)\bigr),& s\ne e,\\[0.8em] \displaystyle\sum_{p(z')=y}\bigl(1+v_{z'}(\mathfrak D_{C'/C})\bigr)-n,& s=e, \end{cases} \tag{4.5.1} \]","\[ \sigma^{*}_{y'}(s)=\sigma^{*}_{y''}(s)=\sigma_y(s)= \begin{cases} \displaystyle\sum_{\substack{p(z')=y\\s(z')=z'}}\bigl(1-v_{z'}(s)\bigr),& s\ne e,\\[0.8em] \displaystyle\sum_{p(z')=y}\bigl(1+v_{z'}(\mathfrak D_{C'/C})\bigr)-n,& s=e, \end{cases} \tag{4.5.1} \]"
X,display,57,12661,12923,4.5.2,4.5.2,1.1500,paired,"\[\sigma^\prime*_y'(s)=\sigma^\prime*_y''(s)=\sigma'_y(s)=\begincases\sum_\substackp(z')=y\\s(z')=z'\bigl(1-v_z'(s)\bigr),&s\nee,\\[0.8em]\sum_p(z')=y\bigl(1+v_z'(\mathfrakD_C'/C)\bigr),&s=e,\endcases\]","\[\sigma^\prime*_y'(s)=\sigma^\prime*_y''(s)=\sigma'_y(s)=\begincases\sum_\substackp(z')=y\\s(z')=z'\bigl(1-v_z'(s)\bigr),&s\nee,\\[0.8em]\sum_p(z')=y\bigl(1+v_z'(\mathfrakD_C'/C)\bigr),&s=e,\endcases\]","\[ \sigma^{\prime*}_{y'}(s)=\sigma^{\prime*}_{y''}(s)=\sigma'_y(s)= \begin{cases} \displaystyle\sum_{\substack{p(z')=y\\s(z')=z'}}\bigl(1-v_{z'}(s)\bigr),& s\ne e,\\[0.8em] \displaystyle\sum_{p(z')=y}\bigl(1+v_{z'}(\mathfrak D_{C'/C})\bigr),& s=e, \end{cases} \tag{4.5.2} \]","\[ \sigma^{\prime*}_{y'}(s)=\sigma^{\prime*}_{y''}(s)=\sigma'_y(s)= \begin{cases} \displaystyle\sum_{\substack{p(z')=y\\s(z')=z'}}\bigl(1-v_{z'}(s)\bigr),& s\ne e,\\[0.8em] \displaystyle\sum_{p(z')=y}\bigl(1+v_{z'}(\mathfrak D_{C'/C})\bigr),& s=e, \end{cases} \tag{4.5.2} \]"
X,display,58,12669,12931,4.5.3,4.5.3,1.1500,paired,"\[a^*_y'(s)=a^*_y''(s)=a_y(s)=\begincases-\sum_\substackp(z')=y\\s(z')=z'v_z'(s),&s\nee,\\[0.8em]\sum_p(z')=yv_z'(\mathfrakD_C'/C),&s=e.\endcases\]","\[a^*_y'(s)=a^*_y''(s)=a_y(s)=\begincases-\sum_\substackp(z')=y\\s(z')=z'v_z'(s),&s\nee,\\[0.8em]\sum_p(z')=yv_z'(\mathfrakD_C'/C),&s=e.\endcases\]","\[ a^{*}_{y'}(s)=a^{*}_{y''}(s)=a_y(s)= \begin{cases} \displaystyle-\sum_{\substack{p(z')=y\\s(z')=z'}}v_{z'}(s),& s\ne e,\\[0.8em] \displaystyle\sum_{p(z')=y}v_{z'}(\mathfrak D_{C'/C}),& s=e. \end{cases} \tag{4.5.3} \]","\[ a^{*}_{y'}(s)=a^{*}_{y''}(s)=a_y(s)= \begin{cases} \displaystyle-\sum_{\substack{p(z')=y\\s(z')=z'}}v_{z'}(s),& s\ne e,\\[0.8em] \displaystyle\sum_{p(z')=y}v_{z'}(\mathfrak D_{C'/C}),& s=e. \end{cases} \tag{4.5.3} \]"
X,display,59,12678,12940,,,1.0000,paired,\[G_y'_0=g'G_y'g'^-1.\],\[G_y'_0=g'G_y'g'^-1.\],\[ G_{y'_0}=g'G_{y'}g'^{-1}. \],\[ G_{y'_0}=g'G_{y'}g'^{-1}. \]
X,display,60,12686,12948,,,1.0000,paired,\[K'_1=k(\eta'_1)\supsetk(\eta_1)=K_1\],\[K'_1=k(\eta'_1)\supsetk(\eta_1)=K_1\],\[ K'_1=k(\eta'_1)\supset k(\eta_1)=K_1 \],\[ K'_1=k(\eta'_1)\supset k(\eta_1)=K_1 \]
X,display,61,12690,12952,,,1.0000,paired,"\[Sw_G_C'_1,y,Sw'_G_C'_1,y,Art_G_C'_1,y,\]","\[Sw_G_C'_1,y,Sw'_G_C'_1,y,Art_G_C'_1,y,\]","\[ Sw_{G_{C'_1},y},\qquad Sw'_{G_{C'_1},y},\qquad Art_{G_{C'_1},y}, \]","\[ Sw_{G_{C'_1},y},\qquad Sw'_{G_{C'_1},y},\qquad Art_{G_{C'_1},y}, \]"
X,display,62,12704,12966,,,1.0000,paired,"\[\Lambda_\nu=\mathbbZ/\ell^\nu\mathbbZ,\]","\[\Lambda_\nu=\mathbbZ/\ell^\nu\mathbbZ,\]","\[ \Lambda_\nu=\mathbb Z/\ell^\nu\mathbb Z, \]","\[ \Lambda_\nu=\mathbb Z/\ell^\nu\mathbb Z, \]"
X,display,63,12710,12972,,,1.0000,paired,\[\lambda_\nu:\mathbbZ_\ell[G]\longrightarrow\Lambda_\nu[G]\],\[\lambda_\nu:\mathbbZ_\ell[G]\longrightarrow\Lambda_\nu[G]\],\[ \lambda_\nu:\mathbb Z_\ell[G]\longrightarrow \Lambda_\nu[G] \],\[ \lambda_\nu:\mathbb Z_\ell[G]\longrightarrow \Lambda_\nu[G] \]
X,display,64,12714,12976,,,1.0000,paired,\[\lambda_\nu^*:K^\bullet(\mathbbZ_\ell[G])\longrightarrowK^\bullet(\Lambda_\nu[G]).\],\[\lambda_\nu^*:K^\bullet(\mathbbZ_\ell[G])\longrightarrowK^\bullet(\Lambda_\nu[G]).\],\[ \lambda_\nu^*:K^{\bullet}(\mathbb Z_\ell[G])\longrightarrow K^{\bullet}(\Lambda_\nu[G]). \],\[ \lambda_\nu^*:K^{\bullet}(\mathbb Z_\ell[G])\longrightarrow K^{\bullet}(\Lambda_\nu[G]). \]
X,display,65,12718,12980,,,1.0000,paired,"\[Sw_y^\Lambda_\nu,Sw_y'^\Lambda_\nu.\]","\[Sw_y^\Lambda_\nu,Sw_y'^\Lambda_\nu.\]","\[ Sw_y^{\Lambda_\nu},\qquad Sw_y'{}^{\Lambda_\nu}. \]","\[ Sw_y^{\Lambda_\nu},\qquad Sw_y'{}^{\Lambda_\nu}. \]"
X,display,66,12726,12988,,,1.0000,paired,"\[j_!(\Lambda_\nu,V)=\Lambda_\nu,V,X.\]","\[j_!(\Lambda_\nu,V)=\Lambda_\nu,V,X.\]","\[ j_!(\Lambda_{\nu,V})=\Lambda_{\nu,V,X}. \]","\[ j_!(\Lambda_{\nu,V})=\Lambda_{\nu,V,X}. \]"
X,display,67,12733,12995,5.2,5.2,1.1500,paired,"\[\clKstar\Lambda_\nu[G]\bigl(\RG_C'(\Lambda_\nu,U',C')\bigr)=\EP(C)\clKstar\Lambda_\nu[G](\Lambda_\nu[G])-\sum_y\inYSw_y'^\Lambda_\nu,\]","\[\clKstar\Lambda_\nu[G]\bigl(\RG_C'(\Lambda_\nu,U',C')\bigr)=\EP(C)\clKstar\Lambda_\nu[G](\Lambda_\nu[G])-\sum_y\inYSw_y'^\Lambda_\nu,\]","\[ \clKstar{\Lambda_\nu[G]}\bigl(\RG_{C'}(\Lambda_{\nu,U',C'})\bigr) = \EP(C)\clKstar{\Lambda_\nu[G]}(\Lambda_\nu[G]) -\sum_{y\in Y}Sw_y'{}^{\Lambda_\nu}, \tag{5.2} \]","\[ \clKstar{\Lambda_\nu[G]}\bigl(\RG_{C'}(\Lambda_{\nu,U',C'})\bigr) = \EP(C)\clKstar{\Lambda_\nu[G]}(\Lambda_\nu[G]) -\sum_{y\in Y}Sw_y'{}^{\Lambda_\nu}, \tag{5.2} \]"
X,display,68,12744,13006,,,1.0000,paired,\[\mu_\nu(S_1)=\mu_\nu(S_2).\],\[\mu_\nu(S_1)=\mu_\nu(S_2).\],\[ \mu_\nu(S_1)=\mu_\nu(S_2). \],\[ \mu_\nu(S_1)=\mu_\nu(S_2). \]
X,display,69,12748,13010,,,1.0000,paired,"\[K^\bullet(\mathbbZ_\ell[G])\xrightarrow\tr\\mathcalF(G,\mathbbZ_\ell)\]","\[K^\bullet(\mathbbZ_\ell[G])\xrightarrow\tr\\mathcalF(G,\mathbbZ_\ell)\]","\[ K^{\bullet}(\mathbb Z_\ell[G])\xrightarrow{\ tr\ }\mathcal F(G,\mathbb Z_\ell) \]","\[ K^{\bullet}(\mathbb Z_\ell[G])\xrightarrow{\ tr\ }\mathcal F(G,\mathbb Z_\ell) \]"
X,display,70,12752,13014,,,1.0000,paired,\[\operatornametr(\mu_\nu(S_1))=\operatornametr(\mu_\nu(S_2)).\],\[\operatornametr(\mu_\nu(S_1))=\operatornametr(\mu_\nu(S_2)).\],\[ \operatorname{tr}(\mu_\nu(S_1))=\operatorname{tr}(\mu_\nu(S_2)). \],\[ \operatorname{tr}(\mu_\nu(S_1))=\operatorname{tr}(\mu_\nu(S_2)). \]
X,display,71,12756,13018,5.2.1,5.2.1,1.1500,paired,"\[\sigma_2=\EP(C)r_G-\sum_y\inY\sigma'_y,\]","\[\sigma_2=\EP(C)r_G-\sum_y\inY\sigma'_y,\]","\[ \sigma_2=\EP(C)r_G-\sum_{y\in Y}\sigma'_y, \tag{5.2.1} \]","\[ \sigma_2=\EP(C)r_G-\sum_{y\in Y}\sigma'_y, \tag{5.2.1} \]"
X,display,72,12763,13025,,,1.0000,paired,"\[\mathcalF(G,\mathbbZ_\ell)\xrightarrow\lambda_n^*\mathcalF(G,\mathbbZ/\ell^n\mathbbZ).\]","\[\mathcalF(G,\mathbbZ_\ell)\xrightarrow\lambda_n^*\mathcalF(G,\mathbbZ/\ell^n\mathbbZ).\]","\[ \mathcal F(G,\mathbb Z_\ell)\xrightarrow{\lambda_n^*}\mathcal F(G,\mathbb Z/\ell^n\mathbb Z). \]","\[ \mathcal F(G,\mathbb Z_\ell)\xrightarrow{\lambda_n^*}\mathcal F(G,\mathbb Z/\ell^n\mathbb Z). \]"
X,display,73,12767,13029,,,1.0000,paired,"\[\mathcalF(G,\mathbbZ_\ell)=\varprojlim_n\mathcalF(G,\mathbbZ/\ell^n\mathbbZ).\]","\[\mathcalF(G,\mathbbZ_\ell)=\varprojlim_n\mathcalF(G,\mathbbZ/\ell^n\mathbbZ).\]","\[ \mathcal F(G,\mathbb Z_\ell)=\varprojlim_n\mathcal F(G,\mathbb Z/\ell^n\mathbb Z). \]","\[ \mathcal F(G,\mathbb Z_\ell)=\varprojlim_n\mathcal F(G,\mathbb Z/\ell^n\mathbb Z). \]"
X,display,74,12771,13033,,,1.0000,paired,\[\lambda_n^*(\operatornametr(\mu_\nu(S_1)))=\lambda_n^*(\sigma_2).\],\[\lambda_n^*(\operatornametr(\mu_\nu(S_1)))=\lambda_n^*(\sigma_2).\],\[ \lambda_n^*(\operatorname{tr}(\mu_\nu(S_1)))=\lambda_n^*(\sigma_2). \],\[ \lambda_n^*(\operatorname{tr}(\mu_\nu(S_1)))=\lambda_n^*(\sigma_2). \]
X,display,75,12775,13037,,,1.0000,paired,"\[\lambda_n^*(\mu_\nu(S_1))=\clKstar\Lambda_n[G]\bigl(\RG_C'(\Lambda_n,U',C')\bigr),\]","\[\lambda_n^*(\mu_\nu(S_1))=\clKstar\Lambda_n[G]\bigl(\RG_C'(\Lambda_n,U',C')\bigr),\]","\[ \lambda_n^*(\mu_\nu(S_1)) = \clKstar{\Lambda_n[G]}\bigl(\RG_{C'}(\Lambda_{n,U',C'})\bigr), \]","\[ \lambda_n^*(\mu_\nu(S_1)) = \clKstar{\Lambda_n[G]}\bigl(\RG_{C'}(\Lambda_{n,U',C'})\bigr), \]"
X,display,76,12781,13043,,,1.0000,paired,"\[\RG_C'(\Lambda_n,U',C')\otimes_\Lambda_n^L\Lambda_\nu\simeq\RG_C'(\Lambda_\nu,U',C')TEXTn\ge\nu.\]","\[\RG_C'(\Lambda_n,U',C')\otimes_\Lambda_n^L\Lambda_\nu\simeq\RG_C'(\Lambda_\nu,U',C')TEXTn\ge\nu.\]","\[ \RG_{C'}(\Lambda_{n,U',C'})\otimes_{\Lambda_n}^{L}\Lambda_\nu \simeq \RG_{C'}(\Lambda_{\nu,U',C'}) \quad\text{pour } n\ge\nu. \]","\[ \RG_{C'}(\Lambda_{n,U',C'})\otimes_{\Lambda_n}^{L}\Lambda_\nu \simeq \RG_{C'}(\Lambda_{\nu,U',C'}) \quad\text{for } n\ge\nu. \]"
X,display,77,12787,13049,,,1.0000,paired,"\[\operatornametr\bigl(\clKstar\Lambda_n[G](\RG_C'(\Lambda_n,U',C'))\bigr)=\lambda_n^*(\sigma_2).\]","\[\operatornametr\bigl(\clKstar\Lambda_n[G](\RG_C'(\Lambda_n,U',C'))\bigr)=\lambda_n^*(\sigma_2).\]","\[ \operatorname{tr}\bigl(\clKstar{\Lambda_n[G]}(\RG_{C'}(\Lambda_{n,U',C'}))\bigr) = \lambda_n^*(\sigma_2). \]","\[ \operatorname{tr}\bigl(\clKstar{\Lambda_n[G]}(\RG_{C'}(\Lambda_{n,U',C'}))\bigr) = \lambda_n^*(\sigma_2). \]"
X,display,78,12793,13055,,,1.0000,paired,\[DIAGRAM\],\[DIAGRAM\],"\[ \begin{tikzcd}[column sep=huge,row sep=large] & \RG_{Y'}(\Lambda_{n,Y'}) \arrow[dl] \arrow[dr] & \\ \RG_{C'}(\Lambda_{n,U',C'}) \arrow[rr] && \RG_{C'}(\Lambda_{n,C'}) \end{tikzcd} \]","\[ \begin{tikzcd}[column sep=huge,row sep=large] & \RG_{Y'}(\Lambda_{n,Y'}) \arrow[dl] \arrow[dr] & \\ \RG_{C'}(\Lambda_{n,U',C'}) \arrow[rr] && \RG_{C'}(\Lambda_{n,C'}) \end{tikzcd} \]"
X,display,79,12800,13062,,,1.0000,paired,"\[\tau(g)=\Tr^*g_\RG_C'(\Lambda_n,U',C')=\Tr^*g_\RG_C'(\Lambda_n,C')-\Tr^*g_\RG_Y'(\Lambda_n,Y').\]","\[\tau(g)=\Tr^*g_\RG_C'(\Lambda_n,U',C')=\Tr^*g_\RG_C'(\Lambda_n,C')-\Tr^*g_\RG_Y'(\Lambda_n,Y').\]","\[ \tau(g)=\Tr^*g_{\RG_{C'}(\Lambda_{n,U',C'})} =\Tr^*g_{\RG_{C'}(\Lambda_{n,C'})} -\Tr^*g_{\RG_{Y'}(\Lambda_{n,Y'})}. \]","\[ \tau(g)=\Tr^*g_{\RG_{C'}(\Lambda_{n,U',C'})} =\Tr^*g_{\RG_{C'}(\Lambda_{n,C'})} -\Tr^*g_{\RG_{Y'}(\Lambda_{n,Y'})}. \]"
X,display,80,12808,13070,,,0.9275,paired,"\[\beginaligned\Tr^*g_\RG_Y'(\Lambda_n,Y')&=TEXTg_Y'TEXTgTEXTY'\\&=\sum_\substacky'\inY'\\gy'=y'1.\endaligned\]","\[\beginaligned\Tr^*g_\RG_Y'(\Lambda_n,Y')&=TEXT\\&=\sum_\substacky'\inY'\\gy'=y'1.\endaligned\]","\[ \begin{aligned} \Tr^*g_{\RG_{Y'}(\Lambda_{n,Y'})} &=\text{nombre des points fixes de la restriction } g_{Y'} \text{ de } g \text{ à } Y'\\ &=\sum_{\substack{y'\in Y'\\gy'=y'}}1. \end{aligned} \]","\[ \begin{aligned} \Tr^*g_{\RG_{Y'}(\Lambda_{n,Y'})} &=\text{the number of fixed points of the restriction $g_{Y'}$ of $g$ to $Y'$}\\ &=\sum_{\substack{y'\in Y'\\gy'=y'}}1. \end{aligned} \]"
X,display,81,12816,13078,,,1.0000,paired,"\[\Tr^*g_\RG_C'(\Lambda_n,C')=\sum_y'\inY'v_y'(g),\]","\[\Tr^*g_\RG_C'(\Lambda_n,C')=\sum_y'\inY'v_y'(g),\]","\[ \Tr^*g_{\RG_{C'}(\Lambda_{n,C'})} = \sum_{y'\in Y'} v_{y'}(g), \]","\[ \Tr^*g_{\RG_{C'}(\Lambda_{n,C'})} = \sum_{y'\in Y'} v_{y'}(g), \]"
X,display,82,12822,13084,,,1.0000,paired,"\[\Tr^*g_\RG_C'(\Lambda_n,C')=\EP(C')\cdot1_\LambdaTEXTg=e,\]","\[\Tr^*g_\RG_C'(\Lambda_n,C')=\EP(C')\cdot1_\LambdaTEXTg=e,\]","\[ \Tr^*g_{\RG_{C'}(\Lambda_{n,C'})}=\EP(C')\cdot1_\Lambda \quad\text{pour }g=e, \]","\[ \Tr^*g_{\RG_{C'}(\Lambda_{n,C'})}=\EP(C')\cdot1_\Lambda \quad\text{for }g=e, \]"
X,display,83,12827,13089,5.2.2,5.2.2,1.1500,paired,"\[\tau(g)=\begincases\sum_\substacky'\inY'\\g(y')=y'\bigl(v_y'(g)-1\bigr),&g\nee,\\[0.8em]\EP(C')-\operatornamecard(Y'),&g=e.\endcases\]","\[\tau(g)=\begincases\sum_\substacky'\inY'\\g(y')=y'\bigl(v_y'(g)-1\bigr),&g\nee,\\[0.8em]\EP(C')-\operatornamecard(Y'),&g=e.\endcases\]","\[ \tau(g)= \begin{cases} \displaystyle\sum_{\substack{y'\in Y'\\g(y')=y'}}\bigl(v_{y'}(g)-1\bigr),& g\ne e,\\[0.8em] \EP(C')-\operatorname{card}(Y'),& g=e. \end{cases} \tag{5.2.2} \]","\[ \tau(g)= \begin{cases} \displaystyle\sum_{\substack{y'\in Y'\\g(y')=y'}}\bigl(v_{y'}(g)-1\bigr),& g\ne e,\\[0.8em] \EP(C')-\operatorname{card}(Y'),& g=e. \end{cases} \tag{5.2.2} \]"
X,display,84,12836,13098,,,1.0000,paired,"\[\EP(C')-\operatornamecard(Y')=N\EP(C)-\sum_y\inY\sigma'_y(e),N=\operatornamecard(G),\]","\[\EP(C')-\operatornamecard(Y')=N\EP(C)-\sum_y\inY\sigma'_y(e),N=\operatornamecard(G),\]","\[ \EP(C')-\operatorname{card}(Y') = N\EP(C)-\sum_{y\in Y}\sigma'_y(e), \qquad N=\operatorname{card}(G), \]","\[ \EP(C')-\operatorname{card}(Y') = N\EP(C)-\sum_{y\in Y}\sigma'_y(e), \qquad N=\operatorname{card}(G), \]"
X,display,85,12843,13105,,,1.0000,paired,"\[\EP(C')-N\EP(C)=-\deg(\mathfrakD_C'/C),\]","\[\EP(C')-N\EP(C)=-\deg(\mathfrakD_C'/C),\]","\[ \EP(C')-N\EP(C)=-\deg(\mathfrak D_{C'/C}), \]","\[ \EP(C')-N\EP(C)=-\deg(\mathfrak D_{C'/C}), \]"
X,display,86,12859,13121,6.1.1,6.1.1,1.1500,paired,"\[p(\eta')=\eta,F_\bar\eta\simeqF'_\bar\eta'=M.\]","\[p(\eta')=\eta,F_\bar\eta\simeqF'_\bar\eta'=M.\]","\[ p(\eta')=\eta,\qquad F_{\bar\eta}\simeq F'_{\bar\eta'}=M. \tag{6.1.1} \]","\[ p(\eta')=\eta,\qquad F_{\bar\eta}\simeq F'_{\bar\eta'}=M. \tag{6.1.1} \]"
X,display,87,12865,13127,,,1.0000,paired,"\[\Hom^\bullet_\Lambda[G](Sw_x^\Lambda,M)\]","\[\Hom^\bullet_\Lambda[G](Sw_x^\Lambda,M)\]","\[ \Hom^\bullet_{\Lambda[G]}(Sw_x^\Lambda,M) \]","\[ \Hom^\bullet_{\Lambda[G]}(Sw_x^\Lambda,M) \]"
X,display,88,12871,13133,,,1.0000,paired,"\[C'\xrightarrowpC,C''\xrightarrowp'C'\xrightarrowpC.\]","\[C'\xrightarrowpC,C''\xrightarrowp'C'\xrightarrowpC.\]","\[ C'\xrightarrow{p}C,\qquad C''\xrightarrow{p'}C'\xrightarrow{p}C. \]","\[ C'\xrightarrow{p}C,\qquad C''\xrightarrow{p'}C'\xrightarrow{p}C. \]"
X,display,89,12875,13137,,,1.0000,paired,\[\varphi:\mathbbZ_\ell[G']\longrightarrow\mathbbZ_\ell[G]\],\[\varphi:\mathbbZ_\ell[G']\longrightarrow\mathbbZ_\ell[G]\],\[ \varphi:\mathbb Z_\ell[G']\longrightarrow \mathbb Z_\ell[G] \],\[ \varphi:\mathbb Z_\ell[G']\longrightarrow \mathbb Z_\ell[G] \]
X,display,90,12879,13141,,,1.0000,paired,"\[Sw_G,x\simeqSw_G',x\otimes_\mathbbZ_\ell[G']\mathbbZ_\ell[G],\]","\[Sw_G,x\simeqSw_G',x\otimes_\mathbbZ_\ell[G']\mathbbZ_\ell[G],\]","\[ Sw_{G,x}\simeq Sw_{G',x}\otimes_{\mathbb Z_\ell[G']}\mathbb Z_\ell[G], \]","\[ Sw_{G,x}\simeq Sw_{G',x}\otimes_{\mathbb Z_\ell[G']}\mathbb Z_\ell[G], \]"
X,display,91,12885,13147,,,1.0000,paired,\[F_\bar\eta''\simeq[F_\bar\eta']_(\varphi).\],\[F_\bar\eta''\simeq[F_\bar\eta']_(\varphi).\],\[ F_{\bar\eta''}\simeq [F_{\bar\eta'}]_{(\varphi)}. \],\[ F_{\bar\eta''}\simeq [F_{\bar\eta'}]_{(\varphi)}. \]
X,display,92,12889,13151,,,1.0000,paired,"\[\Hom^\bullet_\Lambda[G](Sw_G,x^\Lambda,F_\bar\eta)TEXT\Hom^\bullet_\Lambda[G'](Sw_G',x^\Lambda,F_\bar\eta'')\]","\[\Hom^\bullet_\Lambda[G](Sw_G,x^\Lambda,F_\bar\eta)TEXT\Hom^\bullet_\Lambda[G'](Sw_G',x^\Lambda,F_\bar\eta'')\]","\[ \Hom^\bullet_{\Lambda[G]}(Sw_{G,x}^\Lambda,F_{\bar\eta}) \quad\text{et}\quad \Hom^\bullet_{\Lambda[G']}(Sw_{G',x}^\Lambda,F_{\bar\eta''}) \]","\[ \Hom^\bullet_{\Lambda[G]}(Sw_{G,x}^\Lambda,F_{\bar\eta}) \quad\text{and}\quad \Hom^\bullet_{\Lambda[G']}(Sw_{G',x}^\Lambda,F_{\bar\eta''}) \]"
X,display,93,12899,13161,6.2.1,6.2.1,1.1500,paired,"\[\alpha_x^\Delta(F)=\clK\Delta\bigl(\Hom^\bullet_\Lambda[G](Sw_x^\Lambda,F_\bar\eta)\bigr),\]","\[\alpha_x^\Delta(F)=\clK\Delta\bigl(\Hom^\bullet_\Lambda[G](Sw_x^\Lambda,F_\bar\eta)\bigr),\]","\[ \alpha_x^\Delta(F) = \clK{\Delta}\bigl(\Hom^\bullet_{\Lambda[G]}(Sw_x^\Lambda,F_{\bar\eta})\bigr), \tag{6.2.1} \]","\[ \alpha_x^\Delta(F) = \clK{\Delta}\bigl(\Hom^\bullet_{\Lambda[G]}(Sw_x^\Lambda,F_{\bar\eta})\bigr), \tag{6.2.1} \]"
X,display,94,12905,13167,6.2.2,6.2.2,1.1500,paired,\[\varepsilon_x^\Delta(F)=\alpha_x^\Delta(F)+\bigl(\clK\Delta(F_\bar\eta)-\clK\Delta(F_x)\bigr).\],\[\varepsilon_x^\Delta(F)=\alpha_x^\Delta(F)+\bigl(\clK\Delta(F_\bar\eta)-\clK\Delta(F_x)\bigr).\],\[ \varepsilon_x^\Delta(F) = \alpha_x^\Delta(F)+ \bigl(\clK{\Delta}(F_{\bar\eta})-\clK{\Delta}(F_x)\bigr). \tag{6.2.2} \],\[ \varepsilon_x^\Delta(F) = \alpha_x^\Delta(F)+ \bigl(\clK{\Delta}(F_{\bar\eta})-\clK{\Delta}(F_x)\bigr). \tag{6.2.2} \]
X,display,95,12913,13175,6.2.3,6.2.3,1.1500,paired,\[\varepsilon_x^\Delta(F)=\clK\Delta(F_\bar\eta)-\clK\Delta(F_x).\],\[\varepsilon_x^\Delta(F)=\clK\Delta(F_\bar\eta)-\clK\Delta(F_x).\],\[ \varepsilon_x^\Delta(F)=\clK{\Delta}(F_{\bar\eta})-\clK{\Delta}(F_x). \tag{6.2.3} \],\[ \varepsilon_x^\Delta(F)=\clK{\Delta}(F_{\bar\eta})-\clK{\Delta}(F_x). \tag{6.2.3} \]
X,display,96,12931,13193,7.2,7.2,1.1500,paired,"\[\clK\Delta(\RG_C(F))=\EP(C)\clK\Delta(F_\bar\eta)-\sum_x\inC(k)\varepsilon_x^\Delta(F),\]","\[\clK\Delta(\RG_C(F))=\EP(C)\clK\Delta(F_\bar\eta)-\sum_x\inC(k)\varepsilon_x^\Delta(F),\]","\[ \clK{\Delta}(\RG_C(F)) = \EP(C)\clK{\Delta}(F_{\bar\eta}) -\sum_{x\in C(k)}\varepsilon_x^\Delta(F), \tag{7.2} \]","\[ \clK{\Delta}(\RG_C(F)) = \EP(C)\clK{\Delta}(F_{\bar\eta}) -\sum_{x\in C(k)}\varepsilon_x^\Delta(F), \tag{7.2} \]"
X,display,97,12944,13206,7.3,7.3,1.1500,paired,"\[R\Gamma^G(\RG_C(\Psi))\simeq\RG_C(R\underline\Gamma^G(\Psi)),\]","\[R\Gamma^G(\RG_C(\Psi))\simeq\RG_C(R\underline\Gamma^G(\Psi)),\]","\[ R\Gamma^G(\RG_C(\Psi))\simeq\RG_C(R\underline{\Gamma}^G(\Psi)), \tag{7.3} \]","\[ R\Gamma^G(\RG_C(\Psi))\simeq\RG_C(R\underline{\Gamma}^G(\Psi)), \tag{7.3} \]"
X,display,98,12949,13211,,,1.0000,paired,\[\Gamma^G\circ\Gamma_C=\Gamma_C\circ\underline\Gamma^G.\],\[\Gamma^G\circ\Gamma_C=\Gamma_C\circ\underline\Gamma^G.\],\[ \Gamma^G\circ\Gamma_C=\Gamma_C\circ\underline{\Gamma}^G. \],\[ \Gamma^G\circ\Gamma_C=\Gamma_C\circ\underline{\Gamma}^G. \]
X,display,99,12955,13217,7.4,7.4,1.1500,paired,"\[\Phi\simeqR\underline\Gamma^G(p_*(\Phi')),\Phi'=p^*(\Phi).\]","\[\Phi\simeqR\underline\Gamma^G(p_*(\Phi')),\Phi'=p^*(\Phi).\]","\[ \Phi\simeq R\underline{\Gamma}^G(p_*(\Phi')), \qquad \Phi'=p^*(\Phi). \tag{7.4} \]","\[ \Phi\simeq R\underline{\Gamma}^G(p_*(\Phi')), \qquad \Phi'=p^*(\Phi). \tag{7.4} \]"
X,display,100,12961,13223,,,1.0000,paired,\[\Phi\simeqR\bigl((\underline\Gamma^G\circp_*)\circp^*\bigr)(\Phi).\],\[\Phi\simeqR\bigl((\underline\Gamma^G\circp_*)\circp^*\bigr)(\Phi).\],\[ \Phi\simeq R\bigl((\underline{\Gamma}^G\circ p_*)\circ p^*\bigr)(\Phi). \],\[ \Phi\simeq R\bigl((\underline{\Gamma}^G\circ p_*)\circ p^*\bigr)(\Phi). \]
