residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-000097,SGA5_English_sync_workpass.tex,1000,68,73,I,I,3.2.2,3.2.2,,remark,sga5:I:remark:3.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:remark:3.2.2}\begin{statement}{Remark 3.2.2}
SGA5-R9-RESIDUAL-000098,SGA5_English_sync_workpass.tex,1008,74,79,I,I,3.2.3,3.2.3,,corollary,sga5:I:corollary:3.2.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.2.3}\begin{statement}{Corollary 3.2.3}
SGA5-R9-RESIDUAL-000101,SGA5_English_sync_workpass.tex,1016,545,548,I,I,1.1,1.1,,,sga5:I:definition:1.1|sga5:I:paragraph:1.1,,external_work_citation,external_citation_context,"the base change $\Spec(k')\to\Spec(k)$, where $k'$ is a perfect closure of $k$ (SGA A, Exposé VIII, 1.1). \qedtext"
SGA5-R9-RESIDUAL-000102,SGA5_English_sync_workpass.tex,1019,66,71,I,I,3.2.4,3.2.4,,lemma,sga5:I:lemma:3.2.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:3.2.4}\begin{statement}{Lemma 3.2.4}
SGA5-R9-RESIDUAL-000105,SGA5_English_sync_workpass.tex,1047,74,79,I,I,3.2.5,3.2.5,,corollary,sga5:I:corollary:3.2.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.2.5}\begin{statement}{Corollary 3.2.5}
SGA5-R9-RESIDUAL-000106,SGA5_English_sync_workpass.tex,1055,66,69,I,I,4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,,external_work_citation,source_checked_external_citation_override,"By \hyperref[sga5:I:corollary:3.2.3]{3.2.3} and SGA A, Exposé X, 4.2, we are in the situation of \hyperref[sga5:I:lemma:3.2.4]{3.2.4}. The hypotheses of SGA A, Exposé X"
SGA5-R9-RESIDUAL-000108,SGA5_English_sync_workpass.tex,1055,171,174,I,I,4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,,external_work_citation,external_citation_context,"we are in the situation of \hyperref[sga5:I:lemma:3.2.4]{3.2.4}. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim.\,inj(A_X)\le2d$. The equality follows f"
SGA5-R9-RESIDUAL-000109,SGA5_English_sync_workpass.tex,1055,209,212,I,I,2.1,2.1,,,sga5:I:theorem:2.1,,external_work_citation,external_citation_context,"ga5:I:lemma:3.2.4]{3.2.4}. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim.\,inj(A_X)\le2d$. The equality follows from purity: if $x$ is a closed point o"
SGA5-R9-RESIDUAL-000110,SGA5_English_sync_workpass.tex,1055,217,220,I,I,3.2,3.2,,,sga5:I:subsection:3.2,,external_work_citation,source_checked_external_citation_override,"mma:3.2.4]{3.2.4}. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim.\,inj(A_X)\le2d$. The equality follows from purity: if $x$ is a closed point of codime"
SGA5-R9-RESIDUAL-000111,SGA5_English_sync_workpass.tex,1063,14,17,I,I,3.3,3.3,,,sga5:I:subsection:3.3,,structural_declaration_tag,target_or_formula_declaration,"\subsection*{3.3. Constructibility of the sheaves $\uExt^i(F,A_X)$}\phantomsection\label{sga5:I:subsection:3.3}"
SGA5-R9-RESIDUAL-000112,SGA5_English_sync_workpass.tex,1065,78,83,I,I,3.3.1,3.3.1,,proposition,sga5:I:proposition:3.3.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:proposition:3.3.1}\begin{statement}{Proposition 3.3.1}
SGA5-R9-RESIDUAL-000113,SGA5_English_sync_workpass.tex,1091,147,153,I,I,3.1.10,3.1.10,,,,,external_work_citation,external_citation_context,"onstructible $A_X$-module extending $F$, for example $\ol F=i_!F$. By duality (SGA A, Exposé XVIII, 3.1.10),"
SGA5-R9-RESIDUAL-000114,SGA5_English_sync_workpass.tex,1102,128,131,I,I,2.5,2.5,,,,,external_work_citation,external_citation_context,"is). The question is local, so we may suppose $X$ affine. By the usual dévissage (SGA A, Exposé IX, 2.5), it is enough to verify (ii) for $F=i_!M$, where $i:Y\to X$ is the immersion of a sub-prescheme an"
SGA5-R9-RESIDUAL-000115,SGA5_English_sync_workpass.tex,1139,385,388,I,I,2.4,2.4,,,,,external_work_citation,external_citation_context,"e exists a non-empty open subset $j:V\to U$ such that $j^*F$ is locally constant (SGA A, Exposé IX, 2.4). Let $M$ be the mapping cylinder of"
SGA5-R9-RESIDUAL-000118,SGA5_English_sync_workpass.tex,1165,14,17,I,I,3.4,3.4,,,sga5:I:subsection:3.4,,structural_declaration_tag,target_or_formula_declaration,\subsection*{3.4. The biduality theorem on regular preschemes}\phantomsection\label{sga5:I:subsection:3.4}
SGA5-R9-RESIDUAL-000119,SGA5_English_sync_workpass.tex,1167,70,75,I,I,3.4.1,3.4.1,,theorem,sga5:I:theorem:3.4.1,,structural_declaration_tag,target_or_formula_declaration,"\phantomsection\label{sga5:I:theorem:3.4.1}\begin{statement}{Theorem 3.4.1, cf. [H], V, \hyperref[sga5:I:lemma:2.2]{2.2}}"
SGA5-R9-RESIDUAL-000124,SGA5_English_sync_workpass.tex,1200,66,71,I,I,3.4.2,3.4.2,,lemma,sga5:I:lemma:3.4.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:3.4.2}\begin{statement}{Lemma 3.4.2}
SGA5-R9-RESIDUAL-000126,SGA5_English_sync_workpass.tex,1234,74,79,I,I,3.4.3,3.4.3,,corollary,sga5:I:corollary:3.4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.4.3}\begin{statement}{Corollary 3.4.3}
SGA5-R9-RESIDUAL-000131,SGA5_English_sync_workpass.tex,1251,74,79,I,I,3.4.4,3.4.4,,corollary,sga5:I:corollary:3.4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.4.4}\begin{statement}{Corollary 3.4.4}
SGA5-R9-RESIDUAL-000132,SGA5_English_sync_workpass.tex,1256,101,104,I,I,1.1,1.1,,,sga5:I:definition:1.1|sga5:I:paragraph:1.1,,external_work_citation,external_citation_context,"Replacing $k$ by its perfect closure, which is harmless for the étale topology (SGA A, Exposé VIII, 1.1), we may suppose $k$ perfect. Cover $X$ by affine open subsets $X_i$ of finite type over $k$. Since"
SGA5-R9-RESIDUAL-000134,SGA5_English_sync_workpass.tex,1263,68,73,I,I,3.4.5,3.4.5,,remark,sga5:I:remark:3.4.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:remark:3.4.5}\begin{statement}{Remark 3.4.5}
SGA5-R9-RESIDUAL-000135,SGA5_English_sync_workpass.tex,1271,14,17,I,I,4.1,4.1,,,sga5:I:subsection:4.1|sga5:I:equation:4.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.1}\phantomsection\label{sga5:I:subsection:4.1}
SGA5-R9-RESIDUAL-000136,SGA5_English_sync_workpass.tex,1274,202,205,I,XVI,2.3,2.3,,,,,external_work_citation,external_citation_context,", the complex $(\mu_n)_X^{\otimes d}[2d]$ is, by the purity theorem (SGA~XVI~3, SGA~$4^{1/2}$ Cycle~2.3), canonically normalized at every closed point of $X$."
SGA5-R9-RESIDUAL-000137,SGA5_English_sync_workpass.tex,1276,14,17,I,I,4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.2}\phantomsection\label{sga5:I:subsection:4.2}
SGA5-R9-RESIDUAL-000139,SGA5_English_sync_workpass.tex,1279,2,7,I,I,4.2.1,4.2.1,,,sga5:I:equation:4.2.1,,structural_declaration_tag,target_or_formula_declaration,"(4.2.1)\qquad i^*\underline{D}_X(F)\xrightarrow{\sim}\underline{D}_Y\R^{!}i(F),"
SGA5-R9-RESIDUAL-000140,SGA5_English_sync_workpass.tex,1285,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,"(4.2.2)\qquad \underline{D}_X(F)_x\xrightarrow{\sim}\Hom^*(\R^{!}i(F),A)."
SGA5-R9-RESIDUAL-000141,SGA5_English_sync_workpass.tex,1289,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,"(4.2.2)'\qquad \underline{D}_X(F)_x\times \R\Gamma_x(F)\longrightarrow A,"
SGA5-R9-RESIDUAL-000142,SGA5_English_sync_workpass.tex,1293,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,(4.2.2)''\qquad \uH^i(\underline{D}_X(F))_x\times \uH_x^{-i}(F)\longrightarrow A.
SGA5-R9-RESIDUAL-000143,SGA5_English_sync_workpass.tex,1297,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,"(4.2.2)'''\qquad \Ext^{2d-i}(F,(\mu_n)_X^{\otimes d})_x\times \uH_x^i(F)\longrightarrow A."
SGA5-R9-RESIDUAL-000144,SGA5_English_sync_workpass.tex,1300,23,28,I,I,4.2.3,4.2.3,,exercise,sga5:I:exercise:4.2.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{Exercise 4.2.3}\phantomsection\label{sga5:I:exercise:4.2.3}
SGA5-R9-RESIDUAL-000145,SGA5_English_sync_workpass.tex,1301,42,50,I,VIII,VIII~4.2,4.2,,,,,external_work_citation,positive_external_work_context_without_internal_target,"Let $X$ be a strictly local scheme (SGAA~VIII~4.2), with closed point $x$, and let $i:x\to X$ be the canonical morphism. Let $K$ be a dualizing compl"
SGA5-R9-RESIDUAL-000146,SGA5_English_sync_workpass.tex,1317,337,342,I,V,V~6.2,6.2,,,,,external_work_citation,external_citation_context,"2]{(4.2.2)}. Note that, for $M=A$, $(*)$ reduces to the perfect pairing (``local duality'', cf.~[H]~V~6.2)"
SGA5-R9-RESIDUAL-000147,SGA5_English_sync_workpass.tex,1326,14,17,I,I,4.3,4.3,,,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.3}\phantomsection\label{sga5:I:subsection:4.3}
SGA5-R9-RESIDUAL-000148,SGA5_English_sync_workpass.tex,1329,64,67,I,I,4.3,4.3,,lemma,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:4.3}\begin{statement}{Lemma 4.3}
SGA5-R9-RESIDUAL-000149,SGA5_English_sync_workpass.tex,1330,225,230,I,I,I~3.7,3.7,,,,,external_work_citation,positive_external_work_context_without_internal_target,". Then, for $F\in\ob\D_c^-(X)$ and $G\in\ob\D^+(X)$, the canonical functorial homomorphism (SGAA~VI~I~3.7)"
SGA5-R9-RESIDUAL-000150,SGA5_English_sync_workpass.tex,1338,170,176,I,IX,IX~2.7,2.7,,,,,external_work_citation,positive_external_work_context_without_internal_target,"e the question is local in a neighborhood of $x$, one may suppose $X$ affine. Then $F$ admits (SGAA~IX~2.7) a left resolution by sheaves of the form $i_!(A_U)$, where $i:U\to X$ is étale of finite presentat"
SGA5-R9-RESIDUAL-000151,SGA5_English_sync_workpass.tex,1345,72,84,I,XVIII,XVIII~3.1.10,3.1.10,,,,,external_work_citation,positive_external_work_context_without_internal_target,"One has canonical isomorphisms, trivial special cases of duality (SGAA~XVIII~3.1.10):"
SGA5-R9-RESIDUAL-000152,SGA5_English_sync_workpass.tex,1359,79,87,I,VII,VII~5.11,5.11,,,,,external_work_citation,positive_external_work_context_without_internal_target,"But this is an isomorphism, as one sees at once by passing to the limit (SGAA~VII~5.11)."
SGA5-R9-RESIDUAL-000153,SGA5_English_sync_workpass.tex,1362,64,67,I,I,4.4,4.4,,lemma,sga5:I:lemma:4.4|sga5:I:definition:4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:4.4}\begin{statement}{Lemma 4.4}
SGA5-R9-RESIDUAL-000154,SGA5_English_sync_workpass.tex,1367,174,182,I,IX,IX~2.7.4,2.7.4,,,,,external_work_citation,positive_external_work_context_without_internal_target,"{X}(\ol{x})$ is induced by a constructible sheaf on an étale $\ol{x}$-pointed scheme over $X$ (SGAA~IX~2.7.4), and apply \hyperref[sga5:I:equation:4.3]{(4.3)}."
SGA5-R9-RESIDUAL-000155,SGA5_English_sync_workpass.tex,1370,14,17,I,I,4.5,4.5,,,sga5:I:subsection:4.5,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.5}\phantomsection\label{sga5:I:subsection:4.5}
SGA5-R9-RESIDUAL-000156,SGA5_English_sync_workpass.tex,1388,2,7,I,I,4.5.1,4.5.1,,,sga5:I:equation:4.5.1,,structural_declaration_tag,target_or_formula_declaration,(4.5.1)\qquad \R\Gamma_{\ol{x}}=g^*\R^{!}i.
SGA5-R9-RESIDUAL-000157,SGA5_English_sync_workpass.tex,1390,167,175,I,VII,VII~5.11,5.11,,,,,external_work_citation,positive_external_work_context_without_internal_target,"\R j_*j^*$, where $j:U\to X$ is the open complement of $Y$, and applying passage to the limit (SGAA~VII~5.11), one obtains a canonical isomorphism"
SGA5-R9-RESIDUAL-000158,SGA5_English_sync_workpass.tex,1392,2,7,I,I,4.5.2,4.5.2,,,sga5:I:equation:4.5.2,,structural_declaration_tag,target_or_formula_declaration,(4.5.2)\qquad \R\Gamma_{\ol{x}}\xrightarrow{\sim}\R^{!}i' f^*.
SGA5-R9-RESIDUAL-000159,SGA5_English_sync_workpass.tex,1394,149,154,I,V,V~4.3,4.3,,,,,external_work_citation,positive_external_work_context_without_internal_target," residue field, the functor $\R\Gamma_{\ol{x}}$ coincides with the usual functor $\R\Gamma_x$ (SGAA~V~4.3), which justifies the notation."
SGA5-R9-RESIDUAL-000160,SGA5_English_sync_workpass.tex,1409,2,7,I,I,4.5.3,4.5.3,,,sga5:I:equation:4.5.3,,structural_declaration_tag,target_or_formula_declaration,(4.5.3)\qquad (\underline{D}_X F)_{\ol{x}}\xrightarrow{\sim}\underline{D}_{\ol{x}}\R\Gamma_{\ol{x}}(F).
SGA5-R9-RESIDUAL-000161,SGA5_English_sync_workpass.tex,1419,2,7,I,I,4.5.3,4.5.3,,,sga5:I:equation:4.5.3,,structural_declaration_tag,target_or_formula_declaration,"(4.5.3)'\qquad \underline{D}_X(F)_{\ol{x}}\times \R\Gamma_{\ol{x}}(F)\longrightarrow A,"
SGA5-R9-RESIDUAL-000162,SGA5_English_sync_workpass.tex,1422,2,7,I,I,4.5.3,4.5.3,,,sga5:I:equation:4.5.3,,structural_declaration_tag,target_or_formula_declaration,"(4.5.3)''\qquad \uH^i(\underline{D}_X(F)_{\ol{x}})\times \uH_{\ol{x}}^{-i}(F)\longrightarrow A,"
SGA5-R9-RESIDUAL-000164,SGA5_English_sync_workpass.tex,1428,2,7,I,I,4.5.3,4.5.3,,,sga5:I:equation:4.5.3,,structural_declaration_tag,target_or_formula_declaration,(4.5.3)^{\mathrm{bis}}\qquad \underline{D}_X(F)_{\ol{x}}\longrightarrow \underline{D}_{\ol{x}}\R\Gamma_{\o
SGA5-R9-RESIDUAL-000165,SGA5_English_sync_workpass.tex,1444,78,83,I,I,4.5.4,4.5.4,,proposition,sga5:I:proposition:4.5.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:proposition:4.5.4}\begin{statement}{Proposition 4.5.4}
SGA5-R9-RESIDUAL-000166,SGA5_English_sync_workpass.tex,1448,68,73,I,I,4.5.5,4.5.5,,remark,sga5:I:remark:4.5.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:remark:4.5.5}\begin{statement}{Remark 4.5.5}
SGA5-R9-RESIDUAL-000167,SGA5_English_sync_workpass.tex,1456,72,77,I,I,4.5.6,4.5.6,,exercise,sga5:I:exercise:4.5.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:exercise:4.5.6}\begin{statement}{Exercise 4.5.6}
SGA5-R9-RESIDUAL-000168,SGA5_English_sync_workpass.tex,1464,14,17,I,I,4.6,4.6,,,sga5:I:subsection:4.6,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.6}\phantomsection\label{sga5:I:subsection:4.6}
SGA5-R9-RESIDUAL-000170,SGA5_English_sync_workpass.tex,1484,2,7,I,I,4.6.1,4.6.1,,,sga5:I:equation:4.6.1,,structural_declaration_tag,target_or_formula_declaration,(4.6.1)\qquad \R^{!}j(F)_{\ol{x}}\xrightarrow{\sim}\underline{D}_{\ol{x}}\R\Gamma_{\ol{x}}j^*\underline{D}
SGA5-R9-RESIDUAL-000171,SGA5_English_sync_workpass.tex,1488,2,7,I,I,4.6.1,4.6.1,,,sga5:I:equation:4.6.1,,structural_declaration_tag,target_or_formula_declaration,"(4.6.1)'\qquad \R^{!}j(F)_{\ol{x}}\times \R\Gamma_{\ol{x}}j^*\underline{D}_X(F)\longrightarrow A,"
SGA5-R9-RESIDUAL-000172,SGA5_English_sync_workpass.tex,1491,2,7,I,I,4.6.1,4.6.1,,,sga5:I:equation:4.6.1,,structural_declaration_tag,target_or_formula_declaration,(4.6.1)''\qquad \uH_Y^i(F)_{\ol{x}}\times \uH_{\ol{x}}^{-i}(\underline{D}_X(F)|Y)\longrightarrow A.
SGA5-R9-RESIDUAL-000173,SGA5_English_sync_workpass.tex,1494,70,75,I,I,4.6.2,4.6.2,,example,sga5:I:example:4.6.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:example:4.6.2}\begin{statement}{Example 4.6.2}
SGA5-R9-RESIDUAL-000174,SGA5_English_sync_workpass.tex,1504,14,17,I,I,4.7,4.7,,,sga5:I:subsection:4.7,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.7}\phantomsection\label{sga5:I:subsection:4.7}
SGA5-R9-RESIDUAL-000175,SGA5_English_sync_workpass.tex,1505,53,61,I,VIII,VIII~4.2,4.2,,,,,external_work_citation,positive_external_work_context_without_internal_target,"Let $X$ be a noetherian strictly local scheme (SGAA~VIII~4.2), with closed point $x$. Let $Y$ be a non-empty closed subset of $X$, and consider the canonical im"
SGA5-R9-RESIDUAL-000176,SGA5_English_sync_workpass.tex,1517,2,7,I,I,4.7.1,4.7.1,,,sga5:I:equation:4.7.1,,structural_declaration_tag,target_or_formula_declaration,"(4.7.1)\qquad \R\Gamma(U,G)\times \R\Gamma(V,i_!G')[-1]\longrightarrow A,"
SGA5-R9-RESIDUAL-000177,SGA5_English_sync_workpass.tex,1521,2,7,I,I,4.7.1,4.7.1,,,sga5:I:equation:4.7.1,,structural_declaration_tag,target_or_formula_declaration,"(4.7.1)'\qquad \R\Gamma(U,G)\overset{\mathbf L}{\otimes}_A\R\Gamma(V,i_!G')[-1]\longrightarrow A."
SGA5-R9-RESIDUAL-000179,SGA5_English_sync_workpass.tex,1535,2,7,I,I,4.7.2,4.7.2,,,sga5:I:equation:4.7.2,,structural_declaration_tag,target_or_formula_declaration,(4.7.2)\qquad i_!(G')\xrightarrow{\sim}\underline{D}_V(\R i_*G).
SGA5-R9-RESIDUAL-000180,SGA5_English_sync_workpass.tex,1539,2,7,I,I,4.7.3,4.7.3,,,sga5:I:equation:4.7.3,,structural_declaration_tag,target_or_formula_declaration,"(4.7.3)\qquad \R\Hom(A_U,G)\xrightarrow{\sim}\R\Hom(A_V,\R i_*G)."
SGA5-R9-RESIDUAL-000181,SGA5_English_sync_workpass.tex,1543,2,7,I,I,4.7.4,4.7.4,,,sga5:I:equation:4.7.4,,structural_declaration_tag,target_or_formula_declaration,(4.7.4)\qquad \R i_*G\overset{\mathbf L}{\otimes}\underline{D}_V(\R i_*G)\longrightarrow K_V.
SGA5-R9-RESIDUAL-000182,SGA5_English_sync_workpass.tex,1547,2,7,I,I,4.7.5,4.7.5,,,sga5:I:equation:4.7.5,,structural_declaration_tag,target_or_formula_declaration,"(4.7.5)\qquad \R\Gamma(U,G)\overset{\mathbf L}{\otimes}_A\R\Gamma(V,i_!G')\longrightarrow \R\Hom(A_V,K_V)."
SGA5-R9-RESIDUAL-000183,SGA5_English_sync_workpass.tex,1549,61,67,I,I,3.1.10,3.1.10,,,,,external_work_citation,source_checked_external_citation_override,"But $K_V=j^!K_X$, and one has the duality isomorphism (SGAA~3.1.10):"
SGA5-R9-RESIDUAL-000184,SGA5_English_sync_workpass.tex,1551,2,7,I,I,4.7.6,4.7.6,,,sga5:I:equation:4.7.6,,structural_declaration_tag,target_or_formula_declaration,"(4.7.6)\qquad \R\Hom(A_V,K_V)\xrightarrow{\sim}\R\Hom(A_{V,X},K_X)."
SGA5-R9-RESIDUAL-000185,SGA5_English_sync_workpass.tex,1555,2,7,I,I,4.7.7,4.7.7,,,sga5:I:equation:4.7.7,,structural_declaration_tag,target_or_formula_declaration,"(4.7.7)\qquad 0\longrightarrow A_{V,X}\longrightarrow A_X\longrightarrow A_x\longrightarrow 0"
SGA5-R9-RESIDUAL-000186,SGA5_English_sync_workpass.tex,1559,2,7,I,I,4.7.8,4.7.8,,,sga5:I:equation:4.7.8,,structural_declaration_tag,target_or_formula_declaration,"(4.7.8)\qquad \R\Hom(A_{V,X},K_X)\longrightarrow \R\Hom(A_x,K_X)\xrightarrow{\sim}A."
SGA5-R9-RESIDUAL-000187,SGA5_English_sync_workpass.tex,1571,2,7,I,I,4.7.9,4.7.9,,,sga5:I:equation:4.7.9,,structural_declaration_tag,target_or_formula_declaration,"(4.7.9)\qquad 0\longrightarrow F'_{U,X}\longrightarrow F'\longrightarrow F'|Y\longrightarrow0,"
SGA5-R9-RESIDUAL-000188,SGA5_English_sync_workpass.tex,1593,66,72,I,I,3.1.10,3.1.10,,,,,external_work_citation,source_checked_external_citation_override,"&\xrightarrow{\sim}\R\Hom(A_V,i_!G')\qquad\text{by duality (SGAA~3.1.10)},"
SGA5-R9-RESIDUAL-000189,SGA5_English_sync_workpass.tex,1598,2,8,I,I,4.7.10,4.7.10,,,sga5:I:equation:4.7.10,,structural_declaration_tag,target_or_formula_declaration,"(4.7.10)\qquad \R\Gamma(V,i_!G')[-1]\xrightarrow{\sim}\R\Gamma_x(F'_{U,X})."
