residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-000092,SGA5_English_sync_workpass.tex,970,107,112,I,I,2.1.6,2.1.6,,,,,external_work_citation,external_citation_context,"$ be the schematic closure of $Y$ in $X$ (EGA I, 9.5.10). Then $Y=Z\cap D(f)$ (EGA $0_{\mathrm I}$, 2.1.6). Denote by $j:Y\to Z$ and $k:Z\to X$ the canonical immersions. We have $\R i_*=k_*\R j_*$, so we a"
SGA5-R9-RESIDUAL-000093,SGA5_English_sync_workpass.tex,970,552,555,I,I,5.2,5.2,,,,,external_work_citation,external_citation_context,", and let $\wt{\mathcal H}$ be the inverse image of $\mathcal H$ on $\wt Y$. By SGA A, Exposé VIII, 5.2,"
SGA5-R9-RESIDUAL-000094,SGA5_English_sync_workpass.tex,988,10,15,I,I,5.1.3,5.1.3,,,sga5:I:equation:5.1.3,,external_work_citation,external_citation_context,"(EGA IV, 5.1.3) and"
SGA5-R9-RESIDUAL-000095,SGA5_English_sync_workpass.tex,993,25,32,I,I,16.5.12,16.5.12,,,,,external_work_citation,external_citation_context,"(EGA $0_{\mathrm{IV}}$, 16.5.12 and EGA IV, 5.1.9), one obtains"
SGA5-R9-RESIDUAL-000096,SGA5_English_sync_workpass.tex,993,45,50,I,I,5.1.9,5.1.9,,,sga5:I:lemma:5.1.9,,external_work_citation,external_citation_context,"(EGA $0_{\mathrm{IV}}$, 16.5.12 and EGA IV, 5.1.9), one obtains"
SGA5-R9-RESIDUAL-000097,SGA5_English_sync_workpass.tex,1000,68,73,I,I,3.2.2,3.2.2,,remark,sga5:I:remark:3.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:remark:3.2.2}\begin{statement}{Remark 3.2.2}
SGA5-R9-RESIDUAL-000098,SGA5_English_sync_workpass.tex,1008,74,79,I,I,3.2.3,3.2.3,,corollary,sga5:I:corollary:3.2.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.2.3}\begin{statement}{Corollary 3.2.3}
SGA5-R9-RESIDUAL-000099,SGA5_English_sync_workpass.tex,1016,250,255,I,I,3.1.3,3.1.3,,,sga5:I:statement:3.1.3,sga5:I:statement:3.1.3,linked_internal_edge,explicit_same_volume_sga5_reference,"yperref[sga5:I:proposition:3.2.1]{3.2.1} are satisfied by \hyperref[sga5:I:statement:3.1.1]{3.1.1}, 3.1.3, and 3.1.4. The conclusion is still valid when $X$ is smooth over an arbitrary field $k$, as follow"
SGA5-R9-RESIDUAL-000100,SGA5_English_sync_workpass.tex,1016,261,266,I,I,3.1.4,3.1.4,,,sga5:I:statement:3.1.4,sga5:I:statement:3.1.4,linked_internal_edge,explicit_same_volume_sga5_reference,"5:I:proposition:3.2.1]{3.2.1} are satisfied by \hyperref[sga5:I:statement:3.1.1]{3.1.1}, 3.1.3, and 3.1.4. The conclusion is still valid when $X$ is smooth over an arbitrary field $k$, as follows immediate"
SGA5-R9-RESIDUAL-000101,SGA5_English_sync_workpass.tex,1016,475,478,I,I,1.1,1.1,,,sga5:I:definition:1.1|sga5:I:paragraph:1.1,,external_work_citation,external_citation_context,"the base change $\Spec(k')\to\Spec(k)$, where $k'$ is a perfect closure of $k$ (SGA A, Exposé VIII, 1.1). \qedtext"
SGA5-R9-RESIDUAL-000102,SGA5_English_sync_workpass.tex,1019,66,71,I,I,3.2.4,3.2.4,,lemma,sga5:I:lemma:3.2.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:3.2.4}\begin{statement}{Lemma 3.2.4}
SGA5-R9-RESIDUAL-000103,SGA5_English_sync_workpass.tex,1035,46,49,I,I,1.5,1.5,,,sga5:I:proposition:1.5,sga5:I:proposition:1.5,linked_internal_edge,target_exists_and_reference_context,"The first assertion follows immediately from 1.5. For the second, one argues as in 1.5. We are reduced to proving, for $F$ constructible on $X$, the"
SGA5-R9-RESIDUAL-000104,SGA5_English_sync_workpass.tex,1035,84,87,I,I,1.5,1.5,,,sga5:I:proposition:1.5,sga5:I:proposition:1.5,linked_internal_edge,target_exists_and_reference_context,"The first assertion follows immediately from 1.5. For the second, one argues as in 1.5. We are reduced to proving, for $F$ constructible on $X$, the relation"
SGA5-R9-RESIDUAL-000105,SGA5_English_sync_workpass.tex,1047,74,79,I,I,3.2.5,3.2.5,,corollary,sga5:I:corollary:3.2.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.2.5}\begin{statement}{Corollary 3.2.5}
SGA5-R9-RESIDUAL-000106,SGA5_English_sync_workpass.tex,1055,66,69,I,I,4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,,external_work_citation,source_checked_external_citation_override,"By \hyperref[sga5:I:corollary:3.2.3]{3.2.3} and SGA A, Exposé X, 4.2, we are in the situation of 3.2.4. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, E"
SGA5-R9-RESIDUAL-000107,SGA5_English_sync_workpass.tex,1055,98,103,I,I,3.2.4,3.2.4,,,sga5:I:lemma:3.2.4,sga5:I:lemma:3.2.4,linked_internal_edge,explicit_same_volume_sga5_reference,"By \hyperref[sga5:I:corollary:3.2.3]{3.2.3} and SGA A, Exposé X, 4.2, we are in the situation of 3.2.4. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim."
SGA5-R9-RESIDUAL-000108,SGA5_English_sync_workpass.tex,1055,140,143,I,I,4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,,external_work_citation,external_citation_context,"2.3} and SGA A, Exposé X, 4.2, we are in the situation of 3.2.4. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim.\,inj(A_X)\le2d$. The equality follows f"
SGA5-R9-RESIDUAL-000109,SGA5_English_sync_workpass.tex,1055,178,181,I,I,2.1,2.1,,,sga5:I:theorem:2.1,,external_work_citation,external_citation_context,"in the situation of 3.2.4. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim.\,inj(A_X)\le2d$. The equality follows from purity: if $x$ is a closed point o"
SGA5-R9-RESIDUAL-000110,SGA5_English_sync_workpass.tex,1055,186,189,I,I,3.2,3.2,,,sga5:I:subsection:3.2,,external_work_citation,source_checked_external_citation_override,"ituation of 3.2.4. The hypotheses of SGA A, Exposé X, 4.2 are satisfied by SGA A, Exposé X, 2.1 and 3.2; hence $\dim.\,inj(A_X)\le2d$. The equality follows from purity: if $x$ is a closed point of codime"
SGA5-R9-RESIDUAL-000111,SGA5_English_sync_workpass.tex,1063,14,17,I,I,3.3,3.3,,,sga5:I:subsection:3.3,,structural_declaration_tag,target_or_formula_declaration,"\subsection*{3.3. Constructibility of the sheaves $\uExt^i(F,A_X)$}\phantomsection\label{sga5:I:subsection:3.3}"
SGA5-R9-RESIDUAL-000112,SGA5_English_sync_workpass.tex,1065,78,83,I,I,3.3.1,3.3.1,,proposition,sga5:I:proposition:3.3.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:proposition:3.3.1}\begin{statement}{Proposition 3.3.1}
SGA5-R9-RESIDUAL-000113,SGA5_English_sync_workpass.tex,1091,147,153,I,I,3.1.10,3.1.10,,,,,external_work_citation,external_citation_context,"onstructible $A_X$-module extending $F$, for example $\ol F=i_!F$. By duality (SGA A, Exposé XVIII, 3.1.10),"
SGA5-R9-RESIDUAL-000114,SGA5_English_sync_workpass.tex,1102,128,131,I,I,2.5,2.5,,,,,external_work_citation,external_citation_context,"is). The question is local, so we may suppose $X$ affine. By the usual dévissage (SGA A, Exposé IX, 2.5), it is enough to verify (ii) for $F=i_!M$, where $i:Y\to X$ is the immersion of a sub-prescheme an"
SGA5-R9-RESIDUAL-000115,SGA5_English_sync_workpass.tex,1139,385,388,I,I,2.4,2.4,,,,,external_work_citation,external_citation_context,"e exists a non-empty open subset $j:V\to U$ such that $j^*F$ is locally constant (SGA A, Exposé IX, 2.4). Let $M$ be the mapping cylinder of"
SGA5-R9-RESIDUAL-000116,SGA5_English_sync_workpass.tex,1160,82,86,I,I,1.14,1.14,,,sga5:I:lemma:1.14,sga5:I:lemma:1.14,linked_internal_edge,target_exists_and_reference_context,The equivalence of (i)--(ii ter) with condition (iii) is left to the reader; use 1.14.
SGA5-R9-RESIDUAL-000117,SGA5_English_sync_workpass.tex,1162,117,120,I,I,5.1,5.1,,,sga5:I:theorem:5.1|sga5:I:proposition:5.1,sga5:I:theorem:5.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"lization reduces one to the case where $X$ is regular, and one uses purity, which will be proved in 5.1. For b)(ii), see \hyperref[sga5:I:statement:3.1.6]{3.1.6}(b). \qedtext"
SGA5-R9-RESIDUAL-000118,SGA5_English_sync_workpass.tex,1165,14,17,I,I,3.4,3.4,,,sga5:I:subsection:3.4,,structural_declaration_tag,target_or_formula_declaration,\subsection*{3.4. The biduality theorem on regular preschemes}\phantomsection\label{sga5:I:subsection:3.4}
SGA5-R9-RESIDUAL-000119,SGA5_English_sync_workpass.tex,1167,70,75,I,I,3.4.1,3.4.1,,theorem,sga5:I:theorem:3.4.1,,structural_declaration_tag,target_or_formula_declaration,"\phantomsection\label{sga5:I:theorem:3.4.1}\begin{statement}{Theorem 3.4.1, cf. [H], V, 2.2}"
SGA5-R9-RESIDUAL-000120,SGA5_English_sync_workpass.tex,1167,89,92,I,I,2.2,2.2,,,sga5:I:lemma:2.2,sga5:I:lemma:2.2,linked_internal_edge,explicit_same_volume_sga5_reference,"\phantomsection\label{sga5:I:theorem:3.4.1}\begin{statement}{Theorem 3.4.1, cf. [H], V, 2.2}"
SGA5-R9-RESIDUAL-000121,SGA5_English_sync_workpass.tex,1172,61,64,I,I,1.6,1.6,,,sga5:I:proposition:1.6,sga5:I:proposition:1.6,linked_internal_edge,target_exists_and_reference_context,We must prove that $A_X$ satisfies conditions (i)--(iii) of 1.6. Condition (i) follows from 3.2.1. Condition (ii) follows from \hyperref[sga5:I:proposition:3.3.1]{
SGA5-R9-RESIDUAL-000122,SGA5_English_sync_workpass.tex,1172,93,98,I,I,3.2.1,3.2.1,,,sga5:I:proposition:3.2.1,sga5:I:proposition:3.2.1,linked_internal_edge,target_exists_and_reference_context,We must prove that $A_X$ satisfies conditions (i)--(iii) of 1.6. Condition (i) follows from 3.2.1. Condition (ii) follows from \hyperref[sga5:I:proposition:3.3.1]{3.3.1}(b). It remains to prove con
SGA5-R9-RESIDUAL-000123,SGA5_English_sync_workpass.tex,1177,84,98,I,I,"3.1.2, iii bis",3.1.2,", iii bis",,sga5:I:statement:3.1.2,sga5:I:statement:3.1.2,linked_internal_edge,target_exists_and_reference_context,"is an isomorphism. The question being local, suppose $X$ noetherian. By dévissage (3.1.2, iii bis), it is enough to treat sheaves"
SGA5-R9-RESIDUAL-000124,SGA5_English_sync_workpass.tex,1200,66,71,I,I,3.4.2,3.4.2,,lemma,sga5:I:lemma:3.4.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:3.4.2}\begin{statement}{Lemma 3.4.2}
SGA5-R9-RESIDUAL-000125,SGA5_English_sync_workpass.tex,1229,107,111,I,I,1.11,1.11,,,sga5:I:proposition:1.11,sga5:I:proposition:1.11,linked_internal_edge,target_exists_and_reference_context,"$(A'_{Y_p},A_X)$ is bidualizing, it remains to prove the same for $(A'_{Y_p\cap Y'},A_X)$. Applying 1.11 again and using purity, we are finally reduced to biduality for $(A'_{Y_p\cap Y'},A_{Y_p})$ on $Y_p"
SGA5-R9-RESIDUAL-000126,SGA5_English_sync_workpass.tex,1234,74,79,I,I,3.4.3,3.4.3,,corollary,sga5:I:corollary:3.4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.4.3}\begin{statement}{Corollary 3.4.3}
SGA5-R9-RESIDUAL-000127,SGA5_English_sync_workpass.tex,1239,124,127,I,I,3.1,3.1,,,sga5:I:subsection:3.1,sga5:I:subsection:3.1,linked_internal_edge,explicit_same_volume_sga5_reference,"lows because $S$ satisfies the hypotheses of \hyperref[sga5:I:theorem:3.4.1]{3.4.1}, as recalled in 3.1. For the second, one must first verify that $\R^!f(A_S)$ has finite quasi-injective dimension. Cove"
SGA5-R9-RESIDUAL-000128,SGA5_English_sync_workpass.tex,1239,497,500,I,I,1.6,1.6,,,sga5:I:proposition:1.6,sga5:I:proposition:1.6,linked_internal_edge,explicit_same_volume_sga5_reference, $X'_{ij}$ smooth of finite dimension over $S_i$. From \hyperref[sga5:I:corollary:3.2.3]{3.2.3} and 1.6 it follows that
SGA5-R9-RESIDUAL-000129,SGA5_English_sync_workpass.tex,1244,51,54,I,I,1.7,1.7,,,sga5:I:definition:1.7,sga5:I:definition:1.7,linked_internal_edge,target_exists_and_reference_context,"It remains to verify conditions (ii) and (iii) of 1.7. Since these are local on $X$ for the étale topology, we may suppose that $f$ factors as $f=f'i$, w"
SGA5-R9-RESIDUAL-000130,SGA5_English_sync_workpass.tex,1248,255,258,I,I,1.7,1.7,,,sga5:I:definition:1.7,sga5:I:definition:1.7,linked_internal_edge,explicit_same_volume_sga5_reference,"ry:1.15]{1.15}, $\R^!f(A_S)$ is dualizing, and in particular satisfies conditions (ii) and (iii) of 1.7. \qedtext"
SGA5-R9-RESIDUAL-000131,SGA5_English_sync_workpass.tex,1251,74,79,I,I,3.4.4,3.4.4,,corollary,sga5:I:corollary:3.4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:corollary:3.4.4}\begin{statement}{Corollary 3.4.4}
SGA5-R9-RESIDUAL-000132,SGA5_English_sync_workpass.tex,1256,101,104,I,I,1.1,1.1,,,sga5:I:definition:1.1|sga5:I:paragraph:1.1,,external_work_citation,external_citation_context,"Replacing $k$ by its perfect closure, which is harmless for the étale topology (SGA A, Exposé VIII, 1.1), we may suppose $k$ perfect. Cover $X$ by affine open subsets $X_i$ of finite type over $k$. Since"
SGA5-R9-RESIDUAL-000133,SGA5_English_sync_workpass.tex,1260,79,84,I,I,3.4.1,3.4.1,,,sga5:I:theorem:3.4.1,sga5:I:theorem:3.4.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"Thus it remains to show that $A_X$ is dualizing in this case; this is exactly 3.4.1, since the hypotheses are satisfied (see \hyperref[sga5:I:subsection:3.1]{3.1}). \qedtext"
SGA5-R9-RESIDUAL-000134,SGA5_English_sync_workpass.tex,1263,68,73,I,I,3.4.5,3.4.5,,remark,sga5:I:remark:3.4.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:remark:3.4.5}\begin{statement}{Remark 3.4.5}
SGA5-R9-RESIDUAL-000135,SGA5_English_sync_workpass.tex,1271,14,17,I,I,4.1,4.1,,,sga5:I:subsection:4.1|sga5:I:equation:4.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.1}\phantomsection\label{sga5:I:subsection:4.1}
SGA5-R9-RESIDUAL-000136,SGA5_English_sync_workpass.tex,1274,202,205,I,XVI,2.3,2.3,,,,,external_work_citation,external_citation_context,", the complex $(\mu_n)_X^{\otimes d}[2d]$ is, by the purity theorem (SGA~XVI~3, SGA~$4^{1/2}$ Cycle~2.3), canonically normalized at every closed point of $X$."
SGA5-R9-RESIDUAL-000137,SGA5_English_sync_workpass.tex,1276,14,17,I,I,4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.2}\phantomsection\label{sga5:I:subsection:4.2}
SGA5-R9-RESIDUAL-000138,SGA5_English_sync_workpass.tex,1277,250,257,I,I,1.12 b),1.12, b),,sga5:I:proposition:1.12,sga5:I:proposition:1.12,linked_internal_edge,target_exists_and_reference_context,"R^{!}i(K_X)$ is a dualizing complex on $Y$, and one has the \emph{complementary induction formula} (1.12 b) (ii)), for $F\in \ob\D_c^b(X)$,"
SGA5-R9-RESIDUAL-000139,SGA5_English_sync_workpass.tex,1279,2,7,I,I,4.2.1,4.2.1,,,sga5:I:equation:4.2.1,,structural_declaration_tag,target_or_formula_declaration,"(4.2.1)\qquad i^*\underline{D}_X(F)\xrightarrow{\sim}\underline{D}_Y\R^{!}i(F),"
SGA5-R9-RESIDUAL-000140,SGA5_English_sync_workpass.tex,1285,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,"(4.2.2)\qquad \underline{D}_X(F)_x\xrightarrow{\sim}\Hom^*(\R^{!}i(F),A)."
SGA5-R9-RESIDUAL-000141,SGA5_English_sync_workpass.tex,1289,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,"(4.2.2)'\qquad \underline{D}_X(F)_x\times \R\Gamma_x(F)\longrightarrow A,"
SGA5-R9-RESIDUAL-000142,SGA5_English_sync_workpass.tex,1293,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,(4.2.2)''\qquad \uH^i(\underline{D}_X(F))_x\times \uH_x^{-i}(F)\longrightarrow A.
SGA5-R9-RESIDUAL-000143,SGA5_English_sync_workpass.tex,1297,2,7,I,I,4.2.2,4.2.2,,,sga5:I:equation:4.2.2,,structural_declaration_tag,target_or_formula_declaration,"(4.2.2)'''\qquad \Ext^{2d-i}(F,(\mu_n)_X^{\otimes d})_x\times \uH_x^i(F)\longrightarrow A."
SGA5-R9-RESIDUAL-000144,SGA5_English_sync_workpass.tex,1300,23,28,I,I,4.2.3,4.2.3,,exercise,sga5:I:exercise:4.2.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{Exercise 4.2.3}\phantomsection\label{sga5:I:exercise:4.2.3}
SGA5-R9-RESIDUAL-000145,SGA5_English_sync_workpass.tex,1301,42,50,I,VIII,VIII~4.2,4.2,,,,,external_work_citation,positive_external_work_context_without_internal_target,"Let $X$ be a strictly local scheme (SGAA~VIII~4.2), with closed point $x$, and let $i:x\to X$ be the canonical morphism. Let $K$ be a dualizing compl"
SGA5-R9-RESIDUAL-000146,SGA5_English_sync_workpass.tex,1317,337,342,I,V,V~6.2,6.2,,,,,external_work_citation,external_citation_context,"2]{(4.2.2)}. Note that, for $M=A$, $(*)$ reduces to the perfect pairing (``local duality'', cf.~[H]~V~6.2)"
SGA5-R9-RESIDUAL-000147,SGA5_English_sync_workpass.tex,1326,14,17,I,I,4.3,4.3,,,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.3}\phantomsection\label{sga5:I:subsection:4.3}
SGA5-R9-RESIDUAL-000148,SGA5_English_sync_workpass.tex,1329,64,67,I,I,4.3,4.3,,lemma,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:4.3}\begin{statement}{Lemma 4.3}
SGA5-R9-RESIDUAL-000149,SGA5_English_sync_workpass.tex,1330,225,230,I,I,I~3.7,3.7,,,,,external_work_citation,positive_external_work_context_without_internal_target,". Then, for $F\in\ob\D_c^-(X)$ and $G\in\ob\D^+(X)$, the canonical functorial homomorphism (SGAA~VI~I~3.7)"
SGA5-R9-RESIDUAL-000150,SGA5_English_sync_workpass.tex,1338,170,176,I,IX,IX~2.7,2.7,,,,,external_work_citation,positive_external_work_context_without_internal_target,"e the question is local in a neighborhood of $x$, one may suppose $X$ affine. Then $F$ admits (SGAA~IX~2.7) a left resolution by sheaves of the form $i_!(A_U)$, where $i:U\to X$ is étale of finite presentat"
SGA5-R9-RESIDUAL-000151,SGA5_English_sync_workpass.tex,1345,72,84,I,XVIII,XVIII~3.1.10,3.1.10,,,,,external_work_citation,positive_external_work_context_without_internal_target,"One has canonical isomorphisms, trivial special cases of duality (SGAA~XVIII~3.1.10):"
SGA5-R9-RESIDUAL-000152,SGA5_English_sync_workpass.tex,1359,79,87,I,VII,VII~5.11,5.11,,,,,external_work_citation,positive_external_work_context_without_internal_target,"But this is an isomorphism, as one sees at once by passing to the limit (SGAA~VII~5.11)."
SGA5-R9-RESIDUAL-000153,SGA5_English_sync_workpass.tex,1362,64,67,I,I,4.4,4.4,,lemma,sga5:I:lemma:4.4|sga5:I:definition:4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:I:lemma:4.4}\begin{statement}{Lemma 4.4}
SGA5-R9-RESIDUAL-000154,SGA5_English_sync_workpass.tex,1367,174,182,I,IX,IX~2.7.4,2.7.4,,,,,external_work_citation,positive_external_work_context_without_internal_target,"{X}(\ol{x})$ is induced by a constructible sheaf on an étale $\ol{x}$-pointed scheme over $X$ (SGAA~IX~2.7.4), and apply \hyperref[sga5:I:equation:4.3]{(4.3)}."
SGA5-R9-RESIDUAL-000155,SGA5_English_sync_workpass.tex,1370,14,17,I,I,4.5,4.5,,,sga5:I:subsection:4.5,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.5}\phantomsection\label{sga5:I:subsection:4.5}
SGA5-R9-RESIDUAL-000156,SGA5_English_sync_workpass.tex,1388,2,7,I,I,4.5.1,4.5.1,,,sga5:I:equation:4.5.1,,structural_declaration_tag,target_or_formula_declaration,(4.5.1)\qquad \R\Gamma_{\ol{x}}=g^*\R^{!}i.
SGA5-R9-RESIDUAL-000157,SGA5_English_sync_workpass.tex,1390,167,175,I,VII,VII~5.11,5.11,,,,,external_work_citation,positive_external_work_context_without_internal_target,"\R j_*j^*$, where $j:U\to X$ is the open complement of $Y$, and applying passage to the limit (SGAA~VII~5.11), one obtains a canonical isomorphism"
SGA5-R9-RESIDUAL-000158,SGA5_English_sync_workpass.tex,1392,2,7,I,I,4.5.2,4.5.2,,,sga5:I:equation:4.5.2,,structural_declaration_tag,target_or_formula_declaration,(4.5.2)\qquad \R\Gamma_{\ol{x}}\xrightarrow{\sim}\R^{!}i' f^*.
