"witness_id","payload_relative_path","payload_absolute_path","source_body_original_local_path","original_source_url","bytes","sha256","source_use_label","source_witness_class","license_access_signal","language_topic_tags","branch_visibility_status","mapped_branch_path","draft_permission_after_8f7_gate","authority_boundary","b3_next_action"
"R6-8F7-WITNESS-0029","literal-source-witnesses/reviewer-authority-evidence/NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\reviewer-authority-evidence\NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","","","14947","8ba54a57b701b5480257ce07bcc9cba20d53d6e6d72ce2fb5ea4002f752cc257","reviewer_authority_evidence_no_return_approval","reviewer_authority_route_evidence_no_return","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","authority route evidence only; no promotion or approval claim","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0030","literal-source-witnesses/reviewer-authority-evidence/NOETHER_R6_GATE_STATE_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\reviewer-authority-evidence\NOETHER_R6_GATE_STATE_20260704.json","","","18821","7678cb1e967d6ad89ee2b937f1645ca9e40b570d2fc28026ebb818d305826a84","reviewer_authority_evidence_no_return_approval","reviewer_authority_route_evidence_no_return","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_GATE_STATE_20260704.json","authority route evidence only; no promotion or approval claim","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0031","literal-source-witnesses/reviewer-authority-evidence/NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\reviewer-authority-evidence\NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","","","5388","92dacfa675e4517d4003e1c702b10a69cb7e40883608bd819b74688b24c5adde","reviewer_authority_evidence_no_return_approval","reviewer_authority_route_evidence_no_return","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","authority route evidence only; no promotion or approval claim","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0032","literal-source-witnesses/reviewer-authority-evidence/NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\reviewer-authority-evidence\NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","","","7568","9a8a581d913ff6022610a40e0b6e9494a5d7e154e18e210cab5cb5ab518e2a05","reviewer_authority_evidence_no_return_approval","reviewer_authority_route_evidence_no_return","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","authority route evidence only; no promotion or approval claim","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0033","literal-source-witnesses/reviewer-authority-evidence/REVIEWER_RETURN_STATUS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\reviewer-authority-evidence\REVIEWER_RETURN_STATUS.csv","","","5878","d8e16360639599ec785dbdbada4555ac2c3ae7384cd5b58e988c568517265c3a","reviewer_authority_evidence_no_return_approval","reviewer_authority_route_evidence_no_return","generated package metadata","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/REVIEWER_RETURN_STATUS.csv","authority route evidence only; no promotion or approval claim","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0034","literal-source-witnesses/SOURCE_BODY_VISIBILITY_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\SOURCE_BODY_VISIBILITY_LEDGER.csv","","","1749","2fe930d0c4d55ad9f36062d05eb56ab8bf38cba5fd993e84879e7721b05ab502","cycle8_generated_ledger_no_authority_claim","literal_source_or_source_witness_body","not cleared by this package; see source-use label and original source metadata where present","R6 source/provenance/blocker support","local_only_not_in_branch_r6_package","language-source-bodies/r6-indigenous-creole-sign-20260705/SOURCE_BODY_VISIBILITY_LEDGER.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0035","literal-source-witnesses/source-archives/ACCESS-LIBRARY-OF-THE-BLIND-main.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-archives\ACCESS-LIBRARY-OF-THE-BLIND-main.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\source-recovery-cycles\r6-source-archive-candidates-cycle7-20260706\source-archives\ACCESS-LIBRARY-OF-THE-BLIND-main.zip","","126147","3ea44c0fbe95b13d8999cb0a2361cbffd736ee5e830b6832738f02d422b6f3cf","public_source_archive_candidate_for_provenance_review_no_reuse_clearance","source_archive_or_zip_witness","not cleared by this package; see source-use label and original source metadata where present","source archive candidate; archive-level provenance","local_only_not_in_branch_r6_package","language-source-bodies/r6-indigenous-creole-sign-20260705/source-archives/ACCESS-LIBRARY-OF-THE-BLIND-main.zip","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0036","literal-source-witnesses/source-archives/KREYOL-LEARNINGEQUALITY-PHET-master.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-archives\KREYOL-LEARNINGEQUALITY-PHET-master.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\source-recovery-cycles\r6-source-archive-candidates-cycle7-20260706\source-archives\KREYOL-LEARNINGEQUALITY-PHET-master.zip","","53020","ec725da07f65f30c02226cf97f8e375c29e2ef5a6a9970b0094badaa044e7a5a","public_source_archive_candidate_for_provenance_review_no_reuse_clearance","source_archive_or_zip_witness","not cleared by this package; see source-use label and original source metadata where present","creole/contact; mathematics/access/source-canon","local_only_not_in_branch_r6_package","language-source-bodies/r6-indigenous-creole-sign-20260705/source-archives/KREYOL-LEARNINGEQUALITY-PHET-master.zip","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0037","literal-source-witnesses/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-015__jamaica_early_childhood_curriculum_guide_4_5.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Jamaican_Creole_Jamaican_Patois\R6-CR-P2-015__jamaica_early_childhood_curriculum_guide_4_5.pdf","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T203000Z_r6_creole_contact_exact_witness_capture_pass2\captures\jamaica_early_childhood_curriculum_guide_4_5.pdf","https://moey.gov.jm/wp-content/uploads/2015/04/JECCG_Four-to-Five-Year-Old__final_intrnt.pdf","2163791","649c98526f7979c8ae017730bb522365eea135e44da8af98d8e2999709650bdc","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/reuse pending; source-owner/reviewer return required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-015__jamaica_early_childhood_curriculum_guide_4_5.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0038","literal-source-witnesses/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-016__jamaica_education_project_sep_2025.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Jamaican_Creole_Jamaican_Patois\R6-CR-P2-016__jamaica_education_project_sep_2025.pdf","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T203000Z_r6_creole_contact_exact_witness_capture_pass2\captures\jamaica_education_project_sep_2025.pdf","https://moey.gov.jm/wp-content/uploads/2025/06/SEP-Jamaica-Education-Project-P178595-16-JUN-2025.pdf","868128","2ec4e8c0e9fa78a62c01a5e76431941a3fe752346f1595dc26c354bd0f813e22","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/reuse pending; source-owner/reviewer return required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-016__jamaica_education_project_sep_2025.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0039","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-001__mit_ayiti_matematik_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Kreyol_Haitian_Creole\R6-KR-SAR-001__mit_ayiti_matematik_index.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\kreyol\mit_ayiti_matematik_index.html","https://mit-ayiti.net/matye/matematik/","192414","b32e6dbb79d9eb78e49af78478b0704971d0b09eeadf7904c4c30fdb0206f4a2","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/reuse pending; link-only until source-owner or reviewer return","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-001__mit_ayiti_matematik_index.html","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0040","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-002__mit_ayiti_anseyman_matematik.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Kreyol_Haitian_Creole\R6-KR-SAR-002__mit_ayiti_anseyman_matematik.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\kreyol\mit_ayiti_anseyman_matematik.html","https://mit-ayiti.net/anseyman-matematik/","115866","e60423506a27529b140f43bbaf327630dfc12daf2985ee53f8c26a2aeda85d27","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/reuse pending; link-only until source-owner or reviewer return","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-002__mit_ayiti_anseyman_matematik.html","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0041","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-003__mit_ayiti_tiraj_san_remiz_avek_lod.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Kreyol_Haitian_Creole\R6-KR-SAR-003__mit_ayiti_tiraj_san_remiz_avek_lod.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\kreyol\mit_ayiti_tiraj_san_remiz_avek_lod.html","https://mit-ayiti.net/resous/tiraj-san-remiz-avek-lod/","117353","05e2428742f1b70189e69b15cfa48f7d553a42656dc589cbce571e57bb446a21","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/reuse pending; link-only until source-owner or reviewer return","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-003__mit_ayiti_tiraj_san_remiz_avek_lod.html","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
