reference_id,source_file,source_line,source_column,command,target_label,raw_tex,visible_text,compiled_target_number,compiled_target_page,target_file,target_line,label_resolved,aux_resolved
REF-000693,components/sga4half_7_en.tex,1254,30,eqref,VII:eq:5-1-3-3-2,\eqref{VII:eq:5-1-3-3-2},(5.1.3.2),5.1.3.2,143,components/sga4half_7_en.tex,1241,true,true
REF-000694,components/sga4half_7_en.tex,1259,42,eqref,VII:eq:5-1-3-3-1,\eqref{VII:eq:5-1-3-3-1},(5.1.3.1),5.1.3.1,143,components/sga4half_7_en.tex,1237,true,true
REF-000695,components/sga4half_7_en.tex,1262,30,eqref,VII:eq:5-1-3-3-2,\eqref{VII:eq:5-1-3-3-2},(5.1.3.2),5.1.3.2,143,components/sga4half_7_en.tex,1241,true,true
REF-000696,components/sga4half_7_en.tex,1267,43,eqref,VII:eq:5-1-3-3-2,\eqref{VII:eq:5-1-3-3-2},(5.1.3.2),5.1.3.2,143,components/sga4half_7_en.tex,1241,true,true
REF-000697,components/sga4half_7_en.tex,1300,24,ref,VII:5-1-1,\ref{VII:5-1-1},5.1.1,5.1.1,141,components/sga4half_7_en.tex,1094,true,true
REF-000698,components/sga4half_7_en.tex,1304,1,ref,VII:5-1-1,\ref{VII:5-1-1},5.1.1,5.1.1,141,components/sga4half_7_en.tex,1094,true,true
REF-000699,components/sga4half_7_en.tex,1308,30,eqref,VII:eq:5-2-1-1,\eqref{VII:eq:5-2-1-1},(5.2.1.1),5.2.1.1,143,components/sga4half_7_en.tex,1297,true,true
REF-000700,components/sga4half_7_en.tex,1309,12,eqref,VII:eq:5-2-1-2,\eqref{VII:eq:5-2-1-2},(5.2.1.2),5.2.1.2,144,components/sga4half_7_en.tex,1305,true,true
REF-000701,components/sga4half_7_en.tex,1321,51,ref,VII:2-12,\ref{VII:2-12},2.12,2.12,135,components/sga4half_7_en.tex,532,true,true
REF-000702,components/sga4half_7_en.tex,1335,1,eqref,VII:eq:5-2-2-2,\eqref{VII:eq:5-2-2-2},(5.2.2.2),5.2.2.2,144,components/sga4half_7_en.tex,1329,true,true
REF-000703,components/sga4half_7_en.tex,1340,1,eqref,VII:eq:5-2-2-2,\eqref{VII:eq:5-2-2-2},(5.2.2.2),5.2.2.2,144,components/sga4half_7_en.tex,1329,true,true
REF-000704,components/sga4half_7_en.tex,1343,1,eqref,VII:eq:5-2-2-2,\eqref{VII:eq:5-2-2-2},(5.2.2.2),5.2.2.2,144,components/sga4half_7_en.tex,1329,true,true
REF-000705,components/sga4half_7_en.tex,1344,1,eqref,VII:eq:5-2-1-3,\eqref{VII:eq:5-2-1-3},(5.2.1.3),5.2.1.3,144,components/sga4half_7_en.tex,1310,true,true
REF-000706,components/sga4half_7_en.tex,1345,1,eqref,VII:eq:5-2-2-1,\eqref{VII:eq:5-2-2-1},(5.2.2.1),5.2.2.1,144,components/sga4half_7_en.tex,1324,true,true
REF-000707,components/sga4half_7_en.tex,1346,1,eqref,VII:eq:5-2-1-3,\eqref{VII:eq:5-2-1-3},(5.2.1.3),5.2.1.3,144,components/sga4half_7_en.tex,1310,true,true
REF-000708,components/sga4half_7_en.tex,1347,1,eqref,VII:eq:5-2-1-2,\eqref{VII:eq:5-2-1-2},(5.2.1.2),5.2.1.2,144,components/sga4half_7_en.tex,1305,true,true
REF-000709,components/sga4half_7_en.tex,1380,19,ref,VII:5-1-3,\ref{VII:5-1-3},5.1.3,5.1.3,142,components/sga4half_7_en.tex,1185,true,true
REF-000710,components/sga4half_7_en.tex,1384,20,ref,VII:5-1-1,\ref{VII:5-1-1},5.1.1,5.1.1,141,components/sga4half_7_en.tex,1094,true,true
REF-000711,components/sga4half_7_en.tex,1398,12,ref,VII:5-2-4,\ref{VII:5-2-4},5.2.4,5.2.4,144,components/sga4half_7_en.tex,1369,true,true
REF-000712,components/sga4half_7_en.tex,1398,29,ref,VII:5-2-5,\ref{VII:5-2-5},5.2.5,5.2.5,145,components/sga4half_7_en.tex,1391,true,true
REF-000713,components/sga4half_7_en.tex,1399,2,hyperref,I,\hyperref[I]{Étale cohomology},Étale cohomology,1,1,components/sga4half_1_en.tex,3,true,true
REF-000714,components/sga4half_7_en.tex,1399,33,ref,I:5-1-7,\ref{I:5-1-7},5.1.7,5.1.7,27,components/sga4half_1_en.tex,2033,true,true
REF-000715,components/sga4half_7_en.tex,1414,4,ref,VII:5-2-5,\ref{VII:5-2-5},5.2.5,5.2.5,145,components/sga4half_7_en.tex,1391,true,true
REF-000716,components/sga4half_7_en.tex,1416,26,ref,VII:5-2-3,\ref{VII:5-2-3},5.2.3,5.2.3,144,components/sga4half_7_en.tex,1354,true,true
REF-000717,components/sga4half_7_en.tex,1444,59,ref,VII:5-2-4,\ref{VII:5-2-4},5.2.4,5.2.4,144,components/sga4half_7_en.tex,1369,true,true
REF-000718,components/sga4half_7_en.tex,1445,1,ref,VII:5-2-5,\ref{VII:5-2-5},5.2.5,5.2.5,145,components/sga4half_7_en.tex,1391,true,true
REF-000719,components/sga4half_7_en.tex,1457,1,eqref,VII:eq:5-2-7-1,\eqref{VII:eq:5-2-7-1},($*$),$*$,145,components/sga4half_7_en.tex,1441,true,true
REF-000720,components/sga4half_7_en.tex,1459,19,ref,VII:5-2-7,\ref{VII:5-2-7},5.2.7,5.2.7,145,components/sga4half_7_en.tex,1429,true,true
REF-000721,components/sga4half_7_en.tex,1461,58,ref,VII:5-2-7,\ref{VII:5-2-7},5.2.7,5.2.7,145,components/sga4half_7_en.tex,1429,true,true
REF-000722,components/sga4half_7_en.tex,1464,14,ref,VII:2-14,\ref{VII:2-14},2.14,2.14,135,components/sga4half_7_en.tex,557,true,true
REF-000723,components/sga4half_7_en.tex,1478,36,ref,VII:5-1-3,\ref{VII:5-1-3},5.1.3,5.1.3,142,components/sga4half_7_en.tex,1185,true,true
REF-000724,components/sga4half_7_en.tex,1483,35,ref,VII:5-2-5,\ref{VII:5-2-5},5.2.5,5.2.5,145,components/sga4half_7_en.tex,1391,true,true
REF-000725,components/sga4half_7_en.tex,1498,39,ref,VII:5-2-4,\ref{VII:5-2-4},5.2.4,5.2.4,144,components/sga4half_7_en.tex,1369,true,true
REF-000726,components/sga4half_7_en.tex,1501,41,ref,VII:5-2-8,\ref{VII:5-2-8},5.2.8,5.2.8,145,components/sga4half_7_en.tex,1471,true,true
REF-000727,components/sga4half_7_en.tex,1505,33,ref,VII:5-2-6,\ref{VII:5-2-6},5.2.6,5.2.6,145,components/sga4half_7_en.tex,1406,true,true
REF-000728,components/sga4half_7_en.tex,1505,53,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000729,components/sga4half_7_en.tex,1506,38,ref,VII:5-2-8,\ref{VII:5-2-8},5.2.8,5.2.8,145,components/sga4half_7_en.tex,1471,true,true
REF-000730,components/sga4half_7_en.tex,1533,25,ref,VII:5-2-9,\ref{VII:5-2-9},5.2.9,5.2.9,146,components/sga4half_7_en.tex,1514,true,true
REF-000731,components/sga4half_7_en.tex,1554,14,ref,VII:5-2-10,\ref{VII:5-2-10},5.2.10,5.2.10,146,components/sga4half_7_en.tex,1532,true,true
REF-000732,components/sga4half_7_en.tex,1559,1,eqref,VII:eq:5-2-10-1,\eqref{VII:eq:5-2-10-1},($*$),$*$,146,components/sga4half_7_en.tex,1546,true,true
REF-000733,components/sga4half_8_en.tex,44,1,ref,VIII:4-1-1,\ref{VIII:4-1-1},4.1.1,4.1.1,164,components/sga4half_8_en.tex,1309,true,true
REF-000734,components/sga4half_8_en.tex,207,1,ref,VIII:1-2-4,\ref{VIII:1-2-4},1.2.4,1.2.4,151,components/sga4half_8_en.tex,321,true,true
REF-000735,components/sga4half_8_en.tex,683,38,eqref,VIII:eq:2-3-2-1,\eqref{VIII:eq:2-3-2-1},(1),1,155,components/sga4half_8_en.tex,657,true,true
REF-000736,components/sga4half_8_en.tex,706,39,ref,VIII:2-2,\ref{VIII:2-2},2.2,2.2,154,components/sga4half_8_en.tex,572,true,true
REF-000737,components/sga4half_8_en.tex,725,44,ref,VIII:2-1,\ref{VIII:2-1},2.1,2.1,153,components/sga4half_8_en.tex,479,true,true
REF-000738,components/sga4half_8_en.tex,892,51,ref,VIII:2-5-3,\ref{VIII:2-5-3},2.5.3,2.5.3,157,components/sga4half_8_en.tex,837,true,true
REF-000739,components/sga4half_8_en.tex,938,23,ref,VIII:2-6-4,\ref{VIII:2-6-4},2.6.4,2.6.4,158,components/sga4half_8_en.tex,901,true,true
REF-000740,components/sga4half_8_en.tex,961,40,ref,VIII:2-6-5,\ref{VIII:2-6-5},2.6.5,2.6.5,159,components/sga4half_8_en.tex,941,true,true
REF-000741,components/sga4half_8_en.tex,962,1,ref,VIII:2-6-6,\ref{VIII:2-6-6},2.6.6,2.6.6,159,components/sga4half_8_en.tex,951,true,true
REF-000742,components/sga4half_8_en.tex,1003,24,ref,VIII:1-2-3,\ref{VIII:1-2-3},1.2.3,1.2.3,150,components/sga4half_8_en.tex,286,true,true
REF-000743,components/sga4half_8_en.tex,1044,55,ref,VIII:2-4-2,\ref{VIII:2-4-2},2.4.2,2.4.2,156,components/sga4half_8_en.tex,728,true,true
REF-000744,components/sga4half_8_en.tex,1097,26,ref,VIII:3-1-4,\ref{VIII:3-1-4},3.1.4,3.1.4,161,components/sga4half_8_en.tex,1080,true,true
REF-000745,components/sga4half_8_en.tex,1098,1,ref,VIII:2-6-4,\ref{VIII:2-6-4},2.6.4,2.6.4,158,components/sga4half_8_en.tex,901,true,true
REF-000746,components/sga4half_8_en.tex,1105,14,ref,VIII:1-2-4,\ref{VIII:1-2-4},1.2.4,1.2.4,151,components/sga4half_8_en.tex,321,true,true
REF-000747,components/sga4half_8_en.tex,1303,1,ref,VIII:3-2-3,\ref{VIII:3-2-3},3.2.3,3.2.3,163,components/sga4half_8_en.tex,1251,true,true
REF-000748,components/sga4half_8_en.tex,1423,40,ref,VIII:4-1-4,\ref{VIII:4-1-4},4.1.4,4.1.4,165,components/sga4half_8_en.tex,1382,true,true
REF-000749,components/sga4half_8_en.tex,1447,13,ref,VIII:4-2-1,\ref{VIII:4-2-1},4.2.1,4.2.1,165,components/sga4half_8_en.tex,1422,true,true
REF-000750,components/sga4half_8_en.tex,1449,52,ref,VIII:4-2-1,\ref{VIII:4-2-1},4.2.1,4.2.1,165,components/sga4half_8_en.tex,1422,true,true
REF-000751,components/sga4half_8_en.tex,1452,13,ref,VIII:4-2-1,\ref{VIII:4-2-1},4.2.1,4.2.1,165,components/sga4half_8_en.tex,1422,true,true
REF-000752,components/sga4half_8_en.tex,1456,34,ref,VIII:4-1-2,\ref{VIII:4-1-2},4.1.2,4.1.2,165,components/sga4half_8_en.tex,1351,true,true
REF-000753,components/sga4half_8_en.tex,1478,14,ref,VIII:2-4-2,\ref{VIII:2-4-2},2.4.2,2.4.2,156,components/sga4half_8_en.tex,728,true,true
REF-000754,components/sga4half_8_en.tex,1499,28,ref,VIII:4-2-3,\ref{VIII:4-2-3},4.2.3,4.2.3,166,components/sga4half_8_en.tex,1455,true,true
REF-000755,components/sga4half_8_en.tex,1526,34,ref,VIII:4-2-5,\ref{VIII:4-2-5},4.2.5,4.2.5,167,components/sga4half_8_en.tex,1506,true,true
REF-000756,components/sga4half_8_en.tex,1535,54,ref,VIII:2-4-3,\ref{VIII:2-4-3},2.4.3,2.4.3,156,components/sga4half_8_en.tex,760,true,true
REF-000757,components/sga4half_8_en.tex,1545,1,ref,VIII:3-1-9,\ref{VIII:3-1-9},3.1.9,3.1.9,162,components/sga4half_8_en.tex,1182,true,true
REF-000758,components/sga4half_8_en.tex,1545,27,ref,VIII:4-2-3,\ref{VIII:4-2-3},4.2.3,4.2.3,166,components/sga4half_8_en.tex,1455,true,true
REF-000759,components/sga4half_8_en.tex,1606,2,ref,VIII:1-3,\ref{VIII:1-3},1.3,1.3,152,components/sga4half_8_en.tex,388,true,true
REF-000760,components/sga4half_8_en.tex,1608,12,ref,VIII:4-2-3-1,\ref{VIII:4-2-3-1},4.2.4,4.2.4,166,components/sga4half_8_en.tex,1496,true,true
REF-000761,components/sga4half_8_en.tex,1648,46,ref,VIII:4-2-3,\ref{VIII:4-2-3},4.2.3,4.2.3,166,components/sga4half_8_en.tex,1455,true,true
REF-000762,components/sga4half_2_en.tex,459,24,hyperref,VI:2-2,\hyperref[VI:2-2]{VI 2.2},VI 2.2,2.2,101,components/sga4half_6_en.tex,902,true,true
REF-000763,components/sga4half_6_en.tex,20,1,hyperref,VI:3,\hyperref[VI:3]{Section 3},Section 3,3,104,components/sga4half_6_en.tex,1189,true,true
REF-000764,components/sga4half_6_en.tex,465,55,hyperref,VI:8,\hyperref[VI:8]{Section 8},Section 8,8,128,components/sga4half_6_en.tex,3317,true,true
REF-000765,components/sga4half_6_en.tex,475,18,hyperref,VI:2,\hyperref[VI:2]{Section 2},Section 2,2,101,components/sga4half_6_en.tex,868,true,true
REF-000766,components/sga4half_7_en.tex,491,44,hyperref,VII:1,\hyperref[VII:1]{Section 1},Section 1,1,130,components/sga4half_7_en.tex,16,true,true
