occurrence_id,entity_id,source_span_id,occurrence_role,language_or_layer,reader_file,tex_anchor,render_page,status
ILL-OCC-239-021-10-EN,ILL-CCD:LNM239:CH1:S1:1:p9,ILL-SP-239-021-10,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p9,21,verified_fragment_completed_p022
ILL-OCC-239-022-01-SRC,ILL-CCD:LNM239:CH1:p004,ILL-SP-239-022-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:page,22,verified
ILL-OCC-239-022-01-FD,ILL-CCD:LNM239:CH1:p004,ILL-SP-239-022-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:p004,22,verified_internal
ILL-OCC-239-022-01-FR,ILL-CCD:LNM239:CH1:p004,ILL-SP-239-022-01,reader,fr,readers/fr.tex,illusie:I:ch1:p004,22,verified
ILL-OCC-239-022-01-EN,ILL-CCD:LNM239:CH1:p004,ILL-SP-239-022-01,reader,en,readers/en.tex,illusie:I:ch1:p004,22,verified
ILL-OCC-239-022-02-SRC,ILL-CCD:LNM239:CH1:S1:1:p9c1,ILL-SP-239-022-02,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:text:homotopy-compatibility,22,verified_5000dpi
ILL-OCC-239-022-02-FD,ILL-CCD:LNM239:CH1:S1:1:p9c1,ILL-SP-239-022-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:p9c1,22,verified_internal
ILL-OCC-239-022-02-FR,ILL-CCD:LNM239:CH1:S1:1:p9c1,ILL-SP-239-022-02,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p9c1,22,verified
ILL-OCC-239-022-02-EN,ILL-CCD:LNM239:CH1:S1:1:p9c1,ILL-SP-239-022-02,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p9c1,22,verified
ILL-OCC-239-022-03-SRC,ILL-CCD:LNM239:CH1:S1:1:eq5,ILL-SP-239-022-03,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:equation:1.1.5.1,22,verified_5000dpi
ILL-OCC-239-022-03-FD,ILL-CCD:LNM239:CH1:S1:1:eq5,ILL-SP-239-022-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:eq5,22,verified_internal
ILL-OCC-239-022-03-FR,ILL-CCD:LNM239:CH1:S1:1:eq5,ILL-SP-239-022-03,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq5,22,verified_native_tex
ILL-OCC-239-022-03-EN,ILL-CCD:LNM239:CH1:S1:1:eq5,ILL-SP-239-022-03,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq5,22,verified_native_tex
ILL-OCC-239-022-04-SRC,ILL-CCD:LNM239:CH1:S1:1:p10,ILL-SP-239-022-04,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:text:homotopy-category,22,verified
ILL-OCC-239-022-04-FD,ILL-CCD:LNM239:CH1:S1:1:p10,ILL-SP-239-022-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:p10,22,verified_internal
ILL-OCC-239-022-04-FR,ILL-CCD:LNM239:CH1:S1:1:p10,ILL-SP-239-022-04,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p10,22,verified
ILL-OCC-239-022-04-EN,ILL-CCD:LNM239:CH1:S1:1:p10,ILL-SP-239-022-04,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p10,22,verified
ILL-OCC-239-022-05-SRC,ILL-CCD:LNM239:CH1:S1:1:d7,ILL-SP-239-022-05,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:formula:natural-functor,22,verified_5000dpi
ILL-OCC-239-022-05-FD,ILL-CCD:LNM239:CH1:S1:1:d7,ILL-SP-239-022-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:d7,22,verified_internal
ILL-OCC-239-022-05-FR,ILL-CCD:LNM239:CH1:S1:1:d7,ILL-SP-239-022-05,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d7,22,verified_native_tex
ILL-OCC-239-022-05-EN,ILL-CCD:LNM239:CH1:S1:1:d7,ILL-SP-239-022-05,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d7,22,verified_native_tex
ILL-OCC-239-022-06-SRC,ILL-CCD:LNM239:CH1:S1:1:p11,ILL-SP-239-022-06,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:text:homotopy-equivalence-functoriality,22,verified_5000dpi
ILL-OCC-239-022-06-FD,ILL-CCD:LNM239:CH1:S1:1:p11,ILL-SP-239-022-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:p11,22,verified_internal
ILL-OCC-239-022-06-FR,ILL-CCD:LNM239:CH1:S1:1:p11,ILL-SP-239-022-06,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p11,22,verified
ILL-OCC-239-022-06-EN,ILL-CCD:LNM239:CH1:S1:1:p11,ILL-SP-239-022-06,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p11,22,verified
ILL-OCC-239-022-07-SRC,ILL-CCD:LNM239:CH1:S1:1:p12,ILL-SP-239-022-07,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:text:cosimplicial-analogue,22,verified_5000dpi
ILL-OCC-239-022-07-FD,ILL-CCD:LNM239:CH1:S1:1:p12,ILL-SP-239-022-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:p12,22,verified_internal
ILL-OCC-239-022-07-FR,ILL-CCD:LNM239:CH1:S1:1:p12,ILL-SP-239-022-07,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p12,22,verified
ILL-OCC-239-022-07-EN,ILL-CCD:LNM239:CH1:S1:1:p12,ILL-SP-239-022-07,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p12,22,verified
ILL-OCC-239-022-08-SRC,ILL-CCD:LNM239:CH1:S1:1:p13,ILL-SP-239-022-08,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:text:definition-1.1.6,22,verified_5000dpi
ILL-OCC-239-022-08-FD,ILL-CCD:LNM239:CH1:S1:1:p13,ILL-SP-239-022-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:p13,22,verified_internal
ILL-OCC-239-022-08-FR,ILL-CCD:LNM239:CH1:S1:1:p13,ILL-SP-239-022-08,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p13,22,verified
ILL-OCC-239-022-08-EN,ILL-CCD:LNM239:CH1:S1:1:p13,ILL-SP-239-022-08,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p13,22,verified
ILL-OCC-239-022-09-SRC,ILL-CCD:LNM239:CH1:S1:1:p14,ILL-SP-239-022-09,source,source_authority,SOURCE_AUTHORITY.csv,physical:p022:text:relative-homotopy-condition-open,22,verified_initial_fragment_completed_p023
ILL-OCC-239-022-09-FD,ILL-CCD:LNM239:CH1:S1:1:p14,ILL-SP-239-022-09,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/004_p004.tex,illusie:I:ch1:s1:1:p14,22,verified_internal_initial_fragment
ILL-OCC-239-022-09-FR,ILL-CCD:LNM239:CH1:S1:1:p14,ILL-SP-239-022-09,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p14,22,verified_initial_fragment_completed_p023
ILL-OCC-239-022-09-EN,ILL-CCD:LNM239:CH1:S1:1:p14,ILL-SP-239-022-09,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p14,22,verified_initial_fragment_completed_p023
ILL-OCC-239-001-01-FR-P22R4,ILL-CCD:LNM239:FM:COVER,ILL-SP-239-001-01,reader,fr,readers/fr.tex,illusie:I:cover,1,verified_clean_edition_cover_ILL-REV-20260805-0021
ILL-OCC-239-001-01-EN-P22R4,ILL-CCD:LNM239:FM:COVER,ILL-SP-239-001-01,reader,en,readers/en.tex,illusie:I:cover,1,verified_clean_edition_cover_ILL-REV-20260805-0021
ILL-OCC-239-001-05-FR-P22R4,ILL-CCD:LNM239:SUB:COVER:AUTHOR,ILL-SP-239-001-05,reader,fr,readers/fr.tex,illusie:I:cover:author,1,verified
ILL-OCC-239-001-05-EN-P22R4,ILL-CCD:LNM239:SUB:COVER:AUTHOR,ILL-SP-239-001-05,reader,en,readers/en.tex,illusie:I:cover:author,1,verified
ILL-OCC-239-001-06-FR-P22R4,ILL-CCD:LNM239:SUB:COVER:TITLE,ILL-SP-239-001-06,reader,fr,readers/fr.tex,illusie:I:cover:title,1,verified
ILL-OCC-239-001-06-EN-P22R4,ILL-CCD:LNM239:SUB:COVER:TITLE,ILL-SP-239-001-06,reader,en,readers/en.tex,illusie:I:cover:title,1,verified
ILL-OCC-239-023-01-SRC,ILL-CCD:LNM239:CH1:p005,ILL-SP-239-023-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023,23,verified
ILL-OCC-239-023-01-FD,ILL-CCD:LNM239:CH1:p005,ILL-SP-239-023-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:p005,23,verified_internal
ILL-OCC-239-023-01-FR,ILL-CCD:LNM239:CH1:p005,ILL-SP-239-023-01,reader,fr,readers/fr.tex,illusie:I:ch1:p005,23,verified
ILL-OCC-239-023-01-EN,ILL-CCD:LNM239:CH1:p005,ILL-SP-239-023-01,reader,en,readers/en.tex,illusie:I:ch1:p005,23,verified
ILL-OCC-239-023-02-SRC,ILL-CCD:LNM239:CH1:S1:1:p14c1,ILL-SP-239-023-02,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:text:relative-homotopy-stability,23,verified_5000dpi
ILL-OCC-239-023-02-FD,ILL-CCD:LNM239:CH1:S1:1:p14c1,ILL-SP-239-023-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:p14c1,23,verified_internal
ILL-OCC-239-023-02-FR,ILL-CCD:LNM239:CH1:S1:1:p14c1,ILL-SP-239-023-02,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p14c1,23,verified
ILL-OCC-239-023-02-EN,ILL-CCD:LNM239:CH1:S1:1:p14c1,ILL-SP-239-023-02,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p14c1,23,verified
ILL-OCC-239-023-03-SRC,ILL-CCD:LNM239:CH1:S1:1:eq6,ILL-SP-239-023-03,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:equation:1.1.6.1,23,verified_5000dpi
ILL-OCC-239-023-03-FD,ILL-CCD:LNM239:CH1:S1:1:eq6,ILL-SP-239-023-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:eq6,23,verified_internal
ILL-OCC-239-023-03-FR,ILL-CCD:LNM239:CH1:S1:1:eq6,ILL-SP-239-023-03,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq6,23,verified
ILL-OCC-239-023-03-EN,ILL-CCD:LNM239:CH1:S1:1:eq6,ILL-SP-239-023-03,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq6,23,verified
ILL-OCC-239-023-04-SRC,ILL-CCD:LNM239:CH1:S1:1:p15,ILL-SP-239-023-04,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:text:fibre-homotopy-classes-and-fibrance,23,verified_5000dpi
ILL-OCC-239-023-04-FD,ILL-CCD:LNM239:CH1:S1:1:p15,ILL-SP-239-023-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:p15,23,verified_internal
ILL-OCC-239-023-04-FR,ILL-CCD:LNM239:CH1:S1:1:p15,ILL-SP-239-023-04,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p15,23,verified
ILL-OCC-239-023-04-EN,ILL-CCD:LNM239:CH1:S1:1:p15,ILL-SP-239-023-04,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p15,23,verified
ILL-OCC-239-023-05-SRC,ILL-CCD:LNM239:CH1:S1:1:p16,ILL-SP-239-023-05,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:text:adjoint-homotopy-description,23,verified_5000dpi
ILL-OCC-239-023-05-FD,ILL-CCD:LNM239:CH1:S1:1:p16,ILL-SP-239-023-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:p16,23,verified_internal
ILL-OCC-239-023-05-FR,ILL-CCD:LNM239:CH1:S1:1:p16,ILL-SP-239-023-05,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p16,23,verified
ILL-OCC-239-023-05-EN,ILL-CCD:LNM239:CH1:S1:1:p16,ILL-SP-239-023-05,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p16,23,verified
ILL-OCC-239-023-06-SRC,ILL-CCD:LNM239:CH1:S1:1:p17,ILL-SP-239-023-06,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:text:base-change-homotopies,23,verified_5000dpi
ILL-OCC-239-023-06-FD,ILL-CCD:LNM239:CH1:S1:1:p17,ILL-SP-239-023-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:p17,23,verified_internal
ILL-OCC-239-023-06-FR,ILL-CCD:LNM239:CH1:S1:1:p17,ILL-SP-239-023-06,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p17,23,verified
ILL-OCC-239-023-06-EN,ILL-CCD:LNM239:CH1:S1:1:p17,ILL-SP-239-023-06,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p17,23,verified
ILL-OCC-239-023-07-SRC,ILL-CCD:LNM239:CH1:S1:1:d8,ILL-SP-239-023-07,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:formula:base-change-components,23,verified_5000dpi
ILL-OCC-239-023-07-FD,ILL-CCD:LNM239:CH1:S1:1:d8,ILL-SP-239-023-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:d8,23,verified_internal
ILL-OCC-239-023-07-FR,ILL-CCD:LNM239:CH1:S1:1:d8,ILL-SP-239-023-07,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d8,23,verified
ILL-OCC-239-023-07-EN,ILL-CCD:LNM239:CH1:S1:1:d8,ILL-SP-239-023-07,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d8,23,verified
ILL-OCC-239-023-08-SRC,ILL-CCD:LNM239:CH1:S1:1:eq7,ILL-SP-239-023-08,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:equation:1.1.6.2,23,verified_5000dpi
ILL-OCC-239-023-08-FD,ILL-CCD:LNM239:CH1:S1:1:eq7,ILL-SP-239-023-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:eq7,23,verified_internal
ILL-OCC-239-023-08-FR,ILL-CCD:LNM239:CH1:S1:1:eq7,ILL-SP-239-023-08,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq7,23,verified
ILL-OCC-239-023-08-EN,ILL-CCD:LNM239:CH1:S1:1:eq7,ILL-SP-239-023-08,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq7,23,verified
ILL-OCC-239-023-09-SRC,ILL-CCD:LNM239:CH1:S1:1:p18,ILL-SP-239-023-09,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:text:total-fibred-homotopy-category,23,verified_5000dpi
ILL-OCC-239-023-09-FD,ILL-CCD:LNM239:CH1:S1:1:p18,ILL-SP-239-023-09,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:p18,23,verified_internal
ILL-OCC-239-023-09-FR,ILL-CCD:LNM239:CH1:S1:1:p18,ILL-SP-239-023-09,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p18,23,verified
ILL-OCC-239-023-09-EN,ILL-CCD:LNM239:CH1:S1:1:p18,ILL-SP-239-023-09,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p18,23,verified
ILL-OCC-239-023-10-SRC,ILL-CCD:LNM239:CH1:S1:1:p19,ILL-SP-239-023-10,source,source_authority,SOURCE_AUTHORITY.csv,physical:p023:text:B-functoriality-open,23,verified_open_continues_p024
ILL-OCC-239-023-10-FD,ILL-CCD:LNM239:CH1:S1:1:p19,ILL-SP-239-023-10,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/005_p005.tex,illusie:I:ch1:s1:1:p19,23,verified_internal_open
ILL-OCC-239-023-10-FR,ILL-CCD:LNM239:CH1:S1:1:p19,ILL-SP-239-023-10,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p19,23,verified_open_continues_p024
ILL-OCC-239-023-10-EN,ILL-CCD:LNM239:CH1:S1:1:p19,ILL-SP-239-023-10,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p19,23,verified_open_continues_p024
