"package_id","language","bcp47","body_id","source_use_label","source_type","topic_tags","source_url","access_signal","license_or_access_signal","original_local_path","package_relative_path","sha256","bytes","hard_row_relevance","gap_or_blocker_note","included_in_package","non_claim_boundary"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-021","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum01_olcum_teorisi.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum01_olcum_teorisi.tex","6d061fefaa9ca1117a5111be38cde7435c535b4580a2f19d5bdc166c33c1d580","63510","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-022","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum02_olasilik_uzaylari.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum02_olasilik_uzaylari.tex","b8a5c9bf1ab3be96de8943d35a85fc7732353ed81cc9287f9cf31519a41f5855","52171","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-023","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum03_rasgele_degiskenler.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum03_rasgele_degiskenler.tex","aa3e52e871c05de50c0714c17be0ed1d67a0c937193c34cb6c6e3355c797a74b","54160","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-024","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum04_beklenti.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum04_beklenti.tex","910b77e6138638fd452c977f1ff5c0d48f61ab4e6c027bed28c5084edfb2632e","52356","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-025","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum05_dagilim_aileleri.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum05_dagilim_aileleri.tex","ad3d2ee2e96a94a0da5aa088005e24c79fe3d819a6b4366a820361a5ac0bb012","46962","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-026","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum06_donusumler.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum06_donusumler.tex","27c558aca098a0b87a551fa3f17729e119ee502693e68b300205217e68997e89","38739","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-027","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum07_buyuk_sayilar.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum07_buyuk_sayilar.tex","915666014619e5de0caadf395fdd9b5aeecec5f9a38b840f93ee840dc38230ef","45351","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-028","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum08_merkezi_limit.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum08_merkezi_limit.tex","f656402fca4f96fff62e8a7b49d9beee402a76648f664de3a474707af72c6635","38753","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-029","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum09_martingaller.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum09_martingaller.tex","03a561509954c044e180d008af55b10c87554a4203f25b32bcc2c2705bdeb705","28952","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-030","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part1_olasilik\bolum10_stokastik.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum10_stokastik.tex","647eebaae2b384912b4e284c910750974ac22c9a761353eae0f509c04180bdd4","30221","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-031","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum11_istatistik_temelleri.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum11_istatistik_temelleri.tex","a19caddfbbc6fbc026f99080050363fb2ec52709ca18acce7320cdb2b5ee5f35","38239","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Turkish","tr","TR-TEX-001-file-032","native-source-body","tex-source-tree-file","Turkish; TeX source tree; probability; statistics; mathematical prose","https://github.com/kadirhanpolat/probability-statistics.git","local extracted source tree from source archive","source access recorded; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tr\tex-source\kadirhanpolat_probability-statistics\source\probability-statistics-master\bolumler\part2_istatistik\bolum12_nokta_tahmin.tex","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part2_istatistik/bolum12_nokta_tahmin.tex","d42446bd947a3c99d6aef7260e2a2459f098e3d8a099d949a897b2ca149ebc11","43133","Turkish TeX/source-body baseline; adjacent math source, not Noetherian-ring closure","Source tree file included; no accepted terminology or license-clearance claim","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
