printed_page	authority_pdf_page	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
73	90	p073.u04	40	serait de la forme $8n+1$. Comme d'ailleurs dans ce cas $\leg{2}{p}=-1$, la formule	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	41	$(\alpha)$ se changera en celle-ci: $\leg{u}{p}=-1$. Les deux cas que nous venons	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	42	d'examiner sont compris dans la formule $\leg{u}{p}=(-1)^{\frac{p-1}{4}}$, qui équivaut à cette	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	43	congruence: $u^{\frac{p-1}{2}}\equiv(-1)^{\frac{p-1}{4}}\md{p}$. En substituant la valeur qu'elle donne	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	3	\noindent	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	4	pour $u^{\frac{p-1}{2}}$ dans la congruence obtenue plus haut, on aura:	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	5	\[	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	6	t^{\frac{p-1}{2}}\equiv(-b)^{\frac{p-1}{4}}\md{p},	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	7	\]	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	8	résultat qui montre que $-b$ sera ou ne sera pas résidu biquadratique par	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	9	rapport à $p$, selon que $t$ est ou n'est pas résidu quadratique par rapport à $p$.	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	10	Si l'on compare maintenant ce résultat avec celui qui est contenu dans la formule	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u01	11	$(\gamma)$, on arrivera au théorème que nous allons énoncer:	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u02	13	\par\indent	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.28, 0.91, 0.38)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u02	14	„Désignons par $b$ un nombre premier $4n+3$, et par $p$ un nombre	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.28, 0.91, 0.38)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u02	15	premier $4n+1$, susceptible d'être mis sous la forme $t^2-bu^2$. Ayant fait	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.28, 0.91, 0.38)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u02	16	$p=t^2-bu^2$ (où $t$ est supposé impair), je dis que $-b$ sera ou ne sera pas	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.28, 0.91, 0.38)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u02	17	résidu biquadratique par rapport à $p$, selon que $t$ est ou n'est pas résidu quadratique	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.28, 0.91, 0.38)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u02	18	par rapport à $b$.“	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.28, 0.91, 0.38)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.section	20	\sectionnumber{4}	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.54, 0.39, 0.59, 0.41)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	22	\par\indent	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	23	Nous allons maintenant déduire de ce théorème un autre, au moyen	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	24	duquel on peut décider plus promptement encore, si $-b$ est ou n'est pas résidu	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	25	biquadratique par rapport à $p$. Conservons les notations précédentes et	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	26	faisons $p=\varphi^2+\psi^2$ (où $\psi$ est supposé pair). En égalant cette valeur de $p$	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	27	à celle que nous avons considérée précédemment, on aura:	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	28	\[	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	29	p=t^2-bu^2=\varphi^2+\psi^2,	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	30	\]	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	31	et en transposant:	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	32	\[	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	33	t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2+bu^2.	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u03	34	\]	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.41, 0.91, 0.57)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	36	Il y a maintenant deux cas à distinguer, selon que $\varphi$ est ou n'est pas divisible	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	37	par $b$. Nous commençons par l'examen du dernier de ces deux cas. Soit	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	38	$m$ le plus grand commun diviseur de $\varphi$ et $u$ qui sera impair ($\varphi$ étant impair)	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	39	et non-divisible par $b$, et posons $\varphi=m\varphi'$, $u=mu'$. La substitution de ces	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	40	valeurs dans la dernière équation, la changera en celle-ci:	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	41	\[	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	42	(t+\psi)(t-\psi)=m^2(\varphi'^2+bu'^2).	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u04	43	\]	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.57, 0.91, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	45	Il est évident, par cette équation, que $t+\psi$ est composé de deux facteurs $E$	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	46	et $K$ dont le premier divise $m^2$, le second $\varphi'^2+bu'^2$, et qu'il en est de même	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	47	de $t-\psi$. Désignant les facteurs de ce dernier nombre par $F$ et $L$, nous	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	48	aurons ces équations:	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	49	\[	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	50	\begin{aligned}	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	51	t+\psi&=EK, &t-\psi&=FL,\\	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	52	m^2&=EF, &\varphi'^2+bu'^2&=KL.	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	53	\end{aligned}	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
74	91	p074.u05	54	\]	qa/source/p074_authority.png; full PDF 91; scope leaf 12; region_xyxy_fraction=(0.25, 0.68, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
