authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
11	504	153	diagram_aid_extracted_copy/images/D018_p011_diag02.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_primary/images/D018_p011_diag03.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_extracted_copy/images/D018_p011_diag03.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_primary/images/D018_p011_diag04.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_extracted_copy/images/D018_p011_diag04.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_primary/images/D018_p011_diag05.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_extracted_copy/images/D018_p011_diag05.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_primary/images/D018_p011_diag06.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_extracted_copy/images/D018_p011_diag06.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_primary/images/D018_p011_diag07.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
11	504	153	diagram_aid_extracted_copy/images/D018_p011_diag07.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag01.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag01.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag02.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag02.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag03.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag03.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag04.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag04.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag05.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag05.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag06.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag06.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag07.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag07.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_primary/images/D018_p012_diag08.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
12	505	154	diagram_aid_extracted_copy/images/D018_p012_diag08.png	Comparator-derived partial crop inspected only after source freeze; legible content agrees with the authority-controlled record where visible. The paired diagram-aid lineage is byte-identical. This crop is incomplete and has no authority role.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
