src,dst,edge_type,weight,marker_uid
concept:absolutely complete system,lane:controlled_arabic,has_lane,0.2,MK6_2_000093
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000093
lang:ar,marker:MK6_2_000093,has_marker,0.2,MK6_2_000093
marker:MK6_2_000093,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000093
concept:absolutely complete system,lane:persianate,has_lane,0.2,MK6_2_000094
lane:persianate,lang:fa,has_language,0.2,MK6_2_000094
lang:fa,marker:MK6_2_000094,has_marker,0.2,MK6_2_000094
marker:MK6_2_000094,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000094
concept:binary form,lane:controlled_arabic,has_lane,0.2,MK6_2_000095
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000095
lang:ar,marker:MK6_2_000095,has_marker,0.2,MK6_2_000095
marker:MK6_2_000095,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000095
concept:binary form,lane:persianate,has_lane,0.2,MK6_2_000096
lane:persianate,lang:fa,has_language,0.2,MK6_2_000096
lang:fa,marker:MK6_2_000096,has_marker,0.2,MK6_2_000096
marker:MK6_2_000096,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000096
concept:biquadratic form,lane:controlled_arabic,has_lane,0.2,MK6_2_000097
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000097
lang:ar,marker:MK6_2_000097,has_marker,0.2,MK6_2_000097
marker:MK6_2_000097,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000097
concept:biquadratic form,lane:persianate,has_lane,0.2,MK6_2_000098
lane:persianate,lang:fa,has_language,0.2,MK6_2_000098
lang:fa,marker:MK6_2_000098,has_marker,0.2,MK6_2_000098
marker:MK6_2_000098,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000098
concept:complete system,lane:controlled_arabic,has_lane,0.2,MK6_2_000099
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000099
lang:ar,marker:MK6_2_000099,has_marker,0.2,MK6_2_000099
marker:MK6_2_000099,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000099
concept:complete system,lane:persianate,has_lane,0.2,MK6_2_000100
lane:persianate,lang:fa,has_language,0.2,MK6_2_000100
lang:fa,marker:MK6_2_000100,has_marker,0.2,MK6_2_000100
marker:MK6_2_000100,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000100
concept:contravariant,lane:controlled_arabic,has_lane,0.2,MK6_2_000101
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000101
lang:ar,marker:MK6_2_000101,has_marker,0.2,MK6_2_000101
marker:MK6_2_000101,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000101
concept:contravariant,lane:persianate,has_lane,0.2,MK6_2_000102
lane:persianate,lang:fa,has_language,0.2,MK6_2_000102
lang:fa,marker:MK6_2_000102,has_marker,0.2,MK6_2_000102
marker:MK6_2_000102,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000102
concept:elementary divisor,lane:slavic_east,has_lane,0.2,MK6_2_000103
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000103
lang:uk,marker:MK6_2_000103,has_marker,0.2,MK6_2_000103
marker:MK6_2_000103,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000103
concept:elementary divisor,lane:slavic_east,has_lane,0.2,MK6_2_000104
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000104
lang:ru,marker:MK6_2_000104,has_marker,0.2,MK6_2_000104
marker:MK6_2_000104,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000104
concept:elementary divisor,lane:interslavic,has_lane,0.2,MK6_2_000105
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000105
lang:isv,marker:MK6_2_000105,has_marker,0.2,MK6_2_000105
marker:MK6_2_000105,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000105
concept:elementary divisor,lane:interslavic,has_lane,0.2,MK6_2_000106
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000106
lang:isv_cyr,marker:MK6_2_000106,has_marker,0.2,MK6_2_000106
marker:MK6_2_000106,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000106
concept:elementary divisor,lane:pan_romance,has_lane,0.2,MK6_2_000107
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000107
lang:es,marker:MK6_2_000107,has_marker,0.2,MK6_2_000107
marker:MK6_2_000107,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000107
concept:elementary divisor,lane:pan_romance,has_lane,0.2,MK6_2_000108
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000108
lang:fr,marker:MK6_2_000108,has_marker,0.2,MK6_2_000108
marker:MK6_2_000108,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000108
concept:elementary divisor,lane:pan_romance,has_lane,0.2,MK6_2_000109
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000109
lang:gl,marker:MK6_2_000109,has_marker,0.2,MK6_2_000109
marker:MK6_2_000109,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000109
concept:form system,lane:controlled_arabic,has_lane,0.2,MK6_2_000110
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000110
lang:ar,marker:MK6_2_000110,has_marker,0.2,MK6_2_000110
marker:MK6_2_000110,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000110
concept:form system,lane:persianate,has_lane,0.2,MK6_2_000111
lane:persianate,lang:fa,has_language,0.2,MK6_2_000111
lang:fa,marker:MK6_2_000111,has_marker,0.2,MK6_2_000111
marker:MK6_2_000111,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000111
concept:ground form,lane:slavic_east,has_lane,0.2,MK6_2_000112
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000112
lang:uk,marker:MK6_2_000112,has_marker,0.2,MK6_2_000112
marker:MK6_2_000112,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000112
concept:ground form,lane:slavic_east,has_lane,0.2,MK6_2_000113
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000113
lang:ru,marker:MK6_2_000113,has_marker,0.2,MK6_2_000113
marker:MK6_2_000113,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000113
concept:ground form,lane:interslavic,has_lane,0.2,MK6_2_000114
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000114
lang:isv,marker:MK6_2_000114,has_marker,0.2,MK6_2_000114
marker:MK6_2_000114,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000114
concept:ground form,lane:interslavic,has_lane,0.2,MK6_2_000115
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000115
lang:isv_cyr,marker:MK6_2_000115,has_marker,0.2,MK6_2_000115
marker:MK6_2_000115,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000115
concept:ground form,lane:controlled_arabic,has_lane,0.2,MK6_2_000116
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000116
lang:ar,marker:MK6_2_000116,has_marker,0.2,MK6_2_000116
marker:MK6_2_000116,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000116
concept:ground form,lane:persianate,has_lane,0.2,MK6_2_000117
lane:persianate,lang:fa,has_language,0.2,MK6_2_000117
lang:fa,marker:MK6_2_000117,has_marker,0.2,MK6_2_000117
marker:MK6_2_000117,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000117
concept:invariant theory,lane:controlled_arabic,has_lane,0.2,MK6_2_000118
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000118
lang:ar,marker:MK6_2_000118,has_marker,0.2,MK6_2_000118
marker:MK6_2_000118,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000118
concept:invariant theory,lane:persianate,has_lane,0.2,MK6_2_000119
lane:persianate,lang:fa,has_language,0.2,MK6_2_000119
lang:fa,marker:MK6_2_000119,has_marker,0.2,MK6_2_000119
marker:MK6_2_000119,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000119
concept:modulus,lane:controlled_arabic,has_lane,0.2,MK6_2_000120
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000120
lang:ar,marker:MK6_2_000120,has_marker,0.2,MK6_2_000120
marker:MK6_2_000120,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000120
concept:modulus,lane:persianate,has_lane,0.2,MK6_2_000121
lane:persianate,lang:fa,has_language,0.2,MK6_2_000121
lang:fa,marker:MK6_2_000121,has_marker,0.2,MK6_2_000121
marker:MK6_2_000121,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000121
concept:reduction,lane:controlled_arabic,has_lane,0.6,MK6_2_000122
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000122
lang:ar,marker:MK6_2_000122,has_marker,0.6,MK6_2_000122
marker:MK6_2_000122,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000122
concept:reduction,lane:persianate,has_lane,0.6,MK6_2_000123
lane:persianate,lang:fa,has_language,0.6,MK6_2_000123
lang:fa,marker:MK6_2_000123,has_marker,0.6,MK6_2_000123
marker:MK6_2_000123,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000123
concept:relatively complete system,lane:controlled_arabic,has_lane,0.2,MK6_2_000124
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000124
lang:ar,marker:MK6_2_000124,has_marker,0.2,MK6_2_000124
marker:MK6_2_000124,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000124
concept:relatively complete system,lane:persianate,has_lane,0.2,MK6_2_000125
lane:persianate,lang:fa,has_language,0.2,MK6_2_000125
lang:fa,marker:MK6_2_000125,has_marker,0.2,MK6_2_000125
marker:MK6_2_000125,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000125
concept:resultant,lane:malay_indonesian,has_lane,0.2,MK6_2_000126
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000126
lang:my_id,marker:MK6_2_000126,has_marker,0.2,MK6_2_000126
marker:MK6_2_000126,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000126
concept:ternary form,lane:controlled_arabic,has_lane,0.2,MK6_2_000127
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000127
lang:ar,marker:MK6_2_000127,has_marker,0.2,MK6_2_000127
marker:MK6_2_000127,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000127
concept:ternary form,lane:persianate,has_lane,0.2,MK6_2_000128
lane:persianate,lang:fa,has_language,0.2,MK6_2_000128
lang:fa,marker:MK6_2_000128,has_marker,0.2,MK6_2_000128
marker:MK6_2_000128,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000128
concept:transvection,lane:interslavic,has_lane,0.2,MK6_2_000129
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000129
lang:isv,marker:MK6_2_000129,has_marker,0.2,MK6_2_000129
marker:MK6_2_000129,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000129
concept:transvection,lane:controlled_arabic,has_lane,0.2,MK6_2_000130
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000130
lang:ar,marker:MK6_2_000130,has_marker,0.2,MK6_2_000130
marker:MK6_2_000130,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000130
concept:transvection,lane:persianate,has_lane,0.2,MK6_2_000131
lane:persianate,lang:fa,has_language,0.2,MK6_2_000131
lang:fa,marker:MK6_2_000131,has_marker,0.2,MK6_2_000131
marker:MK6_2_000131,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000131
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000132
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000132
lang:es,marker:MK6_2_000132,has_marker,0.2,MK6_2_000132
marker:MK6_2_000132,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000132
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000133
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000133
lang:fr,marker:MK6_2_000133,has_marker,0.2,MK6_2_000133
marker:MK6_2_000133,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000133
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000134
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000134
lang:pt,marker:MK6_2_000134,has_marker,0.2,MK6_2_000134
marker:MK6_2_000134,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000134
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000135
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000135
lang:gl,marker:MK6_2_000135,has_marker,0.2,MK6_2_000135
marker:MK6_2_000135,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000135
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000136
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000136
lang:ca,marker:MK6_2_000136,has_marker,0.2,MK6_2_000136
marker:MK6_2_000136,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000136
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000137
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000137
lang:it,marker:MK6_2_000137,has_marker,0.2,MK6_2_000137
marker:MK6_2_000137,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000137
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000138
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000138
lang:ro,marker:MK6_2_000138,has_marker,0.2,MK6_2_000138
marker:MK6_2_000138,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000138
concept:identity,lane:pan_romance,has_lane,0.2,MK6_2_000139
lane:pan_romance,lang:rm,has_language,0.2,MK6_2_000139
lang:rm,marker:MK6_2_000139,has_marker,0.2,MK6_2_000139
marker:MK6_2_000139,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000139
concept:identity,lane:malay_indonesian,has_lane,0.2,MK6_2_000140
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000140
lang:my_id,marker:MK6_2_000140,has_marker,0.2,MK6_2_000140
marker:MK6_2_000140,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000140
concept:invariant,lane:slavic_east,has_lane,0.2,MK6_2_000141
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000141
lang:uk,marker:MK6_2_000141,has_marker,0.2,MK6_2_000141
marker:MK6_2_000141,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000141
concept:invariant,lane:slavic_east,has_lane,0.2,MK6_2_000142
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000142
lang:ru,marker:MK6_2_000142,has_marker,0.2,MK6_2_000142
marker:MK6_2_000142,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000142
concept:invariant,lane:interslavic,has_lane,0.2,MK6_2_000143
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000143
lang:isv,marker:MK6_2_000143,has_marker,0.2,MK6_2_000143
marker:MK6_2_000143,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000143
concept:invariant,lane:interslavic,has_lane,0.2,MK6_2_000144
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000144
lang:isv_cyr,marker:MK6_2_000144,has_marker,0.2,MK6_2_000144
marker:MK6_2_000144,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000144
concept:invariant,lane:slavic_west,has_lane,0.75,MK6_2_000145
lane:slavic_west,lang:cs,has_language,0.75,MK6_2_000145
lang:cs,marker:MK6_2_000145,has_marker,0.75,MK6_2_000145
marker:MK6_2_000145,evidence:support,has_evidence_channel,0.75,MK6_2_000145
concept:invariant,lane:slavic_south,has_lane,0.75,MK6_2_000146
lane:slavic_south,lang:hr_sr,has_language,0.75,MK6_2_000146
lang:hr_sr,marker:MK6_2_000146,has_marker,0.75,MK6_2_000146
marker:MK6_2_000146,evidence:support,has_evidence_channel,0.75,MK6_2_000146
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000147
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000147
lang:es,marker:MK6_2_000147,has_marker,0.2,MK6_2_000147
marker:MK6_2_000147,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000147
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000148
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000148
lang:fr,marker:MK6_2_000148,has_marker,0.2,MK6_2_000148
marker:MK6_2_000148,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000148
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000149
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000149
lang:pt,marker:MK6_2_000149,has_marker,0.2,MK6_2_000149
marker:MK6_2_000149,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000149
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000150
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000150
lang:gl,marker:MK6_2_000150,has_marker,0.2,MK6_2_000150
marker:MK6_2_000150,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000150
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000151
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000151
lang:ca,marker:MK6_2_000151,has_marker,0.2,MK6_2_000151
marker:MK6_2_000151,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000151
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000152
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000152
lang:it,marker:MK6_2_000152,has_marker,0.2,MK6_2_000152
marker:MK6_2_000152,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000152
concept:invariant,lane:pan_romance,has_lane,0.2,MK6_2_000153
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000153
lang:ro,marker:MK6_2_000153,has_marker,0.2,MK6_2_000153
marker:MK6_2_000153,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000153
concept:invariant,lane:controlled_arabic,has_lane,0.2,MK6_2_000154
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000154
lang:ar,marker:MK6_2_000154,has_marker,0.2,MK6_2_000154
marker:MK6_2_000154,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000154
concept:invariant,lane:persianate,has_lane,0.2,MK6_2_000155
lane:persianate,lang:fa,has_language,0.2,MK6_2_000155
lang:fa,marker:MK6_2_000155,has_marker,0.2,MK6_2_000155
marker:MK6_2_000155,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000155
concept:invariant,lane:malay_indonesian,has_lane,0.2,MK6_2_000156
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000156
lang:my_id,marker:MK6_2_000156,has_marker,0.2,MK6_2_000156
marker:MK6_2_000156,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000156
concept:proposition,lane:malay_indonesian,has_lane,0.2,MK6_2_000157
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000157
lang:my_id,marker:MK6_2_000157,has_marker,0.2,MK6_2_000157
marker:MK6_2_000157,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000157
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000158
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000158
lang:es,marker:MK6_2_000158,has_marker,0.2,MK6_2_000158
marker:MK6_2_000158,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000158
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000159
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000159
lang:fr,marker:MK6_2_000159,has_marker,0.2,MK6_2_000159
marker:MK6_2_000159,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000159
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000160
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000160
lang:pt,marker:MK6_2_000160,has_marker,0.2,MK6_2_000160
marker:MK6_2_000160,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000160
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000161
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000161
lang:ca,marker:MK6_2_000161,has_marker,0.2,MK6_2_000161
marker:MK6_2_000161,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000161
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000162
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000162
lang:it,marker:MK6_2_000162,has_marker,0.2,MK6_2_000162
marker:MK6_2_000162,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000162
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000163
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000163
lang:ro,marker:MK6_2_000163,has_marker,0.2,MK6_2_000163
marker:MK6_2_000163,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000163
concept:respectively,lane:pan_romance,has_lane,0.2,MK6_2_000164
lane:pan_romance,lang:rm,has_language,0.2,MK6_2_000164
lang:rm,marker:MK6_2_000164,has_marker,0.2,MK6_2_000164
marker:MK6_2_000164,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000164
concept:therefore,lane:pan_romance,has_lane,0.2,MK6_2_000165
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000165
lang:es,marker:MK6_2_000165,has_marker,0.2,MK6_2_000165
marker:MK6_2_000165,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000165
concept:therefore,lane:pan_romance,has_lane,0.2,MK6_2_000166
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000166
lang:fr,marker:MK6_2_000166,has_marker,0.2,MK6_2_000166
marker:MK6_2_000166,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000166
concept:therefore,lane:pan_romance,has_lane,0.2,MK6_2_000167
