"current_head","prior_head","status","path","category","r3_consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_FD3754D1_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_FD3754D1_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/ACTIVE_SESSION_STATE.json","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/B3_UPLOADER_READY_SUMMARY_20260706.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/HEARTBEAT_EXCERPT.md","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/LOGBOOK_EXCERPT.md","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/MANIFEST.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/PACKAGE_VALIDATION_20260706.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_B3_SAFE_HANDOFF_ROWS_20260706.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_EXACT_BLOCKER_RECOVERY_ROWS_20260706.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_FABLE_ADVERSE_SOURCE_USE_LEDGER_20260706.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_MUTUAL_WAKE_LOG_20260706.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_RECOVERY_STATE_PACKAGE_INDEX_20260706.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_SOURCE_RETURN_OCR_UNICODE_BY_LANGUAGE_20260706.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/README.md","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/SHA256SUMS.txt","other branch context","review-only until exact R3 source gate matches"
