"current_head","language_gate","concept","term","term_type","source_text_path","line_number","line_sha256","short_context","source_use_label","boundary"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","المثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","38","0d9693edbf5f7e9077b7bcfa507cfaf6f81952f82076170904526ddd37f30426","""AR-NOETH-002-E013"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""المثالي"",""extracted-text\AR-NOETH-002.txt"",""sou","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","المثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","41","72b8e317343e3e8f87025d972d62f8b008d1b8580e948362315dec8bcca363cf","""AR-NOETH-002-E016"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""المثالي"",""extracted-text\AR-NOETH-002.txt"",""sou","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","المثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","43","b4179b4cb63eb7abf8e6fc8676dfa071a42e3c941a1f42b93ed47038cabf9b1c","""AR-NOETH-002-E018"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""المثالي"",""extracted-text\AR-NOETH-002.txt"",""sou","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","المثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","45","d9a1898bb9006f5301654e04cf1d7c1ebe85cefadd5b0e4cb163ddbc6d972d20","""AR-NOETH-002-E020"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""المثالي"",""extracted-text\AR-NOETH-002.txt"",""sou","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","5","677cdb0ed94347ddc1ad970904be02e503f478992efa05440560c949343df364","""C2-DRAFT-0004"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E004"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","7","869ea73fbc118bba7c7390fee49083c1c27b9473d64be24188254f0ca3ff4516","""C2-DRAFT-0006"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E006"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","10","45921430b5ba44944103b6504a565ec91b1e25466e0f2960cd618aad6a248110","""C2-DRAFT-0009"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E009"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","11","921019ac2170de2db79c15bfe9f6785c5dae89395bc012e76797996dadd27514","""C2-DRAFT-0010"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E010"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","12","90f6694ccb168ca9f47df69b28eec0c7d77798ba7e3a7d81ed4cf068bdf21b02","""C2-DRAFT-0011"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E011"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","13","ce6120dfe002cc12c9b7269b4b36a1d78e115f14c60d5b712956649250be2007","""C2-DRAFT-0012"",""ar"",""ideal"",""المثالي"",""AR-NOETH-001-E012"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","14","29914461272ef9784e020f7272126f99d4c17f9941f1f05740a82b5577ecd8ac","""C2-DRAFT-0013"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E013"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","15","292540fb0fd8a4be05cf198756b2a2681e279399d9c06bf3043fd9a31704ee06","""C2-DRAFT-0014"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E014"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","16","356ab6b7b2deef1d1585a62e0ccf6bdf399c0217116183f945b7d4e8e15e0fb0","""C2-DRAFT-0015"",""ar"",""ideal"",""المثالي"",""AR-NOETH-001-E015"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","17","260af35b75d5b27e9cd7091d339159d0dc0c2d2e1def9ccbc6183adc57593f7b","""C2-DRAFT-0016"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E016"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","18","e2333455ce34e534d6b7238b211204ea80f203f23102401172d4bb0f52e7eba9","""C2-DRAFT-0017"",""ar"",""ideal"",""المثالي"",""AR-NOETH-001-E017"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","19","32e4686e34fad1c42ffc364e0184e00786c0deddc32482bb5ee98f74d90e14cf","""C2-DRAFT-0018"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E018"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","20","f8fb2bc308b1bfe2219cc740d433cd70a8d8b062edcfd52399ab05d15c4c9234","""C2-DRAFT-0019"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E019"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","21","17fca3c19353806bb2e2990aade97cefa0ba0e6d55533f33dd86d3a589f3e36d","""C2-DRAFT-0020"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E020"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","22","2c36a9633350352d02c647057b61046bf10272d1a64ad521e674b0d76fa22e0f","""C2-DRAFT-0021"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E021"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","23","dfde37596f34ae21e5c390c7ce66e7d7bbf2710420b947fe8fa47ad036d62c19","""C2-DRAFT-0022"",""ar"",""ideal"",""المثالي"",""AR-NOETH-001-E022"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","24","87f43aa08494dbb39eb3d936a1458f1ce92c11ed92085d0b22d990219ec9bbad","""C2-DRAFT-0023"",""ar"",""ideal"",""مثالي"",""AR-NOETH-001-E023"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","25","86adbad2494612e91f7663870231d202a2ef78324fc8fcb089c317c1699e6e6d","""C2-DRAFT-0024"",""ar"",""ideal"",""المثالي"",""AR-NOETH-001-E024"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","26","5c7c98b86c2cdd211dc2f150d5d0704dbaf3d0cebfa08ae2217743494a8a10eb","""C2-DRAFT-0025"",""ar"",""ideal"",""مثالي"",""AR-NOETH-002-E001"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","27","2a69357540a2106f558e56a4842054e8c296935133375a0da6f13d0fd9ad6ba6","""C2-DRAFT-0026"",""ar"",""ideal"",""مثالي"",""AR-NOETH-002-E002"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","29","c65366268c79c60eefdf4e5a949d38dd17581ee16c19526d3a6cc2bf8afc9920","""C2-DRAFT-0028"",""ar"",""ideal"",""مثالي"",""AR-NOETH-002-E004"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","30","ab1b01c7ab57a9945a35d775227ac0c2bcd934ba0e98990b455e7c48645230e6","""C2-DRAFT-0029"",""ar"",""ideal"",""المثالي"",""AR-NOETH-002-E005"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","31","baf1abd8615da5174c2d33eec1460adba43ef330c12fed632ad6630c17a0a439","""C2-DRAFT-0030"",""ar"",""ideal"",""مثالي"",""AR-NOETH-002-E006"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","32","bd7a80cdf811ee36f005d929c62aa76aad45d493cfcc3d739db7518e781cbf72","""C2-DRAFT-0031"",""ar"",""ideal"",""المثالي"",""AR-NOETH-002-E007"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft la","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","33","9d8e4257a6fa1862698aa588420d5b27cddd276dff69af7bfe5171e4becf27e2","""C2-DRAFT-0032"",""ar"",""ideal"",""مثالي"",""AR-NOETH-002-E008"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL draft lane","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","matrix / matrix ring context","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","28","ae862dd3c33127d27f9c4e4c3fd3563dafe8ef919bfdb4d47cf82e701837ff68","""C2-DRAFT-0027"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E003"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
