"package_relative_path","original_relative_path","original_absolute_path","bucket","witness_class","source_type_or_extension","size_bytes","sha256","matched_source_url_or_locator","matched_license_or_access_signal","matched_topic_language_tags","matched_rtl_or_script_note","matched_status_or_gap_note","matched_evidence_ledgers","package_note","language_boundary","non_claim_boundary"
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_invariant_theory_arabic.xml","20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_invariant_theory_arabic.xml","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\arxiv_invariant_theory_arabic.xml","provenance/search-results","source_archive_search_result",".xml","889","96C6C04C7801DFE098E736B797841FF3B09A81B9A9BD84C2AB677F70939716D5","https://export.arxiv.org/api/query?search_query=all:%22%D9%86%D8%B8%D8%B1%D9%8A%D8%A9+%D8%A7%D9%84%D8%AB%D9%88%D8%A7%D8%A8%D8%AA%22+OR+all:%22%D8%A7%D9%84%D9%84%D8%A7%D8%AA%D8%BA%D9%8A%D8%B1%D9%8A%D8%A9%22&start=0&max_results=5","arXiv API accessible; Atom payload reports totalResults 0; no source license issue because no entry/source body was admitted.","Arabic;arXiv;invariant theory;نظرية الثوابت;اللاتغيرية","RTL terms appear only in the query/title metadata, not as source-body evidence.","active_zero_result_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_noetherian_artinian_arabic.xml","20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_noetherian_artinian_arabic.xml","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\arxiv_noetherian_artinian_arabic.xml","provenance/search-results","source_archive_search_result",".xml","1079","4B2DCE8C4294FAE3EE4C68A1D32256B6C067A10B88ADD433DDF991A02188E5A6","https://export.arxiv.org/api/query?search_query=all:%22%D8%AD%D9%84%D9%82%D8%A9+%D9%86%D9%88%D8%AB%D8%B1%D9%8A%D8%A9%22+OR+all:%22%D8%AD%D9%84%D9%82%D8%A9+%D8%A2%D8%B1%D8%AA%D9%8A%D9%86%D9%8A%D8%A9%22+OR+all:%22%D8%A7%D9%84%D9%86%D9%88%D9%8A%D8%AB%D8%B1%D9%8A%D8%A9%22+OR+all:%22%D8%A7%D9%84%D8%A3%D8%B1%D8%AA%D9%8A%D9%86%D9%8A%D8%A9%22&start=0&max_results=5","arXiv API accessible; Atom payload reports totalResults 0; no source license issue because no entry/source body was admitted.","Arabic;arXiv;Noetherian;Artinian;حلقة نوثرية;حلقة آرتينية;النويثرية;الأرتينية","RTL terms appear only in the query/title metadata, not as source-body evidence.","active_zero_result_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_homomorphism.json","20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_homomorphism.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\github_code_tex_homomorphism.json","provenance/search-results","source_archive_search_result",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","https://api.github.com/search/code?q=%22%D8%AA%D8%B4%D8%A7%D9%83%D9%84%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D9%86%D8%B8%D8%B1%D9%8A%D8%A9%20%D8%A7%D9%84%D8%AB%D9%88%D8%A7%D8%A8%D8%AA%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%AD%D9%84%D9%82%D8%A9%20%D9%86%D9%88%D8%AB%D8%B1%D9%8A%D8%A9%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%22%20extension%3Atex","GitHub API returned 401 Unauthorized for code search; no payload/source body admitted; no license clearance.","Arabic;GitHub;code search;extension:tex;homomorphism;invariant theory;Noetherian ring;linear algebra","No RTL/source text captured; blocker note only.","active_blocker_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_invariant_theory.json","20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_invariant_theory.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\github_code_tex_invariant_theory.json","provenance/search-results","source_archive_search_result",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","https://api.github.com/search/code?q=%22%D8%AA%D8%B4%D8%A7%D9%83%D9%84%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D9%86%D8%B8%D8%B1%D9%8A%D8%A9%20%D8%A7%D9%84%D8%AB%D9%88%D8%A7%D8%A8%D8%AA%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%AD%D9%84%D9%82%D8%A9%20%D9%86%D9%88%D8%AB%D8%B1%D9%8A%D8%A9%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%22%20extension%3Atex","GitHub API returned 401 Unauthorized for code search; no payload/source body admitted; no license clearance.","Arabic;GitHub;code search;extension:tex;homomorphism;invariant theory;Noetherian ring;linear algebra","No RTL/source text captured; blocker note only.","active_blocker_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_linear_algebra.json","20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_linear_algebra.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\github_code_tex_linear_algebra.json","provenance/search-results","source_archive_search_result",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","https://api.github.com/search/code?q=%22%D8%AA%D8%B4%D8%A7%D9%83%D9%84%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D9%86%D8%B8%D8%B1%D9%8A%D8%A9%20%D8%A7%D9%84%D8%AB%D9%88%D8%A7%D8%A8%D8%AA%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%AD%D9%84%D9%82%D8%A9%20%D9%86%D9%88%D8%AB%D8%B1%D9%8A%D8%A9%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%22%20extension%3Atex","GitHub API returned 401 Unauthorized for code search; no payload/source body admitted; no license clearance.","Arabic;GitHub;code search;extension:tex;homomorphism;invariant theory;Noetherian ring;linear algebra","No RTL/source text captured; blocker note only.","active_blocker_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_noetherian_ring.json","20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_noetherian_ring.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\github_code_tex_noetherian_ring.json","provenance/search-results","source_archive_search_result",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","https://api.github.com/search/code?q=%22%D8%AA%D8%B4%D8%A7%D9%83%D9%84%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D9%86%D8%B8%D8%B1%D9%8A%D8%A9%20%D8%A7%D9%84%D8%AB%D9%88%D8%A7%D8%A8%D8%AA%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%AD%D9%84%D9%82%D8%A9%20%D9%86%D9%88%D8%AB%D8%B1%D9%8A%D8%A9%22%20extension%3Atex ; https://api.github.com/search/code?q=%22%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%22%20extension%3Atex","GitHub API returned 401 Unauthorized for code search; no payload/source body admitted; no license clearance.","Arabic;GitHub;code search;extension:tex;homomorphism;invariant theory;Noetherian ring;linear algebra","No RTL/source text captured; blocker note only.","active_blocker_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_math_latex.json","20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_math_latex.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\github_repo_arabic_math_latex.json","provenance/search-results","source_archive_search_result",".json","55","4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F","https://api.github.com/search/repositories?q=arabic%20math%20latex%20algebra&per_page=5 ; https://api.github.com/search/repositories?q=arabic%20tex%20algebra&per_page=5","GitHub repository search endpoint accessible; JSON total_count 0 for both broad queries; no source license issue because no repo payload admitted.","Arabic;GitHub repository search;arabic math latex algebra;arabic tex algebra","No RTL/source text captured; JSON zero-result metadata only.","active_zero_result_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_tex_algebra.json","20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_tex_algebra.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\github_repo_arabic_tex_algebra.json","provenance/search-results","source_archive_search_result",".json","55","4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F","https://api.github.com/search/repositories?q=arabic%20math%20latex%20algebra&per_page=5 ; https://api.github.com/search/repositories?q=arabic%20tex%20algebra&per_page=5","GitHub repository search endpoint accessible; JSON total_count 0 for both broad queries; no source license issue because no repo payload admitted.","Arabic;GitHub repository search;arabic math latex algebra;arabic tex algebra","No RTL/source text captured; JSON zero-result metadata only.","active_zero_result_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/almanhal_invariant_phrase_page.html","20260705T124900Z_arabic_invariant_source_body_recheck/downloads/almanhal_invariant_phrase_page.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T124900Z_arabic_invariant_source_body_recheck\downloads\almanhal_invariant_phrase_page.html","provenance/html","provenance_or_metadata_html",".html","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","https://platform.almanhal.com/Files/1/255385","Endpoint did not yield body content in this lane cache; no license/access clearance and no source-body admission.","Arabic;Almanhal;invariant phrase;source-body gap;empty payload","No RTL text captured; empty file hash only.","active_blocker_row","NOETHER_ARABIC_RTL_INVARIANT_SOURCE_BODY_RECHECK_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/researchgate_invariant_theory_sections_probe.html","20260705T124900Z_arabic_invariant_source_body_recheck/downloads/researchgate_invariant_theory_sections_probe.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T124900Z_arabic_invariant_source_body_recheck\downloads\researchgate_invariant_theory_sections_probe.html","provenance/html","provenance_or_metadata_html",".html","80","2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829","https://www.researchgate.net/publication/247462060_Sections_in_invariant_theory","Access blocked; even if accessible, candidate is English/non-target-language and would not authorize Arabic wording; no license clearance.","English;ResearchGate;invariant theory;access blocker;Arabic lane exclusion","No Arabic RTL/source text captured; blocker note only.","active_blocker_row","NOETHER_ARABIC_RTL_INVARIANT_SOURCE_BODY_RECHECK_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/shamra_invariance_metadata_refresh.html","20260705T124900Z_arabic_invariant_source_body_recheck/downloads/shamra_invariance_metadata_refresh.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T124900Z_arabic_invariant_source_body_recheck\downloads\shamra_invariance_metadata_refresh.html","provenance/html","provenance_or_metadata_html",".html","236526","FCB3FC4924FCC1E56DB48119D1C5504B5CB2B74FE60F5905A6FCD28C5B91D0E4","https://shamra-academia.com/show/f0597758b3ef43","Public HTML page accessible by HTTP 200; page exposes login/download controls and a data-document-name for a PDF, but no reuse/license clearance and no source-body admission.","Arabic;Shamra;invariance;invariant theory;algebraic geometry;modules;group actions;live drift;download blocker","RTL HTML metadata/summary includes invariant-theory, algebraic-geometry, modules, quotient spaces, and group-action signals. Login-bound download/source body remains unverified and not layout-safe.","active_drift_blocker_row","NOETHER_ARABIC_RTL_INVARIANT_SOURCE_BODY_RECHECK_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.curl.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\anbar_mathematics_arabic_program.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","555","07726CE0B2A2F65B7F531A9FA94245087A81BFDE66F9970DF542825F79E1197C","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.headers.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\anbar_mathematics_arabic_program.headers.txt","provenance/http-headers","http_header_witness",".txt","1051","D9B3EA99895DD489C0C9B52DEBCD638E58084C9BE773F89869650E2FA73A677D","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdf","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\anbar_mathematics_arabic_program.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","3785287","7BF438273AB5D3A3AAC5A7C53F79DB0527D1AA7766A1EF0BF606E9733608EF55","https://epscollege.uoanbar.edu.iq/catalog/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A7%D8%AA-%D8%B9%D8%B1%D8%A8%D9%8A%281%29.pdf","HTTP 200 application/pdf; public official university catalog endpoint; no reuse/license clearance.","Arabic;University of Anbar;ring algebra;ring homomorphism;kernel;isomorphism theorems;ideals;modern abstract algebra","Valid %PDF-1.5 signature. Large Arabic curriculum/program body; extraction has bidi controls and is not visual QA.","active_pdf_witness","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdftotext.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdftotext.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\anbar_mathematics_arabic_program.pdftotext.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.textcheck.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\anbar_mathematics_arabic_program.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","495181","7978A60D748E695A1E8AC1DCC0D4A7A2F02D2406EB159F7C9FAACE48739DDC6F","local pdftotext extract from Anbar PDF","Derived verification artifact only; inherits PDF access/license uncertainty; no separate license clearance.","Arabic;التشاكل الحلقي;نواة التشاكل الحلقي;النظرية الأولى للتشاكل;التماثل;ideals;rings;text extraction","NFKC-normalized extract confirms direct ring homomorphism, kernel, isomorphism-theorem, ring, ideal, and abstract-algebra terms; text is not layout-safe.","active_text_extract_verification","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.curl.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","476","A2E9F1A91AA151BDB6071EEFCBA683B059017AC8459CAD10C8CF974EC6548DEB","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.headers.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.headers.txt","provenance/http-headers","http_header_witness",".txt","714","5AADBC30FC94875EDA067B190165C6CB7314982A6CAEDE74B1A7FA0B87205FC8","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdf","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","394037","07A990B0210722A42CB9F47982C2FE48284A4AAE76787A55D96C6A66D56158E0","https://www.ens-ouargla.dz/wp-content/uploads/2023/10/%D8%A8.%D8%AC%D8%A8%D8%B1.%D8%B9%D8%A7%D9%85-%D8%B1211-1.pdf","HTTP 200 application/pdf; public official school/university file endpoint; no reuse/license clearance.","Arabic;ENS Ouargla;general algebra;ring homomorphism;ring isomorphism;ideals;principal rings;factorial rings","Valid %PDF-1.5 signature. Arabic extraction is searchable but contains bidi controls and formula-order caveats.","active_pdf_witness","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdftotext.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdftotext.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.pdftotext.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.textcheck.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","13058","5046FF5A59B7DB54283CC73205517D918C9F56521F45FB19BAD5D390D5A2843A","local pdftotext extract from ENS Ouargla PDF","Derived verification artifact only; inherits PDF access/license uncertainty; no separate license clearance.","Arabic;تماثل الحلقات;تشاكل الحلقات;نظرية التشاكل;ideals;rings;text extraction","NFKC-normalized extract confirms ring isomorphism/homomorphism and first-isomorphism-theorem curriculum context; text is not layout-safe.","active_text_extract_verification","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.curl.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","476","8B63E81540CCA969B8E2B345284238598DCF58734F7EADDAEF4191377AEAF9B6","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
