printed_page	full_pdf_page	scope_leaf	unit_id	segment	placement	french_tex	english_tex	cross_language_math	source_review	manual_evidence
69	86	7	p069.u03	7	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u03	8	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u03	9	inline	8n+3	8n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u03	10	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u04	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u05	1	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u05	2	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u05	3	inline	4	4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
69	86	7	p069.u05	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/69
70	87	8	p070.u01	1	display	p=t^2+2u^2=\varphi^2+\psi^2,	p=t^2+2u^2=\varphi^2+\psi^2,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u01	2	display	t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2-2u^2.	t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2-2u^2.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	2	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	3	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	4	inline	m	m	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	5	inline	\varphi=m\varphi'	\varphi=m\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	6	inline	u=mu'	u=mu'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u02	7	display	(t+\psi)(t-\psi)=m^2(\varphi'^2-2u'^2).	(t+\psi)(t-\psi)=m^2(\varphi'^2-2u'^2).	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	1	inline	t+\psi	t+\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	2	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	3	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	4	inline	m^2	m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	5	inline	\varphi'^2-2u'^2	\varphi'^2-2u'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	6	inline	t-\psi	t-\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	7	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	8	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	9	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u03	10	display	"\begin{aligned}
t+\psi&=EK, &t-\psi&=FL,\\
m^2&=EF, &\varphi'^2-2u'^2&=KL.
\end{aligned}"	"\begin{aligned}
t+\psi&=EK, &t-\psi&=FL,\\
m^2&=EF, &\varphi'^2-2u'^2&=KL.
\end{aligned}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	1	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	2	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	3	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	4	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	5	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	6	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	7	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	8	inline	t+\psi	t+\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	9	inline	t-\psi	t-\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	10	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	11	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	12	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	13	inline	EF=m^2	EF=m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	14	inline	u=mu'	u=mu'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	15	inline	m^2	m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	16	inline	m	m	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	17	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	18	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	19	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	20	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	21	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u04	22	inline	p=t^2+2u^2	p=t^2+2u^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	1	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	2	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	3	inline	E=e^2	E=e^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	4	inline	t+\psi=e^2K	t+\psi=e^2K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	5	inline	e^2	e^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	6	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	7	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	8	inline	\varphi'^2+2u'^2	\varphi'^2+2u'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	9	inline	\varphi'	\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	10	inline	u'	u'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	11	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	12	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	13	inline	t+\psi	t+\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	14	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	15	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	16	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	17	inline	4	4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	18	inline	8n	8n	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	19	inline	8n+4	8n+4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	20	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	21	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	22	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	23	inline	8n+3	8n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u05	24	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	2	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	3	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	4	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	5	inline	4	4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	6	inline	\pm2	\pm2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	7	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	8	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	9	inline	8n	8n	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
70	87	8	p070.u06	10	inline	8n+4	8n+4	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/70
71	88	9	p071.u01	1	inline	\pm2	\pm2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u01	2	inline	p=8n+1	p=8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	1	inline	p=t^2-2u^2	p=t^2-2u^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	2	inline	\pm2	\pm2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	4	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	5	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	6	inline	8n+3	8n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	7	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u02	8	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	1	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	2	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	4	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	5	inline	t^2-bu^2	t^2-bu^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	6	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	7	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	8	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	9	inline	t^2-bu^2	t^2-bu^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	10	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	11	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	12	inline	t^2-bu^2=p	t^2-bu^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	13	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	14	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	15	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	16	inline	t'	t'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	17	inline	u'	u'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	18	inline	t'^2-bu'^2=p	t'^2-bu'^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	19	inline	r	r	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	20	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	21	inline	r^2-bs^2=1	r^2-bs^2=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	22	inline	r	r	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	23	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	24	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	25	inline	\rho^2-b\sigma^2=\pm2	\rho^2-b\sigma^2=\pm2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	26	inline	\rho	\rho	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	27	inline	\sigma	\sigma	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	28	inline	r=b\sigma^2\pm1	r=b\sigma^2\pm1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	29	inline	s=\rho\sigma	s=\rho\sigma	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	30	inline	\rho	\rho	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	31	inline	\sigma	\sigma	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	32	inline	r	r	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	33	inline	r^2-bs^2=1	r^2-bs^2=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	34	inline	t^2-bu^2=p	t^2-bu^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	35	inline	(rt\pm bsu)^2-b(ru\pm st)^2=p	(rt\pm bsu)^2-b(ru\pm st)^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	36	inline	rt\pm bsu	rt\pm bsu	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	37	inline	p=t^2-bu^2	p=t^2-bu^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	38	inline	u=2^\nu kk'k''\ldots	u=2^\nu kk'k''\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	39	inline	k	k	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	40	inline	k'	k'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	41	inline	k''	k''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	42	inline	\ldots	\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	43	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u04	44	display	\leg{p}{k}=1,\quad \leg{p}{k'}=1,\quad \leg{p}{k''}=1,\quad\text{etc.}	\leg{p}{k}=1,\quad \leg{p}{k'}=1,\quad \leg{p}{k''}=1,\quad\text{etc.}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u05	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u05	2	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u05	3	display	\leg{k}{p}=1,\quad \leg{k'}{p}=1,\quad \leg{k''}{p}=1,\quad\text{etc.}	\leg{k}{p}=1,\quad \leg{k'}{p}=1,\quad \leg{k''}{p}=1,\quad\text{etc.}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
71	88	9	p071.u06	1	inline	\leg{2^\nu}{p}=\leg{2^\nu}{p}	\leg{2^\nu}{p}=\leg{2^\nu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/71
72	89	10	p072.u01	1	display	\leg{u}{p}=\leg{2^\nu}{p}.\tag{$\alpha$}	\leg{u}{p}=\leg{2^\nu}{p}.\tag{$\alpha$}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u02	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u02	2	inline	g	g	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u02	3	inline	g'	g'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u02	4	inline	g''	g''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u02	5	inline	\ldots	\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u02	6	display	\leg{-b}{g}=1,\quad\leg{-b}{g'}=1,\quad\leg{-b}{g''}=1,\quad\text{etc.}\tag{$\beta$}	\leg{-b}{g}=1,\quad\leg{-b}{g'}=1,\quad\leg{-b}{g''}=1,\quad\text{etc.}\tag{$\beta$}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u03	1	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u03	2	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u03	3	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u03	4	inline	\ldots	\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u03	5	display	\leg{-b}{h}=-1,\quad\leg{-b}{h'}=-1,\quad\leg{-b}{h''}=-1,\quad\text{etc.}\tag{$\beta'$}	\leg{-b}{h}=-1,\quad\leg{-b}{h'}=-1,\quad\leg{-b}{h''}=-1,\quad\text{etc.}\tag{$\beta'$}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u04	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u04	2	display	t=gg'g''\ldots\times hh'h''\ldots.	t=gg'g''\ldots\times hh'h''\ldots.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u04	3	inline	t^2-bu^2=p	t^2-bu^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u04	4	display	"\begin{aligned}
\leg{-bp}{g}&=1, &\leg{-bp}{g'}&=1, &\leg{-bp}{g''}&=1, &\text{etc.}\\
\leg{-bp}{h}&=1, &\leg{-bp}{h'}&=1, &\leg{-bp}{h''}&=1, &\text{etc.}
\end{aligned}"	"\begin{aligned}
\leg{-bp}{g}&=1, &\leg{-bp}{g'}&=1, &\leg{-bp}{g''}&=1, &\text{etc.}\\
\leg{-bp}{h}&=1, &\leg{-bp}{h'}&=1, &\leg{-bp}{h''}&=1, &\text{etc.}
\end{aligned}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u05	1	display	"\begin{aligned}
\leg{p}{g}&=1, &\leg{p}{g'}&=1, &\leg{p}{g''}&=1, &\text{etc.}\\
\leg{p}{h}&=-1, &\leg{p}{h'}&=-1, &\leg{p}{h''}&=-1, &\text{etc.}
\end{aligned}"	"\begin{aligned}
\leg{p}{g}&=1, &\leg{p}{g'}&=1, &\leg{p}{g''}&=1, &\text{etc.}\\
\leg{p}{h}&=-1, &\leg{p}{h'}&=-1, &\leg{p}{h''}&=-1, &\text{etc.}
\end{aligned}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u06	1	display	"\begin{aligned}
\leg{g}{p}&=1, &\leg{g'}{p}&=1, &\leg{g''}{p}&=1, &\text{etc.}\\
\leg{h}{p}&=-1, &\leg{h'}{p}&=-1, &\leg{h''}{p}&=-1, &\text{etc.}
\end{aligned}"	"\begin{aligned}
\leg{g}{p}&=1, &\leg{g'}{p}&=1, &\leg{g''}{p}&=1, &\text{etc.}\\
\leg{h}{p}&=-1, &\leg{h'}{p}&=-1, &\leg{h''}{p}&=-1, &\text{etc.}
\end{aligned}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	1	display	\leg{gg'g''\ldots\times hh'h''}{p}=\leg{t}{p}=\pm1,	\leg{gg'g''\ldots\times hh'h''}{p}=\leg{t}{p}=\pm1,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	2	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	3	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	4	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	5	inline	\ldots	\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	6	inline	(\beta)	(\beta)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
72	89	10	p072.u07	7	inline	(\beta')	(\beta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/72
