row_uid,term_id,term_id_duplicate_count_in_state_c,source_term,chosen_form_latin,chosen_form_cyrillic,concept_current,f10_flag,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,E_state_C,W_state_C,S_state_C,I,X,D1_state_C,KL_state_C,E_w0_projection,W_w0_projection,S_w0_projection,D1_w0_projection,KL_w0_projection,branch_delta_W_w0,branch_delta_S_w0,witness_writeback_level,witness_writeback_concept,old_reason_class,old_status,old_reviewer_need,old_source_pointer,old_ws_support_hits,old_ws_competitor_hits,old_ws_support_branches,old_ws_competitor_branches,old_ws_support_langs,old_ws_competitor_langs,old_ws_support_score,old_ws_adverse_competitor_score,old_weighted_score_action_class,old_weighted_score_sensitivity,old_weighted_current_equal_branch,old_weighted_current_dependence_pd,old_weighted_top_equal_branch,old_best_noncurrent_mean_MAG,old_writeback_status,old_writeback_candidate_weight,old_writeback_note,old_operational_term_weight_0_100,old_operational_weight_band,old_recommended_action_band,w0_filtered_candidate,w0_hold_targeted_review,w0_concept,w0_spotcheck_verdict,w0_codex_action,support_channel_present,adverse_channel_present,gap_channel_present,candidate_channel_present,v3_action_band
stateC_0371__ISV-gruppenordnung_ordnungen_h_i--porjadok_grupy_porja,ISV-gruppenordnung_ordnungen_h_i--porjadok_grupy_porja,1,,porjadok grupy / porjadkov h_i,порјадок групы / порјадков х_и,coefficient,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper34_section22_source_fidelity_terms.json,,,,,,,,,,,,,,,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",27.7,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0372__ISV-gruppenring--grupno_kolco,ISV-gruppenring--grupno_kolco,1,Gruppenring,grupno kolco,групно колцо,ring,F10-3,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper34_section06_terms.json,0,2734,,south|west,,bg|cs|hr|pl|sk|sl|sr,0.0,1.0,review_priority,weight_sensitive,0.3333333333333333,0.18181818181818182,prsten / pierścień / prăsten coalition,0.12503935166446295,,0.0,,0.0,E_gap_or_adverse,A_review_adverse_or_competitor,False,False,,,,True,True,True,False,ADVERSE_or_dominance_review_packet
stateC_0373__ISV-gruppenring--grupovo_kolco,ISV-gruppenring--grupovo_kolco,1,Gruppenring,grupovo kolco,групово колцо,ring,F10-3,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,3.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,unstated,True,noether_paper34_section20_source_fidelity_terms.json;noether_paper34_section22_source_fidelity_terms.json;noether_paper34_section26_source_fidelity_terms.json,0,2734,,south|west,,bg|cs|hr|pl|sk|sl|sr,0.0,1.0,review_priority,weight_sensitive,0.3333333333333333,0.18181818181818182,prsten / pierścień / prăsten coalition,0.12503935166446295,,0.0,,0.0,E_gap_or_adverse,A_review_adverse_or_competitor,False,False,,,,True,True,True,False,ADVERSE_or_dominance_review_packet
stateC_0374__ISV-gr_en_y_z_vartheta--veli_iny_y_z_varthet,ISV-größen_y_z_vartheta--veličiny_y_z_varthet,1,,"veličiny y, z, vartheta",,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0375__ISV-gr_enreihe_gr_enreihen--red_veli_in_redy_vel,ISV-größenreihe_größenreihen--red_veličin_redy_vel,1,,red veličin / redy veličin,ред величин / реды величин,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper07_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0376__ISV-gr_enreihen_reihen--r_dy_veli_in_r_dy,ISV-größenreihen_reihen--rędy_veličin_rędy,1,,rędy veličin / rędy,,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0377__ISV-gr_te_prim_re_ideale--najve_e_primarne_ide,ISV-größte_primäre_ideale--najveće_primarne_ide,1,,najveće primarne idealy,највече примарне идеалы,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,ideal,source_fidelity,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,92.2,A_high_support_or_apply_ready,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0378__ISV-gr_te_prim_re_komponenten--najve_e_primarne_kom,ISV-größte_primäre_komponenten--največe_primarne_kom,1,,največe primarne komponenty,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,ideal,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0379__ISV-gr_te_prim_re_komponenten--najve_e_primarne_ko,ISV-größte_primäre_komponenten--največše_primarne_ko,1,größte primäre Komponenten,največše primarne komponenty,највечше примарне компоненты,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international,unstated,False,noether_paper24_section02_terms.json,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0380__ISV-gr_te_prim_re_komponenten_gr_te_prim_r--najve_e_primarne_ko,ISV-größte_primäre_komponenten_größte_primär--največše_primarne_ko,1,größte primäre Komponenten / größte primäre Faktoren,največše primarne komponenty / največše primarne faktory,највечше примарне компоненты / највечше примарне факторы,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper25_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,False,True,ideal,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0381__ISV-gr_te_prim_re_komponenten_ideale--najve_e_primarne_kom,ISV-größte_primäre_komponenten_ideale--najveće_primarne_kom,1,,najveće primarne komponenty / idealy,највечше примарне компоненты / идеалы,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,ideal,unstated,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,92.2,A_high_support_or_apply_ready,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0382__ISV-gr_te_prim_rkomponente--najve_a_primarna_ko,ISV-größte_primärkomponente--največša_primarna_ko,1,größte Primärkomponente,največša primarna komponenta,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper30_section06_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,False,True,ideal,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0383__ISV-gr_te_prim_rkomponenten_isolierte_kompo--najve_e_primarne_ko,ISV-größte_primärkomponenten_isolierte_kompo--največše_primarne_ko,1,,največše primarne komponenty / izolovane komponenty,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,ideal,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0384__ISV-gr_ter_gemeinsamer_teiler--najve_i_ob_i_d_lite,ISV-größter_gemeinsamer_teiler--največši_obči_dělite,1,,največši obči dělitelj,највечши обчи делитель,least common multiple,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,least common multiple,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper22_terms.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0385__ISV-gr_ter_gemeinsamer_teiler_gleich_dem_ei--najve_i_ob_i_d_lite,ISV-größter_gemeinsamer_teiler_gleich_dem_ei--največši_obči_dělite,1,,največši obči dělitelj jest jednaky jediničnomu idealu D=(ε),највечши обчи делитељ јест једнакы јединичному идеалу D=(ε),ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,source_fidelity,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0386__ISV-gr_ter_gemeinsamer_teiler_im_polynomsin--najve_i_ob_i_d_lite,ISV-größter_gemeinsamer_teiler_im_polynomsin--največši_obči_dělite,1,,največši obči dělitelj v polinomnom smyslu,највечши обчи делитель в полиномном смыслу,polynomial,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper22_terms.json,1581,446,south|west,west,cs|hr|sk|sl|sr,pl,0.5469,0.4531,variant_or_doublet_note,stable,1.0,0.8181818181818182,polinom,-0.5986422551427004,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",25.9,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0387__ISV-gr_ter_gemeinsamer_teiler_von_idealen--najve_i_ob_ty_d_lite,ISV-größter_gemeinsamer_teiler_von_idealen--najveći_obšty_dělite,1,,najveći obšty dělitelj idealov,највечи обшты делитель идеалов,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,source_fidelity,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0388__ISV-gr_ter_prim_rer_teiler_prim_rer_teiler--najve_i_primarny_d_l,ISV-größter_primärer_teiler_primärer_teiler--najveći_primarny_děl,1,,najveći primarny dělitelj / primarny dělitelj,највечи примарны делитель / примарны делитель,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,False,True,ideal,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0389__ISV-gr_ter_vollst_ndig_reduzibler_modul--najve_i_popolno_red,ISV-größter_vollständig_reduzibler_modul--največši_popolno_red,1,,največši popolno reducibilny modul,,module,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,module,,,,,,,,,,,,,,,,,,,,,,,,,True,False,module,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0390__ISV-g_ttingen--g_ttingen,ISV-göttingen--göttingen,1,,Göttingen,,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,3.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0391__ISV-halbeinfacher_ring--poluprosto_kolco,ISV-halbeinfacher_ring--poluprosto_kolco,1,Halbeinfacher Ring,poluprosto kolco,полупросто колцо,ring,F10-3,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper34_section12_terms.json,0,2734,,south|west,,bg|cs|hr|pl|sk|sl|sr,0.0,1.0,review_priority,weight_sensitive,0.3333333333333333,0.18181818181818182,prsten / pierścień / prăsten coalition,0.12503935166446295,,0.0,,0.0,E_gap_or_adverse,A_review_adverse_or_competitor,False,False,,,,True,True,True,False,ADVERSE_or_dominance_review_packet
stateC_0392__ISV-hassescher_normensatz--normna_teorema_hasse,ISV-hassescher_normensatz--normna_teorema_hasse,1,Hassescher Normensatz,normna teorema Hasse,,module,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper38_source_fidelity_terms.json,448,0,south|west,,cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,0.9090909090909091,modul,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,False,True,module,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0393__ISV-haupteinheit--glavna_jedinica,ISV-haupteinheit--glavna_jedinica,1,,glavna jedinica,,unit,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,unit,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0394__ISV-hauptgeschlechtssatz--teorem_o_glavnom_rod,ISV-hauptgeschlechtssatz--teorem_o_glavnom_rod,1,Hauptgeschlechtssatz,teorem o glavnom rodu,,teorem,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper41_source_fidelity_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0395__ISV-hauptgeschlechtssatz--unnamed,ISV-hauptgeschlechtssatz--unnamed,1,Hauptgeschlechtssatz,,,principal genus theorem,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,principal genus theorem,False,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,unstated,unstated,True,french_paper41_term_rationale_20260702.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,0.0,E_gap_or_adverse,F_missing_witness_backfill,False,False,,,,False,False,True,False,MISSING_WITNESS_continue_tail_routing
