row_uid,term_id,src_state,dst_state,channel,weight,state,evidence,note
stateC_0015__ISV-absolut_algebraischer_k_rper--absolutno_algebrai_n,ISV-absolut_algebraischer_körper--absolutno_algebraičn,q3_ISV_FORM::absolutno algebraično polje,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q2_CONCEPT::unclassified,q3_ISV_FORM::absolutna nerazložimost / absolutno nerazložimy,form_realization,1.0,state_C,chosen_form_latin,
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q3_ISV_FORM::absolutna nerazložimost / absolutno nerazložimy,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q3_ISV_FORM::absolutna nerazložimost / absolutno nerazložimy,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q3_ISV_FORM::absolutna nerazložimost / absolutno nerazložimy,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q3_ISV_FORM::absolutna nerazložimost / absolutno nerazložimy,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0016__ISV-absolute_irreduzibilit_t_absolut_irreduz--absolutna_nerazlo_im,ISV-absolute_irreduzibilität_absolut_irreduz--absolutna_nerazložim,q3_ISV_FORM::absolutna nerazložimost / absolutno nerazložimy,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q0_START,q1_SOURCE::absoluter Multiplikatorenbereich,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q1_SOURCE::absoluter Multiplikatorenbereich,q2_CONCEPT::multiplier domain,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q2_CONCEPT::multiplier domain,q3_ISV_FORM::absolutna oblast množiteljev,form_realization,1.0,state_C,chosen_form_latin,
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q3_ISV_FORM::absolutna oblast množiteljev,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q3_ISV_FORM::absolutna oblast množiteljev,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q3_ISV_FORM::absolutna oblast množiteljev,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0017__ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,ISV-absoluter_multiplikatorenbereich--absolutna_oblast_mno,q3_ISV_FORM::absolutna oblast množiteljev,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,v10_queue,A_probe_covered_concept
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q2_CONCEPT::ideal,q3_ISV_FORM::absolutny prosty ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q3_ISV_FORM::absolutny prosty ideal,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q3_ISV_FORM::absolutny prosty ideal,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q3_ISV_FORM::absolutny prosty ideal,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0018__ISV-absolutes_primideal--absolutny_prosty_ide,ISV-absolutes_primideal--absolutny_prosty_ide,q3_ISV_FORM::absolutny prosty ideal,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q2_CONCEPT::unclassified,q3_ISV_FORM::abstraktna teorija idealov,form_realization,1.0,state_C,chosen_form_latin,
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q3_ISV_FORM::abstraktna teorija idealov,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q3_ISV_FORM::abstraktna teorija idealov,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q3_ISV_FORM::abstraktna teorija idealov,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q3_ISV_FORM::abstraktna teorija idealov,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0019__ISV-abstrakte_idealtheorie--abstraktna_teorija_i,ISV-abstrakte_idealtheorie--abstraktna_teorija_i,q3_ISV_FORM::abstraktna teorija idealov,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q1_SOURCE::unknown_source,q2_CONCEPT::decomposition,concept_link,1.0,state_C,,C_concept_linked_shelf_plausible
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q2_CONCEPT::decomposition,q3_ISV_FORM::izčetno beskonečno mnogo klasov,form_realization,1.0,state_C,chosen_form_latin,
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q3_ISV_FORM::izčetno beskonečno mnogo klasov,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q3_ISV_FORM::izčetno beskonečno mnogo klasov,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q3_ISV_FORM::izčetno beskonečno mnogo klasov,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0020__ISV-abz_hlbar_unendlich_viele_klassen--iz_etno_beskone_no_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,q3_ISV_FORM::izčetno beskonečno mnogo klasov,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q1_SOURCE::unknown_source,q2_CONCEPT::adjunction,concept_link,1.0,state_C,,C_concept_linked_shelf_plausible
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q2_CONCEPT::adjunction,q3_ISV_FORM::adjungujemo,form_realization,1.0,state_C,chosen_form_latin,
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q3_ISV_FORM::adjungujemo,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q3_ISV_FORM::adjungujemo,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q3_ISV_FORM::adjungujemo,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0021__ISV-adjungieren--adjungujemo,ISV-adjungieren--adjungujemo,q3_ISV_FORM::adjungujemo,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q1_SOURCE::unknown_source,q2_CONCEPT::funkci,concept_link,1.0,state_C,,B_intl_stem_probeable
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q2_CONCEPT::funkci,q3_ISV_FORM::adjungovati funkciju log x k oblasti racionalnosti,form_realization,1.0,state_C,chosen_form_latin,
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q3_ISV_FORM::adjungovati funkciju log x k oblasti racionalnosti,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q3_ISV_FORM::adjungovati funkciju log x k oblasti racionalnosti,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q3_ISV_FORM::adjungovati funkciju log x k oblasti racionalnosti,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0022__ISV-adjungieren_von_log_x_zum_rationalit_tsb--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,q3_ISV_FORM::adjungovati funkciju log x k oblasti racionalnosti,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q2_CONCEPT::unclassified,q3_ISV_FORM::adjunkcija,form_realization,1.0,state_C,chosen_form_latin,
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q3_ISV_FORM::adjunkcija,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q3_ISV_FORM::adjunkcija,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q3_ISV_FORM::adjunkcija,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q3_ISV_FORM::adjunkcija,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0023__ISV-adjunktion--adjunkcija,ISV-adjunktion--adjunkcija,q3_ISV_FORM::adjunkcija,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q2_CONCEPT::unclassified,q3_ISV_FORM::adjunkcija / adjungovati,form_realization,1.0,state_C,chosen_form_latin,
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q3_ISV_FORM::adjunkcija / adjungovati,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q3_ISV_FORM::adjunkcija / adjungovati,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q3_ISV_FORM::adjunkcija / adjungovati,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q3_ISV_FORM::adjunkcija / adjungovati,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0024__ISV-adjunktion_adjungieren--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,q3_ISV_FORM::adjunkcija / adjungovati,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q0_START,q1_SOURCE::Adjunktion der u_{\mu\nu},source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q1_SOURCE::Adjunktion der u_{\mu\nu},q2_CONCEPT::adjunction,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q2_CONCEPT::adjunction,q3_ISV_FORM::prisojedinjenje u_{\mu\nu},form_realization,1.0,state_C,chosen_form_latin,
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q3_ISV_FORM::prisojedinjenje u_{\mu\nu},q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q3_ISV_FORM::prisojedinjenje u_{\mu\nu},q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q3_ISV_FORM::prisojedinjenje u_{\mu\nu},q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0025__ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,ISV-adjunktion_der_u_munu--prisojedinjenje_u_mu,q3_ISV_FORM::prisojedinjenje u_{\mu\nu},q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q1_SOURCE::unknown_source,q2_CONCEPT::adjunction,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q2_CONCEPT::adjunction,q3_ISV_FORM::prisojedinjenje neopreděljenyh u_{mu nu},form_realization,1.0,state_C,chosen_form_latin,
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q3_ISV_FORM::prisojedinjenje neopreděljenyh u_{mu nu},q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q3_ISV_FORM::prisojedinjenje neopreděljenyh u_{mu nu},q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q3_ISV_FORM::prisojedinjenje neopreděljenyh u_{mu nu},q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0026__ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,ISV-adjunktion_der_unbestimmten_u_mu_nu--prisojedinjenje_neop,q3_ISV_FORM::prisojedinjenje neopreděljenyh u_{mu nu},q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q1_SOURCE::unknown_source,q2_CONCEPT::element,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q2_CONCEPT::element,q3_ISV_FORM::prisojedinjenje primitivnogo elementa prvogo roda,form_realization,1.0,state_C,chosen_form_latin,
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q3_ISV_FORM::prisojedinjenje primitivnogo elementa prvogo roda,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q3_ISV_FORM::prisojedinjenje primitivnogo elementa prvogo roda,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q3_ISV_FORM::prisojedinjenje primitivnogo elementa prvogo roda,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0027__ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,ISV-adjunktion_eines_primitiven_elementes_er--prisojedinjenje_prim,q3_ISV_FORM::prisojedinjenje primitivnogo elementa prvogo roda,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,D_no_route_true_gap
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q2_CONCEPT::unclassified,q3_ISV_FORM::afekt / bez afekta,form_realization,1.0,state_C,chosen_form_latin,
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q3_ISV_FORM::afekt / bez afekta,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q3_ISV_FORM::afekt / bez afekta,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q3_ISV_FORM::afekt / bez afekta,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0028__ISV-affekt_affektlos--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,q3_ISV_FORM::afekt / bez afekta,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0029__ISV-affektlose_gleichungen--jedna_enja_bez_afekt,ISV-affektlose_gleichungen--jednačenja_bez_afekt,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0029__ISV-affektlose_gleichungen--jedna_enja_bez_afekt,ISV-affektlose_gleichungen--jednačenja_bez_afekt,q1_SOURCE::unknown_source,q2_CONCEPT::equation,concept_link,1.0,state_C,v10_queue,A_probe_covered_concept
stateC_0029__ISV-affektlose_gleichungen--jedna_enja_bez_afekt,ISV-affektlose_gleichungen--jednačenja_bez_afekt,q2_CONCEPT::equation,"q3_ISV_FORM::jednačenja ""bez afekta""",form_realization,1.0,state_C,chosen_form_latin,
