adverse_or_gap_handling,branch_path,claim_boundary,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,next_action,payload_group,sha256,source_link_status,source_use_label,use_status
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/AUTHORITY_ETHICS_BOUNDARY_LEDGER_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,2,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,7bfedffebdb958fea180fc054ba20700ac99b20f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0023_7bfedffebd_AUTHORITY_ETHICS_BOUNDARY_LEDGER_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,8AF03A59D7E198FEBF0357F28A10CF4A3D4A0C0129E1DE9C2DFE99FDC4C0D157,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/AUTHORITY_ETHICS_BOUNDARY_LEDGER_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3bae88d587aaf1aa3c17fb1561746181749d397b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0024_3bae88d587_AUTHORITY_ETHICS_BOUNDARY_LEDGER_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,5499CE5A25FC892E954DBB042D122E239425F974A6B64B6986FD0DFC87D91364,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_HANDOFF_INDEX_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,179,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,fe943a48ae00cbb3eeac9ce6b80cb234656ec4b4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0025_fe943a48ae_B3_HANDOFF_INDEX_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,1CD43F9907928D3A18B3A6C4EADBEA3560BB8B9EFD5BB71A548EA1E12F0B2E2F,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_HANDOFF_INDEX_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,7613500a08a41ef46b759efe84aa0cff0a1d47cb,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0026_7613500a08_B3_HANDOFF_INDEX_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,65F96DA71372CB9606DDD5E05A9A85D4FF90BD05A338078806590BBE3BCC5A1A,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,19,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3b7fb5a4185d316841f9c7d796b99d51606b77de,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0027_3b7fb5a418_B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,9E1F842D54EF0E03DFE46BB4A7F62E8647040A1E3CF913792C7F5DD48D814141,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,9f03d361852747efd959e0b0e869ebfa05fa8b47,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0028_9f03d36185_B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,574CB2516693AB7C48BCB163BC9A0AEB53B16981102B5A6FF7E839BF4C3C584F,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BLOCKER_RECOVERY_SURFACE_LEDGER_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,ce144385293f9f80817e548c7e2217aa4fa8ad29,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0029_ce14438529_BLOCKER_RECOVERY_SURFACE_LEDGER_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,2A292ED5F2F26E7A93C17F49A4AE847A9A2A1D8224D69643C3AFB9937E7C551D,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;non_slavic_core_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BLOCKER_RECOVERY_SURFACE_LEDGER_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,4de86d4b190b446b19e2b63034b2c4fc9649c167,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0030_4de86d4b19_BLOCKER_RECOVERY_SURFACE_LEDGER_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,4369222BE22FD632781372BCCFD8FDBB8433B5AFAC8B6FD8840BCE03F34FD12C,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;non_slavic_core_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_CHANGED_PATHS_18BBB185_TO_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,163,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,8adc184e328663c6c00de88773528bd02a130bb4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0031_8adc184e32_BRANCH_CHANGED_PATHS_18BBB185_TO_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,F33633D109A8BB8C1C7027D5006B55722BC20BAB578B969C19D79D2D154545DF,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_CHANGED_PATHS_18BBB185_TO_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,9cc0201a2fb4b84b6965cc7c2b8aac1c63d752f7,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0032_9cc0201a2f_BRANCH_CHANGED_PATHS_18BBB185_TO_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,63818D0500AF224E76CCC2163806AA469BC35A808FB35C0C6B8E3CB298B197E5,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_COMMITS_18BBB185_TO_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,1,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3a78c49f6ac09890983f78904071dfd7441c8453,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0033_3a78c49f6a_BRANCH_COMMITS_18BBB185_TO_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,2F619AEDBD72475F540E1557269217CB81EA888AE049F06FE7DB881337BB5BF1,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_COMMITS_18BBB185_TO_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,806b61e8caa9533d76ae964440d9966631826693,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0034_806b61e8ca_BRANCH_COMMITS_18BBB185_TO_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,7471C9B12EA9E8BF531B140B7B6F62C32BD6CA3461524218C11F3C74D2E2689D,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_WEIGHTING_LEDGER_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,11,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,22dbd2949cdfce9c8494df1e7b86aa8a0d617585,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0035_22dbd2949c_BRANCH_WEIGHTING_LEDGER_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,03ACD849E7FAE770F6DE0600F5E8D1803866E8FDCB6E7D14049F005847BC3677,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;branch_weighting;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_WEIGHTING_LEDGER_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,fa96cba97f5a2d32f1d4b06e9853fd0c4dc16a44,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0036_fa96cba97f_BRANCH_WEIGHTING_LEDGER_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,C7C23425E2017A36C78B3249ACF6ED4BF97119ABA0C0987BFB6715A20087C72C,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;branch_weighting;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/CURRENT_FRONTIER_VERIFICATION_4065F6A4.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,1,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,58e8178b415eb216be7df08fb712f0716f1c8e93,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0037_58e8178b41_CURRENT_FRONTIER_VERIFICATION_4065F6A4.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,5119339652AEAF800DFF3DBAC6F36073047509B925F22017C8AF8DA92C1B356A,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/CURRENT_FRONTIER_VERIFICATION_4065F6A4.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,0b7368a9a66ca76eb08fc235cfc8bceb7e9b88e6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0038_0b7368a9a6_CURRENT_FRONTIER_VERIFICATION_4065F6A4.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,09FBC7FBC63E9D9E63A84D286AD97729E1064A2FD86AAC1B6D94D6F103D0BD61,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
