"branch_head","support_id","source_evidence_id","language_gate","route_to_lane","concept","target_rendering","target_rendering_status","status_label","source_file_claim","source_context_locator","resolved","resolved_local_path","resolved_sha256","resolved_bytes","resolution_note","term_alternatives_or_register_notes","formula_neighboring_usage_note","reviewer_question","hard_boundary","source_use_label"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0027","AR-NOETH-002-E003","ar","Arabic RTL draft lane only","matrix / matrix ring context","مصفوفة","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-1:line-23:utf16-80","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only as a matrix or matrix-ring neighbor; not enough by itself for invariant-theory term promotion.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0028","AR-NOETH-002-E004","ar","Arabic RTL draft lane only","ideal","مثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-1:line-25:utf16-29","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0029","AR-NOETH-002-E005","ar","Arabic RTL draft lane only","ideal","المثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-1:line-25:utf16-27","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0030","AR-NOETH-002-E006","ar","Arabic RTL draft lane only","ideal","مثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-18:utf16-96","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0031","AR-NOETH-002-E007","ar","Arabic RTL draft lane only","ideal","المثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-18:utf16-94","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0032","AR-NOETH-002-E008","ar","Arabic RTL draft lane only","ideal","مثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-21:utf16-66","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0033","AR-NOETH-002-E009","ar","Arabic RTL draft lane only","ideal","المثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-21:utf16-64","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0034","AR-NOETH-002-E011","ar","Arabic RTL draft lane only","ideal","مثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-27:utf16-17","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0035","AR-NOETH-002-E012","ar","Arabic RTL draft lane only","ideal","مثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-47:utf16-105","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0036","AR-NOETH-002-E013","ar","Arabic RTL draft lane only","ideal","المثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-2:line-47:utf16-103","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0037","AR-NOETH-002-E014","ar","Arabic RTL draft lane only","ideal","مثالي","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","pdf-page-3:line-18:utf16-58","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","536609","resolved by source-file leaf name; matches=1","مثالي | المثاليات; Arabic-only support","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
