"source_path","bytes","sha256","disposition","reason"
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\metadata\tg_wikipedia_b87a1e0b20.page.json","5950","014357e17b3f855d9b8350d858cc70eff7fa096271ed6df7f8250bb1c9b38da6","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ckb_wikipedia_3d2fb34448.search.json","730","5c51c20b655d91264a06616af2820d9170d4d74d80a038c58d6f4dd5c93b92e1","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ckb_wikipedia_5361e34c26.search.json","2632","ed166e5310437d34f1ccaa61033b924e2bb42ff4d5238377d94bfe7c91a463e9","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ckb_wikipedia_883aa57a73.search.json","2910","52d10d2bf31f1adfad5465f3fbc01c5b3cd04033ff48d0846567e57a4e357f4a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\hy_wikipedia_37098bc1ad.search.json","3126","c772f9d68aa860b5e20fb41b024c432ec4f03832ea2e20b7b27683a109c15211","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\hy_wikipedia_7964fee5d9.search.json","3113","e4fb90ed54c40af755fe112ec94647bf395e5dd05618ef0a8cdfde8616593e8c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\hy_wikipedia_a5d504397f.search.json","2836","11ad06e84489fc74ef38e8c11200fdd1d3ad7c67bf4296c244a47d953a871440","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ku_wikipedia_3cfe6c6b40.search.json","751","6cb4d6372823530732e6ebeeb5ab8542e53ce634ecdb7d56b772ddf2ea90b42b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ku_wikipedia_3d5279d9fb.search.json","651","f65383fef28bcdc364bac815f7444da15840bf63407577f7e040735d2cb6747a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ku_wikipedia_bc75f86956.search.json","2112","f615f93a1ebc92d2c911d3741d4feb4d270b8a696e2a5b33e55bbee03082a8a3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ps_wikipedia_0dc66402a1.search.json","2760","3cff572c44d336aa1561af51fa0fe7b36d2333f320f37927f26394e64f1182a3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ps_wikipedia_2ed02ab72a.search.json","829","a016513d3bc46609958f308b3aee66adf4553d0a7c6444664699d69e16db731d","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\ps_wikipedia_da229d034e.search.json","2677","f097adb40da79b1aa1d2872d4e6baf1bcfa3cefdc835a8b5854b8572bbc43f1c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\sd_wikipedia_cf163743bf.search.json","2682","3dd95686dc9ad2737c6e36fe718c4c7f04353590dadf6a3c4630057b694b960b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\sd_wikipedia_d6bea35093.search.json","2642","fcf4858fa2174dea5c0be228ebdc769a147be3d0da59abbbf65c91f35e44f384","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\sd_wikipedia_f04dcc2023.search.json","2485","6be48d9361670b20c19e5a1295530a707bb5b41b2b75364294feb2bd27e62315","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\tg_wikipedia_281d116ad6.search.json","1280","71f11dcf600800a404642b74615a2e0011e31df34bbdd228615565ad67e4c260","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\tg_wikipedia_aa6db038d4.search.json","3078","ea9b07f4bbd3d612ef28f00fc11d0907ff567bb6edac57f983d1111ea4350569","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\search_json\tg_wikipedia_fb1ea7f67e.search.json","2601","b5f55363893e7ba29945f1b551286e7c1cb0618e530b09bae6f6a6fe36d34224","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\ckb_wikipedia_ce4ecee880.wiki.txt","1915","311a798ca1d7ce8d4c5c10f905652dfe22a60d3e7408abb36e03fbd8f10d1e57","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\hy_wikipedia_536e187675.wiki.txt","40732","dbd27eddd3c2f56272586432f0cf404f84a4dcce1b0d9f8fcb27cf36398c3cc0","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\hy_wikipedia_title_3062ec2a4e.wiki.txt","5185","9d43abc49e2088ad7c81eb0eaf3dc3d2006b96f16aafa508aeb3dfbb4a692070","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\hy_wikipedia_title_f9aeb67c84.wiki.txt","11145","69dd6813ee8aabcfc57d66c8ea9ff2a21da099a6286748bfc6f215540e41d1a8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\ps_wikipedia_8dcb3c2c38.wiki.txt","16609","35e202303a6e712f7d918a7ebdf8e6ade2d70dd4fb7e9490f7da8a466581772a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\sd_wikipedia_dc924da525.wiki.txt","6076","d2c9cc121254b44cb3bfaf6b2a5376b95a7ea7a6414683ecaedae514ad1a3d7b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\tg_wikipedia_33caf418cb.wiki.txt","34542","19c090678313c98607c37d7923c056c6b37c1088ec6f192a64e0428c60499385","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t071710z_r3_eigenvalue_paced_429_recovery\wikitext\tg_wikipedia_b87a1e0b20.wiki.txt","4330","fbf1074cc8afeaa2681e5d548ab4caceaced30a85d34f5072f4af8f690c355a3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
