formula_refresh_id,source_formula_note_id,source_id,zip_entry,line_number,formula_neighboring_signal,snippet,source_use_label,layout_or_codepoint_note,boundary_decision,non_claim_boundary
CJK-FAA2-FORMULA-0076,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0056,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols4-6_classical-modern_bilingual.tex,527,CJK text on line with TeX/math marker,\textit{注释说明：}刘徽在此处指出了古法 $V = \frac{9}{16}d^3$（暗含 $\pi = 3$ 的特定配置）的错误。他引入了\textbf{牟合方盖}（mouhe fangai，两个垂直圆柱的交合体）这一关键概念，正确地指出球体内切于此立体之中，但未能完成最终计算。这一问题后来在5世纪由\textbf{祖暅}（祖冲之之子）解决，...,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0077,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0057,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols7-9_classical-modern_bilingual.tex,108,CJK text on line with TeX/math marker,"pdftitle={九章算术 卷七至卷九 文言文/白话文 对照版},",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0078,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0057,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols7-9_classical-modern_bilingual.tex,109,CJK text on line with TeX/math marker,pdfauthor={刘徽 注},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0079,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0057,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols7-9_classical-modern_bilingual.tex,267,CJK text on line with TeX/math marker,{\small\textbf{公式：}_result = (a₁×e₂ + a₂×e₁) / (e₁ + e₂)_},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0080,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0058,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols1-3_classical-modern_bilingual.tex,157,CJK text on line with TeX/math marker,"pdftitle={测圆海镜分类释术 卷一至卷三 文白对照版},",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0081,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0058,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols1-3_classical-modern_bilingual.tex,158,CJK text on line with TeX/math marker,pdfauthor={李冶 原著；顾应祥 分类释术；现代白话翻译},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0082,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0058,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols1-3_classical-modern_bilingual.tex,1136,CJK text on line with TeX/math marker,黄广弦 & 510 & 勾=240，股=450时的弦 \\,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0083,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0059,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols4-5_classical-modern_bilingual.tex,87,CJK text on line with TeX/math marker,\fancyhead[L]{\small\textcolor{classicalcolor}{文言文}\quad\textcolor{separatorcolor}{$\blacktriangleright$}\quad\textcolor{moderncolor}{白话文}},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0084,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0059,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols4-5_classical-modern_bilingual.tex,205,CJK text on line with TeX/math marker,"pdftitle={测圆海镜分类释术卷四至卷五 —— 文言文白话文双语对照版},",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0085,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0059,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols4-5_classical-modern_bilingual.tex,206,CJK text on line with TeX/math marker,pdfauthor={元 李冶 撰；明 顾应祥 释术},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0086,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0060,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols6-10_classical-modern_bilingual.tex,48,CJK text on line with TeX/math marker,\fancyhead[R]{\small\textcolor{moderncolor}{文言文~$\leftrightarrow$~白话文}},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
