lexeme_id,row_id,language_id,language_label,english_concept,draft_form,script_or_codepoint_scope,source_status,source_basis,formula_neighboring_usage_note,term_alternatives_or_register_note,codepoint_tex_pdf_note,status
cjklex-0004,ko-source-attestation::ko-wiki-backfill-homomorphism-theorem::부분 가군,ko,Korean addendum,submodule,부분 가군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-homomorphism-theorem 준동형 정리 rev 39209009 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0004,ko-source-attestation::ko-wiki-backfill-primary-ideal::부분 가군,ko,Korean addendum,submodule,부분 가군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-primary-ideal 으뜸 아이디얼 rev 39160791 count 16; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0004,ko-source-attestation::ko-wiki-ideal::부분가군,ko,Korean addendum,submodule,부분가군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,term-ja-0026,ja,Japanese,Lie group,リー群,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Formula-neighboring note: preserve source TeX/math notation and do not upgrade the draft term beyond the cited source context. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,ko-source-attestation::ko-wiki-group-theory::리 군,ko,Korean addendum,Lie group,리 군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-group-theory 군론 rev 41776557 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,ko-source-attestation::ko-wiki-linear-algebra::리 군,ko,Korean addendum,Lie group,리 군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-linear-algebra 선형대수학 rev 41811221 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,ko-source-attestation::ko-wiki-backfill-irreducible-representation::리 군,ko,Korean addendum,Lie group,리 군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-irreducible-representation 기약표현 rev 41663389 count 3; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,ko-source-attestation::ko-wiki-backfill-hopf-algebra::리 군,ko,Korean addendum,Lie group,리 군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hopf-algebra 호프 대수 rev 41657185 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,ko-source-attestation::ko-wiki-backfill-su2-representation::리 군,ko,Korean addendum,Lie group,리 군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-su2-representation SU(2)의 표현론 rev 39766810 count 5; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0005,ko-source-attestation::ko-wiki-backfill-reductive-lie-algebra::리 군,ko,Korean addendum,Lie group,리 군,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-reductive-lie-algebra 가약 리 대수 rev 39482473 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0006,term-ja-0027,ja,Japanese,semisimple,半単純,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Formula-neighboring note: preserve source TeX/math notation and do not upgrade the draft term beyond the cited source context. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0006,term-zh-hans-0023,zh-Hans,Simplified Chinese,semisimple,半单,Simplified Han,source-canon-sufficient-for-scoped-draft,zh-Hans-src-001 AlJabr-1 TeX source repository | zh-Hans-src-002 AlJabr-2 TeX source repository | CJK-native source-support/codepoint ledgers,"Formula-neighboring note: preserve source TeX/math notation and do not upgrade the draft term beyond the cited source context. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",半单的 | 半单表示 when representation context is explicit,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
