record_id,record_type,parent_id,line_start,line_end,content_sha256,label,coverage_state
NOE-P02-STRUCT-PROSE-BLOCK-0216,prose_block,NOE-P02-STRUCT-SECTION-0028,2215,2215,F7F07E96FE2C0822D70ABD72F6A7E9C109D04EF6DCF8B2E619C550617B9A31BE,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0166,equation_display,NOE-P02-STRUCT-SECTION-0015,2216,2218,8D0E452BB257FF25686E9D79F7CECE62D0F0625781231CA3843DAACA8F63AE6D,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0217,prose_block,NOE-P02-STRUCT-SECTION-0028,2219,2219,C1C2A3811612A5A853681C2F533921AD9ED4629037ABC3F3D7F64A9C855A5900,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0167,equation_display,NOE-P02-STRUCT-SECTION-0015,2220,2225,FA437DDCAA612F0217D023B623C51D6452E5D8C38059CB4078C9F159AA0807D1,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0218,prose_block,NOE-P02-STRUCT-SECTION-0028,2226,2226,76C04F641B09B6D1356EB4672DE79F3FFD929E10CD222E01543CFF55B6B3DCD4,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0219,prose_block,NOE-P02-STRUCT-SECTION-0028,2230,2230,E11CBD9B7EA86FB656EFBF0E0A02CCA151831C46E836AE7563645722F1533464,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0220,prose_block,NOE-P02-STRUCT-SECTION-0028,2234,2234,3D2597942029723D7CCE11F1633EFE5DD05A484C22CC2A4769501500A4325EA9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0221,prose_block,NOE-P02-STRUCT-SECTION-0028,2236,2236,07E7FF5BA2C59C83CB810F524E6C8816534BC14811FD397EA6C8669E8FB1B4E4,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0222,prose_block,NOE-P02-STRUCT-SECTION-0028,2240,2240,331DA25B32DC349A513641A9FC88529B9825E74BDC4F68785883D01440EBD60E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0168,equation_display,NOE-P02-STRUCT-SECTION-0015,2241,2243,8F65D6B936DD06D69955B0B131FA7F93DA486B5D6C97DC6D702A9D091F1FB653,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0169,equation_display,NOE-P02-STRUCT-SECTION-0015,2244,2246,069763BD752CB439A7A4039FC01954101E82E001E1A547A32329BB83CB9948F5,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0024,subsection,NOE-P02-STRUCT-SECTION-0015,2248,2248,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0223,prose_block,NOE-P02-STRUCT-SECTION-0028,2250,2250,3787F2FAFA174B5261A4B02B6BE93085F07755D58D2705FB4F8B833AF6BA88EC,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0025,subsection,NOE-P02-STRUCT-SECTION-0015,2252,2252,A4789A6BC16280B7E1340F068FABC79FD910860CD64D3D349D641D2410BD5701,"$N$ tritt nicht in Produkten in Faltung mit irgend einer Form von System II ein, ebensowenig wie mit Potenzen oder Produkten von Formen von System II. Es bleiben an Produkten in Sy",indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0016,section,NOE-P02-STRUCT-ROOT-001,2255,2255,5ECE43C7377E7C101826778B942AA40DF97DBEE86F29623642E21B15E4E52177,\ 14.Formen neunter Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0170,equation_display,NOE-P02-STRUCT-SECTION-0016,2257,2264,5EAB56F3D08CEB1736545E42C6159A25681131B8CA8E4221AA89A180E871EBBB,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0026,subsection,NOE-P02-STRUCT-SECTION-0016,2267,2267,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0171,equation_display,NOE-P02-STRUCT-SECTION-0016,2268,2277,2FDCFAAC398001F79E3D7EC95ACD40CC944483164655CB312E03D21ED9FF19CA,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0172,equation_display,NOE-P02-STRUCT-SECTION-0016,2278,2284,BDE88E6297608E1998BBD1CDE7D947290CCC0EA4AC3D9D44FE93B619BEBF5886,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0027,subsection,NOE-P02-STRUCT-SECTION-0016,2285,2285,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0224,prose_block,NOE-P02-STRUCT-SECTION-0028,2287,2287,6C90B448B5893749FADDFB95FE2DA71B886F9C7275477E3611A7EADC4A6FE9DB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0225,prose_block,NOE-P02-STRUCT-SECTION-0028,2289,2289,A1261058321AA85483353294BCB57C297F02D4B631E218E8B0B3DDC50BD53D3D,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0226,prose_block,NOE-P02-STRUCT-SECTION-0028,2291,2291,C289073145E98ABDDCEFF54B9340EA9BFCC52C9D754DF232CA320579E177A553,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0227,prose_block,NOE-P02-STRUCT-SECTION-0028,2293,2293,14E358E8B4822FF4D77C55336AB5543B4495DF0F827E33192C1AB37CB65D75C1,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0228,prose_block,NOE-P02-STRUCT-SECTION-0028,2295,2295,52F2D502BB7C4806F62F269CA3D4596CA4353A953F7A6C91816D71F0B72DC8EA,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0173,equation_display,NOE-P02-STRUCT-SECTION-0016,2296,2305,027AEA72470B76E4F07B8579269BADB366DEEE38DEF2F5A6934B8F12CA59BEFF,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0229,prose_block,NOE-P02-STRUCT-SECTION-0028,2306,2306,857D1F5D3CF2AA66D4F76EDBF23F72E2D513BED3BED78B8D3F64B080DAF7460C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0230,prose_block,NOE-P02-STRUCT-SECTION-0028,2308,2308,50DE45BC983980F6D714CCC672472287B7C142AB7B7985713F6ED4FB667AE709,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0231,prose_block,NOE-P02-STRUCT-SECTION-0028,2310,2310,39004749F7ADF68138B3377EE74B9CDC3F9C2BAB13BB8678FBDACCE98BBFAAC0,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0232,prose_block,NOE-P02-STRUCT-SECTION-0028,2312,2312,8A1506DCE6D71B990B0A265AF77347837AB0BFAE44B58FF0B50531BACB5856A7,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0233,prose_block,NOE-P02-STRUCT-SECTION-0028,2314,2314,0CFB91A9C638AE39E127F7B1312ABB2A454D699FA7781B5FA04F75E44D0F4290,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0234,prose_block,NOE-P02-STRUCT-SECTION-0028,2316,2316,D6E22AAEA4D231AA5A98D68C199C1E78CFB56C17C19987730D1B082D30816646,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0174,equation_display,NOE-P02-STRUCT-SECTION-0016,2317,2321,6ABB8E4360D9CA6DBE3E60DB7CBB4B8DA112F1C2D193300B9D7E35B3F5B02D6C,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0235,prose_block,NOE-P02-STRUCT-SECTION-0028,2322,2322,16E5F28B1F1674CAF5548E6102DE1662A276246F6CD3A39F3B604FBD6D8BA19F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0236,prose_block,NOE-P02-STRUCT-SECTION-0028,2324,2324,30B4322A2B32EA40F545AFA777EB16A1CF972BB0C12839A251D1B739BA0513E6,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0175,equation_display,NOE-P02-STRUCT-SECTION-0016,2325,2327,BE507EF93E236BC6943302937028E29E676CE7144DFCB1BBB35A5F5477183768,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0028,subsection,NOE-P02-STRUCT-SECTION-0016,2329,2329,6F5891457E445EF826C90A46F1694BA9BFF43614CE0F84142FDBE6BB5FC2EBDB,Folgerungen: Nur die Form $j$ tritt in Faltung mit $$ und $( x)$ ein.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0237,prose_block,NOE-P02-STRUCT-SECTION-0028,2331,2331,96561814FBF9918AA8B3DB1696C9583171EA576016BA1AFC3A61E9811C6F79FB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0017,section,NOE-P02-STRUCT-ROOT-001,2334,2334,AB200B158368CFC08CB4659E5549AFFA657869AA122DA606F00B367263FFECDF,\ 15.Formen zehnter Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0176,equation_display,NOE-P02-STRUCT-SECTION-0017,2336,2342,AA4FA8A81887C6E79768E388E1E763705C06CF011368EA33217128CE0F9D9E32,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0029,subsection,NOE-P02-STRUCT-SECTION-0017,2343,2343,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0177,equation_display,NOE-P02-STRUCT-SECTION-0017,2344,2355,061A32C8E526AF097AA959C4FA43EB5BE7F8734A766CBE058046E284DF7DC606,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0030,subsection,NOE-P02-STRUCT-SECTION-0017,2357,2357,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0238,prose_block,NOE-P02-STRUCT-SECTION-0028,2359,2359,1B1756A007A4F6BBE3EB7DD1E5FCE52DC74EB47542DD76559759E7FB9D7A9B0D,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0239,prose_block,NOE-P02-STRUCT-SECTION-0028,2361,2361,E5EE121F1415EF14EC846C59CAE8A20412E1B6FA426C5DB38D652FF8A4691290,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0031,subsection,NOE-P02-STRUCT-SECTION-0017,2363,2363,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0240,prose_block,NOE-P02-STRUCT-SECTION-0028,2365,2365,B5BFE3A625561A5680ACBC38777BA0062ED10446192CCCEE3B74D886CA0DC682,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0018,section,NOE-P02-STRUCT-ROOT-001,2368,2368,676C6BCD272A796B949A0DB7A53058AD7101DFEAFA3557FB2ADD9298BD53D27C,"\ 16.Formen 11., 12., 13., 15. Ordnung (System III).",indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0178,equation_display,NOE-P02-STRUCT-SECTION-0018,2372,2379,4D486B09CC503C45A7B3F357185522E60E93118D0425E4AFF2FA0F780082D03A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0032,subsection,NOE-P02-STRUCT-SECTION-0018,2380,2380,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0179,equation_display,NOE-P02-STRUCT-SECTION-0018,2381,2390,16D3188C26AAC43CF6EA10DEEE68DE498D5218B2BDE6CFF562BA88E128BA4E8F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0180,equation_display,NOE-P02-STRUCT-SECTION-0018,2393,2398,5AAA2EF4EE901FB40D8F3C38FFAB2280B44BC77697F73F38F168FADA13316920,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0033,subsection,NOE-P02-STRUCT-SECTION-0018,2399,2399,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0181,equation_display,NOE-P02-STRUCT-SECTION-0018,2400,2405,7354584409866A8C563AE398E5A3912145958B321A4204684493A3B460BEFB52,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0182,equation_display,NOE-P02-STRUCT-SECTION-0018,2408,2410,65722B29A2A1003145B38B6910476C2D39D4375A3FCE4DA7DC119EA39987C39D,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0034,subsection,NOE-P02-STRUCT-SECTION-0018,2411,2411,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0183,equation_display,NOE-P02-STRUCT-SECTION-0018,2412,2415,F931FAF74AA7B55F9FEF3D2F3C30D79C940DC517CA3F294D207CA1BA41FFA325,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0184,equation_display,NOE-P02-STRUCT-SECTION-0018,2418,2420,3A57CFECAE4897EF0B3EB19082E81C71F8B1DB7F7CA7A20CB6FFA4BD212B021E,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0185,equation_display,NOE-P02-STRUCT-SECTION-0018,2422,2424,2A444CF3B022F5A1C980CAAC57095C8214C770643D90765EC5AFEC4763595C78,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0035,subsection,NOE-P02-STRUCT-SECTION-0018,2426,2426,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0241,prose_block,NOE-P02-STRUCT-SECTION-0028,2428,2428,F2628F1EDEB88BC1EC8B074358FE768432E780F066EE69879A6A5A36B02B9AF5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0186,equation_display,NOE-P02-STRUCT-SECTION-0018,2429,2431,19D92DF2721B8B83F862D8F97C7A0D93A7E46CEECB335332D824CBEAC99E7AF3,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0242,prose_block,NOE-P02-STRUCT-SECTION-0028,2432,2432,E5A58FFCF7265DB035DF5408BDFB6F55ED0D79756A114B10873D2F987742BECB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0036,subsection,NOE-P02-STRUCT-SECTION-0018,2434,2434,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0037,subsection,NOE-P02-STRUCT-SECTION-0018,2436,2436,1983F47583CAF2612CEC2BDB0CD2DC7E03503EFC29E7EAAB532EE83DF48BE448,Nach dem Schema zur Faltung \ 7 und den Folgerungen der \ 8 bis 15 sind hiermit die irreduziblen Formen des Systems III (117 Formen) erschöpft.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0243,prose_block,NOE-P02-STRUCT-SECTION-0028,2443,2443,3086ABBE80DA1C19499F7D79EB1B0EC04537576C2E958DE516C5614C5B902E97,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0019,section,NOE-P02-STRUCT-ROOT-001,2447,2447,6E4B599175688DA029D70F209BDCFDFF0034ABF275DCDDA76D8FE3F88401B474,\ 17.Reduktion des Moduls $(ss'u)^4$ und des Systems von $s$.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0244,prose_block,NOE-P02-STRUCT-SECTION-0028,2450,2450,B0588E3907C31D367D0468996E1186892142C8C0BAE92F7315DE148757883936,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0187,equation_display,NOE-P02-STRUCT-SECTION-0019,2451,2453,FA1C0FF5AC3EBC61F645DC97F84491A909EDF2BF52F03578655E447B4D59C5FA,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0245,prose_block,NOE-P02-STRUCT-SECTION-0028,2454,2454,8FB6248E0F72072338F55F6740439DC0E0A7C051CC4F4D95764D02953F9D225A,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0188,equation_display,NOE-P02-STRUCT-SECTION-0019,2455,2460,BD3E0FD33C791262DA6453C057EDBDA04996EF18F4FFA23A0B0622FA60AC45AF,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0246,prose_block,NOE-P02-STRUCT-SECTION-0028,2462,2462,CE5DAF7E731982F2F35E703B0975E6DD0C41E44412228401DB46305AD4166979,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0189,equation_display,NOE-P02-STRUCT-SECTION-0019,2463,2467,168487807F442D87F030064BB635485303ABA33AFE11809A0BFB01F59CBD48E7,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0247,prose_block,NOE-P02-STRUCT-SECTION-0028,2468,2468,54C27369FDEDE1E0C27138D00228ABFA39B52D30EF2664561E995D96F94BA1B3,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0190,equation_display,NOE-P02-STRUCT-SECTION-0019,2469,2478,CF7ABD79EE32F35C0BFFB4EEE9BCC1FB262158827318E56A5FE6A147C8AF8030,numbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0026,note,NOE-P02-STRUCT-SECTION-0019,2478,2478,412CA345CCF75BF9C0806BCE695BE8DE808B79984251A7A54D202CF6101DD451,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0248,prose_block,NOE-P02-STRUCT-SECTION-0028,2479,2479,2E159EC3ECC68433F9D893FC30EF43AD051287C36F4A42AF8CC764CC88560E82,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0027,note,NOE-P02-STRUCT-SECTION-0019,2481,2481,90376E716F15EB58AD654FFC614FCBBFA39E835B2EEB20A4AECAC8BC47D8B966,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0191,equation_display,NOE-P02-STRUCT-SECTION-0019,2482,2491,C2441C87F5803A8147F44D023A8990750095AAB36D212593B34A45BE1F8E160A,numbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0249,prose_block,NOE-P02-STRUCT-SECTION-0028,2492,2492,412CA345CCF75BF9C0806BCE695BE8DE808B79984251A7A54D202CF6101DD451,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0250,prose_block,NOE-P02-STRUCT-SECTION-0028,2494,2494,5CFA420D2C94E8633E5E70DD30C5082795730D302BE953A640130EC0459F7627,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0192,equation_display,NOE-P02-STRUCT-SECTION-0019,2495,2497,5BCFCE5C161E457B64DF39C66F4836EF5CA94C21F2CD305FAD2D80E548CE66AD,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0251,prose_block,NOE-P02-STRUCT-SECTION-0028,2498,2498,3B58ACF729D7C42837254AFA0BDB5A1FA0749336DFA64BFDFFB1847B36E82E21,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0193,equation_display,NOE-P02-STRUCT-SECTION-0019,2499,2501,9E8EA0F6A2901004B19CA127EC28E3F9F8763F16554A0D7540C885CF7AE409DA,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0252,prose_block,NOE-P02-STRUCT-SECTION-0028,2502,2502,771802BB3E23E763F5666A51D123C9C1A8C5438C527C9A7A385AB4F2D5972D69,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0194,equation_display,NOE-P02-STRUCT-SECTION-0019,2503,2506,8525BFEF95E17D70548C59E6CEE8F794F81422316ECDA6E32A4686F35C6A319B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0253,prose_block,NOE-P02-STRUCT-SECTION-0028,2507,2507,B84B2454613750F58DD4B16AF6A584102F583A3F34864391FF8EAA02770F0B08,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0195,equation_display,NOE-P02-STRUCT-SECTION-0019,2508,2516,F76C81B6F0AE145283563B22BBF5BD6768EB2469FD53A9421174485EAB583CCE,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0254,prose_block,NOE-P02-STRUCT-SECTION-0028,2517,2517,247D76DD774BF05BAC2AFD9837E083C0E6D0BBC9B8DCD21E5B3673641B36DDF6,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0196,equation_display,NOE-P02-STRUCT-SECTION-0019,2518,2521,06754DC07220748C06A9E27945CF7B54903ED6380E8ECDF95B302AFF84F68BA5,numbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0255,prose_block,NOE-P02-STRUCT-SECTION-0028,2523,2523,0F09CFBABAA080958A6D5D1B2971D5FB7ADB79651FC63B7D4F1F5A5A3768C204,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0256,prose_block,NOE-P02-STRUCT-SECTION-0028,2525,2525,F1C1D35B8D203C50A4E3B46472871A0CCCD0A4354517F194A9C855558C992C47,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0197,equation_display,NOE-P02-STRUCT-SECTION-0019,2526,2528,865011F28AA01F49CD70F6CF9C71F40A6B4A520DEE80B1A1A85630D4BB869A6B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0198,equation_display,NOE-P02-STRUCT-SECTION-0019,2529,2531,D449591C019A314F8590BAF6D2DB29A645E3BEF51A5D54E1D47CF2A11EE067F6,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0257,prose_block,NOE-P02-STRUCT-SECTION-0028,2533,2533,47D52A6C3F14358FC42A40BFC1DD8EBAF533320D457F5B36FBFC92C3BA0998D6,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0199,equation_display,NOE-P02-STRUCT-SECTION-0019,2534,2544,1223E3A3BA2E1CF719791D2F03B1AC085F8100AA51CE089172FEC61C1E084911,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0258,prose_block,NOE-P02-STRUCT-SECTION-0028,2545,2545,89B8ABA7AB74206DB7861A30B02D45EDD99E53DBA689E288573A56BBD2D685A0,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0259,prose_block,NOE-P02-STRUCT-SECTION-0028,2547,2547,5D0C931B467C08A3D8A6C42082C6F48245AB62DC5870EFE2DF35FFEE487BBB1A,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0200,equation_display,NOE-P02-STRUCT-SECTION-0019,2548,2561,551874327DDF12F8CA889D646A03EE2F93B327364CCFB92F755057F90D5C3B33,numbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0028,note,NOE-P02-STRUCT-SECTION-0019,2562,2562,AAAB86292F423DD9DC1BB2D5D2AD324A6E633BA542572A6A0DE8B2807FB1CA13,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0038,subsection,NOE-P02-STRUCT-SECTION-0019,2564,2564,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0201,equation_display,NOE-P02-STRUCT-SECTION-0019,2565,2567,29E3D9EDE9655358EC071854A190CEA639AD71EE70B6167A0B6BA6434627CA43,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0260,prose_block,NOE-P02-STRUCT-SECTION-0028,2568,2568,119550D84941C25E168DB9E9C316C59847E7C52E7E8970A7F208971BF8CDBF4A,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0020,section,NOE-P02-STRUCT-ROOT-001,2571,2571,C21485F024378E36245B67039333E2088D1A8F903F5C637DD1F11B3CE173674E,\ 18.System $s_I$.,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0202,equation_display,NOE-P02-STRUCT-SECTION-0020,2574,2579,CD7972A394AC53468964B0E3648BABAA35E8C0C59F8CE13A2A226F10AA62D15F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0039,subsection,NOE-P02-STRUCT-SECTION-0020,2581,2581,4D7035B53272A87522F01ECEEADFEEF65E30FD13B9BEAD8D08058B0A8DC9F92F,Irreduzible Formen.,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0203,equation_display,NOE-P02-STRUCT-SECTION-0020,2584,2586,55256B0F2EC72197CDE28B03124DE8BC638F31C5CC214CACE7C25C6898722E59,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0204,equation_display,NOE-P02-STRUCT-SECTION-0020,2589,2595,70393E53E574B34B572AF42E2E7B38E5F0BB6DC314D7C58EFC5982C16FB7B6B5,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0205,equation_display,NOE-P02-STRUCT-SECTION-0020,2598,2606,146E41F97B918110530F8E659C01A0F64066D4570412144CC65590B81149EE1D,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0206,equation_display,NOE-P02-STRUCT-SECTION-0020,2609,2618,F76E99D4B8F48A1A60FB9D602A678DB6B7A10A925D3DF1D0642CB99D87C0E408,unnumbered display,indexed_not_independently_source_certified
