structural_id,work_unit_id,structure_type,type_ordinal,language,script,surface_role,parent_id,order_index,authority_path,authority_start_line,authority_end_line,target_path,target_start_line,target_end_line,target_span_sha256,completion_state,review_state,publication_state,boundary_confidence,continuation_cursor
SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0003,BOOK_TITLE_INTRO,closed_prose_unit,3,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-WORK_UNIT-0001,10035,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,89,90,8148D9FC510971D383D2E88B73266B3BE9E7E8EF4A89AF8FDEB5001D33833C73,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001
SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001,BOOK_TITLE_INTRO,section,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001,10036,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,90,90,C5F37E961E8001835A9668F932544CDFE771E7CB2128809CD173B89CF924F8C7,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0004
SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0004,BOOK_TITLE_INTRO,closed_prose_unit,4,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001,10037,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,92,97,B436CE28B9E2D48B5FC6D5319338736AA16CC400A38622A4B45EAC77F7D039B0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0005
SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0005,BOOK_TITLE_INTRO,closed_prose_unit,5,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001,10038,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,99,108,A379C10652E4901D7B8C9FBAFBA4DA5D083DA53C0E91D7548C1FE106FFF18909,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_TITLE_INTRO-THEOREM-0001
SLISV-V038-RU-BOOK_TITLE_INTRO-THEOREM-0001,BOOK_TITLE_INTRO,theorem,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001,10039,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,110,118,70623BDBCDE341613A6CC297447D19309B943C10D331343AD373F74ACA4DDCD4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0006
SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0006,BOOK_TITLE_INTRO,closed_prose_unit,6,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0001,10040,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,120,122,9DC2D3A25C4D0794571A7EA0A6C9B38E9A3F0C5ABA0CDCB84C43DA6BAE5E90AD,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0007
SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0007,BOOK_TITLE_INTRO,closed_prose_unit,7,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0002,10041,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,124,124,BD2902C2E819C479F21621F115E764E96B7490448B83EB13A5F5454997E71984,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0002
SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0002,BOOK_TITLE_INTRO,section,2,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0002,10042,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,124,124,BD2902C2E819C479F21621F115E764E96B7490448B83EB13A5F5454997E71984,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0008
SLISV-V038-RU-BOOK_TITLE_INTRO-CLOSED_PROSE_UNIT-0008,BOOK_TITLE_INTRO,closed_prose_unit,8,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_TITLE_INTRO-SECTION-0002,10043,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,20988,21080,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,126,127,00F741E941E16113416587E14FCDB2CF443F66D065C254E29392EA8A0CF8816A,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-DEFINITION-0001
SLISV-V038-RU-BOOK_S01-DEFINITION-0001,BOOK_S01,definition,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0001,20000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,130,130,6168823E363F1A494F1405EA4EB478F22A4518A07FFDDD1F5FE4DFE9756A0E2F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-SUBSECTION-0001
SLISV-V038-RU-BOOK_S01-SUBSECTION-0001,BOOK_S01,subsection,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0001,20001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,130,130,6168823E363F1A494F1405EA4EB478F22A4518A07FFDDD1F5FE4DFE9756A0E2F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S01-WORK_UNIT-0001
SLISV-V038-RU-BOOK_S01-WORK_UNIT-0001,BOOK_S01,work_unit,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,,20002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,130,156,0F3C8938DB0979A5E51DE1C0D93395BB9D4EACF469AFAC28D02270DC1D7996CD,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0001
SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0001,BOOK_S01,closed_prose_unit,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0001,20003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,132,132,F1EBEBF21CDC38E5B3AC7233C0009D782C50473319D825AEF5125AB8447D18D5,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-EQUATION_DISPLAY-0001
SLISV-V038-RU-BOOK_S01-EQUATION_DISPLAY-0001,BOOK_S01,equation_display,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0001,20004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,134,136,A30E48F73D096E61C19B0B1B174BAFE6C74934329FC73920B71F8F3722CB9BA4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S01-DEFINITION-0002
SLISV-V038-RU-BOOK_S01-DEFINITION-0002,BOOK_S01,definition,2,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,138,138,1A99B5FEA471824076AC39579E5F1AE2A2564BEE55F5B9C317BC37FA7200E255,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002
SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,BOOK_S01,subsection,2,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,138,138,1A99B5FEA471824076AC39579E5F1AE2A2564BEE55F5B9C317BC37FA7200E255,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0002
SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0002,BOOK_S01,closed_prose_unit,2,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20007,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,140,140,352FB98597DB87033B5B3053CCB5927C8A051D7966CCDD063D019769A41B74AB,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-EQUATION_DISPLAY-0002
SLISV-V038-RU-BOOK_S01-EQUATION_DISPLAY-0002,BOOK_S01,equation_display,2,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20008,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,142,144,DD252DECF4AF34D4B13A8B0B40EC6D6BF7FC72DA77BB9B210603032EC1A38551,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S01-EXAMPLE-0001
SLISV-V038-RU-BOOK_S01-EXAMPLE-0001,BOOK_S01,example,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20009,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,146,146,6C494800BB71FE0AC51889301E77CCA2F6482AB6F317A0D1F12C5D38A651C6F3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0003
SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0003,BOOK_S01,closed_prose_unit,3,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20010,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,148,148,926E8FD3A9996C14A40E99303BCAFBFA89300C44FB42D7E78CD41334C890AE5F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0004
SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0004,BOOK_S01,closed_prose_unit,4,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20011,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,150,150,C5D63A231C061DF8749203456DEC77080BEB164F5F8BB802B47FC077E9481BE1,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S01-EQUATION_DISPLAY-0003
SLISV-V038-RU-BOOK_S01-EQUATION_DISPLAY-0003,BOOK_S01,equation_display,3,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20012,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,152,154,22DCEB9F90A34CFEF496E362DCDD83BA63114A0D17C2309182842DB80EFF08AD,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0005
SLISV-V038-RU-BOOK_S01-CLOSED_PROSE_UNIT-0005,BOOK_S01,closed_prose_unit,5,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S01-SUBSECTION-0002,20013,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21081,21108,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,156,156,EA7F7581EFFFA874D66433181B964BDBE73169FBD9D3653FF5152362EFFA8D79,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0001
SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0001,BOOK_S02,closed_prose_unit,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,30000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,160,160,2FAE07A4C1A3980D8EB3C4ABF18A1E25BCFC2569C60A8D39A0EBDC4E0069CDA2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001
SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,BOOK_S02,subsection,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,30001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,160,160,2FAE07A4C1A3980D8EB3C4ABF18A1E25BCFC2569C60A8D39A0EBDC4E0069CDA2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S02-WORK_UNIT-0001
SLISV-V038-RU-BOOK_S02-WORK_UNIT-0001,BOOK_S02,work_unit,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,,30002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,160,168,DB5CEE104B863B5821C4D73E1387BF93B948F083F0D32F67F298E476EA862D4A,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0002
SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0002,BOOK_S02,closed_prose_unit,2,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,30003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,162,162,2E3D7172A31485C6637E064F6F6BE32E36BC2B161E3A583B65FE432D0C0BE0C9,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0003
SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0003,BOOK_S02,closed_prose_unit,3,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,30004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,164,164,C91D2BD6F11A1C2492E57E75A5788B5C1E53DF7A5C0AF1DF78CBB07C86D4F9B4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0004
SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0004,BOOK_S02,closed_prose_unit,4,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,30005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,166,166,C23576DDD338E7C6A83AC53F4E5554344A274FE2A9F491A80CFA12A016D5A917,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0005
SLISV-V038-RU-BOOK_S02-CLOSED_PROSE_UNIT-0005,BOOK_S02,closed_prose_unit,5,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S02-SUBSECTION-0001,30006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,168,168,310B738686F1B9EC96110B10666E3E252B0737504D4C9E17953A3B5CEA667D86,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S03-CLOSED_PROSE_UNIT-0001
SLISV-V038-RU-BOOK_S03-CLOSED_PROSE_UNIT-0001,BOOK_S03,closed_prose_unit,1,ru-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-RU-BOOK_S03-SUBSECTION-0001,40000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-ru.tex,172,172,9C69E74D8908DF290E83F57EDC299D8C050D523C91548CCC6287A9EA110F208E,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-RU-BOOK_S03-SUBSECTION-0001
