structural_id,work_id,unit_type,title,parent_id,order,authority_path,authority_locator,authority_sha256,authority_language,target_count,target_languages,target_paths,target_locators,completion_state,review_state,publication_state,continuation_cursor,boundary_confidence,ambiguity,decision_ids
NOE-P32-KO-U18-DISPLAY-003,noether.paper32.ko.translation_producer,equation_display,\[ \Pi=-\varepsilon^{-1}. \],NOE-P32-KO-U18,7,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""equation_display 3 within routed U18"",""global_line_start"":16160,""global_line_end"":16162,""local_line_start"":14,""local_line_end"":16,""char_start"":1188,""char_end"":1224}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 3 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":23,""local_line_end"":27,""char_start"":871,""char_end"":1051}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-PARA-005,noether.paper32.ko.translation_producer,paragraph,"Nun ist auch $\varepsilon$ Relativnorm einer Zahl aus $P(\varepsilon i)$, nämlich von $\varepsilon^{(p+1)/2}$. Folglich gilt das Analoge für",NOE-P32-KO-U18,8,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""paragraph 5 within routed U18"",""global_line_start"":16163,""global_line_end"":16163,""local_line_start"":17,""local_line_end"":17,""char_start"":1225,""char_end"":1365}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 5 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":28,""local_line_end"":28,""char_start"":1052,""char_end"":1184}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-DISPLAY-004,noether.paper32.ko.translation_producer,equation_display,\[ \Pi\cdot\varepsilon=-1. \],NOE-P32-KO-U18,9,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""equation_display 4 within routed U18"",""global_line_start"":16164,""global_line_end"":16166,""local_line_start"":18,""local_line_end"":20,""char_start"":1366,""char_end"":1403}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 4 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":29,""local_line_end"":31,""char_start"":1185,""char_end"":1245}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-PARA-006,noether.paper32.ko.translation_producer,paragraph,"Daher ist $-1$ in $P(\varepsilon)$ als Summe von 2 Quadraten darstellbar;\footnote{Für Primzahlen der Form $8n\pm3$ findet sich diese Überlegung schon bei E. Landau, Über die Darst",NOE-P32-KO-U18,10,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""paragraph 6 within routed U18"",""global_line_start"":16167,""global_line_end"":16167,""local_line_start"":21,""local_line_end"":21,""char_start"":1404,""char_end"":1727}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 6 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":32,""local_line_end"":32,""char_start"":1246,""char_end"":1267}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-NOTE-001,noether.paper32.ko.translation_producer,note,"\footnote{Für Primzahlen der Form $8n\pm3$ findet sich diese Überlegung schon bei E. Landau, Über die Darstellung definiter Funktionen durch Quadrate, Math. Ann. Bd. 62. S. 272--28",NOE-P32-KO-U18-PARA-006,11,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""note 1 within routed U18"",""global_line_start"":16167,""global_line_end"":16167,""local_line_start"":21,""local_line_end"":21,""char_start"":1477,""char_end"":1660}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned note ordinal 1 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":40,""local_line_end"":40,""char_start"":1482,""char_end"":1628}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-OTHER-001,noether.paper32.ko.translation_producer,other,Unmatched Korean equation_display: \[ \Pi=-\varepsilon^{-1}. \],NOE-P32-KO-U18,12,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16147,""global_line_end"":16167,""local_line_start"":1,""local_line_end"":21,""char_start"":0,""char_end"":1728}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""target-only equation_display ordinal 5"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":33,""local_line_end"":35,""char_start"":1268,""char_end"":1304}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-031
NOE-P32-KO-U18-OTHER-002,noether.paper32.ko.translation_producer,other,"Unmatched Korean paragraph: 또한 $\varepsilon$도 $P(\varepsilon i)$의 원소, 곧 $\varepsilon^{(p+1)/2}$의 상대노름이다. 그러므로",NOE-P32-KO-U18,13,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16147,""global_line_end"":16167,""local_line_start"":1,""local_line_end"":21,""char_start"":0,""char_end"":1728}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""target-only paragraph ordinal 7"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":36,""local_line_end"":36,""char_start"":1305,""char_end"":1386}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-031
NOE-P32-KO-U18-OTHER-003,noether.paper32.ko.translation_producer,other,Unmatched Korean equation_display: \[ \Pi\cdot\varepsilon=-1 \],NOE-P32-KO-U18,14,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16147,""global_line_end"":16167,""local_line_start"":1,""local_line_end"":21,""char_start"":0,""char_end"":1728}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""target-only equation_display ordinal 6"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":37,""local_line_end"":39,""char_start"":1387,""char_end"":1423}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-031
NOE-P32-KO-U18-OTHER-004,noether.paper32.ko.translation_producer,other,"Unmatched Korean paragraph: 도 상대노름이다. 따라서 $P(\varepsilon)$에서 $-1$을 두 제곱의 합으로 나타낼 수 있다.\footnote{$8n\pm3$ 꼴의 소수에 대해서는 이 논법이 이미 E. Landau, Über die Darstellung definiter Funktionen durch Quadrate, Math. Ann. Bd",NOE-P32-KO-U18,15,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16147,""global_line_end"":16167,""local_line_start"":1,""local_line_end"":21,""char_start"":0,""char_end"":1728}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""target-only paragraph ordinal 8"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":40,""local_line_end"":40,""char_start"":1424,""char_end"":1664}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-031
NOE-P32-KO-U19,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U19, authority lines 16169-16171",NOE-P32-KO-WORK,19,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16169_16171_translation_input.tex,"{""description"":""complete routed source slice for U19"",""global_line_start"":16169,""global_line_end"":16171,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":705}",01C2B880BD6CC741209BE1D44D1AC9D3390877B9432AFA98956AAA719348F0CC,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U19_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U19"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":16,""char_start"":0,""char_end"":681}",translated_draft,unreviewed,private_working,routed substantive P32 prose exhausted; await next explicit Korean Noether route,high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-032
NOE-P32-KO-U19-PARA-001,noether.paper32.ko.translation_producer,paragraph,"Es sei $K$ der in $P(\varepsilon)$ enthaltene zyklische Körper des Grades $2^n$; wir behaupten, daß auch $K$ Zerfällungskörper ist.\footnote{Die Wahl des zyklischen Zerfällungskörp",NOE-P32-KO-U19,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16169_16171_translation_input.tex,"{""description"":""paragraph 1 within routed U19"",""global_line_start"":16169,""global_line_end"":16169,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":594}",01C2B880BD6CC741209BE1D44D1AC9D3390877B9432AFA98956AAA719348F0CC,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U19_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U19"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":12,""local_line_end"":12,""char_start"":324,""char_end"":613}",translated_draft,unreviewed,private_working,routed substantive P32 prose exhausted; await next explicit Korean Noether route,medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-032
NOE-P32-KO-U19-NOTE-001,noether.paper32.ko.translation_producer,note,\footnote{Die Wahl des zyklischen Zerfällungskörpers vom Grade $2^n$ als Unterkörper eines Kreisteilungskörpers ist dem Hasseschen Beispiel nachgebildet.},NOE-P32-KO-U19-PARA-001,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16169_16171_translation_input.tex,"{""description"":""note 1 within routed U19"",""global_line_start"":16169,""global_line_end"":16169,""local_line_start"":1,""local_line_end"":1,""char_start"":131,""char_end"":285}",01C2B880BD6CC741209BE1D44D1AC9D3390877B9432AFA98956AAA719348F0CC,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U19_translation_draft_v001.tex,"{""description"":""machine-aligned note ordinal 1 in Korean U19"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":12,""local_line_end"":12,""char_start"":388,""char_end"":448}",translated_draft,unreviewed,private_working,routed substantive P32 prose exhausted; await next explicit Korean Noether route,medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-032
NOE-P32-KO-U19-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Es gibt also für unendlich viele $n$ zyklische Körper des Grades $2^n$, die minimale Zerfällungskörper sind.",NOE-P32-KO-U19,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16169_16171_translation_input.tex,"{""description"":""paragraph 2 within routed U19"",""global_line_start"":16171,""global_line_end"":16171,""local_line_start"":3,""local_line_end"":3,""char_start"":596,""char_end"":704}",01C2B880BD6CC741209BE1D44D1AC9D3390877B9432AFA98956AAA719348F0CC,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U19_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U19"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":14,""local_line_end"":14,""char_start"":615,""char_end"":664}",translated_draft,unreviewed,private_working,routed substantive P32 prose exhausted; await next explicit Korean Noether route,medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-032
