physical_page	printed_page	witness_id	archive_path	finding	disposition
6	107	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage duplicates the subsection label, renumbers Definitions/Theorem, writes W^F for the authority W_F^~ notation, and changes the authority sigma B to alpha B. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
6	107	W0032	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p005_diag01.png	Comparator-derived overinclusive crop aligns visually with article page 5 / authority physical 6; all formulas and typographic structures were representable in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
7	108	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority's sigma and tau maps with alpha and beta, rearranges the two relative-position diagrams, writes i > 0 instead of i >= 0 in (1.6.1), and names the cartesian projection p rather than phi. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
7	108	W0024	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Contact/D027_contact_part01.jpg	Contact sheet part 1 contains thumbnail locators for this early article span; it is useful only for locating visual structures and supplies no accepted transcription.	LOCATOR_ONLY_ZERO_ACCEPTED
7	108	W0033	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p006_diag01.png	Comparator-derived overinclusive crop aligns with article page 6 / authority physical 7; all formulas, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
7	108	W0105	diagram_witness/support/README.md	Diagram-aid README confirms that the crop set is intentionally overinclusive and locator-only.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
7	108	W0106	diagram_witness/support/D027_diagram_witness_manifest.csv	Filtered CSV manifest provides comparator-derived crop coordinates and hashes only.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
7	108	W0107	diagram_witness/support/D027_diagram_witness_manifest.jsonl	Filtered JSONL manifest duplicates the locator metadata in machine-readable form.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
7	108	W0108	diagram_witness/support/D027_diagram_counts_by_item.csv	Filtered count records the D027 crop-witness total and supplies no page transcription.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
8	109	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
8	109	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the first term of (1.6.3) from H_c^{i-1}(X(sw)) to H_c^{i-2}(X(sw)), labels the connecting maps alpha rather than partial, and normalizes the authority F-conjugacy-class notation. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
