row_id,status,path,bytes,sha256,lane_class,mentions_japanese_zh_or_cjk,mentions_draft_pretranslation_or_interlinear_context,mentions_source_body_or_witness_terms,direct_jp_zh_source_body_candidate,first_context_hits,source_use_label,frontier,non_claim_boundary
45250d8f-changed-084,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_D9EA29B0.csv,11887,B3E55F08D11FE00F44F5FBA5CDBF923786BFA8EADFF7C2800BC5A91F2FE2733E,OLP interlinear/terminology support context,True,True,True,False,"L1: ""branch_head"",""lexeme_id"",""raw_witness_counts"",""capped_log_counts"",""effective_branch_number_D"",""kl_skew_from_target"",""branch_distribution_p"",""active_branch_count"",""source_basis"",""marginal_dominant_baseline_access"",""margi || L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""rf_relation"",""Germanic:37; Slavic_East:0; Slavic_West:2; Slavic_South:405; Romance:0; Semitic:0; CJK:0; Malayic:0; Other:0"",""Germanic:3.6376; Slavic_East:0; Slavic_West:1.0986; || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""rf_function"",""Germanic:139; Slavic_East:4; Slavic_West:1; Slavic_South:1329; Romance:0; Semitic:0; CJK:0; Malayic:0; Other:0"",""Germanic:4.9416; Slavic_East:1.6094; Slavic_West:",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-085,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/DO_NOT_USE_ADVERSE_GUARD_ROWS_D9EA29B0.csv,3061,AC37E08F7B54F328D8DB9C314F3154B2535647DBC994CAD13E503D5DD624726F,OLP interlinear/terminology support context,False,True,True,False,"L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""do_not_use"",""OLP-DNU-001"","""",""English source form as bridge proof"",""draft_as_witness_error"",""all relation/function terms"",""do_not_count_English_control_as_target_language_witne || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""do_not_use"",""OLP-DNU-002"","""",""relatio/functio/domino-style draft forms"",""authority_needed"",""public or accepted terminology"",""keep_generated_draft_until branch witnesses and rev || L4: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""do_not_use"",""OLP-DNU-003"","""",""domain/codomain/range collapse"",""semantic_collision"",""function terminology"",""keep declared target and attained values separate"",""negative guard; n",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-086,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/FORMULA_CONTEXT_SUMMARY_SOURCE_D9EA29B0.csv,482,865DE8B4C922CE7A67C17392CC77560104297CE9527672195464FCFAB0BF39CA,OLP interlinear/terminology support context,False,True,True,False,"L2: ""matrix_rows"",""14"",""One row per relation/function lexeme in pretranslation_scaffolds.csv"" || L3: ""rows_without_missing_branch_axis"",""9"",""Still generated-draft and non-canonical"" || L4: ""rows_with_missing_branch_axis"",""5"",""Scoped draft may proceed, but source-canon recovery target remains recorded""",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-087,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/FORMULA_NEIGHBORING_USAGE_NOTES_D9EA29B0.csv,3229,0DC0B6EF53868099F5321095FCF3DC52F03A6F3694BB8A7B6842F2A1D31348AC,OLP interlinear/terminology support context,False,True,True,False,"L1: ""branch_head"",""row_id"",""topic"",""formula_neighboring_usage_note"",""interlinear_scaffold"",""owner_route"",""claim_boundary"" || L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""K-IL-001"",""proof reading and definition use"",""Often neighbors forall, exists, implies, iff, and named hypotheses."",""GIVEN definition D + variables -> SHOW conclusion C"",""proof- || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""K-IL-002"",""sets membership subset equality"",""Formula neighbors include x in A, A subset B, A = B, empty set, union, intersection."",""OBJECT x -> MEMBER-OF set A; SET A -> INCLUD",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-088,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/INTERLINEAR_SCAFFOLD_ROWS_D9EA29B0.csv,10476,C613756A2B97B9173DCC5B3664EC6AF1D346F8C5A92D34720BA52BD9078A1F31,OLP interlinear/terminology support context,False,True,True,False,"L1: ""branch_head"",""row_id"",""topic"",""covered_status"",""source_witness_paths"",""source_anchor_terms"",""source_context_note"",""source_aligned_control_rendering"",""draft_interlanguage_rendering_noncanonical"",""term_alternatives_regist || L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""K-IL-001"",""proof reading and definition use"",""baseline_source_witness_sufficient_for_draft_support"",""native-source-bodies/openlogic-olp/sets-functions-relations.tex; native-sou || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""K-IL-002"",""sets membership subset equality"",""baseline_source_witness_sufficient_for_draft_support"",""native-source-bodies/openlogic-olp/sets-functions-relations.tex; native-sour",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-089,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/LOGBOOK_EXCERPT.md,662,D03581E0D78F261A5E28B26D747BB2BBE9B39819607FB59D4A70D2EFFFCACEED,OLP interlinear/terminology support context,False,True,False,False,L1: # Logbook Excerpt - D9EA29B0 Interlinear Terminology || L3: - Heartbeat automation: noether-mandatory-fable-interlanguage-heartbeat-3 || L4: - Source thread: heartbeat-noether-mandatory-fable-interlanguage-heartbeat-3,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-090,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/MANIFEST.csv,2193,AA46627A163CD63029C42833B7AE71F9D223D8039A66FD36CAE262317E4A22EB,OLP interlinear/terminology support context,False,True,True,False,"L1: ""relative_path"",""bytes"",""sha256"",""source_use_label"",""boundary"" || L2: ""BLOCKER_RECOVERY_ROWS_D9EA29B0.csv"",""1103"",""199301adaa4cf0016460a2f95a76bad52757cedfdfafe12172588545a2601b44"",""generated-draft/interlinear-terminology-support"",""support/provenance/gap only"" || L3: ""BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_D9EA29B0.csv"",""11887"",""b3e55f08d11fe00f44f5fba5cdbf923786bfa8eadff7c2800bc5a91f2fe2733e"",""generated-draft/interlinear-terminology-support"",""support/provenance/gap only""",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-091,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/PACKAGE_VALIDATION.json,878,A85DCB6FE7F9F9E039895D8EB3442B3937CE8B2D56518E82B0D1866579D9F2B4,OLP interlinear/terminology support context,False,True,True,False,"L3:   ""package_root"": ""C:\\Users\\memo_\\Documents\\Codex\\2026-07-04\\noether-olp-relation-function-support\\outputs\\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707"", || L6:   ""terminology_alternative_rows"": 14, || L7:   ""interlinear_scaffold_rows"": 10,",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-092,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/README.md,821,18DDC8488B98D75AFA74513A1D96882A16EA1CDB0ABD2C98B8731075630BAF98,OLP interlinear/terminology support context,False,True,True,False,"L1: # OLP Interlinear and Terminology Heartbeat Package D9EA29B0 || L9: This package turns the current OLP Fable relation/function formal object into concrete generated-draft, non-canonical pretranslation/interlinear support rows, terminology alternatives, witness-weight rows, marginal-intel || L11: Boundary: generated-draft/source-use/gap/provenance support only. No native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, or translati",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-093,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SHA256SUMS.txt,1220,D450B1C20F06F9C8D0D08BA67F0E7A0B7D82FDF44C1F589D13237B7419A0EE35,OLP interlinear/terminology support context,False,True,True,False,L1: 199301adaa4cf0016460a2f95a76bad52757cedfdfafe12172588545a2601b44  BLOCKER_RECOVERY_ROWS_D9EA29B0.csv || L2: b3e55f08d11fe00f44f5fba5cdbf923786bfa8eadff7c2800bc5a91f2fe2733e  BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_D9EA29B0.csv || L3: ac37e08f7b54f328d8db9c314f3154b2535647dbc994cad13e503d5dd624726f  DO_NOT_USE_ADVERSE_GUARD_ROWS_D9EA29B0.csv,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-094,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SOURCE_USE_BOUNDARY_ROWS_D9EA29B0.csv,1496,2634EDA1639C3EE8229110460541AE50DB98631A35802AA3DA3DCAC3862DCD5F,OLP interlinear/terminology support context,False,True,True,False,"L1: ""branch_head"",""source_use_label"",""files"",""allowed_use"",""prohibited_use"",""claim_boundary"" || L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""source-witness"",""source_bodies/openlogic/*; source_bodies/dmoi/*; source_bodies/openintro/*; source_bodies/aata/*"",""source-context anchors and English control terminology"",""nat || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""generated-draft"",""generated-draft/NONCANONICAL_INTERLANGUAGE_RELATION_FUNCTION_SCAFFOLDS.csv"",""pre-translation scaffold for language owners"",""witness status or promotion argume",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-095,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/TERMINOLOGY_ALTERNATIVES_D9EA29B0.csv,11429,6141094CED0517989DFC466AA5D6038C144816E4F1AB3AFAF10AA073303A7C05,OLP interlinear/terminology support context,True,True,True,False,"L1: ""branch_head"",""lexeme_id"",""gloss"",""candidate_bridge_form"",""supporting_forms"",""adverse_forms"",""false_friend_notes"",""branch_weights"",""effective_branch_number_D"",""marginal_intelligibility_score"",""dominance_penalty"",""source_ || L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""rf_relation"",""relation as subset/predicate between objects"",""relatio"",""Germanic:37; Slavic_East:0; Slavic_West:2; Slavic_South:405; Romance:0; Semitic:0; CJK:0; Malayic:0; Othe || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""rf_function"",""function as unique-output map"",""functio"",""Germanic:139; Slavic_East:4; Slavic_West:1; Slavic_South:1329; Romance:0; Semitic:0; CJK:0; Malayic:0; Other:0"",""see do_",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-096,A,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_D9EA29B0.csv,770,8C37EE9B551B5C55BDCA19B2ECAE23F57B303FDA9FDA4AAF5AED3BC3B47947C7,OLP interlinear/terminology support context,False,True,True,False,"L2: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""reviewer_return"",""0"",""no direct reviewer return in interlinear/terminology pass"" || L3: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""mapping_delta"",""0"",""terminology rows are generated-draft alternatives only"" || L4: ""d9ea29b008edeac55aba342edb6948440bdb145d"",""translation_delta"",""0"",""interlinear scaffolds are non-canonical pretranslation support""",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-097,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.json,1009,9646E9663A03DF0E68CEA8B9BA191B3EC8CB85EC32A174524984DFB6A214DFEC,R9 source-return/OCR/Unicode support context,False,True,False,False,"L6:   ""package"": ""C:\\Users\\memo_\\Documents\\Codex\\2026-07-04\\noether-r9-africa-horn-west\\outputs\\R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707"", || L7:   ""prior_packet"": ""C:\\Users\\memo_\\Documents\\Codex\\2026-07-04\\noether-r9-africa-horn-west\\outputs\\R9_C0CB1DB1_FRONTIER_ADVANCE_RECOVERY_20260707"", || L11:   ""fable_adverse_rows"": 7,",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-098,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/HEARTBEAT_EXCERPT.md,636,E648D9C88A8954CF101233D95FEEBD8352E18BECC25613B9AEF088E5876340A6,R9 source-return/OCR/Unicode support context,False,True,False,False,L1: # R9 C0CB1DB1 Heartbeat Instruction Recovery || L8: - Fable/adverse rows: 7 || L9: - Exact blockers: 3,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-099,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/LOGBOOK_EXCERPT.md,636,E648D9C88A8954CF101233D95FEEBD8352E18BECC25613B9AEF088E5876340A6,R9 source-return/OCR/Unicode support context,False,True,False,False,L1: # R9 C0CB1DB1 Heartbeat Instruction Recovery || L8: - Fable/adverse rows: 7 || L9: - Exact blockers: 3,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-100,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/MANIFEST.csv,2211,9787AAFA2EEE683F91873FB0424DD1B88832DC64B3F1A2C36FF5140FF26FCA31,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: relative_path,bytes,sha256,source_use_label || L2: ACTIVE_SESSION_STATE.json,1009,9646e9663a03df0e68cea8b9ba191b3ec8cb85ec32a174524984dfb6a214dfec,C0CB1DB1 heartbeat instruction recovery; not source certification || L3: HEARTBEAT_EXCERPT.md,636,e648d9c88a8954cf101233d95feebd8352e18becc25613b9aef088e5876340a6,C0CB1DB1 heartbeat instruction recovery; not source certification",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-101,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv,332,EEA12DE91FCDCF95579D66D0338E6ECB6A5DBEF3F8432C80F2BBD58DC8E78EBD,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: check_id,check,result,detail,source_use_label",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-102,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_BRANCH_INSTRUCTION_READ_ROWS_20260707.csv,4732,F06D09C07AD86D36E3C8139D6ED20F0ABA2B7438C932BCE3F16118B0A0BD2622,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: instruction_path,read_status,bytes,sha256,line_count,contains_fable,contains_no_push,contains_no_completion_claims,source_use_label,boundary_note || L2: AGENTS.md,ok,4687,55751c43623ac6bbb1b94836ad2f1b90fd968c29869ceca8c64e16af80667d24,88,false,false,false,branch instruction read row; not source certification,""R9 source-use/provenance/gap/generated-draft/noncanonical sup || L3: .github/copilot-instructions.md,ok,1901,6d81ec89d416678e0df9c964d959160f8eaaff04ea69da744e588f58c50662bc,24,false,false,false,branch instruction read row; not source certification,""R9 source-use/provenance/gap/generated-",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-103,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_B3_HANDOFF_BOUNDARIES_20260707.csv,1147,7A174065B5B21B6DDEFC9D8C8D23BA43A84DFB9EEDC7A76DF5C39BE73AE98D41,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: handoff_id,package_path,current_frontier,prior_packet,source_packet,handoff_scope,contains,source_use_label,boundary_note || L2: R9-C0CB1DB1-HEARTBEAT-B3-0001,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,C:\Users\memo_\Docu",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-104,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_BRANCH_ROWS_20260707.csv,722,50338AB26ECF48880CD85EB750B2485916967EAB2E658C8DD92AA2B1C1A24308,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: row_id,current_frontier,observed_branch_head,same_frontier,heartbeat_time,action,source_use_label,boundary_note || L2: R9-C0CB1DB1-HEARTBEAT-BRANCH-0001,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,d9ea29b008edeac55aba342edb6948440bdb145d,false,2026-07-07T12:00:26+02:00,same-frontier heartbeat recovery; instruction read and R9 source-use/gap",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-105,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,2062,72B1080B28440BC05124B72DA24CB1FBFBF74DF97B3DE4578A0BDC8F8299BC27,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: blocker_id,scope,current_frontier,blocker,next_recovery_action,source_use_label,boundary_note || L2: R9-C0CB1DB1-HEARTBEAT-BLOCKER-0001,same-frontier source-body delta,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,Heartbeat branch read stayed at C0CB1DB1; no new direct R9 source-body/OCR/Unicode source gate was introduced.,c || L3: R9-C0CB1DB1-HEARTBEAT-BLOCKER-0002,branch instruction read,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,Instructions read and hashed; they keep B3 packaging/source-use/gap/draft-noncanonical boundaries active.,reread instruc",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-106,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_INBOUND_COORDINATOR_ROWS_20260707.csv,943,C6039E839E7A154C0F061C3B58BEA571C19ED4D5716DC8E457A3AE383DCD3DB8,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: coordinator_row_id,current_frontier,coordinator_packet_path,coordinator_packet_exists,r9_lane_effect,heartbeat_action,source_use_label,boundary_note || L2: R9-C0CB1DB1-COORDINATOR-0001,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C0CB1DB1_68E_PERSIANATE_TAJIK_RETURN_ROUTE_20260707,tru",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
