"occurrence_id","policy_id","unit_id","source_tex","source_start_line","source_end_line","printed_start","printed_end","target_file","target_line","target_column","source_form","selected_form","decision_class","rationale","status"
"FAC-EN-NOCC-BBFBC92DEE5F37F8","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","16","159","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-488CEDA61FFCE6AA","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","16","199","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-B9B54F51686EDAAA","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","16","246","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5CD13D5C7CB08487","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","16","294","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-C237DC4666EAB450","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","16","332","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D2318FBBE72110AA","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","16","360","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-32C5CDD34695BC64","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","20","10","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-304746530FA62068","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","20","34","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-49027B0DB815D02D","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","20","56","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-95B54FBA49EE442E","FAC-EN-N0006","FAC-EN-U0005","fac_body.tex","202","218","202","203","english_source_first_workpass/source/components/005_I_1_6_sheaves_of_rings_and_modules.tex","20","84","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0C3784709B127ACC","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","6","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-4EDC284ED01ED0AF","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","44","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-99F67986ED6BF796","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","69","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-9D7FF0F41C898B5C","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","116","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3AD6A3BBC4E9D416","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","147","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8B782C73C625069D","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","176","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-CB09C99694A28C63","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","195","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-94DF52E326D87B99","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","8","237","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-C3EE0073F20E6260","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","11","16","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-CCD14BDABDB43266","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","11","38","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D99C9392314D217B","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","11","67","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5914E320AC947C36","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","12","16","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8F025FE2FA529ACA","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","12","51","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BD5B0CA1B4A34B12","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","18","70","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-6253E187A9B4E028","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","18","128","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-574C83FB3E89EE8B","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","18","157","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-ECAF12A3A866D4C2","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","21","46","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-E82C48400E743922","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","21","74","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-CE6A4B9588585F7F","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","6","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-B5B29738D4E09D7A","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","37","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-244E1C1747CDB981","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","60","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0DEDD313C15052D2","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","74","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-137FC104F4C53AF2","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","88","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8C502C4E8E09B6A6","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","130","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5365A31B3B35B74C","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","149","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-E75B5587D0122AB9","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","211","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-08D3DABC72AB6A0A","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","259","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-83D38E7394B6161B","FAC-EN-N0006","FAC-EN-U0006","fac_body.tex","219","242","203","204","english_source_first_workpass/source/components/006_I_1_7_subsheaf_and_quotient_sheaf.tex","23","289","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
