structural_id,unit_id,structure_type,language,script,source_role,target_path,start_line,end_line,parent_id,order_index,type_ordinal,paired_script_id,pairing_state,labels,references,unresolved_references,file_sha256,span_sha256,completion_state,review_state,publication_state,boundary_confidence,boundary_basis,continuation_cursor
SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0007,SLISV-UNIT-57A2B4C8246B,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,219,221,SLISV-STR-57A2B4C8246B-SECTION-0001,36,7,SLISV-STR-FDB6D361982F-EQUATION_DISPLAY-0007,paired_by_logical_type_ordinal,eq:kap-2,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,0BF88FF890AEF7F6B3AA0F5A3BF894EA33C39CDAAD12ED466C46D450FF9E7CE5,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0025
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0025,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,226,242,SLISV-STR-57A2B4C8246B-SECTION-0001,37,25,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0025,paired_by_logical_type_ordinal,eq:kap-3,eq:kap-1,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,772767BD2A797956AF2C270B5CB6219828083BE278FACD5024590658EEA28FBF,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0008
SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0008,SLISV-UNIT-57A2B4C8246B,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,228,235,SLISV-STR-57A2B4C8246B-SECTION-0001,38,8,SLISV-STR-FDB6D361982F-EQUATION_DISPLAY-0008,paired_by_logical_type_ordinal,eq:kap-3,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,1EEBF72F600DBB7D1580C4127DF79D2974ED9267B4C1A582F2E78BD3B5C60362,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0026
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0026,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,244,245,SLISV-STR-57A2B4C8246B-SECTION-0001,39,26,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0026,paired_by_logical_type_ordinal,,satz:kap-II,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,0C285A921F646633BBB911AE172E7A7A8A4FA079718937A72099948F2CF11C0D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0027
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0027,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,247,251,SLISV-STR-57A2B4C8246B-SECTION-0001,40,27,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0027,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,3A560673CAACD9E8FED2EFE7CC285495BB20D7636583F5ED589056B9B08BE350,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0028
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0028,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,253,260,SLISV-STR-57A2B4C8246B-SECTION-0001,41,28,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0028,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,EFC18E68E3FE1092B66CEB9B467CFC466CB9492B6B6C9EE8D4EA45537F0E9946,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0009
SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0009,SLISV-UNIT-57A2B4C8246B,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,254,256,SLISV-STR-57A2B4C8246B-SECTION-0001,42,9,SLISV-STR-FDB6D361982F-EQUATION_DISPLAY-0009,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,8FD786721573410B6AC50587C563E43BF03F799FC0BFBFCB16076370EDFF9C0A,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0010
SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0010,SLISV-UNIT-57A2B4C8246B,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,258,260,SLISV-STR-57A2B4C8246B-SECTION-0001,43,10,SLISV-STR-FDB6D361982F-EQUATION_DISPLAY-0010,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,DFFDD71A463A5F674EA57DF9F76C7E5FD55AC80DC922D211956C9CFB076D7360,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0029
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0029,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,262,269,SLISV-STR-57A2B4C8246B-SECTION-0001,44,29,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0029,paired_by_logical_type_ordinal,,eq:kap-1|eq:kap-3,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,97403953667FA3B23E299474752D0F1A2BFDB6FE134C5C839427C67B1F2C3247,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0030
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0030,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,271,273,SLISV-STR-57A2B4C8246B-SECTION-0001,45,30,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0030,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,BCA324380886356A37E8A20EF2F98865179B74A175D277E3ECEF6B7D2953D5F0,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0031
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0031,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,275,279,SLISV-STR-57A2B4C8246B-SECTION-0001,46,31,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0031,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,5CFF7DA3AA4D26120856E3E2029DA1BDD880FBD6AC5EA8AAF08119BF3542EC94,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0032
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0032,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,281,288,SLISV-STR-57A2B4C8246B-SECTION-0001,47,32,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0032,paired_by_logical_type_ordinal,,eq:kap-1|eq:kap-3,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,BBBA3AB46CAA3759F7A4F21BDBE2EA7BAE31D32762A0BCB868425E60D4595C87,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0033
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0033,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,290,295,SLISV-STR-57A2B4C8246B-SECTION-0001,48,33,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0033,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,E63412FB69B2595FB8571185C660ECDC617BF380847B9F9902B8D82D7BCC932C,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0034
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0034,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,297,299,SLISV-STR-57A2B4C8246B-SECTION-0001,49,34,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0034,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,E26426C6C7C281A26326A32CDF674405C1B0C982A308B145667D1C4A164B0A01,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0035
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0035,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,301,304,SLISV-STR-57A2B4C8246B-SECTION-0001,50,35,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0035,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,048367A35EB978A57C11D000D269E7B8A23D8D0D6747195DE55DB8568619C05A,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0036
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0036,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,306,306,SLISV-STR-57A2B4C8246B-SECTION-0001,51,36,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0036,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,6772E4D56AC2ED8B6D68D403DEADD2FC382ED0B1FE04A96DBF81EEB434E65E33,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0037
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0037,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,308,312,SLISV-STR-57A2B4C8246B-SECTION-0001,52,37,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0037,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,82048277C9F28D60A916C65B7F2F32E28ABABAC7F734B08B5C45DA4EB4A513FF,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0038
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0038,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,314,315,SLISV-STR-57A2B4C8246B-SECTION-0001,53,38,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0038,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,AFFB6E16EAEF2FAD0CD0EC8A903CD1D4837FA844F02907A520D7EDAF70B2F244,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0039
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0039,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,317,318,SLISV-STR-57A2B4C8246B-PART-0001,54,39,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0039,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,DF2BB4302E8F754EB4C1AC1B300061FD9540EED74016AB8D59C23E8A66E6D728,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-SECTION-0002
SLISV-STR-57A2B4C8246B-SECTION-0002,SLISV-UNIT-57A2B4C8246B,section,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,318,389,SLISV-STR-57A2B4C8246B-PART-0001,55,2,SLISV-STR-FDB6D361982F-SECTION-0002,paired_by_logical_type_ordinal,satz:kap-III,eq:kap-1|eq:kap-2|satz:kap-II|satz:kap-III,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,1A6762C23848C5170EEBBDFE5584733A1F17D10EE7A4C8CB084ED37B58DA599B,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0040
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0040,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,320,327,SLISV-STR-57A2B4C8246B-SECTION-0002,56,40,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0040,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,2462142430C85F6A8890CF8981E25265F7FD1F097EE32366E85B88B24B732E65,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0041
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0041,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,329,337,SLISV-STR-57A2B4C8246B-THEOREM-0004,57,41,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0041,paired_by_logical_type_ordinal,satz:kap-III,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,DEFC910F7F5EEEFE5C205CE472068B1BB1C16F9D0602A6F6F02A69DA8CD2BCF2,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-THEOREM-0004
SLISV-STR-57A2B4C8246B-THEOREM-0004,SLISV-UNIT-57A2B4C8246B,theorem,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,329,337,SLISV-STR-57A2B4C8246B-SECTION-0002,58,4,SLISV-STR-FDB6D361982F-THEOREM-0004,paired_by_logical_type_ordinal,satz:kap-III,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,DEFC910F7F5EEEFE5C205CE472068B1BB1C16F9D0602A6F6F02A69DA8CD2BCF2,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment satz,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0042
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0042,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,339,344,SLISV-STR-57A2B4C8246B-SECTION-0002,59,42,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0042,paired_by_logical_type_ordinal,,eq:kap-1|eq:kap-2,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,11774B716A12461C22E8C55EBC636203AE730AB35AB59F6024F3CF4ED81B7370,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0043
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0043,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,346,355,SLISV-STR-57A2B4C8246B-SECTION-0002,60,43,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0043,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,ED3BBB4B56749388B482CD6350F09AE7299A579B4CD6AFBDDE80A04FD9D3BE66,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0011
SLISV-STR-57A2B4C8246B-EQUATION_DISPLAY-0011,SLISV-UNIT-57A2B4C8246B,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,352,355,SLISV-STR-57A2B4C8246B-SECTION-0002,61,11,SLISV-STR-FDB6D361982F-EQUATION_DISPLAY-0011,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,DECADE79C433594CAECEBAD03E2A6A4B4C9FD637A92C940539B0191A07EB859E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0044
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0044,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,357,361,SLISV-STR-57A2B4C8246B-SECTION-0002,62,44,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0044,paired_by_logical_type_ordinal,,satz:kap-II,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,7AC213E3362FA9233E159710CC9F8B55D3244C68184A9111D2D8C2D20A89DF82,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0045
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0045,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,363,367,SLISV-STR-57A2B4C8246B-SECTION-0002,63,45,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0045,paired_by_logical_type_ordinal,,satz:kap-III,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,B0A5BAB47253B3D3D264734AF202B932730897A751B72DD1E800BBF01AF4033D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0046
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0046,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,369,371,SLISV-STR-57A2B4C8246B-SECTION-0002,64,46,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0046,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,E26426C6C7C281A26326A32CDF674405C1B0C982A308B145667D1C4A164B0A01,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0047
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0047,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,373,375,SLISV-STR-57A2B4C8246B-SECTION-0002,65,47,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0047,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,88163F6AE8B9584E8598F6E6D09831ABE99A48423864237F6B1D1F285DE0F662,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0048
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0048,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,377,387,SLISV-STR-57A2B4C8246B-SECTION-0002,66,48,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0048,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,4E7EA4BB547C9B1198404A188EBD6896A3657D80F2C83403666B04CA986CE60C,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0049
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0049,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,389,390,SLISV-STR-57A2B4C8246B-PART-0001,67,49,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0049,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,6CE86791A1D6AE150CC17FB6DF8EC3DADE46DE0DB03310BF73EC91EFE005826A,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-SECTION-0003
SLISV-STR-57A2B4C8246B-SECTION-0003,SLISV-UNIT-57A2B4C8246B,section,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,390,597,SLISV-STR-57A2B4C8246B-PART-0001,68,3,SLISV-STR-FDB6D361982F-SECTION-0003,paired_by_logical_type_ordinal,eq:kap-4a|eq:kap-4b|eq:kap-5|eq:kap-6|satz:kap-IV,eq:kap-1|eq:kap-2|eq:kap-3|eq:kap-4a|eq:kap-4b|eq:kap-5|eq:kap-6|satz:kap-IV,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,4D04573F621D2424BA27EBAFF501C73455F59306F5C3B898EBA8BD1718ACE2DD,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0050
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0050,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,392,399,SLISV-STR-57A2B4C8246B-SECTION-0003,69,50,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0050,paired_by_logical_type_ordinal,,eq:kap-1,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,3FD1D207ADA129A806A83C1B966DD5CF727EAB5F78BD75407778D8BEF98E376B,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0051
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0051,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,401,403,SLISV-STR-57A2B4C8246B-SECTION-0003,70,51,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0051,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,E26426C6C7C281A26326A32CDF674405C1B0C982A308B145667D1C4A164B0A01,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0052
SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0052,SLISV-UNIT-57A2B4C8246B,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Post45_SourceFidelity_Interslavic_v001.tex,405,407,SLISV-STR-57A2B4C8246B-SECTION-0003,71,52,SLISV-STR-FDB6D361982F-CLOSED_PROSE_UNIT-0052,paired_by_logical_type_ordinal,,,,24EB1BF98DD0D524084BD37B51CCD5518AE1B2ECDCEC64EDB6E390B902DF1986,AC0F9D16D5CCAEC35D247A899E8B89B34185E6699621748055DAEB5F85C4A97E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-57A2B4C8246B-CLOSED_PROSE_UNIT-0053
