"lane","source_path","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","package_action"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.csv","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.csv","330735","56248B5DDEDB5072C59A986779D56E5A911720272316EAFF7E80AB7CD9E0DB89","2026-07-04T04:08:10.1275816Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.json","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.json","564406","A1911EBCD8E489594869A8DEC5DACC880719CF2F49BD06D08036F3DE1303516F","2026-07-04T04:08:10.2676645Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_VALIDATION_20260704T040807Z.json","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_VALIDATION_20260704T040807Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_VALIDATION_20260704T040807Z.json","3423","E13BC4F77D5907C4DD83B7A80CC9150F24A8BC6B6F9C5AA18A95E615ABF95EF7","2026-07-04T04:08:10.6958853Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z.zip.sha256","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z.zip.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z.zip.sha256","115","98F7FCA674D48A93AFEA1B659212C65EE521A859E9C5ED2E56E6EFAA38D3D110","2026-07-04T04:09:44.0935391Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\manifest_20260704T040935Z.json","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\manifest_20260704T040935Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\manifest_20260704T040935Z.json","1227","2ADCCCDD098882E95D75B702F88119E2A494619046123955B346614D1C9164FB","2026-07-04T04:09:42.0936386Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_HANDOFF_20260704T040935Z.md","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_HANDOFF_20260704T040935Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_HANDOFF_20260704T040935Z.md","2657","5EFF79D634145E4A142DD0A1EBE56095AFAAD9968B0EA9A363E7E983DDB9486B","2026-07-04T04:09:41.6209634Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.csv","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.csv","330735","56248B5DDEDB5072C59A986779D56E5A911720272316EAFF7E80AB7CD9E0DB89","2026-07-04T04:09:40.2314914Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.json","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.json","564406","221FFEF0D10C670E2DAFE0CBA6CE93DA4395201B9A5E2D7556BC33A0C67FBD20","2026-07-04T04:09:40.4134636Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_VALIDATION_20260704T040935Z.json","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_VALIDATION_20260704T040935Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z\R3_MICRO_EVIDENCE_VALIDATION_20260704T040935Z.json","3415","F6FC4B8843FE8756BB407361D7A8A2928A424FED86BC76A3C7DF673BB7260AA0","2026-07-04T04:09:42.0896184Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\manifest_20260704T041727Z.json","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\manifest_20260704T041727Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\manifest_20260704T041727Z.json","1449","493EF4B5D3E4DF9C3A67A14855DB306FACB81051632B06BA9E8644821825075F","2026-07-04T04:17:28.2020923Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.json","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.json","1420","1B8E6B862BFE8B97508D4B7187766B03713AE65A0139D4B9DA0F416CD863AD94","2026-07-04T04:17:28.1211036Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.md","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.md","1006","293295086992F03319188B27BBC43CF717395C017B7044D6403893D9DF260BB7","2026-07-04T04:17:28.1647299Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.csv","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.csv","14193","434B5551FC1DC510D38A86C47938BCE9FBAE0D31532E7E173F601BC3CFB49704","2026-07-04T04:17:27.8845071Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.json","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.json","18466","456A6DA99A29DCE20F2CED06FE4849899A3DAD1B983D5DEB2770EFCB930EF69D","2026-07-04T04:17:27.9658705Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SUPERSEDED_BY_R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.txt","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SUPERSEDED_BY_R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.txt","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z\SUPERSEDED_BY_R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.txt","337","3B1328BE5FD40E728554DAEDEB2D243129EFC50C3425251C2EACE0D6F19DC9DE","2026-07-04T04:19:26.4505148Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\manifest_20260704T041828Z.json","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\manifest_20260704T041828Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\manifest_20260704T041828Z.json","1449","1E8327A685BE1EEBAF95F2347D06088E69501BDE27237489DB8438FFA59BEA69","2026-07-04T04:18:28.3326936Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.json","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.json","1420","19AEC470CDD456420F027C846A776ED2294F75E7FA64167951E85FFA99D9003C","2026-07-04T04:18:28.2976828Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.md","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.md","1006","2EFB0250A252553B7C464667440881AC00045E60AB821A56257A687AAB635D32","2026-07-04T04:18:28.3166819Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.csv","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.csv","14186","4DEEA833093A036A21D24FADE1B7D62AA66D968FED73D8F9868620B71118D905","2026-07-04T04:18:28.2388924Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.json","R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z\SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.json","18459","35AAB3A96777B83390D4459F4E5B987FB4D356439826E32C513F993B0D9D5069","2026-07-04T04:18:28.2621781Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SESSION_B_READER_INTEGRATION_PASS_CURRENT.txt","R3_SESSION_B_READER_INTEGRATION_PASS_CURRENT.txt","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SESSION_B_READER_INTEGRATION_PASS_CURRENT.txt","556","7C9706C4D92AE2B2E8509FAE6A1B225BE9E2787E20309F108C77A113FB065CBA","2026-07-04T04:18:28.3360111Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","13009","F63E620C6CC8E4AC1677D6903D1E36CDDCCB58A80D7771E8DFEADCDBE3444B60","2026-07-04T04:00:33.9903594Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","2539","F3AFBC71F67BE0E2F54F31479A43B3D957252AD2C3E352AC4401D50931586F9C","2026-07-04T04:15:25.9560293Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","9318","283BAAF9CD1CE042D638154C41337042FBA6605D8F49104574923A83AAB45E1F","2026-07-04T04:10:28.2168388Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","9214","32AE95F0FB8B6CD6A9CED29EAE030F149A014A3A7BB57A98070775FF21EE3898","2026-07-04T04:00:34.0021977Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","11083","DE4181B40FBC6B81AAB698D6C9F283399FCA0A0364D5FB9C9277ED0258F123DB","2026-07-04T04:10:28.2148292Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_DURABLE_RUN_LOG_20260704.md","NOETHER_R6_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_DURABLE_RUN_LOG_20260704.md","10994","2E878EED872D2212550D877935513D52EA517195EAD5017002A709F8CCF1FF93","2026-07-04T04:15:25.9580388Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_GATE_STATE_20260704.json","NOETHER_R6_GATE_STATE_20260704.json","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_GATE_STATE_20260704.json","2525","8E9540E8360103564734CFD2CDD5FFA5EDB4F08911FD2E432F448253C5377C18","2026-07-04T04:15:25.9620601Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","5388","92DACFA675E4517D4003E1C702B10A69CB7E40883608BD819B74688B24C5ADDE","2026-07-04T04:14:36.2545283Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","6803","9F55C3DD685172797D8AD529065A91DCFF111DF182665F62E4C247D79C118120","2026-07-04T04:00:34.0011617Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","3363","ED699F80DC43EBCA22877278B1F2E0753FF757C5B50443F80E51251957C773B1","2026-07-04T04:14:36.2585460Z","copied"
"noether-r6-indigenous-creole-sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","lane_outputs\noether-r6-indigenous-creole-sign\NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","7831","8A559C22A20A811FA99692C9E09BFB42F934CA87CFD611ECB02BD15CEA0C6A89","2026-07-04T04:14:36.2505120Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_COMPLETION_ZENODO_READER_GUARDRAIL_INTEGRATION_20260704.md","NOETHER_R7_COMPLETION_ZENODO_READER_GUARDRAIL_INTEGRATION_20260704.md","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_COMPLETION_ZENODO_READER_GUARDRAIL_INTEGRATION_20260704.md","4589","D1A0418598FA47EB9559FD45010B9951D2495CC9812F68AF1168172D88C0DEFB","2026-07-04T04:18:50.1111684Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_INDONESIAN_EXPANDED_SUPPORT_SLICES_20260704.md","NOETHER_R7_MALAY_INDONESIAN_EXPANDED_SUPPORT_SLICES_20260704.md","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_INDONESIAN_EXPANDED_SUPPORT_SLICES_20260704.md","8505","149ACA872D15663742AF9917817592770EE8644BCA2B92D5627F3EB4AF991DA3","2026-07-04T04:15:33.9888797Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md","NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md","9366","43985A7164CA4EF6EA14FBD0CB32A1762F4A464FBF34581AAA5451A731C77AF6","2026-07-04T04:19:28.9378698Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_FULL_COVERAGE_MATRIX_20260704.csv","NOETHER_R7_MALAY_SEA_PACIFIC_FULL_COVERAGE_MATRIX_20260704.csv","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_SEA_PACIFIC_FULL_COVERAGE_MATRIX_20260704.csv","11284","B6205CD4A4738B2E0CC8AE5FFBCEF8AA111A3264827202EA52B50E2761842948","2026-07-04T04:15:33.9888797Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_PACKET_20260704.md","NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_PACKET_20260704.md","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_PACKET_20260704.md","12322","9BDFB7B31C47A3B5C601602AF25C0B753D9A46AEB5C7E47522379842B372C938","2026-07-04T04:10:00.2046900Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_ROWS_20260704.csv","NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_ROWS_20260704.csv","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_ROWS_20260704.csv","4936","F454FCDD116698CB509B31676138FEF9C11E85E5B690291320E1AD91DBCB5AD2","2026-07-04T04:10:00.2066958Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_NONCANONICAL_SUPPORT_AND_GAP_LEDGER_20260704.md","NOETHER_R7_MALAY_SEA_PACIFIC_NONCANONICAL_SUPPORT_AND_GAP_LEDGER_20260704.md","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_SEA_PACIFIC_NONCANONICAL_SUPPORT_AND_GAP_LEDGER_20260704.md","17049","D5427AFCBB9A9786689FCBE2B5F53AAF03A172974CB8ACCCE0D39F2A3EEC6C3B","2026-07-04T03:59:45.2907300Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_SUPPORT_AND_GAP_ROWS_20260704.csv","NOETHER_R7_MALAY_SEA_PACIFIC_SUPPORT_AND_GAP_ROWS_20260704.csv","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_MALAY_SEA_PACIFIC_SUPPORT_AND_GAP_ROWS_20260704.csv","9337","A3DC6D8E41F99CB4ACA0CB701D7D5B6EFD6F3EC4875E80312E003F6C17CE3650","2026-07-04T03:59:45.2907300Z","copied"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_ZENODO_READER_GUARDRAIL_ROWS_20260704.csv","NOETHER_R7_ZENODO_READER_GUARDRAIL_ROWS_20260704.csv","lane_outputs\noether-r7-malay-sea-pacific\NOETHER_R7_ZENODO_READER_GUARDRAIL_ROWS_20260704.csv","2240","6D98CDCCFCF071633A63C7A8664BE22AAB3780A98CC5143ECF5F8DD00D6C1F54","2026-07-04T04:18:50.1111684Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_ARTIFACT_MANIFEST_20260704.json","R9_ARTIFACT_MANIFEST_20260704.json","lane_outputs\noether-r9-africa-horn-west\R9_ARTIFACT_MANIFEST_20260704.json","3647","526BE902E9107D94D971F518704D17AF5697C411A474416039B7C1DF7A5F1B2F","2026-07-04T04:16:26.2063143Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_BLOCKED_ROW_SOURCE_CLOSURE_WORKLOG_20260704.md","R9_BLOCKED_ROW_SOURCE_CLOSURE_WORKLOG_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_BLOCKED_ROW_SOURCE_CLOSURE_WORKLOG_20260704.md","3679","67D5188AB3AE20E857F8F37F80C61CBAD885C2F8C5C378DE4090C20F443A8208","2026-07-04T04:12:33.0211749Z","copied"
