base_commit,head_commit,status,path,kind,lanes,role,claim_boundary
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/PACKAGE_SUMMARY.csv,csv,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/PACKAGE_SUMMARY.json,json,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/README.md,md,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/SESSION_LOGBOOK_20260706.md,md,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/SHA256SUMS.txt,txt,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/SIBLING_WAKE_DISPATCH_LOG_212DFB.csv,csv,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/SIBLING_WAKE_DISPATCH_LOG_212DFB.json,json,Interlanguage/Fable support,Fable/source-use/adverse/do-not-use ledger,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/SOURCE_LINK_EVIDENCE_INDEX_212DFB.csv,csv,Interlanguage/Fable support,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/interlanguage-fable-212dfb-enforcement-gap-audit-20260706/INTERLANGUAGE_FABLE_212DFB_ENFORCEMENT_GAP_AUDIT_20260706/SOURCE_LINK_EVIDENCE_INDEX_212DFB.json,json,Interlanguage/Fable support,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/B3_UPLOADER_READY_SUMMARY.csv,csv,Arabic RTL; B3; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/BRANCH_212DF_R3_RELEVANT_TREE.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/BRANCH_DELTA_C7FB_TO_212DF_RELEVANT.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/MANIFEST.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/PACKAGE_VALIDATION.json,json,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_BLOCKERS_GAPS_NEXT_ACTIONS.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_DO_NOT_USE_GATE_BOUNDARY_MATRIX.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_GATE_ROLLUP.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_ROWS.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_SOURCE_USE_LABEL_ROWS.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/R3_212DF_SOURCE_WITNESS_RECOVERY_ROWS.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/README.md,md,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/SHA256SUMS.txt,txt,Arabic RTL; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/AUTHORITY_212DFB_INPUT_FILE_INDEX.csv,csv,Arabic RTL; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/AUTHORITY_212DFB_R3_RELEVANT_ROWS.csv,csv,Arabic RTL; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/B3_UPLOADER_READY_SUMMARY.csv,csv,Arabic RTL; B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/MANIFEST.csv,csv,Arabic RTL; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/PACKAGE_VALIDATION.json,json,Arabic RTL; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/R3_AUTHORITY_APPLIED_BLOCKER_RECOVERY_ROWS.csv,csv,Arabic RTL; Persianate/Tajik/R3,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/R3_AUTHORITY_APPLIED_SOURCE_GATED_DRAFT_ROWS.csv,csv,Arabic RTL; Persianate/Tajik/R3,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,interlanguage-sidecar/rtl-persianate-arabic-212dfb-authority-enforcement-response-20260706/R3_212DFB_AUTHORITY_ENFORCEMENT_RESPONSE_20260706T075823Z/R3_AUTHORITY_REQUIREMENT_RESPONSE_MATRIX.csv,csv,Arabic RTL; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
