evidence_id,collection,source_relative_path,public_payload_path,bytes,sha256,mime_extension,width_px,height_px,dpi,rotation_degrees,evidence_role,linked_output_page,linked_unit_id,parent_asset,parent_asset_sha256_or_binding,authority_class,qa_disposition,rights_status,publication_disposition
VE-37F64D89A8168090FA74,french_r823_final_494p,page-053.png,images/french_r823_final_494p/page-053.png,289761,37F64D89A8168090FA7496B3D7B9451EFD9269BC677576BA475A9D25A5FBC1DF,.png,993,1404,120x120,0,target_page_render,53,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-61B9D5D4E79C30FF5D54,french_r823_final_494p,page-054.png,images/french_r823_final_494p/page-054.png,334013,61B9D5D4E79C30FF5D546CFFED0E7106CD0E6897399D873DF9B936CC1C841460,.png,993,1404,120x120,0,target_page_render,54,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-973804C148102573EC8E,french_r823_final_494p,page-055.png,images/french_r823_final_494p/page-055.png,219777,973804C148102573EC8EF34CC38794C1EC0F4F02A71A31C8D82854D237C0107E,.png,993,1404,120x120,0,target_page_render,55,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-FA3880BEBD6C2C7E70CE,french_r823_final_494p,page-056.png,images/french_r823_final_494p/page-056.png,311061,FA3880BEBD6C2C7E70CE32C64568B39CDFCDB526044FF7BACA19A4943A261E6E,.png,993,1404,120x120,0,target_page_render,56,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-631CDA368188872E1EA0,french_r823_final_494p,page-057.png,images/french_r823_final_494p/page-057.png,257273,631CDA368188872E1EA0F6F7A14F6473897C4B22E9FFC7024B0EE39879554DBE,.png,993,1404,120x120,0,target_page_render,57,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-25FADF37B31F4EDEA3F3,french_r823_final_494p,page-058.png,images/french_r823_final_494p/page-058.png,314029,25FADF37B31F4EDEA3F3510D70DE702D8E757B49322CCD0DDF901EE6E7A2A809,.png,993,1404,120x120,0,target_page_render,58,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-EAACA86399D7E1048CAF,french_r823_final_494p,page-059.png,images/french_r823_final_494p/page-059.png,320533,EAACA86399D7E1048CAFDC55E27FB6036769E7508F23F7E8F2CD63BE2E6DD5D3,.png,993,1404,120x120,0,target_page_render,59,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-ECFEB2B8FF10F69D9CA3,french_r823_final_494p,page-060.png,images/french_r823_final_494p/page-060.png,358057,ECFEB2B8FF10F69D9CA30554FA0EF7BC5FB4B616EC0D347758F19DFFF677CDE8,.png,993,1404,120x120,0,target_page_render,60,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-90B206740404286017F6,french_r823_final_494p,page-061.png,images/french_r823_final_494p/page-061.png,318451,90B206740404286017F60989E53943AAD184A1C2EF7E4DF241D50B16234D7F8E,.png,993,1404,120x120,0,target_page_render,61,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-3B30BC6A7BE558C0D6D6,french_r823_final_494p,page-062.png,images/french_r823_final_494p/page-062.png,336674,3B30BC6A7BE558C0D6D67D7B61E53345F7AEC2D6EC6F352127666CEB44466DE1,.png,993,1404,120x120,0,target_page_render,62,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CB0F287E59C99475DEA4,french_r823_final_494p,page-063.png,images/french_r823_final_494p/page-063.png,267640,CB0F287E59C99475DEA42F2D38BA934A2A992AA22BC8548519E30BE770B08EF6,.png,993,1404,120x120,0,target_page_render,63,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6FDC41B71BEF3EE0BE09,french_r823_final_494p,page-064.png,images/french_r823_final_494p/page-064.png,295744,6FDC41B71BEF3EE0BE098B7BC88D96D69A4C22F2FD578FA3E11A586965F67FF9,.png,993,1404,120x120,0,target_page_render,64,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-F32E4403484C5729431E,french_r823_final_494p,page-065.png,images/french_r823_final_494p/page-065.png,292094,F32E4403484C5729431E610CAC176FF35CE3DCC3F0F9476C3AE8805B15B32DAB,.png,993,1404,120x120,0,target_page_render,65,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-67D1CB7E24236B0B3698,french_r823_final_494p,page-066.png,images/french_r823_final_494p/page-066.png,241841,67D1CB7E24236B0B369869AE068DD5825B8FB93C2DE6E788EFDB341D03E1DD4F,.png,993,1404,120x120,0,target_page_render,66,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A00FBDC0EDE37FEDC286,french_r823_final_494p,page-067.png,images/french_r823_final_494p/page-067.png,221847,A00FBDC0EDE37FEDC2863CF583D6BCD7B29A543058539E4E8BB803C6DFC27F5D,.png,993,1404,120x120,0,target_page_render,67,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-135DBFC839739BEA59CA,french_r823_final_494p,page-068.png,images/french_r823_final_494p/page-068.png,316579,135DBFC839739BEA59CA217EE4E19994E94189DDE03CE9D37AA22513BDD4A31C,.png,993,1404,120x120,0,target_page_render,68,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-511175F256BF5968A512,french_r823_final_494p,page-069.png,images/french_r823_final_494p/page-069.png,412446,511175F256BF5968A51222F3666DF41454A2C1A3F6610F567052121AD0114564,.png,993,1404,120x120,0,target_page_render,69,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-C3D87991B1969206C2D0,french_r823_final_494p,page-070.png,images/french_r823_final_494p/page-070.png,108367,C3D87991B1969206C2D0D5DC6D7E2D9E03FE5A88590BD721F8A552C138FCFF66,.png,993,1404,120x120,0,target_page_render,70,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-1B3CAD33AD923A34A147,french_r823_final_494p,page-071.png,images/french_r823_final_494p/page-071.png,400788,1B3CAD33AD923A34A14754AC7255F5387E382360C1FADAA5B6DBE2491C0C7261,.png,993,1404,120x120,0,target_page_render,71,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E3997D9EAC74735E9627,french_r823_final_494p,page-072.png,images/french_r823_final_494p/page-072.png,253223,E3997D9EAC74735E962767ADA95185778E2BE1AA9480A72997EB40E1102AFF27,.png,993,1404,120x120,0,target_page_render,72,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-540B284107773AFC5DA5,french_r823_final_494p,page-073.png,images/french_r823_final_494p/page-073.png,369843,540B284107773AFC5DA5A951FC94F9CED89597545AF798AFF084AD53C8AD612A,.png,993,1404,120x120,0,target_page_render,73,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-354545CC75870E856D88,french_r823_final_494p,page-074.png,images/french_r823_final_494p/page-074.png,345010,354545CC75870E856D88A9AB6C7DDDE47075E5D52FAFCE49426E981C29766E3A,.png,993,1404,120x120,0,target_page_render,74,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-80CA6D6BA3B8D480DD54,french_r823_final_494p,page-075.png,images/french_r823_final_494p/page-075.png,293944,80CA6D6BA3B8D480DD54C5232B0CEFC05C08D2378C4C2F7052996346AF11FD64,.png,993,1404,120x120,0,target_page_render,75,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E8D2E95F93781D207D33,french_r823_final_494p,page-076.png,images/french_r823_final_494p/page-076.png,251869,E8D2E95F93781D207D33504F2F55A100860BC3D0AC2EAFC752F19D10C4DC4A2B,.png,993,1404,120x120,0,target_page_render,76,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6EF40F9A295DB91B192C,french_r823_final_494p,page-077.png,images/french_r823_final_494p/page-077.png,235988,6EF40F9A295DB91B192CBF2FB6E24DF1B014E47DC1B97DB255F814BD7865694B,.png,993,1404,120x120,0,target_page_render,77,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7A5064D2D979C603BD2B,french_r823_final_494p,page-078.png,images/french_r823_final_494p/page-078.png,273423,7A5064D2D979C603BD2B34EC0D83CAE1EECFB05790040E5CB7191D477EE5F3F7,.png,993,1404,120x120,0,target_page_render,78,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A463692DF2D7F52AE9E6,french_r823_final_494p,page-079.png,images/french_r823_final_494p/page-079.png,253518,A463692DF2D7F52AE9E6319CD534E8CFC3A1D94ACFA52DEF3112216B0678681C,.png,993,1404,120x120,0,target_page_render,79,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D20559AE9C778949F1A0,french_r823_final_494p,page-080.png,images/french_r823_final_494p/page-080.png,283651,D20559AE9C778949F1A004E647259F0E2C99B2CD7DD91A13B89A80EF4ACE1F66,.png,993,1404,120x120,0,target_page_render,80,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-68BC000C21F306DCC604,french_r823_final_494p,page-081.png,images/french_r823_final_494p/page-081.png,220766,68BC000C21F306DCC604AF6C5AB522669ABD729C05F5089F8701714B34C839BE,.png,993,1404,120x120,0,target_page_render,81,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-57BE405268942606BC2B,french_r823_final_494p,page-082.png,images/french_r823_final_494p/page-082.png,346462,57BE405268942606BC2B55809E2D78ED6B5418BEAF493B507087EE123D6C4CD9,.png,993,1404,120x120,0,target_page_render,82,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-0DDC24429D0E7F498164,french_r823_final_494p,page-083.png,images/french_r823_final_494p/page-083.png,347565,0DDC24429D0E7F49816479E36417896DDA9AFB47DE5225924F2F01F4C76B47C4,.png,993,1404,120x120,0,target_page_render,83,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-9A2D1425A2BF45553D29,french_r823_final_494p,page-084.png,images/french_r823_final_494p/page-084.png,279772,9A2D1425A2BF45553D29992C9FC3999AE08AC3DA624686D88F02D9D271594DDA,.png,993,1404,120x120,0,target_page_render,84,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-AF7D75E3E2DACC9902EE,french_r823_final_494p,page-085.png,images/french_r823_final_494p/page-085.png,258427,AF7D75E3E2DACC9902EEB1B7076A5F1F49714366B442B1A976B5985C36E4442E,.png,993,1404,120x120,0,target_page_render,85,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-0E4B74EF0F8B8B4272BF,french_r823_final_494p,page-086.png,images/french_r823_final_494p/page-086.png,387724,0E4B74EF0F8B8B4272BF81110D3F0B9333D54E5E5ABD6EE81A31E9B7F67EE94F,.png,993,1404,120x120,0,target_page_render,86,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-47B8DB139605690446FB,french_r823_final_494p,page-087.png,images/french_r823_final_494p/page-087.png,198274,47B8DB139605690446FB936B22C17A8F3F594C794D3BCC815A0BCFA544137F30,.png,993,1404,120x120,0,target_page_render,87,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
