occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,reviewed_sense_ids,adverse_to_sense_ids,held_for_sense_ids,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-BDD530058D2419A5,T29,T29-S1 | T29-S2 | T29-S3,finite,ca,finit,T29:ca:finit,WIKI-ca-53831-37621206,WIKIHTML-CA-53831-37621206,FC8422DD2D764F8644A34E4424F2C60AC5C941AC30F696BC1E47843268F641BF,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53831-37621206.txt,612,mitjançant la divisió de l'afirmació en un nombre finit de casos i provant cada cas independentment. El nombre de casos pot …,67152C262A80BC1FA566272FF7FBD17FD8C0AA80144D6AFE0F8A433CCF4B4F80,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C3EEA5E660B36D73,T29,T29-S1 | T29-S2 | T29-S3,finite,it,finito,T29:it:finito,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,526,"di operazioni su di esso e un insieme finito di identità o proprietà, dette assiomi, che le operazioni devono soddisfare. \\",D8F520BC47BA7A6734481F9C654404798AB83FC46DFD17DDE9B248F99142D0DF,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-90FD9B572E3091E9,T29,T29-S1 | T29-S2 | T29-S3,finite,it,finito,T29:it:finito,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,387,finito è un campo.,41FDD6310C8E2658DD79853D5CE749F3E117ACCA0610C731839702F6995A7E63,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C9D392444B7909D1,T29,T29-S1 | T29-S2 | T29-S3,finite,it,finito,T29:it:finito,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,410,è finito.,C2F69B830DE606179BFAEE7B3F2009D9C9630E89063602C994FF088F5B788801,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S2,,,finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2ADAA09F9919B0B8,T29,T29-S1 | T29-S2 | T29-S3,finite,ro,finite,T29:ro:finite,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,50,Teoria grupurilor finite,FF30D3638786C51879389BCB5CF484749B956AF8862C31D26AF53FB6CEFABB2F,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T29-S1,toc_label_only,Finite-group theory occurs only in a contents block.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-88863A0FAD1186C7,T29,T29-S1 | T29-S2 | T29-S3,finite,ro,finit,T29:ro:finit,WIKI-ro-2608752-17715620,WIKIHTML-RO-2608752-17715620,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2608752-17715620.txt,158,corp finit,B0F78480E6DC904D3D7FD6D884C24B42D8DF7AEDC7E232414561258ED6199D08,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-D06C1FDE05C87EB4,T30,T30-S1,unique,es,unico,T30:es:unico,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,217,"Notemos que aunque el elemento identidad $e_{M}$ es único, la compatibilidad de $\theta$ con $e_{M}$ no es inmediata de la compatibilidad …",3A68F1D240DCD7BE435DA3CF40F6E7CC85975AB548455F01ABF68DDB4B15A603,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-82F61810A32723B2,T30,T30-S1,unique,es,unico,T30:es:unico,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,499,"(note que $\mc{G} = for(\mc{G})$ como prehaz), existe \'unico morfismo $\varphi: i^{+}(\mc{F}) \rightarrow \mc{G}$ tal que $\psi = \varphi \circ \eta_{\mc{F}} …",00F960A9BE4C87B77FF2D6FFC48CE14916816A175DCE69C310101823DBA7F0D1,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-13BD95F97195A52B,T30,T30-S1,unique,es,unico,T30:es:unico,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,526,de un campo numérico algebraico es un producto único de,6576D646DC5A350E91ACA4F6D8EA006B03464D2D16D9D23ADC2AA53DE900E993,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0D79CF1D878A89A5,T30,T30-S1,unique,fr,unique,T30:fr:unique,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,694,"cas, le graphe~$\Delta$ sous-jacent \`a ce carquois est unique et s'appelle",7BD25A2791A353DDD53CDA9D3263CD31DB51E6C763D2A719D27A58F08C9DA459,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-F28F17CB799CA8F0,T30,T30-S1,unique,fr,unique,T30:fr:unique,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_avantpropos.tex,TRANSFER-0005,6C3ED9DDF1B010B6D4DBDDEEA7812DD17F30EF144BD9F50888962F793E41761C,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_avantpropos.tex,8,"la pizza ! Je salue mon existante et unique projection ainsi que Mlle D., des personnes très généreuses que je suis …",7271573711AB7CEDC44F4B29E4AE539297C80551F920F8E06B1E90CD6E291403,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T30-S1,,nonmathematical_or_single_or_unified_wrong_sense,"Personal wordplay, one selected object, or one combined argument is not a mathematical uniqueness claim.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BECBF15B7F1A762A,T30,T30-S1,unique,fr,unique,T30:fr:unique,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre1.tex,TRANSFER-0006,34AB8D749F6B9198FCD63A0E3B44ACF27BA3DA37FC6C60188B371BF39F41488E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre1.tex,42,"qui a des blocs se décompose de façon unique (à isomorphismes près), comme une somme directe d'objets qui appartiennent chacun à …",AD4D45CB7970D75965EA4B2F17CE9A84F4B4F2D7D755BDBEF19A68FF309830D8,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Uniqueness is explicitly only up to isomorphisms; the qualifier must remain attached.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-08D27D44F9FEA019,T30,T30-S1,unique,pt,unico,T30:pt:unico,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,560,"): por exemplo, um único",1279D4DE0AB819D4A96F2DA7D8F0592C1BAF3297BEBC341E58CEA1CD7EAEC969,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T30-S1,,nonmathematical_or_single_or_unified_wrong_sense,"Personal wordplay, one selected object, or one combined argument is not a mathematical uniqueness claim.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E03B6AE921C7126E,T30,T30-S1,unique,pt,unico,T30:pt:unico,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,110,de todo o sistema porque este é o único ponto que resolve tanto a primeira quanto a segunda equação. Em sistemas …,748238413F25FBA11DF24A9462180D2073318805D6CC196E9420E56DB2E0947B,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0CF4778D8A778D34,T30,T30-S1,unique,pt,unico,T30:pt:unico,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,212,"ideais ou anéis quociente podem ser combinados num único argumento sobre módulos. Na álgebra não comutativa, a distinção entre ideais à …",5055AE2BC1DEFA4511438F3A4118313377EEA3EA13A3A47BFEB7A1213D0A1108,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T30-S1,,nonmathematical_or_single_or_unified_wrong_sense,"Personal wordplay, one selected object, or one combined argument is not a mathematical uniqueness claim.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-120F88AE3E936109,T30,T30-S1,unique,ca,unica,T30:ca:unica,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,493,té una descomposició única en,23328041089D492A6138752E4A4DA6B2980F3EC69FC77FB96DD538294C7A4B7A,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T30-S1,uniqueness_qualifier_omitted,Decomposition is called unique without the local isomorphism/permutation equivalence qualifier.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A14E3064491800E2,T30,T30-S1,unique,ca,unic,T30:ca:unic,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,18,"amb el producte. Quan l'[[element nul]] (zero) és l'únic element no invertible d'un anell, aquest s'anomena [[cos (matemàtiques)|cos]].",65949C0253EF645B51FB4C6E1E6D810C91B729D6CF7662599C69D3104DA30C81,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-531F3B2AC4188E00,T30,T30-S1,unique,ca,unic,T30:ca:unic,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,715,) un únic,15FA9E9B294CB4DECD03A09085F1BAF4CCB8F7F0CF253124A439C003C97ED97E,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Finite-field uniqueness is explicitly only up to isomorphism; the qualifier must remain attached.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-CA0F4A63003FBCB5,T30,T30-S1,unique,it,unico,T30:it:unico,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,64,$\exists! v \in D : P(v)$: Esiste un unico $v$ in $D$ tale che $P(v)$,08B632FB6E9B14C1EDAEE3DD562DF3E0A730E54EA71C1D26E5FD2AD6F1CD3D93,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3AF0C968CAA177E6,T30,T30-S1,unique,it,unico,T30:it:unico,TRANSFER-hexwell_university_notes/it/analisi1/analisi.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,TRANSFER-0022,8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,201,"\subseteq \R$ ammette minimo o massimo, allora è unico.",16E1806EF5846DFD33AA10AD8B63542A72B7133607FFE107402B2B00E4969FE3,analysis,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-6531468290B481CA,T30,T30-S1,unique,it,unico,T30:it:unico,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,464,(cioè se l'unico ideale di,5AB5828DC34C284666BEB7E73D7ECF31B957E4B4D7279E6BC6E55EC1798A3AC0,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5E15ECFC3C22E263,T30,T30-S1,unique,ro,unic,T30:ro:unic,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,1302,că orice număr întreg se descompune într-un mod unic în,F12E9A165FF8888FA4EFF32D36263F1953A1DF5C3CDD247FD545546BA4B3B92F,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T30-S1,,,explicit_mathematical_uniqueness,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
