manifest_id,language_code,script,language_group,source_body_class,source_kind,original_path,package_relative_path,sha256,bytes,duplicate_of_manifest_id,license_access_signal,topic_tags,provenance_note,separation_note,false_output_guard,created_utc
S06-RTL-0033,ar,Arab,arabic,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T043000Z_arabic_damascus_linear_algebra_probe\downloads\damascus_linear_algebra_statistics_full_metadata.html,native-source-bodies\ar\0033_damascus_linear_algebra_statistics_full_metadata.html,1b3dd3765f2abc971a2937aa825604181d3917da86ac7fd2cbeefaf400392a5a,547496,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0034,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T043000Z_arabic_damascus_linear_algebra_probe\downloads\damascus_linear_algebra_statistics_probability.first5.txt,,2e9faebbd47a57f8d00d2f73a2e412bbf5353a95a112f2278b24f69ee5d14b62,5,S06-RTL-0031,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0035,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T043000Z_arabic_damascus_linear_algebra_probe\downloads\damascus_linear_algebra_statistics_probability.pdf,native-source-bodies\ar\0035_damascus_linear_algebra_statistics_probability.pdf,49921d1d0872656b7dbe361d5312e0faed4ecf61ec8f2dd087f2860398055fbd,7383146,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0036,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T051200Z_arabic_abstract_algebra_module_probe\downloads\mustansiriyah_abstract_algebra_principles.first5.txt,ocr-witnesses\ar\0036_mustansiriyah_abstract_algebra_principles.first5.txt,cffbc20b9532025078477284cabf30afcbac757f738ecc5718690b8334c304fa,9462,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0037,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T051200Z_arabic_abstract_algebra_module_probe\downloads\mustansiriyah_abstract_algebra_principles.pdf,native-source-bodies\ar\0037_mustansiriyah_abstract_algebra_principles.pdf,faa47debcb0157ebb28b4a0d0faecdc7c52950802ce51c66a4f92da2446f97e0,5456693,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0038,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T051200Z_arabic_abstract_algebra_module_probe\downloads\syriamath_algebraic_structures_3_modules.first5.txt,ocr-witnesses\ar\0038_syriamath_algebraic_structures_3_modules.first5.txt,e6ca304375c2fbea1fdc41decf5c447fe928ff0aa19bcf2f191f3be615cefa74,10362,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0039,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T051200Z_arabic_abstract_algebra_module_probe\downloads\syriamath_algebraic_structures_3_modules.pdf,native-source-bodies\ar\0039_syriamath_algebraic_structures_3_modules.pdf,bfb151251c52f26aec9f75d7ea11abae2560c440dd9ceb6ba2f3bd4df4c0a2cb,1421320,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0040,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T051200Z_arabic_abstract_algebra_module_probe\downloads\uobasrah_crossed_modules_thesis_abstract_2010.first5.txt,ocr-witnesses\ar\0040_uobasrah_crossed_modules_thesis_abstract_2010.first5.txt,b875de52637dbfadf5dd4cbdcae7253209cfaac61077bf627eb4c8dd99e744d4,2606,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0041,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T051200Z_arabic_abstract_algebra_module_probe\downloads\uobasrah_crossed_modules_thesis_abstract_2010.pdf,native-source-bodies\ar\0041_uobasrah_crossed_modules_thesis_abstract_2010.pdf,9956c7ecb7c114a9aab31a20dcf8fd13b3bb0d89c9cdb52c44b0f0d60139c5c8,100256,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0042,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T054700Z_arabic_hiast_algebra_shelf_probe\downloads\hiast_algebra_I_abstract_algebra.first5.txt,,cffbc20b9532025078477284cabf30afcbac757f738ecc5718690b8334c304fa,9462,S06-RTL-0036,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0043,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T054700Z_arabic_hiast_algebra_shelf_probe\downloads\hiast_algebra_I_abstract_algebra.pdf,,faa47debcb0157ebb28b4a0d0faecdc7c52950802ce51c66a4f92da2446f97e0,5456693,S06-RTL-0037,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0044,ar,Arab,arabic,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T054700Z_arabic_hiast_algebra_shelf_probe\downloads\hiast_algebra_I_metadata.html,native-source-bodies\ar\0044_hiast_algebra_I_metadata.html,b6bc54182842c6d160dcc565af45aa93c667a1fd20384bb03c7c2d6a4355d4e8,74114,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0045,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T054700Z_arabic_hiast_algebra_shelf_probe\downloads\hiast_algebra_II_linear_algebra.first5.txt,ocr-witnesses\ar\0045_hiast_algebra_II_linear_algebra.first5.txt,1bd1052005f5e209c342492a07546fee9aa048810da9275fa980c2bb80b573a4,8933,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0046,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T054700Z_arabic_hiast_algebra_shelf_probe\downloads\hiast_algebra_II_linear_algebra.pdf,native-source-bodies\ar\0046_hiast_algebra_II_linear_algebra.pdf,9e1a2ec4e2cd27889748df75dcb9f631734f105a2e19bf542ad52f26470db06f,9490179,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0047,ar,Arab,arabic,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T054700Z_arabic_hiast_algebra_shelf_probe\downloads\hiast_algebra_II_metadata.html,native-source-bodies\ar\0047_hiast_algebra_II_metadata.html,cfe49d3da82f40815dfdc2d43163bccbc372cde8fb5c1f937feb5085dd95e02a,72789,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
