audit_id,component_relpath,upstream_line,visible_locator_tex,normalized_locator,scope,section_context,context_cue,external_basis,audit_class,candidate_id,candidate_pattern_kind,candidate_visible_reference_tex,resolution_status,resolved_target_id,link_inserted
locator-audit-00133,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,677,1.23,1.23,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00134,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,681,1.24,1.24,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00135,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,685,1.25,1.25,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00136,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,689,1.25,1.25,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00137,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,696,1.22,1.22,e00,3,,,candidate_covered,reference-candidate-00119,parenthesized_locator,(1.22),resolved,sga6.e00.eq.1-22,yes
locator-audit-00138,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,697,1.22,1.22,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00139,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,704,1.26,1.26,e00,the-chern-homomorphism,,,structural_definition_or_tag,,,,,,
locator-audit-00140,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,708,1.27,1.27,e00,the-chern-homomorphism,,,structural_definition_or_tag,,,,,,
locator-audit-00141,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,712,1.28,1.28,e00,the-chern-homomorphism,,,structural_definition_or_tag,,,,,,
locator-audit-00142,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,716,1.29,1.29,e00,the-chern-homomorphism,,,structural_definition_or_tag,,,,,,
locator-audit-00143,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,737,1.30,1.30,e00,the-chern-homomorphism,,,structural_definition_or_tag,,,,,,
locator-audit-00144,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,741,1.30,1.30,e00,the-chern-homomorphism,,,structural_definition_or_tag,,,,,,
locator-audit-00145,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,754,1.31,1.31,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00146,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,758,1.32,1.32,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00147,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,773,1.33,1.33,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00148,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,777,1.33,1.33,e00,4,,,candidate_covered,reference-candidate-00120,parenthesized_locator,(1.33),resolved,sga6.e00.eq.1-33,yes
locator-audit-00149,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,779,1.32,1.32,e00,4,,,candidate_covered,reference-candidate-00121,parenthesized_locator,(1.32),resolved,sga6.e00.eq.1-32,yes
locator-audit-00150,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,779,1.11,1.11,e00,4,,,candidate_covered,reference-candidate-00122,parenthesized_locator,(1.11),resolved,sga6.e00.eq.1-11,yes
locator-audit-00151,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,787,1.3,1.3,e00,4,,,candidate_covered,reference-candidate-00123,named_object,Theorem 1.3),resolved,sga6.e00.thm.1-1,yes
locator-audit-00152,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,793,1.33,1.33,e00,4,,,candidate_covered,reference-candidate-00124,parenthesized_locator,(1.33),resolved,sga6.e00.eq.1-33,yes
locator-audit-00153,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,793,1.32,1.32,e00,4,,,candidate_covered,reference-candidate-00125,parenthesized_locator,(1.32),resolved,sga6.e00.eq.1-32,yes
locator-audit-00154,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,793,1.33,1.33,e00,4,,,candidate_covered,reference-candidate-00126,parenthesized_locator,(1.33),resolved,sga6.e00.eq.1-33,yes
locator-audit-00155,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,795,1.33,1.33,e00,4,,,candidate_covered,reference-candidate-00127,parenthesized_locator,(1.33),resolved,sga6.e00.eq.1-33,yes
locator-audit-00156,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,797,1.33,1.33,e00,4,,,candidate_covered,reference-candidate-00128,parenthesized_locator,(1.33),resolved,sga6.e00.eq.1-33,yes
locator-audit-00157,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,799,1.32,1.32,e00,4,,,candidate_covered,reference-candidate-00129,parenthesized_locator,(1.32),resolved,sga6.e00.eq.1-32,yes
locator-audit-00158,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,800,1.34,1.34,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00159,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,804,1.35,1.35,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00160,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,814,1.36,1.36,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00161,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,819,1.23,1.23,e00,4,,,candidate_covered,reference-candidate-00130,parenthesized_locator,(1.23),resolved,sga6.e00.eq.1-23,yes
locator-audit-00162,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,820,1.37,1.37,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00163,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,834,1.38,1.38,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00164,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,838,1.39,1.39,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00165,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,842,1.32,1.32,e00,4,,,candidate_covered,reference-candidate-00131,parenthesized_locator,(1.32),resolved,sga6.e00.eq.1-32,yes
locator-audit-00166,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,842,1.37,1.37,e00,4,,,candidate_covered,reference-candidate-00132,parenthesized_locator,(1.37),resolved,sga6.e00.eq.1-37,yes
locator-audit-00167,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,843,1.40,1.40,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00168,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,846,1.22,1.22,e00,4,,,candidate_covered,reference-candidate-00133,bare_locator,1.22,resolved,sga6.e00.eq.1-22,yes
locator-audit-00169,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,846,1.22,1.22,e00,4,,,candidate_covered,reference-candidate-00134,parenthesized_locator,(1.22),resolved,sga6.e00.eq.1-22,yes
locator-audit-00170,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,846,1.18,1.18,e00,4,,,candidate_covered,reference-candidate-00135,parenthesized_locator,(1.18),resolved,sga6.e00.eq.1-18,yes
locator-audit-00171,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,863,2.1,2.1,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00172,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,869,2.2,2.2,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00173,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,878,2.3,2.3,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00174,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,887,2.4,2.4,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00175,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,891,2.5,2.5,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00176,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,898,2.5,2.5,e00,1,,,candidate_covered,reference-candidate-00136,parenthesized_locator,(2.5),resolved,sga6.e00.eq.2-5,yes
locator-audit-00177,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,899,2.6,2.6,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00178,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,903,2.7,2.7,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00179,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,908,2.8,2.8,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00180,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,912,2.9,2.9,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00181,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,915,2.9,2.9,e00,1,,,candidate_covered,reference-candidate-00138,parenthesized_locator,(2.9),resolved,sga6.e00.eq.2-9,yes
locator-audit-00182,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,916,2.10,2.10,e00,1,,,structural_definition_or_tag,,,,,,
locator-audit-00183,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,919,2.9,2.9,e00,1,,,candidate_covered,reference-candidate-00139,parenthesized_locator,(2.9),resolved,sga6.e00.eq.2-9,yes
locator-audit-00184,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,928,2.5,2.5,e00,1,,,candidate_covered,reference-candidate-00140,parenthesized_locator,(2.5),resolved,sga6.e00.eq.2-5.occ2,yes
locator-audit-00185,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,928,2.7,2.7,e00,1,,,candidate_covered,reference-candidate-00141,parenthesized_locator,(2.7),resolved,sga6.e00.eq.2-7,yes
locator-audit-00186,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,928,2.8,2.8,e00,1,,,candidate_covered,reference-candidate-00142,parenthesized_locator,(2.8),resolved,sga6.e00.eq.2-8,yes
locator-audit-00187,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,928,2.9,2.9,e00,1,,,candidate_covered,reference-candidate-00143,parenthesized_locator,(2.9),resolved,sga6.e00.eq.2-9,yes
locator-audit-00188,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,953,2.11,2.11,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00189,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,958,2.11,2.11,e00,2,,,candidate_covered,reference-candidate-00144,parenthesized_locator,(2.11),resolved,sga6.e00.eq.2-11,yes
locator-audit-00190,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,959,2.11,2.11,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00191,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,990,2.12,2.12,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00192,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,997,2.4,2.4,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00193,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1009,2.3,2.3,e00,2,,,candidate_covered,reference-candidate-00146,named_object,Theorem 2.3,resolved,sga6.e00.thm.2-3,yes
locator-audit-00194,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1014,2.13,2.13,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00195,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1020,2.14,2.14,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00196,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1026,2.14,2.14,e00,2,,,structural_definition_or_tag,,,,,,
locator-audit-00197,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1034,2.14,2.14,e00,2,,,candidate_covered,reference-candidate-00147,bare_locator,2.14,resolved,sga6.e00.eq.2-14,yes
locator-audit-00198,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1057,2.15,2.15,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00199,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1060,2.15,2.15,e00,3,,,candidate_covered,reference-candidate-00150,parenthesized_locator,(2.15),resolved,sga6.e00.eq.2-15,yes
locator-audit-00200,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1061,2.16,2.16,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00201,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1066,2.15,2.15,e00,3,,,candidate_covered,reference-candidate-00151,parenthesized_locator,(2.15),resolved,sga6.e00.eq.2-15,yes
locator-audit-00202,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1067,2.15,2.15,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00203,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1072,2.15,2.15,e00,3,,,candidate_covered,reference-candidate-00152,parenthesized_locator,(2.15),resolved,sga6.e00.eq.2-15,yes
locator-audit-00204,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1072,2.15,2.15,e00,3,,,candidate_covered,reference-candidate-00153,parenthesized_locator,(2.15),resolved,sga6.e00.eq.2-15,yes
locator-audit-00205,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1075,2.17,2.17,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00206,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1079,2.18,2.18,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00207,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1082,2.18,2.18,e00,3,,,candidate_covered,reference-candidate-00154,parenthesized_locator,(2.18),resolved,sga6.e00.eq.2-18,yes
locator-audit-00208,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1091,2.19,2.19,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00209,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1099,2.20,2.20,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00210,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1107,2.20,2.20,e00,3,,,candidate_covered,reference-candidate-00156,parenthesized_locator,(2.20),resolved,sga6.e00.eq.2-20,yes
locator-audit-00211,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1107,1.4,1.4,e00,3,,,candidate_covered,reference-candidate-00158,named_object,Theorem 1.4,resolved,sga6.e00.thm.1-4,yes
locator-audit-00212,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1107,1.33,1.33,e00,3,,,candidate_covered,reference-candidate-00159,parenthesized_locator,(1.33),resolved,sga6.e00.eq.1-33,yes
locator-audit-00213,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1114,2.21,2.21,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00214,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1126,2.21,2.21,e00,3,,,candidate_covered,reference-candidate-00160,parenthesized_locator,(2.21),resolved,sga6.e00.eq.2-21,yes
locator-audit-00215,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1131,2.22,2.22,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00216,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1134,2.22,2.22,e00,3,,,candidate_covered,reference-candidate-00161,parenthesized_locator,(2.22),resolved,sga6.e00.eq.2-22,yes
locator-audit-00217,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1136,2.22,2.22,e00,3,,,candidate_covered,reference-candidate-00163,parenthesized_locator,(2.22),resolved,sga6.e00.eq.2-22,yes
locator-audit-00218,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1137,2.23,2.23,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00219,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1143,2.24,2.24,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00220,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1147,2.25,2.25,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00221,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1151,2.26,2.26,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00222,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1157,2.27,2.27,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00223,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1161,2.28,2.28,e00,3,,,structural_definition_or_tag,,,,,,
locator-audit-00224,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1169,2.29,2.29,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00225,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1173,2.29,2.29,e00,4,,,candidate_covered,reference-candidate-00165,parenthesized_locator,(2.29),resolved,sga6.e00.eq.2-29,yes
locator-audit-00226,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1175,2.6,2.6,e00,4,,,candidate_covered,reference-candidate-00166,named_object,Proposition 2.6,resolved,sga6.e00.prop.2-6,yes
locator-audit-00227,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1179,2.10,2.10,e00,4,,,candidate_covered,reference-candidate-00167,named_object,Proposition 2.10,resolved,sga6.e00.prop.2-10,yes
locator-audit-00228,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1183,2.10,2.10,e00,4,,,candidate_covered,reference-candidate-00168,named_object,Proposition 2.10,resolved,sga6.e00.prop.2-10,yes
locator-audit-00229,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1183,2.10,2.10,e00,4,,,candidate_covered,reference-candidate-00169,named_object,Proposition 2.10,resolved,sga6.e00.prop.2-10,yes
locator-audit-00230,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1198,2.30,2.30,e00,4,,,structural_definition_or_tag,,,,,,
locator-audit-00231,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1205,2.5,2.5,e00,4,,,candidate_covered,reference-candidate-00171,named_object,Proposition 2.5,resolved,sga6.e00.prop.2-5,yes
locator-audit-00232,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1217,2.5,2.5,e00,4,,,candidate_covered,reference-candidate-00173,named_object,Proposition 2.5,resolved,sga6.e00.prop.2-5,yes
locator-audit-00233,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1217,2.11,2.11,e00,4,postposed_reference_cue,,candidate_covered,reference-candidate-00174,named_object,Lemma 2.11,resolved,sga6.e00.lem.2-11,yes
locator-audit-00234,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1221,2.11,2.11,e00,4,,,candidate_covered,reference-candidate-00175,named_object,Lemma 2.11,resolved,sga6.e00.lem.2-11,yes
