authority_boundary,branch_path,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,mode,object_type,old_path,payload_group,previous_frontier,sequence,sha256,size_bytes,source_link_status,source_use_label,status
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_a55_child_inventory__CHILD_PACKAGE_INVENTORY_A55A9D0F.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,0aae2847f80a06844979d349d6eeb7f4f5308336,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0107_0aae2847f8_non_slavic_a55_child_inventory__CHILD_PACKAGE_INVENTORY_A55A9D0F.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,107,DACAA6D8F8542E939179F1F57A17E6BDCC1B33DD3361AEE3104A189B4B89E0F0,1575,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_a55_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_A55A9D0F.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c972195cc8a2943795e306cfbb55e6650aec02d1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0108_c972195cc8_non_slavic_a55_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_A55A9D0F.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,108,F38AECBE21BFD1B897F69EED1648DE08B2C01684C998265761B182693FA7087C,1375,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_a55_summary__SUMMARY.json,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,920d97606af02d47e7b8ba2102d370a4cae3ee92,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0109_920d97606a_non_slavic_a55_summary__SUMMARY.json,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,109,245C923CE1E2CF9A29566A065AAB0DC59579E28F717BC4C74ABB0E0BEA265ADD,1253,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_20260707.csv,3,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,12a4311324bc842b5e72506460ba91bd3cf80c4d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0110_12a4311324_r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_20260707.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,110,D0B3FF6E01D72FC8BCD5AE48BE589C7C4AFA6A5D00ACD98668D9A61CD7B64A3C,619,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,4d126326dca5f0f649f9a63aaf3eba085f088cd0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0111_4d126326dc_r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,111,3CA7E9B3B13A48AE73D6AF06EBD3818681965DF87670945D484866C8A1376C0E,1293,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv,3,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,db5fd518acb70fc391652a7bb7d08f448fe3e7df,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0112_db5fd518ac_r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,112,0AEEA549FC34A2548C39F6DA1775AACFCC4279AC0367B76FC54B67DCFF15AB75,1381,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,6,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,be79ee3ae9ca408f600dbaeadf63f489cdaca3b5,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0113_be79ee3ae9_r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,113,EA9F506019DD36F18B5FF56FCCD7EC8155D08801F985E35418318CFE02FF32CF,2232,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/B3_ACTION_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c7c1d82921c7553b276e1adeabded788c20388af,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0114_c7c1d82921_B3_ACTION_SUMMARY.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,114,1FF282E889A9C3F459BF59454232A20233AD5A6B7B4DD1997800C7CBACB810A9,164,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/BRANCH_PR_STATE.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,12ea32931f89951e51065018fa7d2c20034a0dcf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0115_12ea32931f_BRANCH_PR_STATE.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,115,8C5898305DDD86B653CAD51C2902AAA8FF72C698904AED68DE89F0C153C05F5A,399,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r3_arabic_persianate_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/FAST_IMPORT_BLOB_LEDGER.csv,47,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e6e997eede787d5819d8f1a4557f0d077500b470,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0116_e6e997eede_FAST_IMPORT_BLOB_LEDGER.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,116,A28504BEF287B09709FA6237066379A0E4A9704D3A43E8EC3C6A1D08D609568C,26115,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/MANIFEST.csv,8,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,52833843ea54c3e2e46f556e33ff72d4f3beff06,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0117_52833843ea_MANIFEST.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,117,A556F8BBA0FB166AA6C462124EC302FD774046B905AD24C4913417F0C6607644,817,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/PACKAGE_FILE_LEDGER.csv,47,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,97ae9290b0c3f6214390fad5f41cc7aa5370990d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0118_97ae9290b0_PACKAGE_FILE_LEDGER.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,118,091694011D125429909B253E56A0D9ADC30C960B209EDD667556949D828B255F,27693,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/PACKAGE_ROOT_SUMMARY.csv,2,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,b2ea1d9d221209a6ca5b5df5c7d7c526828ec218,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0119_b2ea1d9d22_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,119,6D3472A246D6B780D2D207482F14486F3952B487C41D750AEB1E20E00B2FEB0B,1365,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/README.md,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e2a7a6019a9f71b73fc83f5c5b962c0e55f2151f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0120_e2a7a6019a_README.md,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,120,699A6F89BEB7FA28BA639DAF451C13807A3859672910EF3D697686D29C00034C,845,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SAFETY_SCAN_HITS.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,d95f16e68db87a388aef81c2a1792a3fd54faa45,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0121_d95f16e68d_SAFETY_SCAN_HITS.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,121,8E3885FBB86F858F1B2A2CF2ADE71DE14BFE933176A6B307CD0BCDCCB095346F,72,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SHA256SUMS.txt,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,7b755ff0a593b1ac0783c70f85693ef550f67ed4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0122_7b755ff0a5_SHA256SUMS.txt,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,122,9AA960216A4F9A82C7B7AD183E8F19710BFBDFA075763EE6683D58B88CC6D45E,788,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_18BBB185_A55_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/VALIDATION_ISSUES.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,09b7f7e1fef94837a46e8dca0e08040798b7380b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0123_09b7f7e1fe_VALIDATION_ISSUES.csv,100644,blob,,b3_18b_a55_persianate_child_return_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,123,0EE6FEC31B52E20B4FE15BD694ECE5A623189D6DFB59F8ABD1FD3895F45D79CA,73,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/B3_ACTION_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,55515c473b42ed82add7325ae1d3d9b54d0a437f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0124_55515c473b_B3_ACTION_SUMMARY.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,124,84860E57B962188091816B4798C9AAB46D8E117915D833FE2163E31ACBB854C5,141,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/BRANCH_PR_STATE.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,86669b2f1c16657de39a6880f9a637a9fd14a4df,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0125_86669b2f1c_BRANCH_PR_STATE.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,125,39469421F56A83E01ADBD3DDA5BC73AE1A1C13E7DAAD1BCFE6AB39419C522EDD,410,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/FAST_IMPORT_BLOB_LEDGER.csv,13,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,be52791a90a0180af8fd900f3dc282e4c319b71f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0126_be52791a90_FAST_IMPORT_BLOB_LEDGER.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,126,5D052CE2C0414F38F7223A65C16F30F9BBDE5D2E059C27B4642C868FF5117FAD,6697,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/MANIFEST.csv,8,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,5d2783efe9641952aaede74cc4e8b85b7422b9a1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0127_5d2783efe9_MANIFEST.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,127,A50015936CA83A6389A0DC57233CBDC2BA3130EF1647A4EE5061904ACD9E816D,815,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,13,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,6b566b17fe3a0826b01a23dba3339df5d62618a0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0128_6b566b17fe_PACKAGE_FILE_LEDGER.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,128,B406D6271E3E088C83F47C08E0E272FD88ACCA48E42850B00DDA0FA5E58412C9,6942,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,4edbdb96836a858cee0718d948b7bbfd829c84c2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0129_4edbdb9683_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,129,5B2CF3F56381EDEBFABBFF00F17AFF182A0E7EDC17A288801A0F940BF3CB7B8A,747,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
