"schema_version","record_id","work_id","unit_id","structure_type","label","parent_id","order","record_basis_json","source_language","target_language","authority_pointer_id","authority_pointer_sha256","authority_state","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","source_fragment_kind","source_fragment_occurrence","source_fragment_text","source_fragment_sha256_utf8","target_locator_count","target_paths","target_file_sha256_values","target_locators_json","relations_json","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"1.2","NOE-P03-KO-U02-FORMULA-007","NOE-P03","U02","formula","Inline math occurrence 7 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","7","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","7","$\rho$","BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":7,""fragment_text"":""$\\rho$"",""fragment_sha256_utf8"":""BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","F6FCCA0544BE7ED429257D0FB59EF164539D67E6D809A761017A93C2E4A478ED"
"1.2","NOE-P03-KO-U02-FORMULA-008","NOE-P03","U02","formula","Inline math occurrence 8 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","8","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","8","$x$","22BF003D6CAC79E1D917CACDAB9539C5D59468C02C22D29C08DF00834EE4BBE6","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":8,""fragment_text"":""$x$"",""fragment_sha256_utf8"":""22BF003D6CAC79E1D917CACDAB9539C5D59468C02C22D29C08DF00834EE4BBE6""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","0235A62A98AC7A67AEC675ED78E2A69DC0E93F148B686FEDC4B5F3653EDC13B0"
"1.2","NOE-P03-KO-U02-FORMULA-009","NOE-P03","U02","formula","Inline math occurrence 9 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","9","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","9","$S^\rho$","AE88CF6ED4F7E27DEC04CE77AAE508514DF4B084F91B48B3A7033D6E0168E644","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":9,""fragment_text"":""$S^\\rho$"",""fragment_sha256_utf8"":""AE88CF6ED4F7E27DEC04CE77AAE508514DF4B084F91B48B3A7033D6E0168E644""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","BE5AF236EF674589B75EF2E866B352F9A4F78FD52179D6AB5A23F90DDEFD21FE"
"1.2","NOE-P03-KO-U02-FORMULA-010","NOE-P03","U02","formula","Inline math occurrence 10 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","10","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","10","$\rho$","BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":10,""fragment_text"":""$u$"",""fragment_sha256_utf8"":""A924F6A91C6957D048BF210BAEA8DFE7727F90C8CD1A215285EE0FB22CFB169C""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","2D883CC312058A0B66D0C7A7CEF84E4566F0C148D67389B8FB72ACCB7C555E7F"
"1.2","NOE-P03-KO-U02-FORMULA-011","NOE-P03","U02","formula","Inline math occurrence 11 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","11","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","11","$s$","D997775547609B42DC20D8DC93C286E57A6E19A00BEC1170BC6C7FD65CCA03DC","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":11,""fragment_text"":""$\\rho$"",""fragment_sha256_utf8"":""BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","4D4364845A1745CDFC4DAB8CEE6E009D88096AA53AFC79FE15C85F550B62ABFD"
"1.2","NOE-P03-KO-U02-FORMULA-012","NOE-P03","U02","formula","Inline math occurrence 12 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","12","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","12","$u$","A924F6A91C6957D048BF210BAEA8DFE7727F90C8CD1A215285EE0FB22CFB169C","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":12,""fragment_text"":""$s$"",""fragment_sha256_utf8"":""D997775547609B42DC20D8DC93C286E57A6E19A00BEC1170BC6C7FD65CCA03DC""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","65AF2C82B58768188E92EB193C484A53E2CA9A0B7EB73B95A5FE7B4E92EA9D43"
"1.2","NOE-P03-KO-U02-FORMULA-013","NOE-P03","U02","formula","Inline math occurrence 13 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","13","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","13","$S^\rho$","AE88CF6ED4F7E27DEC04CE77AAE508514DF4B084F91B48B3A7033D6E0168E644","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":13,""fragment_text"":""$S^\\rho$"",""fragment_sha256_utf8"":""AE88CF6ED4F7E27DEC04CE77AAE508514DF4B084F91B48B3A7033D6E0168E644""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","36B30F0A2218E3EF8BBEE4092CB68154C276EA1A4E6ADD88257C14853E476C24"
"1.2","NOE-P03-KO-U02-FORMULA-014","NOE-P03","U02","formula","Inline math occurrence 14 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","14","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","14","$s$","D997775547609B42DC20D8DC93C286E57A6E19A00BEC1170BC6C7FD65CCA03DC","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":14,""fragment_text"":""$s$"",""fragment_sha256_utf8"":""D997775547609B42DC20D8DC93C286E57A6E19A00BEC1170BC6C7FD65CCA03DC""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","49B4275E42B03493CC98117E4A3AA76E27DB74A38F1F519EFEE8EA36491C8986"
"1.2","NOE-P03-KO-U02-FORMULA-015","NOE-P03","U02","formula","Inline math occurrence 15 on source line 3586 / target line 12","NOE-P03-KO-U02-OTHER-001","15","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3586","3586","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","3FD0B4FA51F3897101A4AD0EA9434687D423928B5337B7F2A29419BB2BABE9C0","inline_math","15","$S^\rho$","AE88CF6ED4F7E27DEC04CE77AAE508514DF4B084F91B48B3A7033D6E0168E644","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""397EA2801CDAF38280F5052601B9FA04B7CA4479597ACE851315C5763EF3F769"",""fragment_kind"":""inline_math"",""fragment_occurrence"":15,""fragment_text"":""$S^\\rho$"",""fragment_sha256_utf8"":""AE88CF6ED4F7E27DEC04CE77AAE508514DF4B084F91B48B3A7033D6E0168E644""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","83257007962C7F7AEDF28791E63600CFD690F4F1971B45863B74E195F3A57B94"
"1.2","NOE-P03-KO-U02-PARAGRAPH-002","NOE-P03","U02","paragraph","Corresponding matrices and explicit symbol-row representation","NOE-P03-KO-U02-UNIT-001","2","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3588","3588","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","0AF158367FD2A687BDEBE33D44E26C39ED7B60FDE0DD9E4E47A9C93C009A0EDA","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""138C51DB1FDFE30F7D423C39D4D6E350A756704745897CF55B54EAE15BDEC756"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-UNIT-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","AB95104A160F6D96D216C799036AA2E2F0B9CAB6CDA7542E74BD42BFF69C846A"
"1.2","NOE-P03-KO-U02-CLOSED-PROSE-007","NOE-P03","U02","closed_prose","Principle for explicit representation in symbol rows","NOE-P03-KO-U02-PARAGRAPH-002","1","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3588","3588","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","0AF158367FD2A687BDEBE33D44E26C39ED7B60FDE0DD9E4E47A9C93C009A0EDA","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""138C51DB1FDFE30F7D423C39D4D6E350A756704745897CF55B54EAE15BDEC756"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-002""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","F90F9E31AFD8B1B7557EFF0CA9428421FAEEE5EE3D424B72D8613B280D6E57A3"
