language	page	predecessor_page	disposition	raster_sha256	width	height	text_sha256	text_characters
EN	107	107	PREDECESSOR_EXACT_RASTER_AND_TEXT	6C16EEE6CBEAA86F57337A3378B334BECA7517533F8A9829F553AFA46C80BA95	596	842	A29EFF519F549A57D8361AF0156889BE1C5D9FB1576953CA3FD4FB5C627C0357	3528
EN	108	108	PREDECESSOR_EXACT_RASTER_AND_TEXT	2B650DEB8212C42D5673A3B1223E4B93D97765DBB0643D5896CCC795A4F3437D	596	842	31B81A10AD3430E344EC0108D0C65C15391AB03D7EF7C512EF84A79A43E77ACA	3302
EN	109	109	PREDECESSOR_EXACT_RASTER_AND_TEXT	322AA0FB8E79AE8FFB2E8363AE6126D1D3356A78BDEB6AC93E5FD039DB167458	596	842	AA69DE13B4ABDFFD603C2467A040A6F11088A20399C29016C955AB2ED1C73849	3050
EN	110	110	PREDECESSOR_EXACT_RASTER_AND_TEXT	59A28AA9607BE0438171E9DE689FDB1EEAA9172213325E3FF5AB105CFC2B7F6B	596	842	CB82F9F7DC44A23A105E17899E066E9B776215C07FAA31A2CC8AC8BD43457301	2989
EN	111	111	PREDECESSOR_EXACT_RASTER_AND_TEXT	65EE0815717F471F5C5DA44872140488CF17A60099907F7EC6908C923EF3EDD6	596	842	829484FEAFEC80448E128B1D27F921FAC96EC4EE4B317F4BC3134A55E8E298CD	3085
EN	112	112	PREDECESSOR_EXACT_RASTER_AND_TEXT	5E2B4CFAC3953E20B0EC4706B6DEF04B3357FE06374E2378CE1A03510ED5F7C8	596	842	DD972C2FEE2A2E98CC5CEEED8D3F3AEEF5F442EE5D79779A6D160F66186DBF20	3614
EN	113	113	PREDECESSOR_EXACT_RASTER_AND_TEXT	C9FDF0F35268C68D1F20296A8784F5B771B670A191508DE55AA2F53CFB016253	596	842	133BAD5C4A2359FDC13480EBE076E54B8D14515F8BEFFC9B78E66E5BD42AA681	2496
EN	114	114	PREDECESSOR_EXACT_RASTER_AND_TEXT	341545E4910C9D2345033FFAF46E761009D7AF96FC969B5B090C23589311F3D2	596	842	FA12D034FCAD50F4E456526E7BA6237A99CDFE17F8DBB86395880EAE85AEBDE4	2877
EN	115	115	PREDECESSOR_EXACT_RASTER_AND_TEXT	B8F18FFA61CA7C099F5BD29427B28E1097FD26E89508EFBFDA753DBA18CBA9E0	596	842	99A8EA7D459D426CF52593D24D6B0F86ECD78F732A35B4CE37A0DF44A20F3489	2039
EN	116	116	PREDECESSOR_EXACT_RASTER_AND_TEXT	22AAF2C65D5F33930F66E370D8035D66356E8CCF5A765198ECBEAFD7B5C13F5D	596	842	15AC0A3ACAF27729E929DC1C523FD13D92C2E1BB128A80A49634137A7DF87EEF	2411
EN	117	117	PREDECESSOR_EXACT_RASTER_AND_TEXT	D7E4E3A54B491CB474DD25F0ABB0CD65FFF1CD19084D9B74C640D8B468C6BEC5	596	842	892BAA140F4A2F34B95051471731F2F577E5A17B591C81E644B69E91AE6677F4	3189
EN	118	118	PREDECESSOR_EXACT_RASTER_AND_TEXT	C3CA7B9F7A4E262C5BD204D42B8A4969FCDDB3E2EDCAC0CD438EC7BF09809AD6	596	842	E68B2B9C9E04BA4A569F8B96A7BE9590F8BA1594BE68F3201A9360A4DF11DB76	3029
EN	119	119	PREDECESSOR_EXACT_RASTER_AND_TEXT	B17FAE2CC804A27920197576E3573264CD738E6AD92D9523E2FBAC9B0A177D3E	596	842	FCE88B0588A895D8E3B35918A4F5850C3D33D3AC3C7504F727704D5D1648737A	2575
EN	120	120	PREDECESSOR_EXACT_RASTER_AND_TEXT	EA743D802B111B3484FFA7D4D8009527E9D95F765876255105049CED840ED9D0	596	842	1DF115F95DA6B14DF7722A9F57561EC7F373799866098B2D8583A01740AFB1D4	1991
EN	121	121	PREDECESSOR_EXACT_RASTER_AND_TEXT	40BC6AA8A2481ADCEB7DA74021FF6AA2DB2CFC576460EC2A4EB583AC99756134	596	842	E07D0929D20378EF9199EC34AF48B1A715A34B12B7EEBBAFA4FE2E0E2EF43E6F	2334
EN	122	122	PREDECESSOR_EXACT_RASTER_AND_TEXT	AA4A7856B8B593CC1EFD44AF20CB81E1DA6903701840CF9F9AAAB1BEF234FED1	596	842	844F4E1779D3D04DFC3661CAF638B6FCEFB5842003C26FCD6C275D2BD97D7FAC	2448
EN	123	123	PREDECESSOR_EXACT_RASTER_AND_TEXT	61D9985D314049BA0242064A73EE0A30063CEF9CBB8847157181B554290794D0	596	842	5E9BCFBEB0B7AFD6D0EA80C558E1230480C8F373CE251AB30078188FE91D921C	1725
EN	124	124	PREDECESSOR_EXACT_RASTER_AND_TEXT	1E4951A1B72C5CC1C9245DDB1548AA884732DC53BE7B50199D198BE2185B662E	596	842	B80680271FE9806A4BE19B6749A0439BD596A1DF10C35F2E9BDC02FB51FDF0C9	2074
EN	125	125	PREDECESSOR_EXACT_RASTER_AND_TEXT	2AC4EA2F3243B96B1CD6194F6826A8AED2916A0FC9D34495695366DF6BC0C33D	596	842	BE7D6C7DFDD9789BB5BF88F6C9EA825F507CA1EBB585B39497E2DC7DC6A2DDF7	1987
EN	126	126	PREDECESSOR_EXACT_RASTER_AND_TEXT	FC0B31BA9984B8B7BB53445540DDA2B25DD1389A15ECB888A74BDED6425F0064	596	842	5F3097617BB05125AFAC592A07236252E44CFFD2CD86037D904DDD7479ECCE7A	1646
EN	127	127	PREDECESSOR_EXACT_RASTER_AND_TEXT	FD30F46406F91EFD5836F8C13433F2F7EC4D6275523AD1C27409CDA8D77D0CF2	596	842	06E6497AFC0479861624F9073978927FF3F5B7456A58C7F17DDA6FEC31120886	1985
EN	128	128	PREDECESSOR_EXACT_RASTER_AND_TEXT	D8FD31625A0460BC4D673650172E3C96EE6A42D7D09B157BAFB779572555A892	596	842	5123EA8978CD54870A2E0ED9950F93CC6D7D542B99A774B006714BA523A4064D	2587
EN	129	129	PREDECESSOR_EXACT_RASTER_AND_TEXT	5B9F25329A8F9AD61063640B97E59527E87E7CEDDBE3A3CC58878FAC2C7158A4	596	842	45EB59DCA3A870A82083D355D5FAB8BEBE9E7C3FB118A0DDCD6B76B9787550DD	2234
EN	130	130	PREDECESSOR_EXACT_RASTER_AND_TEXT	BFE4F4A1490BABE1CCABF133C8F36E47B4E755FD58554C35F459BC2306F780AB	596	842	1BAED6FCFDF70004CBB53E65961DDF5033910C1BD4DC285E0F0CC08D526B6818	2175
EN	131	131	PREDECESSOR_EXACT_RASTER_AND_TEXT	2681962BB39412C54492FA5CD340C01EACA7A09578376CB54A4DBB58B00717EC	596	842	830172CDF7EDA09C7E3A251A9D7224231218A3CD120EC2B719CF2844598B7C65	3253
EN	132	132	PREDECESSOR_EXACT_RASTER_AND_TEXT	66C21B972A5D17764645CEBAAF385BE878469C5BF4D8F71349C3BC81029DD854	596	842	06DD3C5137A298F51B42BB9F53CF2ABF8BA70DE3A12B389904683D802F16193F	3010
EN	133	133	PREDECESSOR_EXACT_RASTER_AND_TEXT	0E6FF34DADB7632B7325FACD482A48C4A77CA66F3C24E0B79B60884CC0BB3FB1	596	842	87377AC45B15707950ABB22404B2C56B2192EC8BE5853AB904CB55DEE1592776	2462
EN	134	134	PREDECESSOR_EXACT_RASTER_AND_TEXT	FE2F5F20CACF29A79FE82976DE0E43B06AD23828ED3335ACD972E9A74738DC8E	596	842	F2F23B9225D85DEC3E1ED2ADF933DD76FD8684C53575750E920654C336131A09	1748
EN	135	135	PREDECESSOR_EXACT_RASTER_AND_TEXT	AAC9C26470B263DEB7699532102C0FDF5BF9D0EE127899BB02FFD77F4A96DA6B	596	842	6505F74BAB736CDAD271179895193D4EA919739A493D05E32955CBEB9609CC33	2193
EN	136	136	PREDECESSOR_EXACT_RASTER_AND_TEXT	64849BDD9DCED77577D459CFB3E5C9E912D96E9D23991EE5A3F03917C12128FC	596	842	0BBC4B8D8ADF7933823C11561F222BCBB471A56882FCB8B6A79D76410F1A3B4F	2563
EN	137	137	PREDECESSOR_EXACT_RASTER_AND_TEXT	C137F82E9DF6B036DD735E9B494493EB75F3EA76D3246D2B77639FD2A03739CF	596	842	10C1DFAFF4452BF5117435097DDE4A55796C9C329DA0854E1202134A820A0E7C	2010
EN	138	138	PREDECESSOR_EXACT_RASTER_AND_TEXT	97D40A22455252259FDEB57A6C3836C8C2BBE484DDB7E7FC230A81B45EF5FD4A	596	842	C2B1108C7EED211FF56835565BAB98820525209F698A81A38FB362E0BB280BB5	3214
EN	139	139	PREDECESSOR_EXACT_RASTER_AND_TEXT	3F1DA5E418807C646EB33A49ADB90A9D7572FFED7ED04703DE3C200456342264	596	842	388BC9C048BE043C28126D762059664657BFCD7549558E64E3270659ADBDCC70	2829
EN	140	140	PREDECESSOR_EXACT_RASTER_AND_TEXT	05AF3A40790198C641A84C8550D147BD1742327B42A7BC180BE7DDBC1594AC20	596	842	9E0C43AC01408C21991C06430EBAB6B726872EDE5786CA301609F66524B5F95A	1893
EN	141	141	PREDECESSOR_EXACT_RASTER_AND_TEXT	C9ABDE20CC3A5BC38797A8CD154EE417FB3F2EDAA063958546C0C7FEA7498EC5	596	842	2F30C6E4958A0AD9701CF7E44B12E295F1F582A715382D70D44B213EC9B8F170	2732
EN	142	142	PREDECESSOR_EXACT_RASTER_AND_TEXT	6CE6626C690E54840CDD2B3CFB7F3504441ECB70024FEA889A33AF652682EB29	596	842	38C2472B865E64BC46D16C374BF3157766E344085802E6D6C8B533804A5CB001	3141
EN	143	143	PREDECESSOR_EXACT_RASTER_AND_TEXT	8131D48923C75534A9F8F399342737DFA3CABFC61C6BD16A06FE6695495D35F4	596	842	812A48ACE47983B955BC246A86186EF1DFC5C958B9AFA08CAB14FDF5B6A2FD9A	3007
EN	144	144	PREDECESSOR_EXACT_RASTER_AND_TEXT	1F7356FA9644AF69A45ED34E60389D224F0C67D46EA746EDEC6671139A11A346	596	842	D5FD49584C245C2E97E1D50D278D401785D95069BD9CC33961ADDBC624554C88	2161
EN	145	145	PREDECESSOR_EXACT_RASTER_AND_TEXT	CADE9C417CDD3342E364B26955E6299D9ACCCF985DFEC681C7D18351D9A1106A	596	842	DBB6932A0FAFE0CC03EC3CABA83BB8C4EB1766FF97587CD50060C3392F480DD5	3323
EN	146	146	PREDECESSOR_EXACT_RASTER_AND_TEXT	C2430B1448AF18EF4E69A8F1A59DDED80D1F9CF1E9890202E7095A015B14819D	596	842	3FE74C15CED2745A2EA59562BAAE0C98375FF2E2AEBA58B81116398C9D65F887	2752
EN	147	147	PREDECESSOR_EXACT_RASTER_AND_TEXT	E2ACD69D335DA761FD0514871D8DAB8CF0FEAC77830B02C889D9F581603163BE	596	842	1B97224409E9D95EF7FD672D691B7754B4AFEEEE4A572DE90FF5868BE3F92C26	2497
EN	148	148	PREDECESSOR_EXACT_RASTER_AND_TEXT	AB80CE28609AE7316B8CBB1A57CFAF0725AC35B46C7E5A030549998486DF5C24	596	842	A037367FEBEF24878AF25FB249173E55FA7C1255DB5510A715436B462885FE5F	2739
EN	149	149	PREDECESSOR_EXACT_RASTER_AND_TEXT	3331DE65275FA77D638244E4FE62FEF244942D42B6C2A5ED935A8323B8795964	596	842	922BDFFF056BC5E0671F7FE75C56B61B18908FF8D416B0C5941681A8A975561B	1906
EN	150	150	PREDECESSOR_EXACT_RASTER_AND_TEXT	D3C719CDC149CA46F0BBA72A5C663C1F8F1FC513EA96AE47F200D42B9641C2B7	596	842	7A8C61EA1D7774F01D4EE70F8B9A276FA5BFC5DCBC4D1D2CB4FD7D1D28947BB1	2748
EN	151	151	PREDECESSOR_EXACT_RASTER_AND_TEXT	D5985B9DAFDA5018BAB3740C1594EB154889BE51C4DB5A4029C660F5D8DF9343	596	842	C9AF49E4200B6A7D30B15EEB67E9C709769A9E64FC9FA7DA380E5DAFBE289116	2904
EN	152	152	PREDECESSOR_EXACT_RASTER_AND_TEXT	CC1C91FA0672C75E8F8E698BBFFF23520E5CB3993C70807E5E9EF4C9E8EE038C	596	842	2F8401A8B46CB05EEDE0D80FF762665DEB9422A894BBB45A0765C009D9E4D72E	2707
EN	153	153	PREDECESSOR_EXACT_RASTER_AND_TEXT	5CAAAC670AA830883DCA76976B329EE24D554C91825D7E576C82FA4B28F91C35	596	842	C96549FE323215FF7B8C961C02C1BED1AD6161851F0119780B409B0222B9D496	3521
EN	154	154	PREDECESSOR_EXACT_RASTER_AND_TEXT	09E15CA9C0A1B499B7736F85092DFCF6A2EA97711E71BFA2B4EDA87E88F334A9	596	842	C8B5DA314CA20138A7B251F31A799A94568C896E8C8E29CDF531BABFBBB6B0E7	3381
EN	155	155	PREDECESSOR_EXACT_RASTER_AND_TEXT	0B5A269A1D9EB98702C62F05FB93A1BEF0BDA193126886BB940B89EF522BC076	596	842	B9B1DA32755EC87323DB0C899C86705234F3A076D28E87BA5754C17D0ECD695F	3014
EN	156	156	PREDECESSOR_EXACT_RASTER_AND_TEXT	A4E96222B0E1FB68E05514627A651079D4FFDB06085D75C0CC7CC165B81FA8AC	596	842	0998F084D28E89F9743B4BA43A98A521F8EF610820C713B1AACDA3225E88840E	2112
EN	157	157	PREDECESSOR_EXACT_RASTER_AND_TEXT	0EC4312CD9DB26BF437F752E1A98BFC4D063315028AC4679365D6985B99A58BA	596	842	3DDF601D68C58EC18E94B9EA61186E75334A2B683ABA5E8ABDEF5AC1ED610EC7	3022
EN	158	158	PREDECESSOR_EXACT_RASTER_AND_TEXT	DFC44B438579749BC8E555196CB5993CD32C492C41F99D2D8C4610B3FD7CA323	596	842	223D2AE7D584C133DEF639C0D07024CF9C2E81F6BE470C9A06F50B589D374224	2360
EN	159	159	PREDECESSOR_EXACT_RASTER_AND_TEXT	C71212933E93027AE4E8FEA2885CE6ECF50BBDA30DDDD1F52ACBA399793DC8D1	596	842	99FDD6593EF45B88E115100149A3BC1D30841FAFC3A05EF388EB08C5FEA28AA4	2417
EN	160	160	PREDECESSOR_EXACT_RASTER_AND_TEXT	F16D261D18FFD28D6128CDA9D9D497126891120563EEDDB0366397C6B6189F63	596	842	3FD98278FF0C39A04BAA05C6D43E6A5A0242BD90F61A4AFED882DE0B50C879A1	3863
EN	161	161	PREDECESSOR_EXACT_RASTER_AND_TEXT	B0522B6C6E9D3B04FED4334A0BF16B2B9BA1A762A1E02994B73E4FD7CFF048FF	596	842	065A7CBA4B57EDDB4E103B5660CE25D7A024487158DDC034118E5A5E444D83C1	2929
EN	162	162	PREDECESSOR_EXACT_RASTER_AND_TEXT	5DC2090BFA6934795B842F4433D0CB1E51C44B2D537E85D8D204E3DF85D43C72	596	842	2DF6EAA4993355EBFF34D284C29F8ADC886D4195CBE31F80D6D627B8DFEEE929	1000
EN	163	163	PREDECESSOR_EXACT_RASTER_AND_TEXT	6717B952B6220F0964FD8A936AFF5667111C42A2B827E5D3C80DD8A7A2D605DE	596	842	611EDFC02690811134599AF17269619A7CF0B533CAD6DF3D760563E13000B72C	1197
EN	164	164	PREDECESSOR_EXACT_RASTER_AND_TEXT	EAF16B49D7948021BF593E0718490528DFF9E215DF8F053516DE85FA12145FEC	596	842	4B803743653230C035412F3E76D010B9949011B715C16D34B0E5E173A9ADF995	1670
EN	165	165	PREDECESSOR_EXACT_RASTER_AND_TEXT	6856C7C4BCFCC558FF3A4C9DEF35437E266E1706B2F75791D0AC308B539ED5A9	596	842	2CA4E8E6306F57D9B5A1CFC97F980F554D0E5E7DBDCC1958BCBD6038C5BBAF8B	794
EN	166	166	PREDECESSOR_EXACT_RASTER_AND_TEXT	6CE9B87398E66014A57601E5639ED67BEA797C3490D86CECD353E9BDA49ED014	596	842	D65E8DCB5AC87308830F2868B4F62495ED293EC77CE9CEFD7A22E971BE81FCF9	1649
EN	167	167	PREDECESSOR_EXACT_RASTER_AND_TEXT	73A70748C55CC188B2C2DD273B924855AF76B9F1696B0CFCFA877216815EA020	596	842	2D89A6986EF4829E39AA7F9BC3041AC0D20C430CC4632A63977AAE0B731D91E2	2117
EN	168	168	PREDECESSOR_EXACT_RASTER_AND_TEXT	7129A7D16AFCC3B04CF6D4DA9990720F4973EF0D4F48765FFBA2CD075C2E9032	596	842	3042DE6C8F5AAA3898939F18DC03691A0649B5FBE09E39BCAAE9C79C37999949	2037
EN	169	169	PREDECESSOR_EXACT_RASTER_AND_TEXT	1AEEFB849EB5991C7EAC88CBD9840FFE7D1A8AE32D116ED9949B0E1A05DD72BA	596	842	B56A9730F9A51924BCEA5C3C9B052FE0E2326606597B9C06D5F3EBE6ED17FC15	2025
EN	170	170	PREDECESSOR_EXACT_RASTER_AND_TEXT	DA46D1E36E061ED6248D8DDF2C52D32C81365A73E5DC46C2BEFD3CFB07773ECC	596	842	84EDFB60F95BC28A4D010240C01B10FCD3902B1414F6993F3FB544D087F1BA50	2056
EN	171	171	PREDECESSOR_EXACT_RASTER_AND_TEXT	379E62A57F74E08D222FE8263A438F78C1F1690C72A50B7BFD4CC865CF938D17	596	842	A3752DF24187B4B21664A31E3BB5C828661FB981FC05E5D1E1E9B294892C7FD4	1588
EN	172	172	PREDECESSOR_EXACT_RASTER_AND_TEXT	62F0299D8CD49D56CB6EFC3F7B959843D0DA1E3B19DFA71C5DE888EC57A53C38	596	842	552FA5FF4555109C709F576DC6B4157649B582427C27250EFC20FB6EA3C8B66C	1804
EN	173	173	PREDECESSOR_EXACT_RASTER_AND_TEXT	19A6AD2BD1E33631197D8FE0B87E0EF392468D513B3D872A82E1D0DB7AD3D01C	596	842	2E7D1E5FD91FE959C9699FBACDE82BE006EEDF384EA5BAA240EAC4BDAC60AFED	997
EN	174	174	PREDECESSOR_EXACT_RASTER_AND_TEXT	D32730B23BF60173FCA4F04915F293E4FF633DA5EC1DED57F55461A886DF4ED4	596	842	7D4348EFE56BF141D8DFD3921772D694A898D4DA050B79505C5AE14BE12B7DA7	1676
EN	175	175	PREDECESSOR_EXACT_RASTER_AND_TEXT	276A7051B9B0957904B8936D0298007E2C0E5FA6A0B415AEC8B28DC6AA5754CE	596	842	F9B64916505387FC859C5EAC2C0D47AB19E35D6369BC88F1D84640E21689DD18	1373
EN	176	176	PREDECESSOR_EXACT_RASTER_AND_TEXT	34A0740E481F89960E26A872F2780C590FFC3C309401B174B36DC5CA96DBEDC1	596	842	2C64EAB32809524ABD9A1C935E2A42843DFB19CFD5C005D204AD2955FF5AF84F	1807
EN	177	177	PREDECESSOR_EXACT_RASTER_AND_TEXT	7DC0E5CDD47C8590E27BF40197F4CDEB531A662199A1FA9F148C4924915BDAAE	596	842	BAF0AA7F167CECC235ADEFECB167F21DFE8A3A6784248565CF44551672BF6736	1653
EN	178	178	PREDECESSOR_EXACT_RASTER_AND_TEXT	C86F90E9E41BB32156E8E92A52FF6532D6BD72F4C84CAB3FC614C3DA20422F1D	596	842	E4B6FC425214908A40FAB64A19A80EE99BFE4805509CC1EFBA3148C3E47C4416	2349
EN	179	179	PREDECESSOR_EXACT_RASTER_AND_TEXT	4C5A710F060E055807AB4FB3B534D53B554D5263B63D3E6AD658B063049A895A	596	842	97638F00457A32F1BB2D6E4497C1E4D70CDA6F8B462EA91A218EAD1B2F73199D	1376
EN	180	180	PREDECESSOR_EXACT_RASTER_AND_TEXT	DBA0050FCBF16951F44D38965F7C2368499AC3391F9CA187977C926D983AECD7	596	842	C7FD9A5D682BA84962E199FEDDBA765654D2A2C499CEB536BBC923F7FECCAB96	1730
EN	181	181	PREDECESSOR_EXACT_RASTER_AND_TEXT	BFD260D1D5EADD044EC3D088B09850617E136964BC07D7DD0042BCEBE4D31011	596	842	460E3109F52BD39FB9AA1D49579B45A534EF4129FB7D9FEE3871F86CDCF24031	2018
EN	182	182	PREDECESSOR_EXACT_RASTER_AND_TEXT	EA77111FB2CBB1F8CF158035C9B32FDA00980392BDF685939BA3A209E219C3DD	596	842	CCE6E07DA425B263C5270F04D5539E42A4F5A251AA290477BEFB01790150D412	2021
EN	183	183	PREDECESSOR_EXACT_RASTER_AND_TEXT	6D5EBAE0E225830EFF8FF7AF6DB3E5C9AECCD784BC05C7E5D403479F217405CF	596	842	E6C2F0B251C51C05FFED391A78E9A69BC55C94D3D0ACBB910882D5A80538F313	2260
EN	184	184	PREDECESSOR_EXACT_RASTER_AND_TEXT	0C1544DB050F94E0D7B4BA3ABA926429D243A827F110E938CB3E2A6EF481FEF4	596	842	7CBB97373B0CF1C6D21F8D70BED16192057D63A383F55ADACF40619053D83361	1890
EN	185	185	PREDECESSOR_EXACT_RASTER_AND_TEXT	82DA66463E5770444D6A964AEE5139FD43027C8B21A63DAADB2CE7584289188E	596	842	F4C4A365573D0ED2D1ADF335D4D93FD9EFB6E03D2D9D61D0B56E94B9884D5118	2060
EN	186	186	PREDECESSOR_EXACT_RASTER_AND_TEXT	ADC8CEF4FBA71D3A606689836FB39B339D8C0121FE4E397CE12C5312BCEEDB02	596	842	FC34F5E3D8FFB88D53B1CAAD1CE319DBA2B42747F644DEF0B8BBAE4DDC854CB9	1425
EN	187		D013_INSERTION	3986B44CD161CA72F841E77DBD1A49D466C25D337DD7F9AF40F6FF613D13D8BE	596	842	5D3AF55760943A655E5BD3CBB507AD3DBF9D7983ECEAD0409B6A118E05460DC8	1670
EN	188		D013_INSERTION	93F1A568EC7CC3AEE5FE81314A6F0180B80C675E9672EEDD1ABB1B447F466AA4	596	842	215B8B08CAB2888B53627F77A4DFFF596937E33E4087C5F076199076AC3C6C76	1707
EN	189		D013_INSERTION	11A3F06C1E2612C0CE69A383A6CE38A2EE3FDE978D4458AB53325D4663455015	596	842	36E1F47CD927B90BEADAA459B97188223D3E9FD080FC1985CEBDAE5CDCBCCC3C	1642
EN	190		D013_INSERTION	4468BB4A415DCF45DAC25A15D3C4A129E1176B30CA08F7BADDBC07EF0AA6BAA1	596	842	028612928E421AB132B50D31A42A6512DD06DB43686B5E21C7B6851115493FB7	1446
EN	191		D013_INSERTION	E4A3E9307920825431C2CFCA84BD5E525137E3E85B9CB52205B93103397E3274	596	842	3BFE9B80E9A830379B8CBB2C5C3C9D242146D1AD18BB21D27AE1720A88BC94B2	2003
EN	192		D013_INSERTION	F19AD239927BEB5B19DA4F9BF24DB94C152A75A7A90C789BA4ED7985D5D94C3F	596	842	A449CA6E452390F8C68A3E1DC12096D882F790985F6F2E44A908589349893A3E	1822
EN	193		D013_INSERTION	A3CB15C780A30439309EFC059967D6047C9B72B92FDFEBF8EACF9241A96459AF	596	842	A1C862B5605A908D9C367A20EEAB484F1F69441195D226F5710614ECA9C984BD	1892
EN	194		D013_INSERTION	E5B6F8BD2FA00318B65A60EE099791E1C75A40F1DEA896A45F7CDE43CE955F62	596	842	706E580120761518E11DF4C5877287C989A13B9C18663536B964E8C22A0C1810	1889
EN	195		D013_INSERTION	E4A34A17074E07C02F08BC9B14F6A728AE10019337775A74BB6F49C86A80212D	596	842	9B92B47085440A363D522CA6C8B24AC625D2FC91BE57197859BBA70BF980A616	1930
EN	196		D013_INSERTION	C876FD6EA83BE0648D42EDDBBD45C59FEDC8B575DD7B2603336FA9226A42EB17	596	842	B2869D19FF0C55F8C00CB6C48F4D4ACDF98F0355850410009FAF2345D44B23B7	1565
EN	197		D013_INSERTION	23233EBEBC4A024F5570930A81622F57B0E9476AE3C3767173644FF811948CF4	596	842	17CB6B0B69D82A139466A7B1BC66BD215D1ABBC08FCC4501B44E9507F0A2D921	2044
EN	198		D013_INSERTION	8A23F102569D00D33B08E2895FD376FCE0F9A82DA72F1058CE8270C8C3199005	596	842	1AD1107A91C566EBF6FED6594213941BFE58232864CA5B3808F6F48B33A27E76	1916
EN	199		D013_INSERTION	5ED906C26655149847F853AE615C1798E9B97A50DE4A857ED667892773C56A2A	596	842	E85BCA2957D682CA0892680A46540A30321F36070558684B30788366976078A0	2202
EN	200		D013_INSERTION	51432B068235AEFBBEDA2E3D9A85C143EA99EF4B9566023D2C0A6DF82957E521	596	842	BCF55DA8441D69DD0624B53F5A0C6A5D669B421E379B17CF08F848080DC7B448	652
EN	201	187	PREDECESSOR_EXACT_RASTER_AND_TEXT	2922686F5510BADC1A5324F82F252B2BD9D58DAD7873105C7907DE6AA56E85EF	596	842	4282AB52D7A4127990B8850A24D74AF441AB762C5B81910A883BADAC06B4B4AE	2547
EN	202	188	PREDECESSOR_EXACT_RASTER_AND_TEXT	E906F1F420CD4EF382781723B9779441E12C62339ECD7CDBD8962EBF531BA35A	596	842	B65AF2A845A5DFF97BAFB60D8130D92DB9FF2FF08E6AE41D7DECB7E9D988B1FC	4212
EN	203	189	PREDECESSOR_EXACT_RASTER_AND_TEXT	C1E9FD825F37AD5927222D6DF0643B7B41DEDDE7C257DD7E48DDB85016A1DCB4	596	842	787B75AEEA460D5A76B20E03908830DEED8E1CCC6119D9F6DB15271F9D3D2848	2572
EN	204	190	PREDECESSOR_EXACT_RASTER_AND_TEXT	5A8251EF3902CB36CAA47D7FFC6D6308A4623D5B0135C69AB621D62BBFE9431C	596	842	4AA0EB3F45C1174DCA9FF75728CC2E6F9F710197BA77F1C83D3442F68964BDEC	2847
EN	205	191	PREDECESSOR_EXACT_RASTER_AND_TEXT	CDC56284B3C50D3F09BFC5B17A407A10959F004EA084DBF852C2B963362BCF94	596	842	B14C74EE07D0764898EB74547F7AF79CA2BB8A9395A68D9EE9C9FC3701940972	2029
EN	206	192	PREDECESSOR_EXACT_RASTER_AND_TEXT	A54CDF172A2D5B69D9C0080C4D8069C76570615247689AA8033585C7B5F01C13	596	842	9DFC15B53B86D77B1D105A87F3F40BA247CC9E069E810E96D6888CAA19146B56	2817
EN	207	193	PREDECESSOR_EXACT_RASTER_AND_TEXT	C9D00352318F8160BAD897DB1EAABEE54624A4DE35C19E2AC3D06F91864730DE	596	842	D3F69E7C3A7FF3FA423AB13B2403B717C6398A03DD453E6B367EC0A4BAC05895	1536
EN	208	194	PREDECESSOR_EXACT_RASTER_AND_TEXT	EE58F3717DB0164EC878D7E1F017D8FFD7715E9E0E38E7360C80287155C73E87	596	842	27AC9AFFEF5338028BB648C35D296D2C8C16348D93F2AC449820F91F7B10026D	3798
EN	209	195	PREDECESSOR_EXACT_RASTER_AND_TEXT	78F5A7D78FC07BC6FA5E715E28532157DA91AD512BD9E61F14F55707988E220A	596	842	28ABA70DAD6B229AADDFF8681434627E39FFBF1EE31672EFA0A1D647C074D320	3015
EN	210	196	PREDECESSOR_EXACT_RASTER_AND_TEXT	A48B115EC0574BDD5990668DF71FBEDAB76A53EBEBB03498CA10E704ACD59036	596	842	22684390835B2EFEDBCEF1FF9B1D2091988B962C428B3F389BC211D1FA69875D	3268
EN	211	197	PREDECESSOR_EXACT_RASTER_AND_TEXT	72C534A08DCDCA0F3425A579A17623EF590E3B4C63031E6F5D52841FB6300438	596	842	07F16A8394822D5B4709069634A572D030A0582A61ECD20B562FD7EC9EEF8DAD	2573
EN	212	198	PREDECESSOR_EXACT_RASTER_AND_TEXT	B3FEB98D9D401094437894B18E0EAB60C8588E1F5A34872364F00E4777192435	596	842	42EDDD8629C11A21A2BEE39346C3B2BCA90D31D39C437838C62E9FCE7EA75760	3606
EN	213	199	PREDECESSOR_EXACT_RASTER_AND_TEXT	156E6B5C67F621AD7AF15BDC00FBF4BBA0AE12E957D1FF732CD5425E4F5F7AE7	596	842	762227881B52A617487DFC4F35A96CD2578AC1A0F552C997A8C50B3A3543B72B	3736
EN	214	200	PREDECESSOR_EXACT_RASTER_AND_TEXT	9590612EA79684F938B5BAD4F234B764EA8D6D7D5E399879F0DBFB1C92C88CD7	596	842	A9B49215A2FD8C97D043F436DCF434BE4E494488872644AE55E51DA5F8FDF85B	2671
EN	215	201	PREDECESSOR_EXACT_RASTER_AND_TEXT	84BBFEE97221265AFAE215CFD32D285677CD1BA4F0A28427BC2F76672C9D88A3	596	842	5D2B68AA029E66AE6B2FA09A0E62806F1CC3ED00532795B068505A68E59064F1	2315
