visual_id,relative_path,bytes,sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,expose,linked_tex_file,generator_source_class,disposition
SGA7I-VIS-00265,c179_m3.png,4291,04D9509B062465624179E6AD7BA844329AAF2E4BFC0407A12CBB6876BC49EF49,179,180,168,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00266,c444_k.png,14304,04E6CD61E4C9B51F48DBBC7E9392B50B92E078DCD6EB0123C96C02B17FB0503C,444,445,433,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00271,q181_eq.png,10981,04EF93204543D4244BFCD6612F79AEA357D613597613F73832683019A9D32760,181,182,170,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00275,c251_cor.png,42866,050473F85F0B0075CF2251FA02C0D07744B4969826E2494C25EF87EDFE60C4A9,251,252,240,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00281,w9452_452_w1_spec.png,6078,0516567647A2A6A99B06DC5FE4BDECC9EBB181D29BAE3DE64CC3582445031582,452,453,441,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00286,c509_R1.png,8272,051FB67BB3AE94FBEC25D72BB650B5713581503783B9C92C44D89F33AD74038F,509,510,498,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00287,c9452_452_d_1028.png,31465,0523F52A21ED2F14288A4355393D748B2C280FA57EF2A5DD7B0E4360450D2DFF,452,453,441,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00288,z_299_body2.png,92353,0527F84FD3E6510C8AA124A380A66651F6DC79A94ADC1E0C5E36ED0628BA1721,299,300,288,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00289,crop_243_zz_tor.png,5489,052817250875675D4E8DE0FE89E71985DA15247C540B025DA87CA086CBEED271,243,244,232,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00292,crop_260_ftr.png,3206,0531B127A4A1AE8D2C7444A2618088A69EBA2DE5821535E589C6CEF4698EEF97,260,261,249,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00295,d228_foot.png,5791,05362650DE3EF0741B91AA280169CBE2046113E35A1066DDB5EF1308F3D1C3C8,228,229,217,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00296,p465_eq41.png,33040,054E85DAF08827639050F2FB83BFE9B7EDD40D965E1CD1E68E5D76DE7807A382,465,466,454,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00297,z_299_sg.png,6612,05555F19E2D605E210DEE3B95505AFDBA8634FFD1C88019D088210CDE50CAE7D,299,300,288,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00298,g_capO_On_trouve.png,1349,055A37B3175823CB446AF66108B3E7BA419180FEAD85EFBD26EF9FAF429514A0,65,66,54,VI,expose_VI_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00301,crop_481_g_disp.png,32001,0560B3195E1188C56EBD7053458ABF33726E56E839E602DDC197E02ADC006C12,481,482,470,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00304,c247_p4.png,18501,0568F237C303BFA2D3346ECCCFCEED283842972416B61A6E50BBFD2295E973C3,247,248,236,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00308,c311_p.png,44359,0577514CC0BA98D4ED02816A1C98E1F5B2321CA19CD63E28DFEA71212D738889,311,312,300,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00309,c354_l13.png,19140,0580E97004AF4C3027C98D4BD47A7C61007A4AF904E803B815D7D5AED3D8F16E,354,355,343,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00313,d171_p.png,27251,05B21DA7A23020A2070CF24374EBCC4C4A982FED3D743CE5039247CC0672DDED,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00314,z194_A_foot.png,5078,05BB30FDC24392673456C469597620E2FACA422A1074744767375460F9A78469,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00316,c_301_g2.png,11498,05C065AB022A88D9F019BD605628433581D667AD6C8C80A79DA81C0D6E009CB3,301,302,290,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00318,t17.png,25648,05CCF2B547E5D2EC8AF0D0811D55D9DE10EC7CEA603186A58177330967489B62,17,18,6,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00323,c473_t2.png,100632,05DF6651AD6DE7B93B7CB650E814C449DB1D8C0FF8ECDE3E9A08DC8B74CF3625,473,474,462,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00325,c380_title.png,109746,05E58F19B5A32C871B359E0D58869FF4149FC73AAFB5AD9FC3C5BF88EC83535E,380,381,369,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00327,c472_cqfd.png,46071,05F15DC49320EF73C9C3AF1AA1E056F4F2847B378C8599515042ABE0DE62370E,472,473,461,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00328,crop_151_f154.png,26738,05F7315B084A14F09483E4A1A996DA42BE93FEDD85ABA47F90CC40CC66743793,151,152,140,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00331,c304_m.png,46233,0608EB1ADDA1F2382655ECBAB0EB49620CE3D07C7BABA579509C516D569E3589,304,305,293,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00335,V170_8a.png,6935,0621B99B281A7666FD4B99ABE78A31A2E70957FDADAE0DFB2F4119277C143C23,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00337,crop_479_p5.png,108659,062B76DF5B4283A516BCDA63315CDF5C763B75B3B1076A1405A91FB4709CD2CB,479,480,468,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00340,g_396_L4right.png,15767,0638E08CDDDB40AB807FEC87979230EC54363EEEC24E3CC78C602CFAE73D2D11,396,397,385,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00342,c234_dfn1.png,12279,0646A544278641583741B9A7739300A78CFAAF96BCF840B9C3889308AB66C239,234,235,223,VIII,expose_VIII_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00345,c337_g.png,27040,06517A130B7E449F09D8E47AECA159CBFE54234D716672C081766FED1D28E4FA,337,338,326,IX,expose_IX_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00346,crop_281_b.png,82957,0652A0D24136653970532CD20715FFBE6F88BB7DFC8E6164469FB66A8220B4A9,281,282,270,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00348,crop_160_phi.png,9399,06550F69A9351AA1D90418163EEC45FAAB43830B9624436BBD81FEC7E3E5C118,160,161,149,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00349,c428_eq831.png,9689,065B82C135032DCF50034883A9C9A99F6C91A467B80D498DFC3EE05B25A2CD89,428,429,417,IX,expose_IX_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00350,j485_1245.png,20732,065EBD2A06E1C13F0B559953FD1DEDDC476F7145C4EB3BC6335070BFA452DF56,485,486,474,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00353,crop_253_eq345.png,100278,06661A72C58382C46110D24F5953F3401FB7298729286A22A785C12C460C7BB7,253,254,242,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00355,c170_compat.png,11885,0667D40B6C4495D86D65C3740545D0D0D3362FE07B9856327BCEF4804158032E,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00358,p2f.png,62167,0677EFEE016552EF4E81826B0C45B774E46DCE367D077C7C855ABFF86627DBF1,,,,unmapped_front_matter_or_unresolved,,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00362,crop_301_c.png,182590,068D2291AC772BA4F74075809143B21BCB7610ABF16BE462B930C4800AEA91CF,301,302,290,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00363,c311_q.png,47826,06909284F563364606DF3BA1DD872C33B1DCDC9708A3011BBFEBE436D388F874,311,312,300,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00367,z_216_s3.png,24951,069B16579E196F659641D18D52D9248E98DEB36EC304802CCEDFE05A2394101F,216,217,205,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00370,c526_a.png,51116,06ADA00CAF25F729DFFE84737F0562BAC71BC555E76C910EC101FB6167F8FC47,526,527,515,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00371,crop_344_d_after.png,159488,06ADC3DAB3797D29550AF0CDA171B3B27064139ABAA44DD3512DE4F2901B420F,344,345,333,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00372,crop_161_cesz.png,4418,06ADCD7F82BB698ADC3243345A16451C7462E3EC57D15EA414561744FFBD1852,161,162,150,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00374,c475_triviale.png,23150,06AF6861AFCD29067E9C4A084D457B8E98D924F2B9C80207305245B508243224,475,476,464,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00376,c523_e.png,57696,06B794373210C953F79D0E272D9A6BCA9F6E992632B1E01A76B93CAA247D2E41,523,524,512,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00381,c247_p1.png,18767,06C8F48F821149915A6B22D57F7EC589A8375FE3AD73F25A9D51C14FEED47ED7,247,248,236,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00383,c336_p2.png,37669,06CE0BE4564E7752857DCC48E5B18FA62166C78C468756F736D3F356B1839418,336,337,325,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00384,z256_c.png,37536,06D33BC23BA0D83DA1FBF3EAF898C8A48AF42E1636505C5DEDE0CB3B56C9F73C,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00386,d294_glyphcmp.png,2254,06DA0D33E6946403EAD30DCB1675BB1CA521C76B6086ADC0A36359CE1DEBB584,294,295,283,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00387,k449_b.png,27956,06DFAB4166AA238D956EB48EA4CCEDEA729791DE5EB4084FAD439ADAFF2FD861,449,450,438,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00389,crop_480_u_impl3.png,41639,06E17E40BC483A1B2CD3C64F25E5886FA2CCE98A442C2FBE5F169760D7F04437,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00392,L170_1a.png,11418,06E94E6B0F531B040A9D01E639F0CB145A9C89B3E7892932F47932CD26AF24DC,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00394,crop_364_c38.png,27018,06F0DD0A75680C126F60132C77A2E04F8FF93AF55F01EA5D952A59BD8CFEEA3A,364,365,353,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00395,crop_290_corz.png,5390,06F416B019073E331DAC7FB2000331715A381854B8B97E13B17E973DCCC4E3D8,290,291,279,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00408,c444_j.png,17019,073565D740DC81603D444FEB874F6631CB8C0B2AEAD86C35154A20D55C625153,444,445,433,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00409,n3.png,8187,073C17AEAF97E814589E2F0C63D20F25AA3E1339458AAEFDA387ACB6583CEC2A,,,,unmapped_front_matter_or_unresolved,,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00411,d533_22b.png,7990,075D5F27C3A25FE19A2925AB3B04DF9EFB2CC7E022F1EDDD4DA8CDD1575D2F13,533,534,522,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00412,c380_c.png,37866,0760B9D4FCFE20ED7A0F77F59D7093752CF56B5EB5CD6988CE9EE6C765F9DC24,380,381,369,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00413,crop_266_h1.png,27066,0761FEC434C68D126B58688FFE1B4E138F0BEFF7353A491527E37AE15ECB94CF,266,267,255,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00414,c313_l5.png,15374,076670784F092C88FC77596A28FAB982B8E5396A0C1A30F8EF8D48FC39003F08,313,314,302,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00415,crop_161_D3.png,25314,076B1FE19D714A73E35468F591D222EAB82CC3F6A86E7D5273226876E76A1AD1,161,162,150,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00416,crop_214_h.png,35485,076F6805690E4EC950649BD311686F6DEDFF582621919905D84AEA5EEB34166C,214,215,203,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00419,r256_mid.png,21508,07773FD00AE087E85B0B2710D76FEF0ADEA357CDB838A45797140B11E8ECA93F,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00422,c186_p1a.png,77178,07803366E715129CFC0154F32341582FF8EECBC49DD02A70166BE5D33D370A4C,186,187,175,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00425,z_300_cap.png,9015,07919B15D179AEA7CDF79E1338AFF6612AA71B63FC7D58E296F34C27DC5A5C91,300,301,289,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00427,c76_a.png,50376,079FB7A72F013FD6303E4E3D776B3FF3C434801D84DEE70BD655F582B73B6E21,76,77,65,VI,expose_VI_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00430,r1229_229_nos.png,2921,07ACEAE806B048D46A0AF5BB679C321E559E97D9FB3D0A15F81F9A7E6D9E380C,229,230,218,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00433,q9452_453_r3_posons.png,5982,07B2DAE1E244D6488D5DB358FB75C1D9DAF39609C71D58BA9B7192ED443ACC42,453,454,442,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00434,d228_b2a.png,13455,07B4B85AF3554ED6C06D5E6D702DA56B93E18D08C91AB5A05BD9C0A1FAC26298,228,229,217,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00436,p_1339_502.png,10496,07BCB860643802EB35AC365D22D3AA4AAA6B3140E41FBED9C020ABC6395AA3B1,502,503,491,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00439,z_217_q4.png,22304,07C59C888906E1687DB6D00BB56FA941CA10E0F613B81C8F07FB029357FA6CEF,217,218,206,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00440,c337_n.png,21699,07C8A3C21090E1709B090C887E6D5D2FB28FF95A8EF392D355B8E89848708EDF,337,338,326,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00442,c187_oupp.png,8756,07D0C48DF40FD3D5EB53B2ACB923E6C9B582222B33F7624E922DA7BDBB05D45C,187,188,176,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00444,c332_eq111.png,18842,07D83C61E27F471648ED31AB3F7EF8545BF751E260C9D5EC3B3E8C2927FED18C,332,333,321,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00446,crop_480_y_fol.png,5206,07DFAA18C3279ADC60C901C98931190466C863056FA2A54124A7E6654CA8F744,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00452,raw_hook348b.png,15491,07F98FB5A3F5B96280BF6AF499F4BA53B33E8629014E87ADD65F3A5727208976,348,349,337,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00453,y188_3.png,90216,07FB820AE7D9E8886490910DC3B62AA3B1114B4A9E7CB7609458C2BC6202010C,188,189,177,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00461,c341_3chars.png,17353,0815386D28799E5DC8A0171EF7068A5A6FC6BDCB1F2D8C1C0B86110ACDE9A890,341,342,330,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00464,c488_n.png,34369,0825E025FE5B2310AE55534E2DF10B9962BEFACAF82657915BB4CFBAB8419D6C,488,489,477,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00471,c213_b.png,85152,084A8E0EC8328F176EE529D06FFA990626EFBB3F96D7B0560CC0A2F83A528DC8,213,214,202,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00477,zz1235_235_eq136z.png,6970,086F23F78610689EE48493B5EA4D0F0F83E39341B01F875F105AA2D989C00400,235,236,224,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00480,crop_405_j_AoAoo.png,29836,08790E0C81728C1DA4087C27979D1C69B12C2DAB5A8A591F1C94185096D09D2E,405,406,394,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00481,g228_t_JL.png,33883,087A9CEEA15D64A88A5A97451472918326B9D39F2EDEC1A11F4CD5E8A96CF8E7,228,229,217,VII,expose_VII_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00482,c423_line4.png,35239,087E16256C859872FA3D1C47F5DFAA28EC5368D8F84D3F0DF06B67B7B485CE6F,423,424,412,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00485,z_217_t4.png,21287,088792C569A8D06278C4D2272BFE96073018FA35763227578D8139E268B65D6C,217,218,206,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00489,eq3351b.png,7760,089B2F73564143633113A5FB09B1CB178654C67FD20057610B846513F6742858,205,206,194,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00494,c415_b7L.png,21764,08A4E99B2D51FA36C165FDB968849064F07F8AD763EAC15EB2065A09FA274291,415,416,404,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00497,cr_395_B3.png,7606,08B06B7F46DF52C4D0D7CF236C1A2B275CF9C76BF01852651125C040428F7E28,395,396,384,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00499,V170_4b.png,8677,08B650B23D2F334139334C7ED441C4B9B69B1CA544B98D6B6B470C76A14B3A82,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00500,z_299_head.png,9929,08B6D61B73F727F62109EA487C3E27EB9A446A85F3C1D24F945183EDB791F038,299,300,288,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00503,c247_d3.png,8616,08C152B8B9FE77CB94450874186F7EF4FC3F31D0B80966225A9E30E551D3248A,247,248,236,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-00504,q1229_229_body2.png,74925,08DF6E250B0780AF3B0DBBE8C95BCBE08CF644C3F4C6310D4DE820D7F5808A82,229,230,218,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
