"edge_id","source_file","source_line","source_column_1based","expose","reference_scope","visible_text","reference_form","reference_type","destination_stable_id","destination_label","resolution_basis","resolution_status","revision"
"SGA5-EDGE-000121","SGA5_English_sync_workpass.tex","1662","","I","I","(4.7.15)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00099","sga5:I:equation:4.7.15","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000122","SGA5_English_sync_workpass.tex","1666","","I","I","(4.7.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00084","sga5:I:equation:4.7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000123","SGA5_English_sync_workpass.tex","1666","","I","I","(4.2.2)'","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00061","sga5:I:equation:4.2.2:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000124","SGA5_English_sync_workpass.tex","1666","","I","I","(4.7.14)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00098","sga5:I:equation:4.7.14","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000125","SGA5_English_sync_workpass.tex","1666","","I","I","(4.7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00086","sga5:I:equation:4.7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000126","SGA5_English_sync_workpass.tex","1666","","I","I","(4.7.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00084","sga5:I:equation:4.7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000127","SGA5_English_sync_workpass.tex","1686","","I","I","(1.7)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00011","sga5:I:definition:1.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000128","SGA5_English_sync_workpass.tex","1686","","I","I","(3.1.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00038","sga5:I:statement:3.1.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000129","SGA5_English_sync_workpass.tex","1690","","I","I","(4.4)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00067","sga5:I:lemma:4.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000130","SGA5_English_sync_workpass.tex","1690","","I","I","(1.7)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00011","sga5:I:definition:1.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000131","SGA5_English_sync_workpass.tex","1690","","I","I","(3.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00042","sga5:I:proposition:3.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000132","SGA5_English_sync_workpass.tex","1690","","I","I","(3.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00035","sga5:I:statement:3.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000133","SGA5_English_sync_workpass.tex","1735","","I","I","(5.1.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00109","sga5:I:equation:5.1.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000134","SGA5_English_sync_workpass.tex","1735","","I","I","(5.1.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00108","sga5:I:equation:5.1.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000135","SGA5_English_sync_workpass.tex","1735","","I","I","(5.1.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00106","sga5:I:equation:5.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000136","SGA5_English_sync_workpass.tex","1749","","I","I","(4.7.17)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00101","sga5:I:remark:4.7.17","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000137","SGA5_English_sync_workpass.tex","1789","","I","I","(5.1.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00108","sga5:I:equation:5.1.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000138","SGA5_English_sync_workpass.tex","1789","","I","I","(5.1.8)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00111","sga5:I:equation:5.1.8","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000139","SGA5_English_sync_workpass.tex","1789","","I","I","(5.1.9)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00112","sga5:I:lemma:5.1.9","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000140","SGA5_English_sync_workpass.tex","1793","","I","I","(5.1)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00103","sga5:I:theorem:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000141","SGA5_English_sync_workpass.tex","1793","","I","I","(5.1.8)'","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00113","sga5:I:equation:5.1.8:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000142","SGA5_English_sync_workpass.tex","1793","","I","I","(5.1.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00109","sga5:I:equation:5.1.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000143","SGA5_English_sync_workpass.tex","1861","","I","I","(1.3.1)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00118","sga5:I:lemma:1.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000144","SGA5_English_sync_workpass.tex","1863","","I","I","(1.3)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00117","sga5:I:proposition:1.3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000145","SGA5_English_sync_workpass.tex","1867","","I","I","(1.1)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00115","sga5:I:paragraph:1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000146","SGA5_English_sync_workpass.tex","1919","","I","I","(4.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00123","sga5:I:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000147","SGA5_English_sync_workpass.tex","1919","","I","I","(4.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00123","sga5:I:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000148","SGA5_English_sync_workpass.tex","1921","","I","I","(4.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00123","sga5:I:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000149","SGA5_English_sync_workpass.tex","1921","","I","I","(4.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00122","sga5:I:equation:4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000150","SGA5_English_sync_workpass.tex","1925","","I","I","(4.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00124","sga5:I:equation:4.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000151","SGA5_English_sync_workpass.tex","1925","","I","I","(4.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00123","sga5:I:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000152","SGA5_English_sync_workpass.tex","1927","","I","I","(4.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00123","sga5:I:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000153","SGA5_English_sync_workpass.tex","1951","","I","I","(1.3)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00117","sga5:I:proposition:1.3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000154","SGA5_English_sync_workpass.tex","1957","","I","I","(4.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00124","sga5:I:equation:4.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000155","SGA5_English_sync_workpass.tex","1965","","I","I","(4.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00124","sga5:I:equation:4.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000156","SGA5_English_sync_workpass.tex","2028","","I","I","(4.4)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00125","sga5:I:definition:4.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000157","SGA5_English_sync_workpass.tex","2050","","I","I","(7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00134","sga5:I:lemma:7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000158","SGA5_English_sync_workpass.tex","2050","","I","I","(7.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00133","sga5:I:lemma:7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000159","SGA5_English_sync_workpass.tex","2069","","I","I","(7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00134","sga5:I:lemma:7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000160","SGA5_English_sync_workpass.tex","2077","","I","I","(7.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00136","sga5:I:lemma:7.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000161","SGA5_English_sync_workpass.tex","2102","","I","I","(5.1)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00127","sga5:I:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000162","SGA5_English_sync_workpass.tex","2106","","I","I","(1.3)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00117","sga5:I:proposition:1.3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000163","SGA5_English_sync_workpass.tex","2117","","I","I","(7.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00137","sga5:I:lemma:7.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000164","SGA5_English_sync_workpass.tex","2117","","I","I","(4.4)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00125","sga5:I:definition:4.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000165","SGA5_English_sync_workpass.tex","2148","","III","III","4.10","r8_admitted","cued_internal_number","SGA5-TARGET-00251","sga5:III:corollary:4.10","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000166","SGA5_English_sync_workpass.tex","2148","","III","III","4.2","r8_admitted","cued_internal_number","SGA5-TARGET-00225","sga5:III:subsection:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000167","SGA5_English_sync_workpass.tex","2152","","III","III","(2.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00179","sga5:III:proposition:2.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000168","SGA5_English_sync_workpass.tex","2182","","III","III","1.1","r8_admitted","cued_internal_number","SGA5-TARGET-00140","sga5:III:subsection:1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000169","SGA5_English_sync_workpass.tex","2238","","III","III","1.6.3","r8_admitted","cued_internal_number","SGA5-TARGET-00148","sga5:III:equation:1.6.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000170","SGA5_English_sync_workpass.tex","2253","","III","III","1.6.2","r8_admitted","cued_internal_number","SGA5-TARGET-00147","sga5:III:equation:1.6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000171","SGA5_English_sync_workpass.tex","2275","","III","III","1.6.4","r8_admitted","cued_internal_number","SGA5-TARGET-00149","sga5:III:equation:1.6.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000172","SGA5_English_sync_workpass.tex","2281","","III","III","1.6.2","r8_admitted","cued_internal_number","SGA5-TARGET-00147","sga5:III:equation:1.6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000173","SGA5_English_sync_workpass.tex","2283","","III","III","1.3","r8_admitted","cued_internal_number","SGA5-TARGET-00142","sga5:III:subsection:1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000174","SGA5_English_sync_workpass.tex","2289","","III","III","1.6.2","r8_admitted","cued_internal_number","SGA5-TARGET-00147","sga5:III:equation:1.6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000175","SGA5_English_sync_workpass.tex","2347","","III","III","(2.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00167","sga5:III:equation:2.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000176","SGA5_English_sync_workpass.tex","2370","","III","III","formula 1.6.4","r8_admitted","named_internal_reference","SGA5-TARGET-00149","sga5:III:equation:1.6.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000177","SGA5_English_sync_workpass.tex","2436","","III","III","1.8","r8_admitted","cued_internal_number","SGA5-TARGET-00157","sga5:III:subsection:1.8","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000178","SGA5_English_sync_workpass.tex","2436","","III","III","2.1.2","r8_admitted","cued_internal_number","SGA5-TARGET-00161","sga5:III:equation:2.1.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000179","SGA5_English_sync_workpass.tex","2448","","III","III","2.1.3","r8_admitted","cued_internal_number","SGA5-TARGET-00162","sga5:III:equation:2.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000180","SGA5_English_sync_workpass.tex","2448","","III","III","2.4.1","r8_admitted","cued_internal_number","SGA5-TARGET-00178","sga5:III:equation:2.4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000181","SGA5_English_sync_workpass.tex","2472","","III","III","1.6.3","r8_admitted","cued_internal_number","SGA5-TARGET-00148","sga5:III:equation:1.6.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000182","SGA5_English_sync_workpass.tex","2472","","III","III","2.5","r8_admitted","cued_internal_number","SGA5-TARGET-00179","sga5:III:proposition:2.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000183","SGA5_English_sync_workpass.tex","2490","","III","III","2.6.1.1","r8_admitted","cued_internal_number","SGA5-TARGET-00183","sga5:III:equation:2.6.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000184","SGA5_English_sync_workpass.tex","2493","","III","III","(2.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00169","sga5:III:equation:2.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000185","SGA5_English_sync_workpass.tex","2553","","III","III","2.6.2","r8_admitted","cued_internal_number","SGA5-TARGET-00184","sga5:III:equation:2.6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000186","SGA5_English_sync_workpass.tex","2553","","III","III","2.2.4","r8_admitted","cued_internal_number","SGA5-TARGET-00170","sga5:III:equation:2.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000187","SGA5_English_sync_workpass.tex","2571","","III","III","2.2.4","r8_admitted","cued_internal_number","SGA5-TARGET-00170","sga5:III:equation:2.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000188","SGA5_English_sync_workpass.tex","2585","","III","III","(2.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00167","sga5:III:equation:2.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000189","SGA5_English_sync_workpass.tex","2599","","III","III","(2.1.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00163","sga5:III:equation:2.1.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000190","SGA5_English_sync_workpass.tex","2610","","III","III","2.6.1","r8_admitted","cued_internal_number","SGA5-TARGET-00182","sga5:III:corollary:2.6.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000191","SGA5_English_sync_workpass.tex","2610","","III","III","2.6.2","r8_admitted","cued_internal_number","SGA5-TARGET-00184","sga5:III:equation:2.6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000192","SGA5_English_sync_workpass.tex","2610","","III","III","2.6.1.1","r8_admitted","cued_internal_number","SGA5-TARGET-00183","sga5:III:equation:2.6.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000193","SGA5_English_sync_workpass.tex","2632","","III","III","(2.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00170","sga5:III:equation:2.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000194","SGA5_English_sync_workpass.tex","2632","","III","III","1.3","r8_admitted","cued_internal_number","SGA5-TARGET-00142","sga5:III:subsection:1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000195","SGA5_English_sync_workpass.tex","2642","","III","III","(1.7.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00153","sga5:III:equation:1.7.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000196","SGA5_English_sync_workpass.tex","2707","","III","III","3.2.3","r8_admitted","cued_internal_number","SGA5-TARGET-00194","sga5:III:equation:3.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000197","SGA5_English_sync_workpass.tex","2718","","III","III","3.1.3","r8_admitted","cued_internal_number","SGA5-TARGET-00190","sga5:III:equation:3.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000198","SGA5_English_sync_workpass.tex","2822","","III","III","3.3.0","r8_admitted","cued_internal_number","SGA5-TARGET-00199","sga5:III:equation:3.3.0","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000199","SGA5_English_sync_workpass.tex","2833","","III","III","3.3.1","r8_admitted","cued_internal_number","SGA5-TARGET-00200","sga5:III:equation:3.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000200","SGA5_English_sync_workpass.tex","2887","","III","III","2.5","r8_admitted","cued_internal_number","SGA5-TARGET-00179","sga5:III:proposition:2.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000201","SGA5_English_sync_workpass.tex","2890","","III","III","(3.3.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00201","sga5:III:equation:3.3.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000202","SGA5_English_sync_workpass.tex","2936","","III","III","3.6.1","r8_admitted","cued_internal_number","SGA5-TARGET-00207","sga5:III:equation:3.6.1","preserved_r8_admitted_edge","compiled_resolved","R8"
