candidate_id,source_file,source_line,source_column_1based,expose,reference_scope,visible_text,candidate_kind,displayed_number,candidate_labels,reason,status,final_classification,revision
SGA5-CAND-000156,SGA5_English_sync_workpass.tex,1000,68,I,I,3.2.2,dotted_locator_residual,3.2.2,sga5:I:remark:3.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000157,SGA5_English_sync_workpass.tex,1008,74,I,I,3.2.3,dotted_locator_residual,3.2.3,sga5:I:corollary:3.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000158,SGA5_English_sync_workpass.tex,1016,475,I,I,1.1,dotted_locator_residual,1.1,sga5:I:definition:1.1|sga5:I:paragraph:1.1,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000159,SGA5_English_sync_workpass.tex,1019,66,I,I,3.2.4,dotted_locator_residual,3.2.4,sga5:I:lemma:3.2.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000160,SGA5_English_sync_workpass.tex,1047,74,I,I,3.2.5,dotted_locator_residual,3.2.5,sga5:I:corollary:3.2.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000161,SGA5_English_sync_workpass.tex,1055,66,I,I,4.2,dotted_locator_residual,4.2,sga5:I:subsection:4.2|sga5:I:equation:4.2,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-000162,SGA5_English_sync_workpass.tex,1055,140,I,I,4.2,dotted_locator_residual,4.2,sga5:I:subsection:4.2|sga5:I:equation:4.2,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000163,SGA5_English_sync_workpass.tex,1055,178,I,I,2.1,dotted_locator_residual,2.1,sga5:I:theorem:2.1,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000164,SGA5_English_sync_workpass.tex,1055,186,I,I,3.2,dotted_locator_residual,3.2,sga5:I:subsection:3.2,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-000165,SGA5_English_sync_workpass.tex,1063,14,I,I,3.3,dotted_locator_residual,3.3,sga5:I:subsection:3.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000166,SGA5_English_sync_workpass.tex,1065,78,I,I,3.3.1,dotted_locator_residual,3.3.1,sga5:I:proposition:3.3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000167,SGA5_English_sync_workpass.tex,1091,147,I,I,3.1.10,dotted_locator_residual,3.1.10,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000168,SGA5_English_sync_workpass.tex,1102,128,I,I,2.5,dotted_locator_residual,2.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000169,SGA5_English_sync_workpass.tex,1139,385,I,I,2.4,dotted_locator_residual,2.4,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000170,SGA5_English_sync_workpass.tex,1165,14,I,I,3.4,dotted_locator_residual,3.4,sga5:I:subsection:3.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000171,SGA5_English_sync_workpass.tex,1167,70,I,I,3.4.1,dotted_locator_residual,3.4.1,sga5:I:theorem:3.4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000172,SGA5_English_sync_workpass.tex,1200,66,I,I,3.4.2,dotted_locator_residual,3.4.2,sga5:I:lemma:3.4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000173,SGA5_English_sync_workpass.tex,1234,74,I,I,3.4.3,dotted_locator_residual,3.4.3,sga5:I:corollary:3.4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000174,SGA5_English_sync_workpass.tex,1251,74,I,I,3.4.4,dotted_locator_residual,3.4.4,sga5:I:corollary:3.4.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000175,SGA5_English_sync_workpass.tex,1256,101,I,I,1.1,dotted_locator_residual,1.1,sga5:I:definition:1.1|sga5:I:paragraph:1.1,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000176,SGA5_English_sync_workpass.tex,1263,68,I,I,3.4.5,dotted_locator_residual,3.4.5,sga5:I:remark:3.4.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000177,SGA5_English_sync_workpass.tex,1271,14,I,I,4.1,dotted_locator_residual,4.1,sga5:I:subsection:4.1|sga5:I:equation:4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000178,SGA5_English_sync_workpass.tex,1274,202,I,XVI,2.3,dotted_locator_residual,2.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000179,SGA5_English_sync_workpass.tex,1276,14,I,I,4.2,dotted_locator_residual,4.2,sga5:I:subsection:4.2|sga5:I:equation:4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000180,SGA5_English_sync_workpass.tex,1279,2,I,I,4.2.1,dotted_locator_residual,4.2.1,sga5:I:equation:4.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000181,SGA5_English_sync_workpass.tex,1285,2,I,I,4.2.2,dotted_locator_residual,4.2.2,sga5:I:equation:4.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000182,SGA5_English_sync_workpass.tex,1289,2,I,I,4.2.2,dotted_locator_residual,4.2.2,sga5:I:equation:4.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000183,SGA5_English_sync_workpass.tex,1293,2,I,I,4.2.2,dotted_locator_residual,4.2.2,sga5:I:equation:4.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000184,SGA5_English_sync_workpass.tex,1297,2,I,I,4.2.2,dotted_locator_residual,4.2.2,sga5:I:equation:4.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000185,SGA5_English_sync_workpass.tex,1300,23,I,I,4.2.3,dotted_locator_residual,4.2.3,sga5:I:exercise:4.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000186,SGA5_English_sync_workpass.tex,1301,42,I,VIII,VIII~4.2,dotted_locator_residual,4.2,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000187,SGA5_English_sync_workpass.tex,1317,337,I,V,V~6.2,dotted_locator_residual,6.2,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000188,SGA5_English_sync_workpass.tex,1326,14,I,I,4.3,dotted_locator_residual,4.3,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000189,SGA5_English_sync_workpass.tex,1329,64,I,I,4.3,dotted_locator_residual,4.3,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000190,SGA5_English_sync_workpass.tex,1330,225,I,I,I~3.7,dotted_locator_residual,3.7,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000191,SGA5_English_sync_workpass.tex,1338,170,I,IX,IX~2.7,dotted_locator_residual,2.7,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000192,SGA5_English_sync_workpass.tex,1345,72,I,XVIII,XVIII~3.1.10,dotted_locator_residual,3.1.10,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000193,SGA5_English_sync_workpass.tex,1359,79,I,VII,VII~5.11,dotted_locator_residual,5.11,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000194,SGA5_English_sync_workpass.tex,1362,64,I,I,4.4,dotted_locator_residual,4.4,sga5:I:lemma:4.4|sga5:I:definition:4.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000195,SGA5_English_sync_workpass.tex,1367,174,I,IX,IX~2.7.4,dotted_locator_residual,2.7.4,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000196,SGA5_English_sync_workpass.tex,1370,14,I,I,4.5,dotted_locator_residual,4.5,sga5:I:subsection:4.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000197,SGA5_English_sync_workpass.tex,1388,2,I,I,4.5.1,dotted_locator_residual,4.5.1,sga5:I:equation:4.5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000198,SGA5_English_sync_workpass.tex,1390,167,I,VII,VII~5.11,dotted_locator_residual,5.11,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000199,SGA5_English_sync_workpass.tex,1392,2,I,I,4.5.2,dotted_locator_residual,4.5.2,sga5:I:equation:4.5.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000200,SGA5_English_sync_workpass.tex,1394,149,I,V,V~4.3,dotted_locator_residual,4.3,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000201,SGA5_English_sync_workpass.tex,1409,2,I,I,4.5.3,dotted_locator_residual,4.5.3,sga5:I:equation:4.5.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000202,SGA5_English_sync_workpass.tex,1419,2,I,I,4.5.3,dotted_locator_residual,4.5.3,sga5:I:equation:4.5.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000203,SGA5_English_sync_workpass.tex,1422,2,I,I,4.5.3,dotted_locator_residual,4.5.3,sga5:I:equation:4.5.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000204,SGA5_English_sync_workpass.tex,1428,2,I,I,4.5.3,dotted_locator_residual,4.5.3,sga5:I:equation:4.5.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000205,SGA5_English_sync_workpass.tex,1444,78,I,I,4.5.4,dotted_locator_residual,4.5.4,sga5:I:proposition:4.5.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000206,SGA5_English_sync_workpass.tex,1448,68,I,I,4.5.5,dotted_locator_residual,4.5.5,sga5:I:remark:4.5.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000207,SGA5_English_sync_workpass.tex,1456,72,I,I,4.5.6,dotted_locator_residual,4.5.6,sga5:I:exercise:4.5.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000208,SGA5_English_sync_workpass.tex,1464,14,I,I,4.6,dotted_locator_residual,4.6,sga5:I:subsection:4.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000209,SGA5_English_sync_workpass.tex,1484,2,I,I,4.6.1,dotted_locator_residual,4.6.1,sga5:I:equation:4.6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000210,SGA5_English_sync_workpass.tex,1488,2,I,I,4.6.1,dotted_locator_residual,4.6.1,sga5:I:equation:4.6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000211,SGA5_English_sync_workpass.tex,1491,2,I,I,4.6.1,dotted_locator_residual,4.6.1,sga5:I:equation:4.6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000212,SGA5_English_sync_workpass.tex,1494,70,I,I,4.6.2,dotted_locator_residual,4.6.2,sga5:I:example:4.6.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000213,SGA5_English_sync_workpass.tex,1504,14,I,I,4.7,dotted_locator_residual,4.7,sga5:I:subsection:4.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000214,SGA5_English_sync_workpass.tex,1505,53,I,VIII,VIII~4.2,dotted_locator_residual,4.2,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000215,SGA5_English_sync_workpass.tex,1517,2,I,I,4.7.1,dotted_locator_residual,4.7.1,sga5:I:equation:4.7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000216,SGA5_English_sync_workpass.tex,1521,2,I,I,4.7.1,dotted_locator_residual,4.7.1,sga5:I:equation:4.7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000217,SGA5_English_sync_workpass.tex,1535,2,I,I,4.7.2,dotted_locator_residual,4.7.2,sga5:I:equation:4.7.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000218,SGA5_English_sync_workpass.tex,1539,2,I,I,4.7.3,dotted_locator_residual,4.7.3,sga5:I:equation:4.7.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000219,SGA5_English_sync_workpass.tex,1543,2,I,I,4.7.4,dotted_locator_residual,4.7.4,sga5:I:equation:4.7.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000220,SGA5_English_sync_workpass.tex,1547,2,I,I,4.7.5,dotted_locator_residual,4.7.5,sga5:I:equation:4.7.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000221,SGA5_English_sync_workpass.tex,1549,61,I,I,3.1.10,dotted_locator_residual,3.1.10,,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-000222,SGA5_English_sync_workpass.tex,1551,2,I,I,4.7.6,dotted_locator_residual,4.7.6,sga5:I:equation:4.7.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000223,SGA5_English_sync_workpass.tex,1555,2,I,I,4.7.7,dotted_locator_residual,4.7.7,sga5:I:equation:4.7.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000224,SGA5_English_sync_workpass.tex,1559,2,I,I,4.7.8,dotted_locator_residual,4.7.8,sga5:I:equation:4.7.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000225,SGA5_English_sync_workpass.tex,1571,2,I,I,4.7.9,dotted_locator_residual,4.7.9,sga5:I:equation:4.7.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000226,SGA5_English_sync_workpass.tex,1593,66,I,I,3.1.10,dotted_locator_residual,3.1.10,,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-000227,SGA5_English_sync_workpass.tex,1598,2,I,I,4.7.10,dotted_locator_residual,4.7.10,sga5:I:equation:4.7.10,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000228,SGA5_English_sync_workpass.tex,1602,2,I,I,4.7.11,dotted_locator_residual,4.7.11,sga5:I:equation:4.7.11,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000229,SGA5_English_sync_workpass.tex,1614,2,I,I,4.7.12,dotted_locator_residual,4.7.12,sga5:I:equation:4.7.12,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000230,SGA5_English_sync_workpass.tex,1618,2,I,I,4.7.13,dotted_locator_residual,4.7.13,sga5:I:equation:4.7.13,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000231,SGA5_English_sync_workpass.tex,1622,2,I,I,4.7.14,dotted_locator_residual,4.7.14,sga5:I:equation:4.7.14,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000232,SGA5_English_sync_workpass.tex,1628,2,I,I,4.7.15,dotted_locator_residual,4.7.15,sga5:I:equation:4.7.15,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000233,SGA5_English_sync_workpass.tex,1635,79,I,I,4.7.16,dotted_locator_residual,4.7.16,sga5:I:proposition:4.7.16,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000234,SGA5_English_sync_workpass.tex,1646,35,I,I,0.92,dotted_locator_residual,0.92,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000235,SGA5_English_sync_workpass.tex,1647,18,I,I,1.2,dotted_locator_residual,1.2,sga5:I:remark:1.2|sga5:I:paragraph:1.2,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000236,SGA5_English_sync_workpass.tex,1648,17,I,I,1.75,dotted_locator_residual,1.75,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000237,SGA5_English_sync_workpass.tex,1649,16,I,I,1.75,dotted_locator_residual,1.75,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000238,SGA5_English_sync_workpass.tex,1653,11,I,I,3.2,dotted_locator_residual,3.2,sga5:I:subsection:3.2,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000239,SGA5_English_sync_workpass.tex,1653,15,I,I,0.55,dotted_locator_residual,0.55,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000240,SGA5_English_sync_workpass.tex,1654,16,I,I,5.9,dotted_locator_residual,5.9,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
