stable_id,latex_label,expose,target_kind,displayed_number,title,source_file,source_line,declaration_type,aux_number,pdf_page,status
SGA5-TARGET-00610,sga5:V:proposition:3.1.3,V,proposition,3.1.3,Proposition 3.1.3 (Stability under exact sequences),SGA5_English_sync_workpass.tex,7405,statement_environment,5,149,compiled_resolved
SGA5-TARGET-00611,sga5:V:subsubsection:3.2,V,subsubsection,3.2,3.2. AR-$J$-adic projective systems,SGA5_English_sync_workpass.tex,7429,subsubsection,5,149,compiled_resolved
SGA5-TARGET-00612,sga5:V:proposition:3.2.1,V,proposition,3.2.1,Proposition 3.2.1,SGA5_English_sync_workpass.tex,7430,statement_environment,5,149,compiled_resolved
SGA5-TARGET-00613,sga5:V:definition:3.2.2,V,definition,3.2.2,Definition 3.2.2,SGA5_English_sync_workpass.tex,7442,statement_environment,5,149,compiled_resolved
SGA5-TARGET-00614,sga5:V:proposition:3.2.3,V,proposition,3.2.3,Proposition 3.2.3,SGA5_English_sync_workpass.tex,7450,statement_environment,5,150,compiled_resolved
SGA5-TARGET-00615,sga5:V:proposition:3.2.4,V,proposition,3.2.4,Proposition 3.2.4 (Stability under exact sequences),SGA5_English_sync_workpass.tex,7476,statement_environment,5,150,compiled_resolved
SGA5-TARGET-00616,sga5:V:subsection:4,V,subsection,4,4. Filtrations and graduations,SGA5_English_sync_workpass.tex,7526,subsection,5,152,compiled_resolved
SGA5-TARGET-00617,sga5:V:subsubsection:4.1,V,subsubsection,4.1,4.1. Generalities,SGA5_English_sync_workpass.tex,7527,subsubsection,5,152,compiled_resolved
SGA5-TARGET-00618,sga5:V:subsubsection:4.1.1,V,subsubsection,4.1.1,4.1.1,SGA5_English_sync_workpass.tex,7528,subsubsection,5,152,compiled_resolved
SGA5-TARGET-00619,sga5:V:equation:a,V,equation,a,Equation a,SGA5_English_sync_workpass.tex,7542,explicit_tag,{a},152,compiled_resolved
SGA5-TARGET-00620,sga5:V:equation:b,V,equation,b,Equation b,SGA5_English_sync_workpass.tex,7545,explicit_tag,{b},152,compiled_resolved
SGA5-TARGET-00621,sga5:V:definition:4.1.2,V,definition,4.1.2,Definition 4.1.2,SGA5_English_sync_workpass.tex,7565,statement_environment,5,152,compiled_resolved
SGA5-TARGET-00622,sga5:V:proposition:4.1.3,V,proposition,4.1.3,Proposition 4.1.3 (The property (MLAR) and associated gradeds),SGA5_English_sync_workpass.tex,7573,statement_environment,5,152,compiled_resolved
SGA5-TARGET-00623,sga5:V:subsubsection:4.1.4,V,subsubsection,4.1.4,4.1.4,SGA5_English_sync_workpass.tex,7629,subsubsection,5,154,compiled_resolved
SGA5-TARGET-00624,sga5:V:subsection:4.2,V,subsection,4.2,4.2. Projective systems adapted to \(J\) and the Artin-Rees lemma,SGA5_English_sync_workpass.tex,7641,subsection,5,154,compiled_resolved
SGA5-TARGET-00625,sga5:V:definition:4.2.1,V,definition,4.2.1,Definition 4.2.1,SGA5_English_sync_workpass.tex,7645,statement_environment,5,154,compiled_resolved
SGA5-TARGET-00626,sga5:V:lemma:4.2.2,V,lemma,4.2.2,Lemma 4.2.2,SGA5_English_sync_workpass.tex,7652,statement_environment,5,154,compiled_resolved
SGA5-TARGET-00627,sga5:V:subsubsection:4.2.3,V,subsubsection,4.2.3,4.2.3. The associated graded of a projective system adapted to \(J\),SGA5_English_sync_workpass.tex,7687,subsubsection,5,155,compiled_resolved
SGA5-TARGET-00628,sga5:V:lemma:4.2.4,V,lemma,4.2.4,Lemma 4.2.4,SGA5_English_sync_workpass.tex,7731,statement_environment,5,155,compiled_resolved
SGA5-TARGET-00629,sga5:V:proposition:4.2.5,V,proposition,4.2.5,Proposition 4.2.5,SGA5_English_sync_workpass.tex,7743,statement_environment,5,156,compiled_resolved
SGA5-TARGET-00630,sga5:V:theorem:4.2.6,V,theorem,4.2.6,Theorem 4.2.6,SGA5_English_sync_workpass.tex,7795,statement_environment,5,156,compiled_resolved
SGA5-TARGET-00631,sga5:V:lemma:4.2.7,V,lemma,4.2.7,Lemma 4.2.7,SGA5_English_sync_workpass.tex,7816,statement_environment,5,157,compiled_resolved
SGA5-TARGET-00632,sga5:V:subsection:5,V,subsection,5,5. Noetherian \(J\)-adic and AR-\(J\)-adic projective systems,SGA5_English_sync_workpass.tex,7875,subsection,5,158,compiled_resolved
SGA5-TARGET-00633,sga5:V:subsubsection:5.1,V,subsubsection,5.1,5.1. Generalities,SGA5_English_sync_workpass.tex,7879,subsubsection,5,158,compiled_resolved
SGA5-TARGET-00634,sga5:V:definition:5.1.1,V,definition,5.1.1,Definition 5.1.1,SGA5_English_sync_workpass.tex,7881,statement_environment,5,158,compiled_resolved
SGA5-TARGET-00635,sga5:V:proposition:5.1.2,V,proposition,5.1.2,Proposition 5.1.2,SGA5_English_sync_workpass.tex,7888,statement_environment,5,158,compiled_resolved
SGA5-TARGET-00636,sga5:V:definition:5.1.3,V,definition,5.1.3,Definition 5.1.3,SGA5_English_sync_workpass.tex,7904,statement_environment,5,158,compiled_resolved
SGA5-TARGET-00637,sga5:V:theorem:5.1.4,V,theorem,5.1.4,Theorem 5.1.4,SGA5_English_sync_workpass.tex,7921,statement_environment,5,159,compiled_resolved
SGA5-TARGET-00638,sga5:V:corollary:5.1.5,V,corollary,5.1.5,Corollary 5.1.5,SGA5_English_sync_workpass.tex,7958,statement_environment,5,159,compiled_resolved
SGA5-TARGET-00639,sga5:V:proposition:5.1.6,V,proposition,5.1.6,Proposition 5.1.6,SGA5_English_sync_workpass.tex,7978,statement_environment,5,160,compiled_resolved
SGA5-TARGET-00640,sga5:V:subsubsection:5.2,V,subsubsection,5.2,5.2. Structure of \(J\)-adn\((\mathcal C)\) and AR-\(J\)-adn\((\mathcal C)\),SGA5_English_sync_workpass.tex,7993,subsubsection,5,160,compiled_resolved
SGA5-TARGET-00641,sga5:V:proposition:5.2.1,V,proposition,5.2.1,Proposition 5.2.1,SGA5_English_sync_workpass.tex,7997,statement_environment,5,160,compiled_resolved
SGA5-TARGET-00642,sga5:V:lemma:5.2.1.1,V,lemma,5.2.1.1,Lemma 5.2.1.1,SGA5_English_sync_workpass.tex,8017,statement_environment,5,161,compiled_resolved
SGA5-TARGET-00643,sga5:V:proposition:5.2.2,V,proposition,5.2.2,Proposition 5.2.2,SGA5_English_sync_workpass.tex,8034,statement_environment,5,161,compiled_resolved
SGA5-TARGET-00644,sga5:V:theorem:5.2.3,V,theorem,5.2.3,Theorem 5.2.3,SGA5_English_sync_workpass.tex,8067,statement_environment,5,161,compiled_resolved
SGA5-TARGET-00645,sga5:V:proposition:5.2.4,V,proposition,5.2.4,Proposition 5.2.4,SGA5_English_sync_workpass.tex,8073,statement_environment,5,162,compiled_resolved
SGA5-TARGET-00646,sga5:V:lemma:5.2.4.1,V,lemma,5.2.4.1,Lemma 5.2.4.1,SGA5_English_sync_workpass.tex,8090,statement_environment,5,162,compiled_resolved
SGA5-TARGET-00647,sga5:V:corollary:5.2.5,V,corollary,5.2.5,Corollary 5.2.5,SGA5_English_sync_workpass.tex,8138,statement_environment,5,163,compiled_resolved
SGA5-TARGET-00648,sga5:V:subsubsection:5.3,V,subsubsection,5.3,5.3. Noetherian AR-\(J\)-adic projective systems and \(\delta\)-functors,SGA5_English_sync_workpass.tex,8151,subsubsection,5,163,compiled_resolved
SGA5-TARGET-00649,sga5:V:proposition:5.3.1,V,proposition,5.3.1,Proposition 5.3.1,SGA5_English_sync_workpass.tex,8159,statement_environment,5,163,compiled_resolved
SGA5-TARGET-00650,sga5:V:corollary:5.3.2,V,corollary,5.3.2,Corollary 5.3.2,SGA5_English_sync_workpass.tex,8183,statement_environment,5,164,compiled_resolved
SGA5-TARGET-00651,sga5:V:subsubsection:a.1,V,subsubsection,A.1,A.1. Recollections on the spectral sequences associated with \(\delta\)-functors,SGA5_English_sync_workpass.tex,8214,subsubsection,5,164,compiled_resolved
SGA5-TARGET-00652,sga5:V:subsubsection:a.2,V,subsubsection,A.2,A.2. The case of projective systems,SGA5_English_sync_workpass.tex,8238,subsubsection,5,165,compiled_resolved
SGA5-TARGET-00653,sga5:V:equation:s,V,equation,S,Equation S,SGA5_English_sync_workpass.tex,8328,explicit_tag,{S},166,compiled_resolved
SGA5-TARGET-00654,sga5:V:equation:d-1,V,equation,\(d_1\),Equation \(d_1\),SGA5_English_sync_workpass.tex,8355,explicit_tag,{\(d_1\)},166,compiled_resolved
SGA5-TARGET-00655,sga5:V:equation:d-2,V,equation,\(d_2\),Equation \(d_2\),SGA5_English_sync_workpass.tex,8369,explicit_tag,{\(d_2\)},167,compiled_resolved
SGA5-TARGET-00656,sga5:V:equation:s-bis,V,equation,S bis,Equation S bis,SGA5_English_sync_workpass.tex,8383,explicit_tag,{S bis},167,compiled_resolved
SGA5-TARGET-00657,sga5:V:equation:d-3,V,equation,\(d_3\),Equation \(d_3\),SGA5_English_sync_workpass.tex,8392,explicit_tag,{\(d_3\)},167,compiled_resolved
SGA5-TARGET-00658,sga5:V:subsubsection:a.3,V,subsubsection,A.3,A.3. A variant of Shih's theorem,SGA5_English_sync_workpass.tex,8396,subsubsection,5,167,compiled_resolved
SGA5-TARGET-00659,sga5:V:theorem:a.3,V,theorem,A.3,Theorem A.3,SGA5_English_sync_workpass.tex,8409,statement_environment,5,167,compiled_resolved
SGA5-TARGET-00660,sga5:V:equation:a.3.1,V,equation,A.3.1,Equation A.3.1,SGA5_English_sync_workpass.tex,8439,explicit_tag,{A.3.1},168,compiled_resolved
SGA5-TARGET-00661,sga5:VI:expose:vi,VI,expose,VI,Exposé VI,SGA5_English_sync_workpass.tex,8480,expose_heading,5,168,compiled_resolved
SGA5-TARGET-00662,sga5:VI:subsection:1,VI,subsection,1,1. Constructible \(\ell\)-adic sheaves,SGA5_English_sync_workpass.tex,8491,subsection,5,169,compiled_resolved
SGA5-TARGET-00663,sga5:VI:subsubsection:1.1,VI,subsubsection,1.1,1.1. Definition and generalities,SGA5_English_sync_workpass.tex,8495,subsubsection,5,169,compiled_resolved
SGA5-TARGET-00664,sga5:VI:definition:1.1.1,VI,definition,1.1.1,Definition 1.1.1,SGA5_English_sync_workpass.tex,8497,statement_environment,5,169,compiled_resolved
SGA5-TARGET-00665,sga5:VI:proposition:1.1.2,VI,proposition,1.1.2,Proposition 1.1.2,SGA5_English_sync_workpass.tex,8521,statement_environment,5,169,compiled_resolved
SGA5-TARGET-00666,sga5:VI:proposition:1.1.3,VI,proposition,1.1.3,Proposition 1.1.3,SGA5_English_sync_workpass.tex,8529,statement_environment,5,169,compiled_resolved
SGA5-TARGET-00667,sga5:VI:subsubsection:1.1.4,VI,subsubsection,1.1.4,1.1.4,SGA5_English_sync_workpass.tex,8555,subsubsection,5,170,compiled_resolved
SGA5-TARGET-00668,sga5:VI:subsubsection:1.2,VI,subsubsection,1.2,1.2. Constructible twisted constant \(\mathbb Z_\ell\)-sheaves,SGA5_English_sync_workpass.tex,8575,subsubsection,5,171,compiled_resolved
SGA5-TARGET-00669,sga5:VI:definition:1.2.1,VI,definition,1.2.1,Definition 1.2.1,SGA5_English_sync_workpass.tex,8577,statement_environment,5,171,compiled_resolved
SGA5-TARGET-00670,sga5:VI:example:1.2.2,VI,example,1.2.2,Example 1.2.2,SGA5_English_sync_workpass.tex,8587,statement_environment,5,171,compiled_resolved
SGA5-TARGET-00671,sga5:VI:reminder:1.2.3,VI,reminder,1.2.3,Reminders 1.2.3,SGA5_English_sync_workpass.tex,8603,statement_environment,5,171,compiled_resolved
SGA5-TARGET-00672,sga5:VI:proposition:1.2.3.1,VI,proposition,1.2.3.1,Proposition 1.2.3.1,SGA5_English_sync_workpass.tex,8623,statement_environment,5,171,compiled_resolved
SGA5-TARGET-00673,sga5:VI:subsubsection:1.2.4,VI,subsubsection,1.2.4,1.2.4. Twisted constant \(\mathbb Z_\ell\)-sheaves on a connected prescheme,SGA5_English_sync_workpass.tex,8637,subsubsection,5,172,compiled_resolved
SGA5-TARGET-00674,sga5:VI:lemma:1.2.4.1,VI,lemma,1.2.4.1,Lemma 1.2.4.1,SGA5_English_sync_workpass.tex,8641,statement_environment,5,172,compiled_resolved
SGA5-TARGET-00675,sga5:VI:lemma:1.2.4.2,VI,lemma,1.2.4.2,Lemma 1.2.4.2,SGA5_English_sync_workpass.tex,8685,statement_environment,5,173,compiled_resolved
SGA5-TARGET-00676,sga5:VI:proposition:1.2.5,VI,proposition,1.2.5,Proposition 1.2.5,SGA5_English_sync_workpass.tex,8720,statement_environment,5,174,compiled_resolved
SGA5-TARGET-00677,sga5:VI:proposition:1.2.6,VI,proposition,1.2.6,Proposition 1.2.6,SGA5_English_sync_workpass.tex,8732,statement_environment,5,174,compiled_resolved
SGA5-TARGET-00678,sga5:VI:subsubsection:1.3,VI,subsubsection,1.3,1.3. Operations \(\otimes\) and \(\Hom\) on \(\mathbb Z_\ell\)-sheaves,SGA5_English_sync_workpass.tex,8749,subsubsection,5,174,compiled_resolved
SGA5-TARGET-00679,sga5:VI:paragraph:1.3.1,VI,paragraph,1.3.1,1.3.1. Tensor product.,SGA5_English_sync_workpass.tex,8751,paragraph,5,174,compiled_resolved
SGA5-TARGET-00680,sga5:VI:proposition:1.3.2,VI,proposition,1.3.2,Proposition 1.3.2,SGA5_English_sync_workpass.tex,8766,statement_environment,5,175,compiled_resolved
SGA5-TARGET-00681,sga5:VI:subsubsection:1.3.3,VI,subsubsection,1.3.3,1.3.3. Sheaf of homomorphisms,SGA5_English_sync_workpass.tex,8780,subsubsection,5,175,compiled_resolved
SGA5-TARGET-00682,sga5:VI:equation:1,VI,equation,1,Equation 1,SGA5_English_sync_workpass.tex,8798,explicit_tag,{1},175,compiled_resolved
SGA5-TARGET-00683,sga5:VI:equation:2,VI,equation,2,Equation 2,SGA5_English_sync_workpass.tex,8807,explicit_tag,{2},175,compiled_resolved
SGA5-TARGET-00684,sga5:VI:subsubsection:1.3.4,VI,subsubsection,1.3.4,1.3.4. Generalities on invertible \(\ell\)-adic sheaves. Application to the sheaves \(\mathbb Z_\ell(r)\) (\(r\in\mathbb Z\)),SGA5_English_sync_workpass.tex,8819,subsubsection,5,176,compiled_resolved
SGA5-TARGET-00685,sga5:VI:subsubsection:1.4,VI,subsubsection,1.4,1.4. Various categories constructed from the category of constructible \(\mathbb Z_\ell\)-sheaves,SGA5_English_sync_workpass.tex,8854,subsubsection,5,176,compiled_resolved
SGA5-TARGET-00686,sga5:VI:paragraph:1.4.1,VI,paragraph,1.4.1,1.4.1. Constructible \(A\)-sheaves (\(A\) a finite \(\mathbb Z_\ell\)-algebra).,SGA5_English_sync_workpass.tex,8856,paragraph,5,176,compiled_resolved
SGA5-TARGET-00687,sga5:VI:paragraph:1.4.2,VI,paragraph,1.4.2,1.4.2. Constructible \(\mathbb Q_\ell\)-sheaves.,SGA5_English_sync_workpass.tex,8885,paragraph,5,177,compiled_resolved
SGA5-TARGET-00688,sga5:VI:definition:1.4.3,VI,definition,1.4.3,Definition 1.4.3,SGA5_English_sync_workpass.tex,8888,statement_environment,5,177,compiled_resolved
SGA5-TARGET-00689,sga5:VI:paragraph:1.4.3,VI,paragraph,1.4.3,1.4.3. Constructible \(L\)-sheaves (\(L\) a finite \(\mathbb Q_\ell\)-algebra).,SGA5_English_sync_workpass.tex,8925,paragraph,5,178,compiled_resolved
SGA5-TARGET-00690,sga5:VI:subsubsection:1.4.4,VI,subsubsection,1.4.4,1.4.4,SGA5_English_sync_workpass.tex,8928,subsubsection,5,178,compiled_resolved
SGA5-TARGET-00691,sga5:VI:subsubsection:1.4.5,VI,subsubsection,1.4.5,1.4.5,SGA5_English_sync_workpass.tex,8946,subsubsection,5,179,compiled_resolved
SGA5-TARGET-00692,sga5:VI:subsubsection:1.4.6,VI,subsubsection,1.4.6,1.4.6,SGA5_English_sync_workpass.tex,8962,subsubsection,5,179,compiled_resolved
SGA5-TARGET-00693,sga5:VI:subsubsection:1.4.7,VI,subsubsection,1.4.7,1.4.7,SGA5_English_sync_workpass.tex,8992,subsubsection,5,180,compiled_resolved
SGA5-TARGET-00694,sga5:VI:subsubsection:1.5,VI,subsubsection,1.5,"1.5. Constructible \((AR,\mathbb Z_\ell)\)-sheaves",SGA5_English_sync_workpass.tex,9004,subsubsection,5,180,compiled_resolved
SGA5-TARGET-00695,sga5:VI:definition:1.5.1,VI,definition,1.5.1,Definition 1.5.1,SGA5_English_sync_workpass.tex,9006,statement_environment,5,180,compiled_resolved
SGA5-TARGET-00696,sga5:VI:subsubsection:1.5.2,VI,subsubsection,1.5.2,"1.5.2. Constructible \((AR,\mathbb Z_\ell)\)-sheaves which are locally \(AR\)-null",SGA5_English_sync_workpass.tex,9016,subsubsection,5,180,compiled_resolved
SGA5-TARGET-00697,sga5:VI:definition:1.5.3,VI,definition,1.5.3,Definition 1.5.3,SGA5_English_sync_workpass.tex,9024,statement_environment,5,180,compiled_resolved
SGA5-TARGET-00698,sga5:VI:notation:1.5.4,VI,notation,1.5.4,Notation 1.5.4,SGA5_English_sync_workpass.tex,9036,statement_environment,5,181,compiled_resolved
SGA5-TARGET-00699,sga5:VI:proposition:1.5.5,VI,proposition,1.5.5,Proposition 1.5.5,SGA5_English_sync_workpass.tex,9045,statement_environment,5,181,compiled_resolved
SGA5-TARGET-00700,sga5:VI:subsection:2,VI,subsection,2,2. Formalism of \(\ell\)-adic cohomology,SGA5_English_sync_workpass.tex,9053,subsection,5,181,compiled_resolved
SGA5-TARGET-00701,sga5:VI:subsubsection:2.1,VI,subsubsection,2.1,2.1. Inverse image,SGA5_English_sync_workpass.tex,9055,subsubsection,5,181,compiled_resolved
SGA5-TARGET-00702,sga5:VI:subsubsection:2.2,VI,subsubsection,2.2,2.2. Higher direct images,SGA5_English_sync_workpass.tex,9090,subsubsection,5,182,compiled_resolved
SGA5-TARGET-00703,sga5:VI:lemma:2.2.1,VI,lemma,2.2.1,Lemma 2.2.1,SGA5_English_sync_workpass.tex,9098,statement_environment,5,182,compiled_resolved
SGA5-TARGET-00704,sga5:VI:lemma:2.2.2,VI,lemma,2.2.2,Lemma 2.2.2,SGA5_English_sync_workpass.tex,9108,statement_environment,5,182,compiled_resolved
SGA5-TARGET-00705,sga5:VI:equation:1:2,VI,equation,1,Equation 1,SGA5_English_sync_workpass.tex,9127,explicit_tag,{1},182,compiled_resolved
SGA5-TARGET-00706,sga5:VI:definition:2.2.3,VI,definition,2.2.3,Definition 2.2.3,SGA5_English_sync_workpass.tex,9139,statement_environment,5,182,compiled_resolved
SGA5-TARGET-00707,sga5:VI:proposition:2.2.4,VI,proposition,2.2.4,Proposition 2.2.4 (Leray spectral sequence),SGA5_English_sync_workpass.tex,9151,statement_environment,5,183,compiled_resolved
SGA5-TARGET-00708,sga5:VI:equation:s,VI,equation,S,Equation S,SGA5_English_sync_workpass.tex,9162,explicit_tag,{S},183,compiled_resolved
SGA5-TARGET-00709,sga5:VI:equation:1:3,VI,equation,1,Equation 1,SGA5_English_sync_workpass.tex,9171,explicit_tag,{1},183,compiled_resolved
SGA5-TARGET-00710,sga5:VI:equation:2:2,VI,equation,2,Equation 2,SGA5_English_sync_workpass.tex,9180,explicit_tag,{2},183,compiled_resolved
SGA5-TARGET-00711,sga5:VI:equation:3,VI,equation,3,Equation 3,SGA5_English_sync_workpass.tex,9188,explicit_tag,{3},183,compiled_resolved
SGA5-TARGET-00712,sga5:VI:subsubsection:2.2.3,VI,subsubsection,2.2.3,2.2.3. Other properties,SGA5_English_sync_workpass.tex,9196,subsubsection,5,184,compiled_resolved
SGA5-TARGET-00713,sga5:VI:subsubsection:2.2.5,VI,subsubsection,2.2.5,2.2.5,SGA5_English_sync_workpass.tex,9255,subsubsection,5,185,compiled_resolved
SGA5-TARGET-00714,sga5:VI:subsection:3,VI,subsection,3,3. \(\ell\)-adic cohomology class associated with a cycle,SGA5_English_sync_workpass.tex,9258,subsection,5,185,compiled_resolved
SGA5-TARGET-00715,sga5:VI:subsubsection:3.1,VI,subsubsection,3.1,3.1,SGA5_English_sync_workpass.tex,9260,subsubsection,5,185,compiled_resolved
SGA5-TARGET-00716,sga5:VI:subsubsection:3.2,VI,subsubsection,3.2,3.2,SGA5_English_sync_workpass.tex,9273,subsubsection,5,185,compiled_resolved
SGA5-TARGET-00717,sga5:VI:subsubsection:3.3,VI,subsubsection,3.3,3.3,SGA5_English_sync_workpass.tex,9305,subsubsection,5,186,compiled_resolved
SGA5-TARGET-00718,sga5:VI:equation:unnumbered,VI,equation,*,Equation *,SGA5_English_sync_workpass.tex,9312,explicit_tag,{*},186,compiled_resolved
SGA5-TARGET-00719,sga5:VI:equation:unnumbered:2,VI,equation,**,Equation **,SGA5_English_sync_workpass.tex,9318,explicit_tag,{**},186,compiled_resolved
SGA5-TARGET-00720,sga5:VI:equation:unnumbered:3,VI,equation,**,Equation **,SGA5_English_sync_workpass.tex,9324,explicit_tag,{**},186,compiled_resolved
SGA5-TARGET-00721,sga5:VII:expose:vii,VII,expose,VII,Exposé VII,SGA5_English_sync_workpass.tex,9338,expose_heading,5,186,compiled_resolved
SGA5-TARGET-00722,sga5:VII:subsection:1,VII,subsection,1,1. Vector bundles,SGA5_English_sync_workpass.tex,9358,subsection,5,187,compiled_resolved
SGA5-TARGET-00723,sga5:VII:proposition:1.1,VII,proposition,1.1,Proposition 1.1,SGA5_English_sync_workpass.tex,9368,statement_environment,5,187,compiled_resolved
SGA5-TARGET-00724,sga5:VII:corollary:1.2,VII,corollary,1.2,Corollary 1.2,SGA5_English_sync_workpass.tex,9400,statement_environment,5,187,compiled_resolved
SGA5-TARGET-00725,sga5:VII:proposition:1.3,VII,proposition,1.3,Proposition 1.3,SGA5_English_sync_workpass.tex,9410,statement_environment,5,187,compiled_resolved
SGA5-TARGET-00726,sga5:VII:equation:1,VII,equation,1,Equation 1,SGA5_English_sync_workpass.tex,9431,explicit_tag,{1},188,compiled_resolved
SGA5-TARGET-00727,sga5:VII:remark:1.4,VII,remark,1.4,Remark 1.4,SGA5_English_sync_workpass.tex,9490,statement_environment,5,189,compiled_resolved
SGA5-TARGET-00728,sga5:VII:corollary:1.5,VII,corollary,1.5,Corollary 1.5 (Gysin exact sequence),SGA5_English_sync_workpass.tex,9494,statement_environment,5,189,compiled_resolved
SGA5-TARGET-00729,sga5:VII:subsection:2,VII,subsection,2,2. Projective schemes,SGA5_English_sync_workpass.tex,9508,subsection,5,189,compiled_resolved
SGA5-TARGET-00730,sga5:VII:subsubsection:2.1,VII,subsubsection,2.1,2.1,SGA5_English_sync_workpass.tex,9512,subsubsection,5,189,compiled_resolved
SGA5-TARGET-00731,sga5:VII:equation:2.1.1,VII,equation,2.1.1,Equation 2.1.1,SGA5_English_sync_workpass.tex,9516,explicit_tag,{2.1.1},189,compiled_resolved
SGA5-TARGET-00732,sga5:VII:equation:2.1.2,VII,equation,2.1.2,Equation 2.1.2,SGA5_English_sync_workpass.tex,9533,explicit_tag,{2.1.2},189,compiled_resolved
SGA5-TARGET-00733,sga5:VII:subsubsection:2.2,VII,subsubsection,2.2,2.2,SGA5_English_sync_workpass.tex,9541,subsubsection,5,190,compiled_resolved
SGA5-TARGET-00734,sga5:VII:theorem:2.2.1,VII,theorem,2.2.1,Theorem 2.2.1,SGA5_English_sync_workpass.tex,9579,statement_environment,5,190,compiled_resolved
SGA5-TARGET-00735,sga5:VII:proposition:2.2.2,VII,proposition,2.2.2,Proposition 2.2.2,SGA5_English_sync_workpass.tex,9585,statement_environment,5,190,compiled_resolved
SGA5-TARGET-00736,sga5:VII:lemma:2.2.3,VII,lemma,2.2.3,Lemma 2.2.3,SGA5_English_sync_workpass.tex,9617,statement_environment,5,191,compiled_resolved
SGA5-TARGET-00737,sga5:VII:corollary:2.2.4,VII,corollary,2.2.4,Corollary 2.2.4,SGA5_English_sync_workpass.tex,9669,statement_environment,5,192,compiled_resolved
SGA5-TARGET-00738,sga5:VII:subsubsection:2.2.5,VII,subsubsection,2.2.5,2.2.5,SGA5_English_sync_workpass.tex,9682,subsubsection,5,192,compiled_resolved
SGA5-TARGET-00739,sga5:VII:corollary:2.2.6,VII,corollary,2.2.6,Corollary 2.2.6,SGA5_English_sync_workpass.tex,9689,statement_environment,5,192,compiled_resolved
SGA5-TARGET-00740,sga5:VII:section:3,VII,section,3,3. Chern Classes,SGA5_English_sync_workpass.tex,9699,section,5,192,compiled_resolved
SGA5-TARGET-00741,sga5:VII:equation:3.1,VII,equation,3.1,Equation 3.1,SGA5_English_sync_workpass.tex,9704,explicit_tag,{3.1},192,compiled_resolved
SGA5-TARGET-00742,sga5:VII:definition:3.2,VII,definition,3.2,Definition 3.2,SGA5_English_sync_workpass.tex,9720,statement_environment,5,193,compiled_resolved
SGA5-TARGET-00743,sga5:VII:subsubsection:3.3,VII,subsubsection,3.3,3.3,SGA5_English_sync_workpass.tex,9731,subsubsection,5,193,compiled_resolved
SGA5-TARGET-00744,sga5:VII:proposition:3.4,VII,proposition,3.4,Proposition 3.4,SGA5_English_sync_workpass.tex,9734,statement_environment,5,193,compiled_resolved
SGA5-TARGET-00745,sga5:VII:corollary:3.5,VII,corollary,3.5,Corollary 3.5,SGA5_English_sync_workpass.tex,9762,statement_environment,5,194,compiled_resolved
SGA5-TARGET-00746,sga5:VII:lemma:3.6,VII,lemma,3.6,Lemma 3.6,SGA5_English_sync_workpass.tex,9786,statement_environment,5,194,compiled_resolved
SGA5-TARGET-00747,sga5:VII:equation:3.5.1,VII,equation,3.5.1,Equation 3.5.1,SGA5_English_sync_workpass.tex,9806,explicit_tag,{3.5.1},195,compiled_resolved
SGA5-TARGET-00748,sga5:VII:lemma:3.6.1,VII,lemma,3.6.1,Lemma 3.6.1,SGA5_English_sync_workpass.tex,9832,statement_environment,5,195,compiled_resolved
SGA5-TARGET-00749,sga5:VII:equation:3.6.2,VII,equation,3.6.2,Equation 3.6.2,SGA5_English_sync_workpass.tex,9847,explicit_tag,{3.6.2},195,compiled_resolved
SGA5-TARGET-00750,sga5:VII:equation:3.6.3,VII,equation,3.6.3,Equation 3.6.3,SGA5_English_sync_workpass.tex,9852,explicit_tag,{3.6.3},195,compiled_resolved
SGA5-TARGET-00751,sga5:VII:equation:3.6.4,VII,equation,3.6.4,Equation 3.6.4,SGA5_English_sync_workpass.tex,9857,explicit_tag,{3.6.4},195,compiled_resolved
SGA5-TARGET-00752,sga5:VII:equation:3.6.5,VII,equation,3.6.5,Equation 3.6.5,SGA5_English_sync_workpass.tex,9862,explicit_tag,{3.6.5},196,compiled_resolved
SGA5-TARGET-00753,sga5:VII:corollary:3.7,VII,corollary,3.7,Corollary 3.7,SGA5_English_sync_workpass.tex,9886,statement_environment,5,196,compiled_resolved
SGA5-TARGET-00754,sga5:VII:subsubsection:3.8,VII,subsubsection,3.8,3.8,SGA5_English_sync_workpass.tex,9905,subsubsection,5,197,compiled_resolved
SGA5-TARGET-00755,sga5:VII:equation:3.8.1,VII,equation,3.8.1,Equation 3.8.1,SGA5_English_sync_workpass.tex,9913,explicit_tag,{3.8.1},197,compiled_resolved
SGA5-TARGET-00756,sga5:VII:equation:3.8.2,VII,equation,3.8.2,Equation 3.8.2,SGA5_English_sync_workpass.tex,9922,explicit_tag,{3.8.2},197,compiled_resolved
SGA5-TARGET-00757,sga5:VII:equation:3.8.3,VII,equation,3.8.3,Equation 3.8.3,SGA5_English_sync_workpass.tex,9927,explicit_tag,{3.8.3},197,compiled_resolved
SGA5-TARGET-00758,sga5:VII:equation:3.8.4,VII,equation,3.8.4,Equation 3.8.4,SGA5_English_sync_workpass.tex,9933,explicit_tag,{3.8.4},197,compiled_resolved
SGA5-TARGET-00759,sga5:VII:proposition:3.8.5,VII,proposition,3.8.5,Proposition 3.8.5,SGA5_English_sync_workpass.tex,9937,statement_environment,5,197,compiled_resolved
