language_code,language_name,scripts,arxiv_id,title,authors,published,updated,categories,abs_url,pdf_url,eprint_url,license_url,license_policy,metadata_language_evidence_terms,topic_tags,api_query,candidate_role,boundary
cs,Czech,Latin,2205.10700v3,On invariant von Neumann subalgebras rigidity property,Tattwamasi Amrutam; Yongle Jiang,2022-05-22T01:01:34Z,2022-12-02T21:26:32Z,math.OA;math.GR,http://arxiv.org/abs/2205.10700v3,https://arxiv.org/pdf/2205.10700v3,https://arxiv.org/e-print/2205.10700v3,,missing_arxiv_license,invariant; algebra,algebra;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2012.00341v1,The Benson-Symonds Invariant for Permutation Modules,Aparna Upadhyay,2020-12-01T08:49:35Z,2020-12-01T08:49:35Z,math.RT;math.CO,http://arxiv.org/abs/2012.00341v1,https://arxiv.org/pdf/2012.00341v1,https://arxiv.org/e-print/2012.00341v1,,missing_arxiv_license,modul; invariant,module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2505.12755v1,Invariant algebraic D-modules over affine algebraic groups,Yunsong Wei,2025-05-19T06:31:33Z,2025-05-19T06:31:33Z,math.RT;math.RA,http://arxiv.org/abs/2505.12755v1,https://arxiv.org/pdf/2505.12755v1,https://arxiv.org/e-print/2505.12755v1,,missing_arxiv_license,modul; invariant; algebra,algebra;module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1401.8202v1,Some Weyl modules of the algebraic groups of type $E_6$,Peter Sin,2014-01-31T15:55:35Z,2014-01-31T15:55:35Z,math.RT,http://arxiv.org/abs/1401.8202v1,https://arxiv.org/pdf/1401.8202v1,https://arxiv.org/e-print/1401.8202v1,,missing_arxiv_license,modul; algebra,algebra;module;group;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1304.0056v3,Automorphism-invariant modules satisfy the exchange property,Pedro A Guil Asensio; Ashish K. Srivastava,2013-03-30T00:59:22Z,2013-05-13T21:41:44Z,math.RA,http://arxiv.org/abs/1304.0056v3,https://arxiv.org/pdf/1304.0056v3,https://arxiv.org/e-print/1304.0056v3,,missing_arxiv_license,modul; invariant,module;field;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2408.09599v4,The reflection invariant bispectrum: signal recovery in the dihedral model,Dan Edidin; Josh Katz,2024-08-18T21:37:55Z,2025-11-11T20:33:12Z,math.AC,http://arxiv.org/abs/2408.09599v4,https://arxiv.org/pdf/2408.09599v4,https://arxiv.org/e-print/2408.09599v4,,missing_arxiv_license,invariant,group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1009.2061v3,Moduli spaces for point modules on naive blowups,Thomas A. Nevins; Susan J. Sierra,2010-09-10T17:16:24Z,2012-04-06T09:05:59Z,math.RA;math.AG,http://arxiv.org/abs/1009.2061v3,https://arxiv.org/pdf/1009.2061v3,https://arxiv.org/e-print/1009.2061v3,,missing_arxiv_license,modul; algebra,algebra;module;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2008.13376v2,Toroidal compactifications of the moduli spaces of Drinfeld modules,Takako Fukaya; Kazuya Kato; Romyar Sharifi,2020-08-31T05:51:09Z,2024-09-30T12:57:00Z,math.AG,http://arxiv.org/abs/2008.13376v2,https://arxiv.org/pdf/2008.13376v2,https://arxiv.org/e-print/2008.13376v2,,missing_arxiv_license,modul,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,0712.0558v1,"Quivers, Geometric Invariant Theory, and Moduli of Linear Dynamical Systems",Markus Bader,2007-12-04T15:57:14Z,2007-12-04T15:57:14Z,math.AG;math.OC,http://arxiv.org/abs/0712.0558v1,https://arxiv.org/pdf/0712.0558v1,https://arxiv.org/e-print/0712.0558v1,,missing_arxiv_license,modul; invariant; algebra,algebra;ring;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2209.03191v1,Invariants and Gorenstein projective modules,Nan Gao; Chi-Heng Zhang,2022-09-01T15:35:31Z,2022-09-01T15:35:31Z,math.RT,http://arxiv.org/abs/2209.03191v1,https://arxiv.org/pdf/2209.03191v1,https://arxiv.org/e-print/2209.03191v1,,missing_arxiv_license,modul; invariant; algebra,algebra;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,9403014v1,On Chow Rings of Fine Moduli Spaces of Modules,A. D. King; Charles H. Walter,1994-03-18T15:23:41Z,1994-03-18T15:23:41Z,math.AG,http://arxiv.org/abs/alg-geom/9403014v1,https://arxiv.org/pdf/alg-geom/9403014v1,https://arxiv.org/e-print/9403014v1,,missing_arxiv_license,modul; algebra,algebra;ring;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2303.03643v3,On singular moduli for higher rank Drinfeld modules,Chien-Hua Chen,2023-03-07T04:21:07Z,2023-11-05T06:26:49Z,math.NT,http://arxiv.org/abs/2303.03643v3,https://arxiv.org/pdf/2303.03643v3,https://arxiv.org/e-print/2303.03643v3,,missing_arxiv_license,modul,module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1710.02080v1,Moduli space of parabolic $Λ$-modules over a curve,David Alfaya,2017-10-05T15:46:58Z,2017-10-05T15:46:58Z,math.AG,http://arxiv.org/abs/1710.02080v1,https://arxiv.org/pdf/1710.02080v1,https://arxiv.org/e-print/1710.02080v1,,missing_arxiv_license,modul,ring;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1005.0119v6,Structure and cohomology of moduli of formal modules,Andrew Salch,2010-05-02T03:39:02Z,2023-04-04T17:58:37Z,math.AT;math.AG,http://arxiv.org/abs/1005.0119v6,https://arxiv.org/pdf/1005.0119v6,https://arxiv.org/e-print/1005.0119v6,,missing_arxiv_license,modul; invariant; algebra,algebra;ring;module;group;invariant;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2005.01084v2,Moduli of parabolic sheaves and filtered Kronecker modules,Sanjay Amrutiya; Umesh Dubey,2020-05-03T13:40:26Z,2021-04-06T13:04:27Z,math.AG,http://arxiv.org/abs/2005.01084v2,https://arxiv.org/pdf/2005.01084v2,https://arxiv.org/e-print/2005.01084v2,,missing_arxiv_license,modul,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1208.4996v1,Dual automorphism-invariant modules,S. Singh; Ashish K. Srivastava,2012-08-24T15:04:03Z,2012-08-24T15:04:03Z,math.RA,http://arxiv.org/abs/1208.4996v1,https://arxiv.org/pdf/1208.4996v1,https://arxiv.org/e-print/1208.4996v1,,missing_arxiv_license,modul; invariant,ring;module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,0709.0703v3,Modules of covariants in modular invariant theory,Abraham Broer; Jianjun Chuai,2007-09-05T16:47:14Z,2009-04-06T20:55:40Z,math.AC,http://arxiv.org/abs/0709.0703v3,https://arxiv.org/pdf/0709.0703v3,https://arxiv.org/e-print/0709.0703v3,,missing_arxiv_license,modul; invariant; algebra,algebra;ring;module;group;field;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,2101.10612v1,The Benson -- Symonds Invariant for Ordinary and Signed Permutation Modules,Aparna Upadhyay,2021-01-26T07:55:00Z,2021-01-26T07:55:00Z,math.RT;math.CO;math.GR,http://arxiv.org/abs/2101.10612v1,https://arxiv.org/pdf/2101.10612v1,https://arxiv.org/e-print/2101.10612v1,,missing_arxiv_license,modul; invariant,module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1302.1614v3,A μ-ordinary Hasse invariant,Wushi Goldring; Marc-Hubert Nicole,2013-02-06T23:32:37Z,2014-12-27T22:12:41Z,math.NT,http://arxiv.org/abs/1302.1614v3,https://arxiv.org/pdf/1302.1614v3,https://arxiv.org/e-print/1302.1614v3,,missing_arxiv_license,invariant,group;invariant;galois,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1602.06150v2,Moduli spaces of $Λ$-modules on abelian varieties,Emilio Franco; Pietro Tortella,2016-02-19T13:42:42Z,2017-09-04T15:15:33Z,math.AG,http://arxiv.org/abs/1602.06150v2,https://arxiv.org/pdf/1602.06150v2,https://arxiv.org/e-print/1602.06150v2,,missing_arxiv_license,modul; algebra,algebra;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1102.4366v1,Kei modules and unoriented link invariants,Mike Grier; Sam Nelson,2011-02-21T23:19:10Z,2011-02-21T23:19:10Z,math.GT;math.QA,http://arxiv.org/abs/1102.4366v1,https://arxiv.org/pdf/1102.4366v1,https://arxiv.org/e-print/1102.4366v1,,missing_arxiv_license,modul; invariant; algebra,algebra;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cs,Czech,Latin,1610.06638v3,Additive unit structure of endomorphism rings and invariance of modules,Pedro A. Guil Asensio; T. C. Quynh; Ashish K. Srivastava,2016-10-21T00:57:03Z,2016-12-07T16:12:10Z,math.RA,http://arxiv.org/abs/1610.06638v3,https://arxiv.org/pdf/1610.06638v3,https://arxiv.org/e-print/1610.06638v3,,missing_arxiv_license,modul; invariant,ring;module;invariant;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""těleso"" OR all:""tělesa"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutativní algebra"" OR all:""teorie grup"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
