"record_id","work_id","structure_type","label","parent_id","order","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","target_units","target_locators_json","relations_json","source_language","target_language","authority_state","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"NOE-P41-KO-U07-PARA-003","NOE-P41","paragraph","Group property of the defined principal ideals","NOE-P41-KO-U07","9","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","95","95","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","069D38FDD648E3834524FD5A0A5BFFDD6B1FF6252A7F71CCD54E0675AD63BE25","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":26,""line_end"":26,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""A9F7F9E87817CD34FBB103B912E389001D0375A82829AD43AAE12C0B866864D9""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","ADD1887F78EE1D7A864DCD3A526C8B194F3B4580BFD5E73DFE444D90B6746C64"
"NOE-P41-KO-U08-DIVISION-001","NOE-P41","division_heading","Part 2 formulation of the principal genus theorem","NOE-P41-KO-U08","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","97","97","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","F0ED92A2248D077C3BF6ED849184827BF791FE9B59753FA07A4ADCC0DF8573E2","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":11,""line_end"":11,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""425CD1C43E81500DF1D00BA9B1653C077EB6E91AA29D23559BC81EB910F575A3""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","9597425D9403C8ACFA493D3D1E4CCDEC5C83A0AD5C0DBCFE100141A40C6D89CF"
"NOE-P41-KO-U08-PARA-001","NOE-P41","paragraph","Announcement of three equivalent formulations","NOE-P41-KO-U08","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","97","97","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","F0ED92A2248D077C3BF6ED849184827BF791FE9B59753FA07A4ADCC0DF8573E2","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":11,""line_end"":11,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""425CD1C43E81500DF1D00BA9B1653C077EB6E91AA29D23559BC81EB910F575A3""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","8B8D12E7D7619CE1F43FBA667B1DAA06FC96574627195797B0FAA8468104F559"
"NOE-P41-KO-U08-THEOREM-001","NOE-P41","theorem","Principal genus theorem","NOE-P41-KO-U08","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","99","103","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","EBD1FE15BA100B024F62304DA40B372E526F7E8BCF02154574C2610B156733FD","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":13,""line_end"":17,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""5E52B5E615515B00672C8BC7C5862C66CE50549065D0D58EABB9BDB434D3667E""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","894AFEA2B6F302B05FFED0C397FC1919E44C15BB1486508BA2558C11163969EC"
"NOE-P41-KO-U08-FORMULATION-001","NOE-P41","formulation","Principal genus theorem first formulation","NOE-P41-KO-U08-THEOREM-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","99","99","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","9CFD40E315E159E0BABD7C152B9A0D3175936B04892CB95280FFBBED0A658390","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":13,""line_end"":13,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""AC31F6CCE5DB89C1E5EFCBE35F36FB06E87D8E5D41A849B9CA73D9ABA0FC7F4F""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""},{""relation"":""statement_of"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","5A639872F87724CDB557E8F6AF82D55BB59AFD4287C973ABB6B162653F67A6D0"
"NOE-P41-KO-U08-NOTE-001","NOE-P41","footnote","Ideal-class bar notation","NOE-P41-KO-U08-FORMULATION-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","99","99","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","9CFD40E315E159E0BABD7C152B9A0D3175936B04892CB95280FFBBED0A658390","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":13,""line_end"":13,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""AC31F6CCE5DB89C1E5EFCBE35F36FB06E87D8E5D41A849B9CA73D9ABA0FC7F4F""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08-FORMULATION-001""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U08-FORMULATION-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","7DA0986EEB5C22A8F2304197270EFD99C4AC8B3BB718851F823E78FDF8D0CA88"
"NOE-P41-KO-U08-FORMULATION-002","NOE-P41","formulation","Principal genus theorem second formulation","NOE-P41-KO-U08-THEOREM-001","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","101","101","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","BC854ACF068C05349504C129150C638B2845AB4FD6D00AA258988F519A6EDD79","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":15,""line_end"":15,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""1C1917E6CADD28DA824785C88B56ED4E8631D16811FE3F2DE663F84719B893CB""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""},{""relation"":""statement_of"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","94CF7F84DF37E58A3A27ADD5DA6AB4B15C952553A2D0386A2FD3AB33219343A6"
"NOE-P41-KO-U08-FORMULATION-003","NOE-P41","formulation","Principal genus theorem third formulation","NOE-P41-KO-U08-THEOREM-001","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","103","103","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","F5542C38CB7DED8F65911BBFE6E00BEA55220EA6BA198F33DECEEB1200D02D34","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":17,""line_end"":17,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""55A202D745BBDA24BAA8E7DE55D250DFE6881AD4F44D0A4B6A0B0312AAC00503""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""},{""relation"":""statement_of"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","4050A65A7C9E5C478D7410243AD75F30E385FD786FD27EA1C650ED6102C14EF4"
"NOE-P41-KO-U08-REMARK-001","NOE-P41","remark","Equivalence, ambiguous classes, and representation matrices","NOE-P41-KO-U08","4","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","105","105","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","1B81148AADA8F5D3D5EDA7319A7B979728058EC10DD3CA1A39EA3FC4DFD97EB5","U08","{""unit_id"":""U08"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U08_UNCHECKED.tex"",""line_start"":19,""line_end"":19,""file_sha256"":""D231193F8933E00701296564D113A677A505FCE761FF1F0DDC2EAB0B07D90D12"",""slice_sha256_lf"":""2D005CC3E41307A5BC54D3FF21C09DBCAED49338FC096244065100780314197C""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08""},{""relation"":""cross_reference"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 107 / Korean U09","0A5591F9E741E3C0EE4A04415401B1EE0374340F05806577C4C6BC5B4BC115C8"
"NOE-P41-KO-U09-DIVISION-001","NOE-P41","division_heading","Part 3 proof of the principal genus theorem","NOE-P41-KO-U09","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","107","107","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","3190894CFC1EE499338BAADC451D64E1A596434E6ED7AA34B7E1F42E6A75A56C","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""540751F69E2EBF5446D95556E3A782F9D3B8E32F158E44A718C9549EC456801B""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","F5F9EEA90BD280602E1B834B4F8CC19BF5DA5235D432DAEC43B8D088DDD76CD0"
"NOE-P41-KO-U09-PARA-001","NOE-P41","paragraph","Proof plan through two auxiliary lemmas","NOE-P41-KO-U09","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","107","107","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","3190894CFC1EE499338BAADC451D64E1A596434E6ED7AA34B7E1F42E6A75A56C","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""540751F69E2EBF5446D95556E3A782F9D3B8E32F158E44A718C9549EC456801B""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","391090DA5699DF3CB8AEDD5F44B3B228730DF5CF02BFDFAB2C82F776D36962F9"
"NOE-P41-KO-U09-LEMMA-001","NOE-P41","lemma","Auxiliary lemma 1 principal genus theorem for ideals","NOE-P41-KO-U09","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","109","109","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","87B01F6DE3CB175AC648C442E8EC387461597EC8CDF4057375B4C95FC6FB075B","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""A9F7120E64A09CD8A91934A583B6BE6F94921D249CC22A8ADAFBAF8BA990E189""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","EBC35E0EF972DCC77E1C7734110993FAD0A62CCE4348A2553C88A37334E3D4FC"
"NOE-P41-KO-U09-PROOF-001","NOE-P41","proof","Proof of auxiliary lemma 1","NOE-P41-KO-U09-LEMMA-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","111","118","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","4D152D4DF5B034D6396494968A7E25E9721EAB57ACC021A0B336C0E603995173","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":16,""line_end"":23,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""00604FF33557562156EFDDD047A85410B69B2BC3559E12DDE3DD7F73CD2CA754""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09-LEMMA-001""},{""relation"":""proves"",""target_id"":""NOE-P41-KO-U09-LEMMA-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","F62F17B1CF117D7B0CE2CB1271D7C6E969870A8BF8602FAA3ED1A9B8F33FCEEF"
"NOE-P41-KO-U09-NOTE-001","NOE-P41","footnote","Cross-reference to the introduction conclusion","NOE-P41-KO-U09-PROOF-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","111","111","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","895B89349E725CEED8A665BE69F9A77021A9AF698F764AC6BEC1787F2834CE27","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""32EE33F3F0DDFF4BB8B5ABFD80B82A894B0EB29CAF215CC07C6EF7EA73EA682F""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09-PROOF-001""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U09-PROOF-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","065AA2A88D5B382DFD199B640B3F39B6EA414497B08A1AA7535670E51EBACD84"
"NOE-P41-KO-U09-DISPLAY-001","NOE-P41","display","Ideal module-sum proof equations","NOE-P41-KO-U09-PROOF-001","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","112","118","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","A6EEB6E55D41DB087EFEA21F11AC2CFFA00FC86C42D52FBA6F4BD2155D725354","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":17,""line_end"":23,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""A6EEB6E55D41DB087EFEA21F11AC2CFFA00FC86C42D52FBA6F4BD2155D725354""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09-PROOF-001""},{""relation"":""equation_for"",""target_id"":""NOE-P41-KO-U09-PROOF-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","C2266F2D7FA0CF00F49FBA5C3FBAAEE8AC970B66C1D20301839F5DF4CDE9C16F"
"NOE-P41-KO-U09-LEMMA-002","NOE-P41","lemma","Auxiliary lemma 2 alternate splitting-algebra theorem","NOE-P41-KO-U09","4","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","120","120","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","850F821B2693C433E136C4C853916C7BE6DB0862835512CE0969BDC8683324FE","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""8550C9C8CAF0352010F1258F8AD77E86C5B3FCFFBC6D926B07B29CEFFDA174E4""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","50CA935B6DF10C5356D9B5AEF9E691562FC0D866F7E1563D22E83D13661FD832"
"NOE-P41-KO-U09-NOTE-002","NOE-P41","footnote","Element-level strengthening of auxiliary lemma 2","NOE-P41-KO-U09-LEMMA-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","120","120","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","850F821B2693C433E136C4C853916C7BE6DB0862835512CE0969BDC8683324FE","U09","{""unit_id"":""U09"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U09_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""0051DCA8B4FF39B374FBE61D88BBF39F0E99A9A767B28073B2212A967C4DA00A"",""slice_sha256_lf"":""8550C9C8CAF0352010F1258F8AD77E86C5B3FCFFBC6D926B07B29CEFFDA174E4""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 122 / Korean U10","1B5BA7D63B8F9F6A22DB72E088C9104C3FDD39B143DB2686C0BFC8907C0AE290"
"NOE-P41-KO-U10-PROOF-001","NOE-P41","proof","Proof of auxiliary lemma 2, local setup","NOE-P41-KO-U09-LEMMA-002","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","122","129","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","D31F076B49A420DB830B465D325C4360EA283D3B6A23CE67E2416AC225FAEC24","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":12,""line_end"":19,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""DC149B1092B718044810A4E17CF9C45FFDE70D43086D4EFA5B0A665450CBB4D8""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""},{""relation"":""proves"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","FAECB7057D2F540D71A56F0CC465FD7B278A921DBC8D8360684DC13F4AEA904A"
"NOE-P41-KO-U10-PARA-001","NOE-P41","paragraph","p-adic extension and decomposition-group setup","NOE-P41-KO-U10-PROOF-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","122","122","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","7F18D9F2E9B29166C1AACE19F517C10C420B2004C5AD91076BC9FDA7DFCC94D0","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""F089DF2D0BA2DEB59CB730024868CBC49BECFC61A40CB7347030F719E02FA65F""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","8F429A3901870C162058DBACD5A72630E2590ABFC516621F4934D1EE3AF189D8"
"NOE-P41-KO-U10-DISPLAY-001","NOE-P41","display","Local algebra similarity relation","NOE-P41-KO-U10-PROOF-001","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","123","125","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","DA45DAB2973B6F3435BF6A9DCFBDFB01CE91DA2B82EB2B21952A21ADC05E9EA8","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":13,""line_end"":15,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""2E9310BEDA0D8A1965D3AF3B7C1BE563A8D109F6F31EEA2D8D190FAB4A4F64C7""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-PROOF-001""},{""relation"":""equation_for"",""target_id"":""NOE-P41-KO-U10-PROOF-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","0F58D9D23B76C37910520C5E79F3C390045AB14804C79CE74715EF89F14AFE1B"
