surface,path,relative_path,role,disposition,bytes,sha256,git_blob_sha1,origin
source,sources/noether/zh-r3/viz/p-368.png,viz/p-368.png,sealed visual evidence,exact sealed checkpoint,383257,6704ED9A54F20B82DF48C0AC4928E564C96DBA6B8DFEC0E715955453A2B60B71,74002f2d11292222ee5a40728059f206caaaaa06,producer:viz/p-368.png
source,sources/noether/zh-r3/viz/p-369.png,viz/p-369.png,sealed visual evidence,exact sealed checkpoint,379853,D5EA4FC03FC981151B7A5F5F19DD9FE45180C419516B66A36ECCB1598540FA2B,eaf24f9c0ce641d9623ade9bb65b446b0aaa355d,producer:viz/p-369.png
source,sources/noether/zh-r3/viz/p-370.png,viz/p-370.png,sealed visual evidence,exact sealed checkpoint,490462,7E1A2DC9257BA513F98AB181C4C1F83268EF37C99020A5F7C6DCCD8CC8CDB9F5,b25008ab5f0a0317e80b1fd6837eca42016c41dc,producer:viz/p-370.png
source,sources/noether/zh-r3/viz/p-371.png,viz/p-371.png,sealed visual evidence,exact sealed checkpoint,214630,1C889D167980E47D11CA74191DA96EA734DA4FCED6D66D07435BFF6FB4CA5FAB,00689666deb67c3191b76f9bd0e34ed76dab926a,producer:viz/p-371.png
source,sources/noether/zh-r3/viz/p-372.png,viz/p-372.png,sealed visual evidence,exact sealed checkpoint,204681,1FCBBA35257F38E8C052A482B1A4E9FE5E40A3458D693DCED6BFEC6F0E77C077,a925bf3a7533ac5f49474c600048262615428f5d,producer:viz/p-372.png
source,sources/noether/zh-r3/viz/p-373.png,viz/p-373.png,sealed visual evidence,exact sealed checkpoint,74132,ABB069358A83D21987829D25494B72AD49C8366C9E85F66800F84B2E7B100A9C,54682a1f6ee85a224541c4e2fb56fa9cc1e463e6,producer:viz/p-373.png
source,sources/noether/zh-r3/viz/p-374.png,viz/p-374.png,sealed visual evidence,exact sealed checkpoint,254536,C1A61E600BE569E8E53F71A465C0344B3C33C4FFE5918A5D90471389306C90F3,46bbb137140f3120798337022dc642954ae7a7d6,producer:viz/p-374.png
source,sources/noether/zh-r3/viz/p-375.png,viz/p-375.png,sealed visual evidence,exact sealed checkpoint,213699,17263118AF675543352318A0569ABE7C427F9E854829C9102B7D038341937280,02f57f957b0914bb63f124900e858001383e0b28,producer:viz/p-375.png
source,sources/noether/zh-r3/viz/p-376.png,viz/p-376.png,sealed visual evidence,exact sealed checkpoint,246606,29EBF90DE5D583BB7B424108F2C765D46535F893905E2B7AE723489A8B0BAEBC,f2d589eb659feb8ea3fb1db6ba209ed5d0a2b7c6,producer:viz/p-376.png
source,sources/noether/zh-r3/viz/p-377.png,viz/p-377.png,sealed visual evidence,exact sealed checkpoint,55138,7F696F95924028134790B4C4364E0D4044A3E64A823DD1BFBB7F529E69D38204,3f86f290fdc3bd2ae84e07f7f83b47e08c3fbc0c,producer:viz/p-377.png
source,sources/noether/zh-r3/viz/p-378.png,viz/p-378.png,sealed visual evidence,exact sealed checkpoint,291488,AC4BB5C55C669A957A31855B28854D135A8A1C282EB8327AB73B08CE8CB72D1E,9b25e0e61c39f92137e925862de5339cc1d1d7b7,producer:viz/p-378.png
source,sources/noether/zh-r3/viz/p-379.png,viz/p-379.png,sealed visual evidence,exact sealed checkpoint,378429,C39744E93971521DA7B44CCF9F018D88FDBB9004E631ACDAA0EE4E73838293A3,5005f58c5dc8876a61ad9a68da630e9d1181d03f,producer:viz/p-379.png
source,sources/noether/zh-r3/viz/p-380.png,viz/p-380.png,sealed visual evidence,exact sealed checkpoint,153200,6E810CE946CA7158E97DE85E6EAB58F213E10C795A5447DF5DBE382E0EC03C37,134f1143547cf99cc36f269c357ee23137f8c247,producer:viz/p-380.png
source,sources/noether/zh-r3/viz/p-381.png,viz/p-381.png,sealed visual evidence,exact sealed checkpoint,423739,57BE478F5011290EF502B181676CE51034DEC33BEE700D5811A1059ABAF5C7D2,cc6e8e86d4b1c7710231bf77cab4a32a7be7df62,producer:viz/p-381.png
source,sources/noether/zh-r3/viz/p-382.png,viz/p-382.png,sealed visual evidence,exact sealed checkpoint,126202,BECDC6984C6467508AE880D8ED7B4356BC11696E5ED460678548D8402E6447BD,ab4c066650e1b83657b9f3a36d3b7d20e301db07,producer:viz/p-382.png
source,sources/noether/zh-r3/viz/p-383.png,viz/p-383.png,sealed visual evidence,exact sealed checkpoint,366174,190F3BC20DD5A842C3DA0C4F631103A26CBA40F12FF1DCB11425685F45581F9C,bedfe74749ae851dfe46f6eb7aa7d193c604bba1,producer:viz/p-383.png
source,sources/noether/zh-r3/viz/p-384.png,viz/p-384.png,sealed visual evidence,exact sealed checkpoint,232292,A87E083FA8B55CC60A890E1AED72B68E74F46B0B5A4D144F6C7DB87B3C519DAA,ff68724df08ce783beaa1b7b77a734068dfb0d61,producer:viz/p-384.png
source,sources/noether/zh-r3/viz/p-385.png,viz/p-385.png,sealed visual evidence,exact sealed checkpoint,287705,7B9CDCEA884081F56EA21E3CBC5DBC66AAA75D5519A49A8C1994DA314CF566EE,996b317805ced8846f2ccb68cf5aa232c2649e8c,producer:viz/p-385.png
source,sources/noether/zh-r3/viz/p-386.png,viz/p-386.png,sealed visual evidence,exact sealed checkpoint,339735,018C9061F9FA0755E24F86AD32EEF1AC707A44C62FD80DE572D8D14BCF406468,7a1bbe25558bd174281456da8fb4161b229c873d,producer:viz/p-386.png
source,sources/noether/zh-r3/viz/p-387.png,viz/p-387.png,sealed visual evidence,exact sealed checkpoint,340700,3830E3AF9A99ECF562A27438537922615CC0C0F51962A47A599D2D05875F8F4A,b4b8e54e803b73393adb782e81c4cccb82ae8520,producer:viz/p-387.png
source,sources/noether/zh-r3/viz/p-388.png,viz/p-388.png,sealed visual evidence,exact sealed checkpoint,273844,3F9CBA97EE90BC0D909E8C4F6A5E244CD9706CE82EEC0D5D3BAD0BF6D2B289B1,adf587d6195b0ec2086786f44fca95749c2df120,producer:viz/p-388.png
source,sources/noether/zh-r3/viz/p-389.png,viz/p-389.png,sealed visual evidence,exact sealed checkpoint,198057,575BEE1F04C838719B8E495E0076950193E38FBBCCA245ECB2D9CE4705441BCE,823d4fdc5207c0659c31ae70fc2ca8818c1bfd42,producer:viz/p-389.png
source,sources/noether/zh-r3/viz/p-390.png,viz/p-390.png,sealed visual evidence,exact sealed checkpoint,250773,146916EF06B83C0399B46D8EDD616589358AA063031CE4F21D4AD93CC4F29D19,a7a00eba450fdf05c0ecb70c9ca2c86633c226ca,producer:viz/p-390.png
source,sources/noether/zh-r3/viz/p-391.png,viz/p-391.png,sealed visual evidence,exact sealed checkpoint,202899,1CED956C052334E072F142E4C6F0A9957488A6A023122912D1EFB6E487D4D964,33f0a75be96e8b4bf961a400f72242f4277db647,producer:viz/p-391.png
source,sources/noether/zh-r3/viz/p-392.png,viz/p-392.png,sealed visual evidence,exact sealed checkpoint,330896,293E8FBFF497FEB372C7E6768A95F3A3FF23C14911F08AA1A1627AA958245EEF,dac20d73a3dc7df4dca38326433e793d4e57c0a7,producer:viz/p-392.png
source,sources/noether/zh-r3/viz/p-393.png,viz/p-393.png,sealed visual evidence,exact sealed checkpoint,168036,183D3BD88FABC9CCC5AADA4004AF9509180FC2C84DE56D0A818BC393D8C8C6D1,4c26c138b181ba565beb5d5f0af198df822afadb,producer:viz/p-393.png
source,sources/noether/zh-r3/viz/p-394.png,viz/p-394.png,sealed visual evidence,exact sealed checkpoint,274615,B4B8A1C7D7B628307223555BE1F778FF5DD498E8449C0E710D0BDE6118DA09ED,b09f5e1ce0ce78f370400db242b045b8cea24db2,producer:viz/p-394.png
source,sources/noether/zh-r3/viz/p-395.png,viz/p-395.png,sealed visual evidence,exact sealed checkpoint,339146,EFCAA98D53A3A5C1AC6EBD59CB16D7758BAB673CDB0F701B4C52CC08790F7256,17a5f2476c57c0580462ce3f7d58c00aecbd13f6,producer:viz/p-395.png
source,sources/noether/zh-r3/viz/p-396.png,viz/p-396.png,sealed visual evidence,exact sealed checkpoint,407572,C17E6B383F54E49370AA305E6B431E60E4E56E60A903B2E7509F13ACE84A0A87,9077d79186e7e54d91ea53217440a6f746742525,producer:viz/p-396.png
source,sources/noether/zh-r3/viz/p-397.png,viz/p-397.png,sealed visual evidence,exact sealed checkpoint,115958,7EDDBBB8DC8C333A7B721A0B534AE92298FDDC780992F065E73C9DDEBAE6D610,db33f9ca972a04650f27365a91117bd0213f6b9c,producer:viz/p-397.png
source,sources/noether/zh-r3/viz/p-398.png,viz/p-398.png,sealed visual evidence,exact sealed checkpoint,404335,663BC4ED83474957C13387CBD3E8D2F0F46BAD0B3E49EFCD04C767E04940E3DE,8a7bb2f780dfdca3f864815efd8bd846007daa9e,producer:viz/p-398.png
source,sources/noether/zh-r3/viz/p-399.png,viz/p-399.png,sealed visual evidence,exact sealed checkpoint,286460,059ED61F50C14AEF79EF623B200975860AAA572E56D54017501F2EBC9F5C1EF9,ee2856001423606b2eb9e2053cc67519a85fce1a,producer:viz/p-399.png
source,sources/noether/zh-r3/viz/p-400.png,viz/p-400.png,sealed visual evidence,exact sealed checkpoint,174588,DA7500915AC2DEC38CA9E3E6BD696CD6B8868965503C91F4CE9852307942BE3E,fbaca0d1bb1091949cc46aad9644e06922ab59fa,producer:viz/p-400.png
source,sources/noether/zh-r3/viz/p-401.png,viz/p-401.png,sealed visual evidence,exact sealed checkpoint,363240,DF21FB968806C8BCFE2FA9D80F1E926ADF6AC99665FC7823C2732DD67FE998EF,526a358867ba651f06e01ba9e9b999330ac3cead,producer:viz/p-401.png
source,sources/noether/zh-r3/viz/p-402.png,viz/p-402.png,sealed visual evidence,exact sealed checkpoint,85311,195BA32F20011CE03A9D7164E854E15B2324C12044345E99004C46C76C9E4A6A,a2be74388aa4ba0b90589b649a7d88a13b11cd31,producer:viz/p-402.png
source,sources/noether/zh-r3/viz/p-403.png,viz/p-403.png,sealed visual evidence,exact sealed checkpoint,417993,D36EB296D3B039F21B3B6EB279DB4DD98D676EA6CEADE3F7197B52F78AD62A12,21f213bdf427058e8bcb496beb7a2ecb3a3f8cc2,producer:viz/p-403.png
source,sources/noether/zh-r3/viz/p-404.png,viz/p-404.png,sealed visual evidence,exact sealed checkpoint,502802,6C59DCE5F6B0327F18D254B8480EABF74F03CEE756482AD525B287334E3C3541,8ffe72f3df8638d168402de1f6ba01e1aaa405db,producer:viz/p-404.png
source,sources/noether/zh-r3/viz/p-405.png,viz/p-405.png,sealed visual evidence,exact sealed checkpoint,381821,CBA83F5426CC365BAA19443324519B89585745F3B4C720C1F9FE783B6584F831,2dc5f50d0cb75aebf5580c153b11c058e81cfd3d,producer:viz/p-405.png
source,sources/noether/zh-r3/viz/p-406.png,viz/p-406.png,sealed visual evidence,exact sealed checkpoint,243879,32CCE6A447BED289A1C0975B4235CB98FE7038BA25AF412E08867A7CBFEB9C9A,d1f7ceb912e6b796d7b8160114dede5019cb3ef6,producer:viz/p-406.png
source,sources/noether/zh-r3/viz/p-407.png,viz/p-407.png,sealed visual evidence,exact sealed checkpoint,295124,3D1D84F1DB48A8CF08C2E258831BAD8C95792454EDBA899801FECBC11A1AF14E,a10707dd43f7195eeef89fd1757430b48e34c14a,producer:viz/p-407.png
source,sources/noether/zh-r3/viz/p-408.png,viz/p-408.png,sealed visual evidence,exact sealed checkpoint,432479,86B8F21EFD9B6F7BC2A09EC5FB0E6078A23DBFE6B54C33A5F0DBC383A12F51E8,d873846bd68d78a673ac225e01982a2c7230fa75,producer:viz/p-408.png
source,sources/noether/zh-r3/viz/p-409.png,viz/p-409.png,sealed visual evidence,exact sealed checkpoint,267539,12FCB0E1807B39291238DBC9C2604081A3B73F3512AAFF7C2DA53A9F715216BB,d990ebd99ac65a46fbefbe6b5b97883fcf2d39a3,producer:viz/p-409.png
source,sources/noether/zh-r3/viz/p-410.png,viz/p-410.png,sealed visual evidence,exact sealed checkpoint,348481,449631243136FC7FAE340707E7512B633AD3EE0A58A3E4B32247B98EA496C0D4,47bc03d733453409c9aac8a6bc5b1c7e78e59c71,producer:viz/p-410.png
source,sources/noether/zh-r3/viz/p-411.png,viz/p-411.png,sealed visual evidence,exact sealed checkpoint,339794,2332ABE0549A9B33C2C136A66AB4D0F93CDEA0E780DC88B9999A37DFD2A7F105,dea31d5c531386d0bdc2f8ba5023bdc82a2b6378,producer:viz/p-411.png
source,sources/noether/zh-r3/viz/p-412.png,viz/p-412.png,sealed visual evidence,exact sealed checkpoint,272057,4A9C393F31E8C29CBC14E18F85B666B03110F360AB68EC9D020F30B2361F9A9F,a418d1668989422210b01a866a9213818a2ca81a,producer:viz/p-412.png
source,sources/noether/zh-r3/viz/p-413.png,viz/p-413.png,sealed visual evidence,exact sealed checkpoint,78338,9A686D109347D607E8BF4DC351854FEF86C81797462BFCA7AADFC051AE891734,4f19604c0e6763e1856f300b904bf90cf5f9c191,producer:viz/p-413.png
reader,reader-pdfs/noether/zh-r3.pdf,zh-r3.pdf,direct cumulative reader mirror,task-owned exact mirror,2489062,86031C4790433915D3882A9DEFFFD481F2743F897E0FFE49B5AAD300D27F9B62,e5cdc0e10e86a69a25578e9c60d0d020f852d505,sources/noether/zh-r3/reader.pdf
