fd_blocker_id,prior_probe_id,source_blocker_id,language_or_scope,r9_language_bucket,blocker_origin,blocker_field,probe_kind,exists,searched_path,resolved_path,next_recovery_step,recovery_status,current_head,prior_head,source_use_label,accepted_translation_evidence,promotion_allowed,native_review_claimed,boundary_note
R9-FD3754D1-EXACT-BLOCKER-0027,R9-FAA2C330-EXACT-PROBE-0027,R9-1233D6F1-BLOCKER-0027,Related West African/Horn,Related West African/Horn,9bb_zip_candidate_review_correction,source_body_type,directory,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_9BBCB11B_SOURCE_CORPUS_ZIP_AFRICA_HORN_WEST_READ_20260706,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_9BBCB11B_SOURCE_CORPUS_ZIP_AFRICA_HORN_WEST_READ_20260706,path exists; continue OCR/Unicode/license/reviewer triage before any source-gated draft use,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0028,R9-FAA2C330-EXACT-PROBE-0028,R9-1233D6F1-BLOCKER-0028,Related West African/Horn,Related West African/Horn,9bb_zip_candidate_review_correction,reviewer_boundary,directory,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_9BBCB11B_SOURCE_CORPUS_ZIP_AFRICA_HORN_WEST_READ_20260706,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_9BBCB11B_SOURCE_CORPUS_ZIP_AFRICA_HORN_WEST_READ_20260706,path exists; continue OCR/Unicode/license/reviewer triage before any source-gated draft use,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0029,R9-FAA2C330-EXACT-PROBE-0029,R9-1233D6F1-BLOCKER-0029,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_1_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_1_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0030,R9-FAA2C330-EXACT-PROBE-0030,R9-1233D6F1-BLOCKER-0030,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_2_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_2_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0031,R9-FAA2C330-EXACT-PROBE-0031,R9-1233D6F1-BLOCKER-0031,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_3_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_3_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0032,R9-FAA2C330-EXACT-PROBE-0032,R9-1233D6F1-BLOCKER-0032,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_4_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_4_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0033,R9-FAA2C330-EXACT-PROBE-0033,R9-1233D6F1-BLOCKER-0033,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_5_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_5_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0034,R9-FAA2C330-EXACT-PROBE-0034,R9-1233D6F1-BLOCKER-0034,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_6_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_6_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0035,R9-FAA2C330-EXACT-PROBE-0035,R9-1233D6F1-BLOCKER-0035,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_7_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_7_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0036,R9-FAA2C330-EXACT-PROBE-0036,R9-1233D6F1-BLOCKER-0036,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_8_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2004\Grade_4_Subject_MATHS_Chapter_8_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0037,R9-FAA2C330-EXACT-PROBE-0037,R9-1233D6F1-BLOCKER-0037,Somali,Somali,language_source_bodies_gap_rows,rejected_non_pdf_payload_after_recovery_attempt,missing,false,https://files.ethiopialearning.com/textbooks/Grade%2006/Grade_6_Subject_MATH_Chapter_1_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\https:\files.ethiopialearning.com\textbooks\Grade%2006\Grade_6_Subject_MATH_Chapter_1_Language_SOMALI_Retrieved_20150101.pdf,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0038,R9-FAA2C330-EXACT-PROBE-0038,R9-1233D6F1-BLOCKER-0038,Hausa,Hausa,language_source_bodies_gap_rows,context_or_register_body_packaged_stronger_textbook_glossary_gate_still_open,ledger_pointer,not_filesystem_path,see R9_HAUSA_IGBO_CONTEXT_SOURCE_BODY_RECOVERY_20260705.csv,,"resolve referenced ledger to concrete body path, then hash/probe and update blocker row",active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0039,R9-FAA2C330-EXACT-PROBE-0039,R9-1233D6F1-BLOCKER-0039,Hausa,Hausa,language_source_bodies_gap_rows,additional_source_bodies_packaged_stronger_textbook_glossary_gate_still_open,ledger_pointer,not_filesystem_path,see R9_HAUSA_IGBO_EXACT_SOURCE_BODY_RECOVERY_20260705.csv,,"resolve referenced ledger to concrete body path, then hash/probe and update blocker row",active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0040,R9-FAA2C330-EXACT-PROBE-0040,R9-1233D6F1-BLOCKER-0040,Hausa,Hausa,language_source_bodies_gap_rows,AJOL landing/PDF retry preserved; use retrieval result for next source-return step,blank,false,,,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0041,R9-FAA2C330-EXACT-PROBE-0041,R9-1233D6F1-BLOCKER-0041,Hausa,Hausa,language_source_bodies_gap_rows,additional_source_bodies_packaged_stronger_textbook_glossary_gate_still_open,ledger_pointer,not_filesystem_path,see R9_HAUSA_IGBO_EXACT_SOURCE_BODY_RECOVERY_20260705.csv,,"resolve referenced ledger to concrete body path, then hash/probe and update blocker row",active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0042,R9-FAA2C330-EXACT-PROBE-0042,R9-1233D6F1-BLOCKER-0042,Hausa,Hausa,language_source_bodies_gap_rows,additional_source_bodies_packaged_stronger_textbook_glossary_gate_still_open,ledger_pointer,not_filesystem_path,see R9_HAUSA_IGBO_EXACT_SOURCE_BODY_RECOVERY_20260705.csv,,"resolve referenced ledger to concrete body path, then hash/probe and update blocker row",active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0043,R9-FAA2C330-EXACT-PROBE-0043,R9-1233D6F1-BLOCKER-0043,Igbo,Related West African/Horn,language_source_bodies_gap_rows,"basic Igbo mathematics book route found, but only metadata/landing-page evidence is local",blank,false,,,continue local-source and external source-return search; preserve blocker until exact body and review gates close,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0044,R9-FAA2C330-EXACT-PROBE-0044,R9-1233D6F1-BLOCKER-0044,Igbo,Related West African/Horn,language_source_bodies_gap_rows,additional_source_bodies_packaged_stronger_textbook_glossary_gate_still_open,ledger_pointer,not_filesystem_path,see R9_HAUSA_IGBO_EXACT_SOURCE_BODY_RECOVERY_20260705.csv,,"resolve referenced ledger to concrete body path, then hash/probe and update blocker row",active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0045,R9-FAA2C330-EXACT-PROBE-0045,R9-1233D6F1-BLOCKER-0045,Igbo,Related West African/Horn,language_source_bodies_gap_rows,additional_source_bodies_packaged_stronger_textbook_glossary_gate_still_open,ledger_pointer,not_filesystem_path,see R9_HAUSA_IGBO_EXACT_SOURCE_BODY_RECOVERY_20260705.csv,,"resolve referenced ledger to concrete body path, then hash/probe and update blocker row",active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
