"source_document_id","path","language","branch","file_type","provenance_url_or_path","sha256","license_or_availability_note","witness_category","source_use_label","notes"
"ar-src-227","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","9CB2E39B9EEED600169E8E585F03B971000010C6BA6CE05A1FF925ECE1A6007F","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-228","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","02FBED157F08BC88993B16E881D5AF0EF0235EF13AA615A950ED36D9ECB4C5C4","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-229","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-230","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","97281366546BA5019A01B7212659AF3C0999BF55FB0629215076F9368768B29B","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-231","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","9D96C60E5A2A47E668B805C7C599A0D7DED1BEBB174E2EB141E68E6825676930","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-232","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","35519D9ABFBCF427125ECB8985F4832EDDB8F425A9F3022E78B26D9F7D9C9AB2","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-233","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/yarmouk_bsc_math_curriculum.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","32683E7C2A22B2A0F5E360A5E6159C443AF341092AD40AAA43EA62F78A5A337E","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-234","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","7BF438273AB5D3A3AAC5A7C53F79DB0527D1AA7766A1EF0BF606E9733608EF55","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-235","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","07A990B0210722A42CB9F47982C2FE48284A4AAE76787A55D96C6A66D56158E0","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-236","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","A201A42940790C88E1D817D9A717955AF97EA4C9D2AE7A7FC684A350CE06880B","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-237","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","D5800C180027034048F5B60FFE4BF2751CC042AC5883AE6616E77226E655F996","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-238","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf","ar","Semitic>Arabic",".pdf","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","1B91C93F427CDB990343AA02249EDE091331AAF1D7B6B2D12A8453D3270E3045","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-239","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf","ar","Semitic>Arabic",".pdf","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","9E1A2EC4E2CD27889748DF75DCB9F631734F105A2E19BF542AD52F26470DB06F","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-240","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf","ar","Semitic>Arabic",".pdf","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","39517443FEFFB103C3E11250A675B033BD44785FA9F20F3CB0EF23277B476DEF","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
