"branch_head","branch_path","branch_blob_bytes","category","branch_presence_status"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/Angeld55_phd-thesis-onlinegn/Thesis_presentation_main.tex","42375","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/CloakMe_Boussinesq/Docu_Thesis_avtoreferat.tex","97300","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/CloakMe_Boussinesq/Docu_Thesis_thesis.tex","327377","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_001_Genesis.tex","311485","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_002_Exodus.tex","268185","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_003_Leviticus.tex","201660","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_004_Numbers.tex","278536","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_010_2_Samuel.tex","172064","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_017_Esther.tex","49198","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_018_Job.tex","159333","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_020_Proverbs.tex","137938","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_023_Isaiah.tex","311321","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_024_Jeremiah.tex","357523","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_042_Luke.tex","212068","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_046_1_Corinthians.tex","82447","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/JanHerca_urantiapedia/input_tex_bible-bg_059_James.tex","20511","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/NoHomey_fmi-bachelor-the-math-part/algebra_abstract-algebra_teching-assist-2020_exam1.tex","4991","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/NoHomey_fmi-bachelor-the-math-part/algebra_abstract-algebra_teching-assist-2020_exam2.tex","1862","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/NoHomey_fmi-bachelor-the-math-part/algebra_abstract-algebra_theory-2_conspect2.tex","11753","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/NoHomey_fmi-bachelor-the-math-part/algebra_abstract-algebra_theory-3_conspect3.tex","11663","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Avtoreferat.tex","134366","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Conclusion_Conclusion.tex","11429","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Introduction_Introduction.tex","15921","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Pre-defence.tex","18665","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Section_3_Emission_Medium_Section_3_Emission_Medium.tex","31467","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Section_4_Structure_Of_Original_Research_Section_4_Structure_Of_Original_Research.tex","10015","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Section_6_Morphology_of_the images_of_horizonless_spacetimes_Section_6_Morphology_of_the images_of_horizonless_spacetimes.tex","54223","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Section_7_Polarized_Emission_Section_7_Polarized_Emission.tex","86671","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/ValentinDeliyski_Dissertation/Section_8_Observing_Horizonless_Objects_Section_8_Observing_Horizonless_Objects.tex","65140","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/code-hunger_math/Modules over PID_modules_and_abelian_classification.tex","100320","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/code-hunger_modules-over-PID/modules_and_abelian_classification.tex","100320","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/kosyonikolov_FinalStupidty2021/26_polynomials.tex","23474","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bg/tos-network_whitepaper/blockchain_tos_bg.tex","340640","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/Dzigiii_materijali/algebra_teorija_skripta.tex","42339","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/JanHerca_urantiapedia/input_tex_bible-cs_017_Esther.tex","29514","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/JindrazPrahy_DvojkarskyZpevnik/songy_MalyRytir.tex","3595","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","""interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/Mihalei_Text-Summarization-Final-Project/Sa\305\276imanje teksta zasnovano na modelima dubokog u\304\215enja_zavrsni.tex""","54857","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/SafarMirek_bachelor_thesis/latex_projekt-01-kapitoly-chapters.tex","116709","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/ScamanderWayne_WayneTeX/CzechNew_03.05.tex","7720","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/Tesser3kt_GEVO/4.AB_database_ukol.tex","14847","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","""interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/hlavatytomas_tomikuvZpevnik/songs_Kdo_Vch\303\241z\303\255_Do_Tv\303\275ch_Sn\305\257_M\303\241_L\303\241sko.tex""","2626","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/irendie_songbook/src_campfire_songs.tex","142431","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/jakubjelinek_Editio-Sti-Wolfgangi/Conventus_Defunctorum_translationes_cs.tex","26122","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/mychalvlcek_cvut-oi-si-mssz/03_03-si.tex","5158","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260704/latex_source_body_bundles/slavic_github_tex_queue_20260705/url_only_public_github_tex_payload_20260705/payload/bs/ondrajasnik_RocnikovyProjekt/dokumentace_dokumentace-mage-survivor.tex","32217","branch-visible source-body bundle or bundle ledger","present-on-target-branch-head"
