authority_boundary,branch_path,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,mode,object_type,old_path,payload_group,previous_frontier,sequence,sha256,size_bytes,source_link_status,source_use_label,status
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,coordination/non-slavic-core-761bec88-r2-interlanguage-r9-branch-advance-route-20260707/NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/PACKET_MANIFEST_REPLAY_761BEC88.csv,13,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,4749d106bf34b7d011d6bfcab1fc823ac71ac4e3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0024_4749d106bf_PACKET_MANIFEST_REPLAY_761BEC88.csv,100644,blob,,non_slavic_core_761_r2_interlanguage_r9_route_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,24,6149FD0AABB82A105C81878673E5C2099B99E5C0842F3FADF199AD9EE6E6E126,3441,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,coordination/non-slavic-core-761bec88-r2-interlanguage-r9-branch-advance-route-20260707/NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/README.md,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,468000ff0c2a678f5e8dd79f9a6f6643f010d515,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0025_468000ff0c_README.md,100644,blob,,non_slavic_core_761_r2_interlanguage_r9_route_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,25,9FC50D5FBE6E9C042EF2698A84E2B698765D1432FF141C223265A752DE0F0711,1629,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,coordination/non-slavic-core-761bec88-r2-interlanguage-r9-branch-advance-route-20260707/NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SHA256SUMS.txt,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,72c2cb21fd7cbe7a5359b97538db5c44bfe7bf4d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0026_72c2cb21fd_SHA256SUMS.txt,100644,blob,,non_slavic_core_761_r2_interlanguage_r9_route_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,26,4DAE8002BB251D5893BF67DB3E77083CA97CB17E20EFC7A6CCAF463D8CAE5268,2307,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,coordination/non-slavic-core-761bec88-r2-interlanguage-r9-branch-advance-route-20260707/NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SIBLING_WAKE_LEDGER_761BEC88.csv,2,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,86a47bd8d0822110f4f2d3216d3c9527a11e424e,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0027_86a47bd8d0_SIBLING_WAKE_LEDGER_761BEC88.csv,100644,blob,,non_slavic_core_761_r2_interlanguage_r9_route_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,27,165D7AEF531D00337CC1FDA5D1C4C346C8CC8CE11997C0E03E1CD176CE9EF9B5,638,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,coordination/non-slavic-core-761bec88-r2-interlanguage-r9-branch-advance-route-20260707/NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_761BEC88.csv,9,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,e7296e7d0f356df62386845b324da60e820a4bc3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0028_e7296e7d0f_SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_761BEC88.csv,100644,blob,,non_slavic_core_761_r2_interlanguage_r9_route_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,28,48D331280A92B9161B9B15FEDBB71472B932DCC5A1BBB1BE7100CAF04B06CAF6,2656,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;normalization_marker;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,coordination/non-slavic-core-761bec88-r2-interlanguage-r9-branch-advance-route-20260707/NON_SLAVIC_CORE_761BEC88_R2_INTERLANGUAGE_R9_BRANCH_ADVANCE_ROUTE_20260707/SUMMARY.json,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,1cda20ab30ff86443625c6e7f207cf2d5f06f869,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0029_1cda20ab30_SUMMARY.json,100644,blob,,non_slavic_core_761_r2_interlanguage_r9_route_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,29,BE4424518017BBE3991712F0C154E52EA96B597FB20D982BFCF5C26957C7BD5D,1811,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/B3_ACTION_SUMMARY.csv,7,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,423a2667edb306d043a99d5f76573c53d7d1a0db,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0030_423a2667ed_B3_ACTION_SUMMARY.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,30,A09EAFDB9F7DA9EDEB3E2E3EFE5E8CBC251452F673A443872DFC71D68622A9DC,365,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/BRANCH_PR_STATE.csv,4,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,f46cfee4074a84c8791549a36f525c521642d618,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0031_f46cfee407_BRANCH_PR_STATE.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,31,6ADB5EFAF868E2055A24D81A86793336A6B41BA92EEBD4D14B42836884958E38,230,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;b3_handoff,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/HELD_ROOTS.csv,6,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,c0909f372f3391adf937add1016de9dd4fc6d8bc,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0032_c0909f372f_HELD_ROOTS.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,32,00377A80DE55FE0E3EB67F723F47038A6CAB5EBACFEF54C0E2FF1AD22989E7B2,1832,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/MANIFEST.csv,9,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,8eac31f5654b51c713985c0c87754797e9771985,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0033_8eac31f565_MANIFEST.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,33,CCD82CCE8337CC558FE3B2349B2E8C281DC49D767343D65E8294A087E48F65D6,1673,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/MANIFEST_REPLAY.csv,494,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,59b63f9e2e395e2209041ef17c6a4650f08ae466,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0034_59b63f9e2e_MANIFEST_REPLAY.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,34,7C1C6423CE7F34620D225952CE5020D760C721E147013CBE79F5A4201BA58F5B,70672,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,516,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,407d5cab0066ecf615f0a5b3d78431494761c421,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0035_407d5cab00_PACKAGE_FILE_LEDGER.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,35,0AB942F880B9078573D823D4BB09431113AB1E4E13DD3796F77F5C3EC597D819,331544,branch_blob_extracted_to_local_source_body_by_object_id,adverse_evidence;blocker_recovery_gap;branch_weighting;manifest_hash_validation;b3_handoff;r6_ethics_authority;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,9,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,afa78535447235e556d046a0eb0c22e8b6f803e9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0036_afa7853544_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,36,616FA1C2F427ACFFF3FC886601BB31A82AA9CED0B8979132F1F119001A29B0CD,3146,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/README.md,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,a4482d6e27146b1a1afba0cb5b485169fb6382d3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0037_a4482d6e27_README.md,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,37,521A8DD9B6FD7782E0EA56137C64BB2F93028BB50FF1A0D415761587A1969FA5,932,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/SAFETY_SCAN_HITS.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,1ee8beee009f68430590b81cf0da7292fd35114a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0038_1ee8beee00_SAFETY_SCAN_HITS.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,38,AA5B79CA8CDF39A855A88CFC8A6834CDEB1B97A01C1E95F870D131A36EB8F2F2,404,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;b3_handoff;r6_ethics_authority;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/SHA256SUMS.txt,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,ffddbe4c90e460014618a5889b74537828d6d2a1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0039_ffddbe4c90_SHA256SUMS.txt,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,39,97E2180A817F6284B4A58A17750D39723500A722056B6FE1D1DD871CD6B0DDF0,862,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;manifest_hash_validation;b3_handoff,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/SHA256SUMS_REPLAY.csv,497,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,47371f76d14ec63d44d7a0dc3d013d562eb48b10,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0040_47371f76d1_SHA256SUMS_REPLAY.csv,100644,blob,,b3_19b2_second_wave_recovery_visibility_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,40,F8E4F517DAB5A83307B13B1E4F00B91C25C4F372F9B1867A1C8B6D17A0DE1917,70593,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707/B3_ACTION_SUMMARY.csv,6,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,425beace53c87db297d8e49762c7f8a95f798edc,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0041_425beace53_B3_ACTION_SUMMARY.csv,100644,blob,,b3_761_current_frontier_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,41,8D7DB40F0834B950BB8C6EA399ADD44CA0ED221A6BE49D6C6990D9D709911CC4,431,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707/BRANCH_PR_STATE.csv,4,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,55898f7fd2d0b6499a8afec469a7a89d816defcd,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0042_55898f7fd2_BRANCH_PR_STATE.csv,100644,blob,,b3_761_current_frontier_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,42,E1860AE800526EF2AF6489448D8833CA0EAF92E7CD2D80BA8C622F1092AFE3C0,259,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;b3_handoff,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707/HELD_ROOTS.csv,4,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,da103a415c395e0cfce133c0d3f470897233b058,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0043_da103a415c_HELD_ROOTS.csv,100644,blob,,b3_761_current_frontier_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,43,98BA849FB8C29E6311B29E0FEC7389AFFFE47F38088B306B3E1E51AD5FED52E4,1563,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707/MANIFEST.csv,9,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,943c6c42c16c9dd9b4bc42a1ba7218a95311848b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0044_943c6c42c1_MANIFEST.csv,100644,blob,,b3_761_current_frontier_transfer_audit,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,44,886DD9D1C63778F79DA0DC3E6749DDCBEB37F0EDED34D352917906532DF9B0AA,1674,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff,A
