"record_kind","current_rescribe_idx","printed_volume_page","source_pdf_page","highres_pdf_page","locus_or_item","source_scan_or_reading","french_control_state_or_reading","english_rendering_or_decision","comparison_result","disposition_or_notes","review_status","authority_status","coordinate_note","source_ledger"
"symbol","693","680","683","694","A^+(G)=direct sum_{i>0} A^i(G)","","","same","restored","positive-degree definition absent from inherited witness","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"symbol","693","680","683","694","torsion in H^6(G(C),Z) and source in H^6(G/B(C),Z)","","","same","restored","degree-six obstruction retained","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"symbol","694","681","684","695","image contained in H^{2bullet}","","","H^{2bullet}(X,Z_l(bullet))","corrected from workpass by scan","workpass transcribed H^2","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","694","681","684","695","first doubtful component g^3; 2g^3=psi^3","","","same","corrected against scan","inherited witness used g^2 and a different equation","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","695","682","685","696","c_1(L_1)c_1(L_2)c_1(L_3) != 0 in H^6(X,mu_l^{otimes3})","","","same","corrected from workpass by both scans","workpass has mu_2; inherited has Z_l(3); glyph is ell in source","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","695","682","685","696","K'(X) -> Ch(H^{2bullet}(X,Z_l(bullet)))","","","formula (6.1), same","corrected against scan","inherited omitted Ch(...) target","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","696","683","686","697","H^n(X,Q_l(i)) -> H^{n-2d}(Y,Q_l(i-d))","","","formula (6.2), same","match","degree and twist shifts checked individually","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"diagram","696","683","686","697","Gr'(X)_Q / Gr'(Y)_Q and H^{2bullet}(X/Q_l), H^{2bullet}(Y/Q_l)","","","diagram (6.3), same","corrected against scan","inherited introduced unsupported degree shifts","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"diagram","696","683","686","697","A(X)/A(Y) and integral l-adic cohomology","","","diagram (6.4), same","corrected against scan","vertical and horizontal directions checked","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","697","684","687","698","supported Chern classes in H_Y^{2i}(X,Z_l(i)) and H_Y^{2i}(X,Z)","","","both alternatives retained","restored","inherited omitted the integral alternative","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","697","684","687","698","c_3(O_X) divisibility and mod-2 vanishing questions","","","same","match","Z_2(3) and Z/2Z distinguished","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","697","684","687","698","c_1(D_1)c_1(D_2)c_1(D_3) in H^6(Y,Z/2Z)","","","same","match","question continues on idx698","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"note","699","686","689","700","Added October 1968: solved in Hodge cohomology by L. Illusie","","","same","restored","omitted in inherited witness","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"bibliography","700","687","690","701","item [3] only authors, journal, volume, page 1004, year","","","source-faithful short entry","corrected from workpass/inherited","expanded title/page range is not present in scan","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"bibliography","701","688","691","702","items [16] and [17] with February 1969 marker","","","both entries retained","restored","inherited witness omitted [17]","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"source_anomaly","701","688","691","702","item [16] prints (SGA 6)","","","retained verbatim as source datum","flagged, not silently corrected","historically surprising; requires editorial decision","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"source_anomaly","701","688","691","702","author printed U. Mausin","","","retained verbatim as source datum","flagged, not silently corrected","possible historical spelling anomaly","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"terminal","702","689","692","703","Notes for page 11 end Exposé XIV","","","same","match","idx702 is exposé terminal but not volume terminal","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"backmatter","","691","693","705","Terminological index starts printed page 691","","","129 source rows","match","printed page 690 is absent from the 702-page source scan","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"backmatter","","696","698","710","Index of notations starts printed page 696","","","105 source rows","match with source-level symbol repairs","ten unindexed source pages continue after idx702","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","696","698","710","D(A_S) subscripts and underlined S alternatives","","","subscripts/underlines explicitly encoded","corrected against workpass/inherited","typographic distinctions verified in scan","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","696","698","710","underlined parf, f-parf, and Y-parf alternatives","","","underlining explicitly encoded","corrected against workpass/inherited","source uses paired ordinary/underlined forms","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","696","698","710","E vertical bar","","","E|","corrected against inherited","inherited read F|","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","696","698","710","f_gr","","","f_gr","corrected against workpass/inherited","not plain gr","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","696","698","710","hat G_a and hat G_g","","","both hatted symbols","corrected against workpass/inherited","plain a/g readings rejected","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","698","700","712","underlined Pic^circle_{X/k}","","","underlined Pic^circle_{X/k}","corrected against workpass/inherited","underline is semantically significant","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","699","701","713","r^0_{O_{U times V}}","","","same","corrected against inherited","inherited used X times V","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","700","702","714","1+hat B^+","","","same","corrected against workpass/inherited","hat retained","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"notation","","700","702","714","Z(x)","","","Z(x)","corrected against inherited","not blackboard-bold integer symbol; final source entry","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"terminal","","700","702","714","notation entry Z(x)","","","same","match","true physical and semantic terminal of the 702-page source scan","","UNINDEXED_BACK_MATTER; SCAN_ONLY; PENDING_CLAUDE","unindexed back matter; no current-rescribe idx; printed=sourcePDF-2; highresPDF=sourcePDF+12","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
