concept,pattern,package,lang_hint,file,verdict,window
resultant,resultante,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/3-algebra-lineal.tex,candidate_positive_sense,", así que la teoría de Galois implica que $ (f) $. Además, los $ _i$ son enteros algebraicos si $f$ es mónico, así que $ (f) $. Hay una manera de calcular el discriminante usando álgebra lineal, sin calcular las raíces de $f$. Para esto se ocupa el resultante. definicion Dados dos polinomios \[ f = a\,(x - _1) (x - _m), g = b\,(x - _1) (x - _n), \] el resultante de $f$ y $g$ viene dado por una de las siguientes fórmulas equivalentes: \[ (f,g) = a^n\,g ( _1) g"
resultant,resultante,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/3-algebra-lineal.tex,candidate_positive_sense,"$. Hay una manera de calcular el discriminante usando álgebra lineal, sin calcular las raíces de $f$. Para esto se ocupa el resultante. definicion Dados dos polinomios \[ f = a\,(x - _1) (x - _m), g = b\,(x - _1) (x - _n), \] el resultante de $f$ y $g$ viene dado por una de las siguientes fórmulas equivalentes: \[ (f,g) = a^n\,g ( _1) g ( _m) = (-1)^{mn}\,b^m\,f ( _1) f ( _n) = a^n b^m _{ 1 \le i \le m \\ 1 \le j \le n } ( _i - _j). \] definicio"
contravariant,contravariant,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/6-zeta.tex,candidate_positive_sense,Sea $G$ un grupo abeliano finito. Vamos a usar la notación multiplicativa. Un carácter de $G$ es un homomorfismo $ G ^ $. Los caracteres forman un grupo respecto a la multiplicación punto por punto que será denotado por $ G $. Esta construcción es contravariante: un homomorfismo de grupos $f G H$ induce un homomorfismo de grupos de caracteres $ f H G $ mediante la composición con $f$. lema Se tiene $ G\times H G H $. proof Para los grupos abelianos el producto $ $ c
contravariant,contravariante,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/6-zeta.tex,candidate_positive_sense,Sea $G$ un grupo abeliano finito. Vamos a usar la notación multiplicativa. Un carácter de $G$ es un homomorfismo $ G ^ $. Los caracteres forman un grupo respecto a la multiplicación punto por punto que será denotado por $ G $. Esta construcción es contravariante: un homomorfismo de grupos $f G H$ induce un homomorfismo de grupos de caracteres $ f H G $ mediante la composición con $f$. lema Se tiene $ G\times H G H $. proof Para los grupos abelianos el producto $ $ c
resultant,résultant,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/tareas/tarea-4.tex,sense_uncertain,"omo $$ (f) = (-1)^{n 2}\,((-1)^{n+1}\,(n-1)^{n-1}\,a^n + n^n\,b^{n-1}).$$ Técnicamente hablando, en algún momento hemos ocupado la división por $ _i$ y por $a$, asumiendo de manera implícita que $a,b 0$. Sin embargo, de todos modos, el resultante puede ser escrito como el determinante de alguna matriz formada por los coeficientes de $f$ y $f'$, y entonces este es un polinomio en los coeficientes de $f$. Como consecuencia, si nuestra fórmula es válida para $a,b 0$, esta debe se"
resultant,resultant,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/tareas/tarea-4.tex,sense_uncertain,"omo $$ (f) = (-1)^{n 2}\,((-1)^{n+1}\,(n-1)^{n-1}\,a^n + n^n\,b^{n-1}).$$ Técnicamente hablando, en algún momento hemos ocupado la división por $ _i$ y por $a$, asumiendo de manera implícita que $a,b 0$. Sin embargo, de todos modos, el resultante puede ser escrito como el determinante de alguna matriz formada por los coeficientes de $f$ y $f'$, y entonces este es un polinomio en los coeficientes de $f$. Como consecuencia, si nuestra fórmula es válida para $a,b 0$, esta debe se"
resultant,résultante,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/tareas/tarea-4.tex,sense_uncertain,"omo $$ (f) = (-1)^{n 2}\,((-1)^{n+1}\,(n-1)^{n-1}\,a^n + n^n\,b^{n-1}).$$ Técnicamente hablando, en algún momento hemos ocupado la división por $ _i$ y por $a$, asumiendo de manera implícita que $a,b 0$. Sin embargo, de todos modos, el resultante puede ser escrito como el determinante de alguna matriz formada por los coeficientes de $f$ y $f'$, y entonces este es un polinomio en los coeficientes de $f$. Como consecuencia, si nuestra fórmula es válida para $a,b 0$, esta debe se"
resultant,resultante,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_cimat-tna/tareas/tarea-4.tex,sense_uncertain,"omo $$ (f) = (-1)^{n 2}\,((-1)^{n+1}\,(n-1)^{n-1}\,a^n + n^n\,b^{n-1}).$$ Técnicamente hablando, en algún momento hemos ocupado la división por $ _i$ y por $a$, asumiendo de manera implícita que $a,b 0$. Sin embargo, de todos modos, el resultante puede ser escrito como el determinante de alguna matriz formada por los coeficientes de $f$ y $f'$, y entonces este es un polinomio en los coeficientes de $f$. Como consecuencia, si nuestra fórmula es válida para $a,b 0$, esta debe se"
invariant theory,teoría de invariantes,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,candidate_positive_sense,"que existe un polinomio $g = a\,X^d + I_k$. Ahora $ (f-g) < d$ y por ende $f-g I_k$ por la hipótesis de inducción. Pero en este caso $f = (f-g) + g I_k$. proof Un poco de la historia. En el siglo XIX muchos algebristas se dedicaban a la teoría de invariantes que trata de encontrar generadores de ciertos ideales en casos particulares. Hilbert probó el teorema de arriba para deducir la existencia de un número finito de generadores en un caso general abstracto. Luego el matemático alemán Paul"
invariant theory,teoría de invariantes,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,candidate_positive_sense,"radores de ciertos ideales en casos particulares. Hilbert probó el teorema de arriba para deducir la existencia de un número finito de generadores en un caso general abstracto. Luego el matemático alemán Paul Gordan (1837--1912), conocido como el rey de la teoría de invariantes no aceptó el articulo de Hilbert a la revista Mathematische Annalen , diciendo que su argumento estaba poco claro y que ``no era matemáticas, sino teología''. digresion Si $R$ es un anillo noetheriano, entonces el anillo de series"
invariant theory,teoria de invariantes,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,candidate_positive_sense,"que existe un polinomio $g = a\,X^d + I_k$. Ahora $ (f-g) < d$ y por ende $f-g I_k$ por la hipótesis de inducción. Pero en este caso $f = (f-g) + g I_k$. proof Un poco de la historia. En el siglo XIX muchos algebristas se dedicaban a la teoría de invariantes que trata de encontrar generadores de ciertos ideales en casos particulares. Hilbert probó el teorema de arriba para deducir la existencia de un número finito de generadores en un caso general abstracto. Luego el matemático alemán Paul"
invariant theory,teoria de invariantes,romance_es_fr,fr,sources/fr_es_expanded_validated/tex_corpus_expanded_validated_20260628/spanish/github_alexey-beshenov_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,candidate_positive_sense,"radores de ciertos ideales en casos particulares. Hilbert probó el teorema de arriba para deducir la existencia de un número finito de generadores en un caso general abstracto. Luego el matemático alemán Paul Gordan (1837--1912), conocido como el rey de la teoría de invariantes no aceptó el articulo de Hilbert a la revista Mathematische Annalen , diciendo que su argumento estaba poco claro y que ``no era matemáticas, sino teología''. digresion Si $R$ es un anillo noetheriano, entonces el anillo de series"
resultant,résultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/CALII.tex,reject_false_sense,"Si algún autovalor es 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 p"
resultant,resultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/CALII.tex,reject_false_sense,"Si algún autovalor es 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 p"
resultant,résultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/CALII.tex,reject_false_sense,"Si algún autovalor es 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 p"
resultant,resultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/CALII.tex,reject_false_sense,"Si algún autovalor es 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 p"
resultant,résultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/maximos_minimos_calculo2.tex,reject_false_sense,"s 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 pmatrix - pmatrix 1&0"
resultant,resultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/maximos_minimos_calculo2.tex,reject_false_sense,"s 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 pmatrix - pmatrix 1&0"
resultant,résultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/maximos_minimos_calculo2.tex,reject_false_sense,"s 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 pmatrix - pmatrix 1&0"
resultant,resultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/maximos_minimos_calculo2.tex,reject_false_sense,"s 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 pmatrix - pmatrix 1&0"
resultant,résultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis de algoritmos/DAALG.tex,sense_uncertain,"es minimum cost of a Binary Search Tree. */ int optimalSearchTree(int keys[], int freq[], int n) { /* Create an auxiliary 2D matrix to store results of subproblems */ int cost[n][n]; /* cost[i][j] = Optimal cost of binary search tree that can be formed from keys[i] to keys[j]. cost[0][n-1] will store the resultant cost */ // For a single key, cost is equal to frequency of the key for (int i = 0; i < n; i++) cost[i][i] = freq[i]; // Now we need to consider chains o"
resultant,resultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis de algoritmos/DAALG.tex,sense_uncertain,"es minimum cost of a Binary Search Tree. */ int optimalSearchTree(int keys[], int freq[], int n) { /* Create an auxiliary 2D matrix to store results of subproblems */ int cost[n][n]; /* cost[i][j] = Optimal cost of binary search tree that can be formed from keys[i] to keys[j]. cost[0][n-1] will store the resultant cost */ // For a single key, cost is equal to frequency of the key for (int i = 0; i < n; i++) cost[i][i] = freq[i]; // Now we need to consider chains o"
resultant,résultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Automatas y lenguajes/AUTLEN.tex,sense_uncertain,"encia han cambiado, tenemos que avanzar un nivel más. Solo tenemos que mirar los conjuntos $C_2$ y $C_3$. Observamos que no se forman nuevos grupos de equivalencia, y tenemos: $EQ_3$: $C_1=\{C\}$, $C_2=\{A,E\}$, $C_3=\{B,H\}$, $C_4=\{F\}$, $C_5=\{G\}$ Por tanto llegamos a la conclusión parada y construimos el autómata resultante: center automataFinal4.png center itemize enumerate example Equivalencia AFN - AFD Vamos a ver que un autómata finito no determinista se puede transformar en un autó"
resultant,resultant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Automatas y lenguajes/AUTLEN.tex,sense_uncertain,"encia han cambiado, tenemos que avanzar un nivel más. Solo tenemos que mirar los conjuntos $C_2$ y $C_3$. Observamos que no se forman nuevos grupos de equivalencia, y tenemos: $EQ_3$: $C_1=\{C\}$, $C_2=\{A,E\}$, $C_3=\{B,H\}$, $C_4=\{F\}$, $C_5=\{G\}$ Por tanto llegamos a la conclusión parada y construimos el autómata resultante: center automataFinal4.png center itemize enumerate example Equivalencia AFN - AFD Vamos a ver que un autómata finito no determinista se puede transformar en un autó"
