route_key,rows_routed,package,lang_hint,file,window,use_boundary
sistem,7,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2003.14026/handbook-mte.tex,":lang=""sl"">samostalnik vrsta=občno_ime spol=moški število=ednina sklon=rodilnik</cell> <cell>15945</cell> <cell>2649</cell> <cell>časa/čas, sveta/svet, denarja/denar, zakona/zakon, sistema/sistem, konca/konec, maja/maj, programa/program, prostora/prostor, odstotka/odstotek</cell> </row> verbatim A row from the MSD index for Slovene. fig:msdindex figure",stem_hit_only_requires_context_review
element,3,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2003.14026/handbook-mte.tex,"ntation and the morphosyntactic specifications. TEI P5 schemas are constructed by writing a TEI customization, a complete (but possibly quite short) TEI document, where the text contains a special element, schemaSpec , giving the schema in the high-level TEI ODD language, with the acronym meaning ``One Document Does it all'' TEIP5 . The schema specification contains invocations of",stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2003.14026/handbook-mte.tex,"sly as a document typeset using ) and sentence alignments (previously in XCES) were re-coded to TEI P5. The advantages of having all the resources in XML are obvious: they can be edited, validated, transformed, and queried with XML tools. Using TEI means that much of needed functionality (schema, documentation, some transformations) is already in place. For example, the TEI provides a s",stem_hit_only_requires_context_review
special,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2003.14026/handbook-mte.tex,"Technologies, Jožef Stefan Institute \\ Jamova cesta 39 \\ SI-1000 Ljubljana \\ Slovenia\\ tomaz.erjavec@ijs.si } % % Use the package ""url.sty"" to avoid % problems with special characters % used in your e-mail or web address % The chapter presents the MULTEXT-East language resources, a multilingual dataset for language engineering research, focused on",stem_hit_only_requires_context_review
regular,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2003.14026/handbook-mte.tex,"An ODD document can be processed by an ODD processor, which will generate an appropriate XML schema. The XML schema can be expressed using any of the standard schema languages, such as ISO RELAX NG (REgular LAnguage for XML Next Generation) RELAXNG or the W3C Schema language. These output schemas can then be used by any XML processor such as a validator or editor to validate or otherwise",stem_hit_only_requires_context_review
minimal,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2003.14026/handbook-mte.tex,"on specifications, in English: Vmn-----------e same as 1, but with attribute ordering according to the language particular specifications for Slovene: Vmen same as 2, but in Slovene: Ggdn minimal feature set, giving only instantiated features, in English: Verb , \\ Type=main , Aspect=perfective , VForm=infinitive same as 4, but in Slovene: glagol , vrsta=glavni , vid",stem_hit_only_requires_context_review
form,16,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.12721/main.tex,"rawling and post-processing technology. All the corpora were linguistically annotated with the state-of-the-art CLASSLA-Stanza linguistic processing pipeline, and enriched with document-level genre information via the Transformer-based multilingual X-GENRE classifier, which further enhances comparability at the level of linguistic annotation and metadata enrichment. The genre-focused analysis of t",stem_hit_only_requires_context_review
modul,14,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.12721/main.tex,"such as paragraph length, URL, and stopword density. %The final corpora can be accessed on the CLARIN.SI repository { https://www.clarin.si/repository/xmlui/discover } and can be parsed using the Python module prevert { https://pypi.org/project/prevert/ }. Genre Annotation sec:genre-annotation One crucial part of the creation of CLASSLA-web corpora was also enrichment of the corpora with",stem_hit_only_requires_context_review
normal,4,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.12721/main.tex,cadmiumgreen { #1 }} \tabmin [1]{ cadmiumred { #1 }} % Reverse colors if negative number actually means our model is better \tp [1]{ cadmiumred { #1 }} \tm [1]{ cadmiumgreen { #1 }} % This is the normal command for better and worse scores (not inverted) \tw [1]{ cadmiumred { #1 }} \tb [1]{ cadmiumgreen { #1 }} \tn [1]{ cadmiumorange { #1 }} \tabspace { 0.4cm } \tspace { 0.2cm } \tred [1,stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.12721/main.tex,"rocessing technology. All the corpora were linguistically annotated with the state-of-the-art CLASSLA-Stanza linguistic processing pipeline, and enriched with document-level genre information via the Transformer-based multilingual X-GENRE classifier, which further enhances comparability at the level of linguistic annotation and metadata enrichment. The genre-focused analysis of the resulting corpo",stem_hit_only_requires_context_review
special,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.12721/main.tex,"bian and Montenegrin languages were treated as a single macro-language, and the objective in the case of these languages was to determine whether the text belongs to this macro-language or not. Finally, a specialized classifier was employed to distinguish between these four languages. Specifically, they were identified using a Naive Bayes classifier~ rupnik2023benchic , which relied on lists of wo",stem_hit_only_requires_context_review
regular,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.12721/main.tex,"proportion of news content, with a greater presence of promotional and opinionated texts. \\ web corpora, South Slavic languages, linguistic processing, genre identification } document %Regular long papers - up to eight (8) pages maximum,* presenting substantial, original, completed, and unpublished work. %* Excluding any number of additional pages for references, ethical considerati",stem_hit_only_requires_context_review
form,16,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.18430/main_v4.tex,"especially in less studied linguistic levels such as syntax. Here, we explore linguistic distances using series of parts of speech (POS) extracted from the Universal Dependencies dataset. Within an information-theoretic framework, we show that employing POS trigrams maximizes the possibility of capturing syntactic variations while being at the same time compatible with the amount of available data",stem_hit_only_requires_context_review
linear,12,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.18430/main_v4.tex,"rder Markovian processes raf85 . For the case $m=0$ the probabilities $P(X_{s}=z_j)$ are independent for all $s$. In Ref.~ juan it was shown that a system has memory $m$ if and only if $H_u$ is a linear function of $u$ for $u m$. This result amounts to stating that a system has memory $m$ if and only if $ G _u=0$ for all $u m$. This can be proven directly from Eq.~ eq:pg2 . Hence, an analo",stem_hit_only_requires_context_review
special,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.18430/main_v4.tex,"are common linguistic traits. While this approach has been successful in understanding genetic relations between diverse languages, more analyses are needed to accurately quantify their relatedness, especially in less studied linguistic levels such as syntax. Here, we explore linguistic distances using series of parts of speech (POS) extracted from the Universal Dependencies dataset. Within an inf",stem_hit_only_requires_context_review
regular,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.18430/main_v4.tex,"indings to the entire spectrum of global languages, since our results might not fully capture the syntactic diversity present in linguistic minorities. However, the UD library is frequently updated, regularly expanding existing corpora and incorporating new languages. It would be straightforward to extend our analysis to include more languages in future works. Additionally, the use of POS tags,",stem_hit_only_requires_context_review
matric,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2403.18430/main_v4.tex,"in a synchronic manner~ de2011course , with the goal of quantifying the distance between languages using an appropriate metric~ serva2008indo,holman2011automated . Language distances are encoded in matrices whose entries measure the similarity among certain linguistic features. The same method has been successfully applied in dialectometry, which aims at quantifying the regional differences amon",stem_hit_only_requires_context_review
form,16,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.00482/SLAVIC_NER_CORPORA_LREC_2024.tex,"ribed by a category, a lemma, and a unique cross-lingual identifier. We provide two train-tune dataset splits--- single topic out and cross topics . For each split, we set benchmarks using a transformer-based neural network architecture with the pre-trained multilingual models --- XLM-RoBERTa-large for named entity mention recognition and categorization, and mT5-large for named entity lem",stem_hit_only_requires_context_review
linear,12,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.00482/SLAVIC_NER_CORPORA_LREC_2024.tex,"tity linking. Named-Entity Recognition sec:ner-models The baseline model follows the transformer-based neural network architecture presented by devlin-etal-2019-bert . The model consists of three core component`s: a pre-trained language model, a dropout layer, and a linear layer that performs token classification. As the pre-trained model, we use the multilingual XLM-RoBERTa-large model",stem_hit_only_requires_context_review
normal,4,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.00482/SLAVIC_NER_CORPORA_LREC_2024.tex,"lly annotated with named entities for six Slavic languages---Bulgarian, Czech, Polish, Slovenian, Russian, and Ukrainian. This corpus results from a series of shared tasks on Named-Entity Recognition, Normalization and Linking~ piskorski-etal-2019-second,piskorski-etal-2021-slav,yangarber-etal-2023-slav , conducted in 2017--2023 as a part of Workshops on Balto-Slavic Natural Language Processing,",stem_hit_only_requires_context_review
element,3,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.00482/SLAVIC_NER_CORPORA_LREC_2024.tex,"'---are considered event mentions. description In case of complex { nested} named entities, only the { top-most} entity is annotated. In case of coordinated phrases mentioning entities, both elements are to be annotated separately, e.g., in { blue `` French and German Ministry of Foreign Affairs ,''} both { blue `` French ''} and { blue `` German Ministry of Foreign Affairs ,''} are to",stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.00482/SLAVIC_NER_CORPORA_LREC_2024.tex,"described by a category, a lemma, and a unique cross-lingual identifier. We provide two train-tune dataset splits--- single topic out and cross topics . For each split, we set benchmarks using a transformer-based neural network architecture with the pre-trained multilingual models --- XLM-RoBERTa-large for named entity mention recognition and categorization, and mT5-large for named entit",stem_hit_only_requires_context_review
form,16,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.06964/main.tex,"$ Pavel Straňák$^1$ Tomáš Krabač$^{1}$ \\ Jaroslava Hlaváčová$^1$ Mariia Anisimova$^1$ Tereza Chlaňová$^2$ \\ $^1$Charles University, Faculty of Mathematics and Physics, Institute of Formal and Applied Linguistics \\ $^2$Charles University, Faculty of Arts, Department of East European Studies\\ Prague, Czech Republic \\ { T1 \{surname\}@ufal.mff.cuni.cz, mnovak@ufal.mff.c",stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.06964/main.tex,"anslation system %March 17, 2022: new web frontend released %April 11, 2022: improved translation models %May 24, 2022: available as an Android app and re-branded to for Ukraine Related Work sec:relwork Current MT methods are largely language independent and rely on the Transformers architecture vaswani2017attention , making substantial use of back-translation sennrich-etal-2016-improv",stem_hit_only_requires_context_review
special,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.06964/main.tex,"but separately for each of the five domains included in the test set, including voice , which are the ASR outputs. % manuální evaluace + příklady chyb z evaluace, lingvistická část. Ideálně, že to dělá gender a tykání vykání už dobře :-) While our internal manual evaluation shows notable improvements over older versions of our system, there are still occasional errors, especially in the tr",stem_hit_only_requires_context_review
regular,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2404.06964/main.tex,"ge-agnostic methods. The winning system nowakowski-etal-2022-adam enriched the source side of the translation with information about named entities and used complex decoding with a neural model to restore hypotheses. In our submission popel-etal-2022-cuni , we used handcrafted regular expressions to handle errors in named entities during data filtering, which is also part of . Similarly to a",stem_hit_only_requires_context_review
linear,12,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2502.14509/mtsummit25.tex,", therefore we used the default value of 6 layers each. For the training procedure, we used Adam optimizer kingma2014adam with parameters $ _1=0.9$, $ _2=0.98$, $ =10^{-9}$, $ lr =0.0002$ with the linear learning rate warmup for 8000 steps followed by the inverse square root decay. Our models were trained on NVIDIA A100 or V100 cards, depending on their availability in the cloud environment",stem_hit_only_requires_context_review
normal,4,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2502.14509/mtsummit25.tex,"om Flores 101 - dev goyal-etal-2022-flores , which contains 997 sentences translated into multiple languages including all 5 languages in our scope. Data Filtering subsect:filtering Firstly, we normalize text by removing special characters, unifying quotations and whitespaces, and applying the Unicode NFKC (Normalization Form Compatibility Composition) normalization. Then we filter out po",stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2502.14509/mtsummit25.tex,"in the training data. Related work sect:related_work The underlying system architecture of most of the commercial MT vendors is closed and unknown but released information suggests heavy use of transformers architecture NIPS2017_3f5ee243 and $Many2Many$ translation models johnson-etal-2017-googles . Meta released multiple multilingual MT models, starting from mBART liu-etal-2020-multil",stem_hit_only_requires_context_review
special,2,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2502.14509/mtsummit25.tex,"y co-located languages koloski-etal-2022-thin, adelani-etal-2022-masakhaner ; (2) adding more languages to the model may lead to The Curse of the Multilinguality , reducing the quality of the model, especially for high-resource languages conneau-etal-2020-unsupervised . The rule of thumb is: that only languages from the same language group (and written in the same script) should increase the qu",stem_hit_only_requires_context_review
matric,1,expanded_non_ru_uk_slavic,unknown,payload/sidecar_slavic_linguistics_arxiv/sources/2502.14509/mtsummit25.tex,"app:lang-tok . Architecture The Encoder-Decoder post-layer normalization transformer NIPS2017_3f5ee243 is the base architecture for all of the trained models. We use three-way tying of embedding matrices between source, target, and output. This architecture is used for Bi-Directional, Many2Many ($MultiSlav$), and Pivot (both $One2Many$ and $Many2One$) models. All of the models trained by",stem_hit_only_requires_context_review
