"language","bcp47","branch","lexeme_id","searched_form","package_relative_path","body_id","source_use_label","source_type","source_url","line_number","occurrence_snippet","evidence_boundary","non_claim_boundary"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","173","halkas¬F cisminin ta kendisidir.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","175","Örnek 9 (i) R[x]=(x2 + 1) halkas¬n¬ ele alal¬m. R[x]=(x2 + 1) = fax + b : a; b 2 Rg","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","176","yaz¬labilir. x2 + 1 polinomu R üzerinde indirgenemez oldu¼gundan bu halka bir cisimdir.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","179","(ii) Z2 [x]=(x2 + 1) = f0; 1; x; 1 + xg halkas¬n¬ düşünelim. Bu halka üzerindeki","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","185","Buna göre çarp¬m tablosuna bakarak bu halkan¬n bir cisim olamayaca¼g¬n¬söyleyebiliriz","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","187","(iii) Şimdi de Z2 [x]=(x2 + x + 1) = f0; 1; x; 1 + xg halkas¬n¬ele alal¬m. x2 + x + 1","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","188","polinomu Z2 üzerinde indirgenemez oldu¼gundan, Teorem 10’dan dolay¬ bu halka bir","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","TR-EXP-002-text","OCR-witness","pdf-text-witness","https://yunus.hacettepe.edu.tr/~bsarac/Coding%20Theory/Sonlu_Cisim_2.pdf","219","Bu tablolar¬n Z4 halkas¬n¬n işlem tablolar¬ndan farkl¬oldu¼guna dikkat ediniz.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","9","çarpmanın bir cisim yerine bir halkanın ele-","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","54","𝑅 değişmeli ve birimli bir halka ve 𝑀 boş olmayan bir küme olsun. Sırasıyla toplama ve","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","76","Modül kavramı, genel olarak değişmeli ya da birimli olmayan halkalar için de tanımlanabilir.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","77","Ancak, bu notlarda sadece değişmeli ve birimli halkalar üzerinde tanımlı modüllerle ilgilenece-","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","78","ğiz. Bu nedenle modül yapısı söz konusu olduğunda, üzerinde tanımlı halka aksi belirtilmedikçe","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","79","değişmeli ve birimli halka olarak kabul edilecektir.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","89","2. Herhangi bir halka 𝑅, kendisi üzerinde bir 𝑅-modülüdür. Bu durumda toplama ve skalerle","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","90","çarpma işlemleri halka üzerindeki işlemlerle aynıdır.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","92","3. Herhangi bir abelyan grup (𝐺, +), tam sayılar halkası Z üzerinde bir Z-modülüdür. Bu","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halkası","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","92","3. Herhangi bir abelyan grup (𝐺, +), tam sayılar halkası Z üzerinde bir Z-modülüdür. Bu","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","123","4. Herhangi bir 𝑅 halkası ve 𝑛 ∈ N+ için 𝑅 𝑛 = {(𝑟 1 , 𝑟 2 , . . . , 𝑟 𝑛 ) | 𝑟𝑖 ∈ 𝑅, 1 ≤ 𝑖 ≤ 𝑛} kümesi","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halkası","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","123","4. Herhangi bir 𝑅 halkası ve 𝑛 ∈ N+ için 𝑅 𝑛 = {(𝑟 1 , 𝑟 2 , . . . , 𝑟 𝑛 ) | 𝑟𝑖 ∈ 𝑅, 1 ≤ 𝑖 ≤ 𝑛} kümesi","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-RING","halka","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","132","şeklindedir. Özel olarak 𝑛 = 1 için 𝑅 1 kümesi, 𝑅 halkasının kendisiyle aynıdır.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
