precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_return_criteria_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,source_text_allowed_after_return,surface_gate_opened,translation_gate_opened,return_status
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00043,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00043,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00043,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRL-RET-0004,DMOI-RF-LSS-BCRPBEDPBRER-RET-0004,approved_query_term_present,query_term_return_owner,all_criteria_passed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00044,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00044,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00044,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRL-RET-0004,DMOI-RF-LSS-BCRPBEDPBRER-RET-0004,approved_query_term_present,query_term_return_owner,all_criteria_passed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00045,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00045,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00045,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRL-RET-0004,DMOI-RF-LSS-BCRPBEDPBRER-RET-0004,approved_query_term_present,query_term_return_owner,all_criteria_passed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00046,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00046,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00046,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRL-RET-0004,DMOI-RF-LSS-BCRPBEDPBRER-RET-0004,approved_query_term_present,query_term_return_owner,all_criteria_passed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00047,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00047,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00047,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRL-RET-0004,DMOI-RF-LSS-BCRPBEDPBRER-RET-0004,approved_query_term_present,query_term_return_owner,all_criteria_passed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00048,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00048,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00048,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0004,DMOI-RF-LSS-BCRPBEDPBRL-RET-0004,DMOI-RF-LSS-BCRPBEDPBRER-RET-0004,approved_query_term_present,query_term_return_owner,all_criteria_passed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00049,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00049,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00049,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00050,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00050,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00050,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00051,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00051,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00051,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00052,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00052,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00052,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00053,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00053,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00053,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00054,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00054,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00054,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00055,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00055,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00055,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00056,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00056,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00056,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00057,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00057,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00057,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00058,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00058,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00058,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00059,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00059,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00059,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00060,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00060,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00060,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0005,DMOI-RF-LSS-BCRPBEDPBRL-RET-0005,DMOI-RF-LSS-BCRPBEDPBRER-RET-0005,approved_query_term_present,query_term_return_owner,no_criteria_failed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00061,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00061,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00061,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00062,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00062,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00062,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00063,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00063,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00063,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00064,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00064,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00064,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00065,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00065,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00065,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00066,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00066,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00066,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00067,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00067,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00067,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00068,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00068,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00068,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00069,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00069,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00069,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00070,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00070,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00070,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00071,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00071,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00071,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00072,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00072,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00072,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0006,DMOI-RF-LSS-BCRPBEDPBRL-RET-0006,DMOI-RF-LSS-BCRPBEDPBRER-RET-0006,approved_query_term_present,query_term_return_owner,evidence_values_reviewed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00073,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00073,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00073,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00074,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00074,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00074,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00075,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00075,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00075,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00076,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00076,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00076,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00077,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00077,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00077,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00078,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00078,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00078,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00079,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00079,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00079,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00080,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00080,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00080,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00081,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00081,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00081,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00082,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00082,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00082,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00083,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00083,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00083,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00084,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00084,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00084,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0007,DMOI-RF-LSS-BCRPBEDPBRL-RET-0007,DMOI-RF-LSS-BCRPBEDPBRER-RET-0007,approved_query_term_present,query_term_return_owner,evidence_source_pointers_reviewed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-00085,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-00085,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-00085,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0008,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0008,DMOI-RF-LSS-BCRPBEDPBRL-RET-0008,DMOI-RF-LSS-BCRPBEDPBRER-RET-0008,approved_query_term_present,query_term_return_owner,source_text_prohibition_confirmed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
